region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.28,153,144,163,80.21,80.4,153 [144 - 163],80.28% [80.21% - 80.4%],24,18,34,02-16-2021,projected
2,AL- DOTHAN,80.15,14,14,17,80.15,80.38,14 [14 - 17],80.15% [80.15% - 80.38%],2,2,5,02-16-2021,projected
5,AL- HUNTSVILLE,80.48,59,55,63,80.43,80.69,59 [55 - 63],80.48% [80.43% - 80.69%],9,8,13,02-16-2021,projected
6,AL- MOBILE,80.46,72,67,78,80.32,80.6,72 [67 - 78],80.46% [80.32% - 80.6%],13,9,17,02-16-2021,projected
7,AL- MONTGOMERY,80.45,38,36,42,80.32,80.71,38 [36 - 42],80.45% [80.32% - 80.71%],7,5,11,02-16-2021,projected
9,AL- TUSCALOOSA,80.4,25,24,27,80.3,80.5,25 [24 - 27],80.4% [80.3% - 80.5%],4,3,5,02-16-2021,projected
11,AZ- MESA,80.81,95,91,99,80.61,81.01,95 [91 - 99],80.81% [80.61% - 81.01%],16,12,20,02-16-2021,projected
12,AZ- PHOENIX,80.49,221,211,230,80.36,80.61,221 [211 - 230],80.49% [80.36% - 80.61%],37,27,46,02-16-2021,projected
14,AZ- SUN CITY,80.37,17,16,18,80.25,80.49,17 [16 - 18],80.37% [80.25% - 80.49%],3,2,4,02-16-2021,projected
15,AZ- TUCSON,80.36,49,46,52,80.24,80.44,49 [46 - 52],80.36% [80.24% - 80.44%],9,6,11,02-16-2021,projected
16,AR- FORT SMITH,80.47,37,34,38,80.39,80.47,37 [34 - 38],80.47% [80.39% - 80.47%],6,5,6,02-16-2021,projected
18,AR- JONESBORO,80.11,7,7,8,80.11,80.22,7 [7 - 8],80.11% [80.11% - 80.22%],1,1,2,02-16-2021,projected
19,AR- LITTLE ROCK,80.33,122,114,129,80.21,80.43,122 [114 - 129],80.33% [80.21% - 80.43%],19,12,25,02-16-2021,projected
21,AR- SPRINGDALE,80.47,35,33,37,80.38,80.66,35 [33 - 37],80.47% [80.38% - 80.66%],5,4,7,02-16-2021,projected
22,AR- TEXARKANA,80.61,40,38,42,80.41,80.82,40 [38 - 42],80.61% [80.41% - 80.82%],6,4,8,02-16-2021,projected
23,CA- ORANGE CO.,80.33,152,146,159,80.26,80.41,152 [146 - 159],80.33% [80.26% - 80.41%],25,20,31,02-16-2021,projected
25,CA- BAKERSFIELD,80.5,115,110,120,80.39,80.64,115 [110 - 120],80.5% [80.39% - 80.64%],18,14,23,02-16-2021,projected
31,CA- CHICO,80.31,8,7,9,80.16,80.31,8 [7 - 9],80.31% [80.16% - 80.31%],2,1,2,02-16-2021,projected
33,CA- CONTRA COSTA CO.,80.3,38,36,40,80.25,80.4,38 [36 - 40],80.3% [80.25% - 80.4%],6,5,8,02-16-2021,projected
43,CA- FRESNO,80.31,42,40,45,80.26,80.39,42 [40 - 45],80.31% [80.26% - 80.39%],7,6,9,02-16-2021,projected
56,CA- LOS ANGELES,80.23,325,310,339,80.17,80.29,325 [310 - 339],80.23% [80.17% - 80.29%],57,42,71,02-16-2021,projected
58,CA- MODESTO,80.58,62,59,65,80.41,80.7,62 [59 - 65],80.58% [80.41% - 80.7%],10,7,12,02-16-2021,projected
62,CA- NAPA,80.34,14,13,14,80.34,80.34,14 [13 - 14],80.34% [80.34% - 80.34%],2,2,2,02-16-2021,projected
65,CA- ALAMEDA CO.,80.24,50,48,52,80.18,80.3,50 [48 - 52],80.24% [80.18% - 80.3%],8,6,10,02-16-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.19,9,8,10,80.09,80.19,9 [8 - 10],80.19% [80.09% - 80.19%],2,1,2,02-16-2021,projected
73,CA- REDDING,80.18,9,7,10,80.0,80.18,9 [7 - 10],80.18% [80.0% - 80.18%],2,0,2,02-16-2021,projected
77,CA- SACRAMENTO,80.31,95,90,100,80.23,80.42,95 [90 - 100],80.31% [80.23% - 80.42%],15,11,20,02-16-2021,projected
78,CA- SALINAS,80.5,26,24,27,80.38,80.63,26 [24 - 27],80.5% [80.38% - 80.63%],4,3,5,02-16-2021,projected
79,CA- SAN BERNARDINO,80.28,91,87,94,80.21,80.33,91 [87 - 94],80.28% [80.21% - 80.33%],16,12,19,02-16-2021,projected
80,CA- SAN DIEGO,80.38,164,157,171,80.3,80.48,164 [157 - 171],80.38% [80.3% - 80.48%],27,21,34,02-16-2021,projected
81,CA- SAN FRANCISCO,80.16,53,50,56,80.12,80.22,53 [50 - 56],80.16% [80.12% - 80.22%],8,6,11,02-16-2021,projected
82,CA- SAN JOSE,80.26,46,44,48,80.2,80.33,46 [44 - 48],80.26% [80.2% - 80.33%],8,6,10,02-16-2021,projected
83,CA- SAN LUIS OBISPO,80.22,7,7,8,80.22,80.44,7 [7 - 8],80.22% [80.22% - 80.44%],1,1,2,02-16-2021,projected
85,CA- SAN MATEO CO.,80.15,27,25,28,80.11,80.19,27 [25 - 28],80.15% [80.11% - 80.19%],4,3,5,02-16-2021,projected
86,CA- SANTA BARBARA,80.41,23,22,24,80.31,80.52,23 [22 - 24],80.41% [80.31% - 80.52%],4,3,5,02-16-2021,projected
87,CA- SANTA CRUZ,80.28,7,7,7,80.28,80.28,7 [7 - 7],80.28% [80.28% - 80.28%],1,1,1,02-16-2021,projected
89,CA- SANTA ROSA,80.05,7,7,8,80.05,80.11,7 [7 - 8],80.05% [80.05% - 80.11%],1,1,2,02-16-2021,projected
91,CA- STOCKTON,80.28,19,18,20,80.19,80.38,19 [18 - 20],80.28% [80.19% - 80.38%],3,2,4,02-16-2021,projected
96,CA- VENTURA,80.51,47,45,50,80.38,80.64,47 [45 - 50],80.51% [80.38% - 80.64%],8,6,10,02-16-2021,projected
101,CO- BOULDER,80.84,28,27,30,80.84,81.26,28 [27 - 30],80.84% [80.84% - 81.26%],4,4,6,02-16-2021,projected
