region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.21,108,100,123,80.12,80.31,108 [100 - 123],80.21% [80.12% - 80.31%],18,10,26,02-16-2021,projected
2,AL- DOTHAN,80.15,14,13,14,80.08,80.15,14 [13 - 14],80.15% [80.08% - 80.15%],2,1,2,02-16-2021,projected
5,AL- HUNTSVILLE,80.37,43,40,46,80.21,80.48,43 [40 - 46],80.37% [80.21% - 80.48%],7,4,9,02-16-2021,projected
6,AL- MOBILE,80.32,53,49,59,80.18,80.49,53 [49 - 59],80.32% [80.18% - 80.49%],9,5,14,02-16-2021,projected
7,AL- MONTGOMERY,80.32,31,28,34,80.26,80.52,31 [28 - 34],80.32% [80.26% - 80.52%],5,4,8,02-16-2021,projected
9,AL- TUSCALOOSA,80.3,20,19,23,80.2,80.5,20 [19 - 23],80.3% [80.2% - 80.5%],3,2,5,02-16-2021,projected
11,AZ- MESA,80.56,65,61,69,80.35,80.76,65 [61 - 69],80.56% [80.35% - 80.76%],11,7,15,02-16-2021,projected
12,AZ- PHOENIX,80.33,145,137,155,80.22,80.44,145 [137 - 155],80.33% [80.22% - 80.44%],25,17,33,02-16-2021,projected
14,AZ- SUN CITY,80.25,12,11,13,80.12,80.37,12 [11 - 13],80.25% [80.12% - 80.37%],2,1,3,02-16-2021,projected
15,AZ- TUCSON,80.24,33,30,35,80.16,80.28,33 [30 - 35],80.24% [80.16% - 80.28%],6,4,7,02-16-2021,projected
16,AR- FORT SMITH,80.39,25,22,28,80.16,80.47,25 [22 - 28],80.39% [80.16% - 80.47%],5,2,6,02-16-2021,projected
18,AR- JONESBORO,80.11,7,6,7,80.11,80.11,7 [6 - 7],80.11% [80.11% - 80.11%],1,1,1,02-16-2021,projected
19,AR- LITTLE ROCK,80.28,85,78,92,80.16,80.33,85 [78 - 92],80.28% [80.16% - 80.33%],16,9,19,02-16-2021,projected
21,AR- SPRINGDALE,80.38,26,24,28,80.28,80.47,26 [24 - 28],80.38% [80.28% - 80.47%],4,3,5,02-16-2021,projected
22,AR- TEXARKANA,80.51,29,27,32,80.41,80.71,29 [27 - 32],80.51% [80.41% - 80.71%],5,4,7,02-16-2021,projected
23,CA- ORANGE CO.,80.24,107,101,113,80.16,80.31,107 [101 - 113],80.24% [80.16% - 80.31%],18,12,24,02-16-2021,projected
25,CA- BAKERSFIELD,80.39,87,83,92,80.28,80.53,87 [83 - 92],80.39% [80.28% - 80.53%],14,10,19,02-16-2021,projected
31,CA- CHICO,80.16,7,6,7,80.16,80.16,7 [6 - 7],80.16% [80.16% - 80.16%],1,1,1,02-16-2021,projected
33,CA- CONTRA COSTA CO.,80.2,26,25,28,80.15,80.3,26 [25 - 28],80.2% [80.15% - 80.3%],4,3,6,02-16-2021,projected
43,CA- FRESNO,80.22,28,26,30,80.13,80.26,28 [26 - 30],80.22% [80.13% - 80.26%],5,3,6,02-16-2021,projected
