region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,84.19,338,313,361,82.58,85.36,338 [313 - 361],84.19% [82.58% - 85.36%],354,218,453,02-02-2021,projected
2,AL- DOTHAN,87.38,85,79,92,83.99,88.89,85 [79 - 92],87.38% [83.99% - 88.89%],98,53,118,02-02-2021,projected
5,AL- HUNTSVILLE,85.69,107,101,113,83.99,87.66,107 [101 - 113],85.69% [83.99% - 87.66%],107,75,144,02-02-2021,projected
6,AL- MOBILE,85.5,158,149,168,83.78,87.56,158 [149 - 168],85.5% [83.78% - 87.56%],157,108,216,02-02-2021,projected
7,AL- MONTGOMERY,86.79,102,95,109,84.53,88.99,102 [95 - 109],86.79% [84.53% - 88.99%],105,70,139,02-02-2021,projected
9,AL- TUSCALOOSA,86.51,68,64,74,84.61,90.02,68 [64 - 74],86.51% [84.61% - 90.02%],65,46,100,02-02-2021,projected
11,AZ- MESA,94.75,282,266,300,90.0,99.9,282 [266 - 300],94.75% [90.0% - 99.9%],292,198,394,02-02-2021,projected
12,AZ- PHOENIX,88.34,602,568,643,85.65,91.33,602 [568 - 643],88.34% [85.65% - 91.33%],632,428,858,02-02-2021,projected
14,AZ- SUN CITY,85.93,46,43,49,84.07,88.02,46 [43 - 49],85.93% [84.07% - 88.02%],48,33,65,02-02-2021,projected
15,AZ- TUCSON,87.13,169,160,181,84.79,89.67,169 [160 - 181],87.13% [84.79% - 89.67%],180,121,244,02-02-2021,projected
16,AR- FORT SMITH,85.0,61,56,68,82.97,87.65,61 [56 - 68],85.0% [82.97% - 87.65%],64,38,98,02-02-2021,projected
18,AR- JONESBORO,81.99,18,16,20,81.33,82.77,18 [16 - 20],81.99% [81.33% - 82.77%],18,12,25,02-02-2021,projected
19,AR- LITTLE ROCK,84.42,265,250,283,83.05,85.84,265 [250 - 283],84.42% [83.05% - 85.84%],255,176,337,02-02-2021,projected
21,AR- SPRINGDALE,87.19,76,71,81,85.49,89.74,76 [71 - 81],87.19% [85.49% - 89.74%],76,58,103,02-02-2021,projected
22,AR- TEXARKANA,93.78,156,149,166,89.8,98.57,156 [149 - 166],93.78% [89.8% - 98.57%],135,96,182,02-02-2021,projected
23,CA- ORANGE CO.,81.88,120,112,127,81.23,82.48,120 [112 - 127],81.88% [81.23% - 82.48%],144,94,190,02-02-2021,projected
25,CA- BAKERSFIELD,83.21,110,104,116,82.32,84.15,110 [104 - 116],83.21% [82.32% - 84.15%],116,84,150,02-02-2021,projected
31,CA- CHICO,82.5,12,11,13,81.41,83.44,12 [11 - 13],82.5% [81.41% - 83.44%],16,9,22,02-02-2021,projected
33,CA- CONTRA COSTA CO.,83.44,68,64,73,82.5,84.69,68 [64 - 73],83.44% [82.5% - 84.69%],69,50,94,02-02-2021,projected
43,CA- FRESNO,84.56,96,91,102,83.24,85.96,96 [91 - 102],84.56% [83.24% - 85.96%],104,74,136,02-02-2021,projected
56,CA- LOS ANGELES,82.94,633,596,668,82.0,83.8,633 [596 - 668],82.94% [82.0% - 83.8%],728,495,943,02-02-2021,projected
58,CA- MODESTO,84.94,80,75,85,83.37,86.52,80 [75 - 85],84.94% [83.37% - 86.52%],85,58,112,02-02-2021,projected
62,CA- NAPA,82.58,14,12,15,81.72,83.09,14 [12 - 15],82.58% [81.72% - 83.09%],15,10,18,02-02-2021,projected
65,CA- ALAMEDA CO.,82.75,91,86,96,82.01,83.61,91 [86 - 96],82.75% [82.01% - 83.61%],93,68,122,02-02-2021,projected
69,CA- PALM SPR/RANCHO MIR.,83.04,28,26,30,81.99,83.99,28 [26 - 30],83.04% [81.99% - 83.99%],32,21,42,02-02-2021,projected
73,CA- REDDING,81.66,21,20,22,81.2,82.22,21 [20 - 22],81.66% [81.2% - 82.22%],18,13,24,02-02-2021,projected
77,CA- SACRAMENTO,83.03,139,131,147,82.17,83.97,139 [131 - 147],83.03% [82.17% - 83.97%],145,104,190,02-02-2021,projected
78,CA- SALINAS,86.81,53,50,56,85.04,88.83,53 [50 - 56],86.81% [85.04% - 88.83%],54,40,70,02-02-2021,projected
79,CA- SAN BERNARDINO,85.33,273,257,288,83.65,86.9,273 [257 - 288],85.33% [83.65% - 86.9%],308,211,399,02-02-2021,projected
80,CA- SAN DIEGO,83.54,222,208,234,82.36,84.64,222 [208 - 234],83.54% [82.36% - 84.64%],249,166,326,02-02-2021,projected
81,CA- SAN FRANCISCO,81.12,53,50,57,80.79,81.48,53 [50 - 57],81.12% [80.79% - 81.48%],57,40,75,02-02-2021,projected
82,CA- SAN JOSE,82.81,77,73,82,81.98,83.64,77 [73 - 82],82.81% [81.98% - 83.64%],85,60,110,02-02-2021,projected
83,CA- SAN LUIS OBISPO,84.61,19,17,20,83.29,85.92,19 [17 - 20],84.61% [83.29% - 85.92%],21,15,27,02-02-2021,projected
85,CA- SAN MATEO CO.,81.78,46,43,49,81.22,82.34,46 [43 - 49],81.78% [81.22% - 82.34%],48,33,63,02-02-2021,projected
86,CA- SANTA BARBARA,84.97,45,42,48,83.31,86.42,45 [42 - 48],84.97% [83.31% - 86.42%],48,32,62,02-02-2021,projected
87,CA- SANTA CRUZ,83.62,12,11,13,82.51,84.74,12 [11 - 13],83.62% [82.51% - 84.74%],13,9,17,02-02-2021,projected
89,CA- SANTA ROSA,81.77,34,32,36,81.29,82.36,34 [32 - 36],81.77% [81.29% - 82.36%],33,24,44,02-02-2021,projected
91,CA- STOCKTON,83.86,38,35,40,82.82,84.89,38 [35 - 40],83.86% [82.82% - 84.89%],41,30,52,02-02-2021,projected
96,CA- VENTURA,86.8,100,95,105,84.83,88.77,100 [95 - 105],86.8% [84.83% - 88.77%],107,76,138,02-02-2021,projected
101,CO- BOULDER,83.16,14,13,15,82.11,84.0,14 [13 - 15],83.16% [82.11% - 84.0%],15,10,19,02-02-2021,projected
102,CO- COLORADO SPRINGS,82.03,17,16,20,81.26,83.19,17 [16 - 20],82.03% [81.26% - 83.19%],21,13,33,02-02-2021,projected
103,CO- DENVER,83.24,159,150,171,82.41,84.52,159 [150 - 171],83.24% [82.41% - 84.52%],155,115,216,02-02-2021,projected
104,CO- FORT COLLINS,81.1,7,6,8,80.78,81.88,7 [6 - 8],81.1% [80.78% - 81.88%],7,5,12,02-02-2021,projected
105,CO- GRAND JUNCTION,83.91,34,31,36,82.15,85.43,34 [31 - 36],83.91% [82.15% - 85.43%],31,17,43,02-02-2021,projected
106,CO- GREELEY,80.9,7,6,7,80.51,81.16,7 [6 - 7],80.9% [80.51% - 81.16%],7,4,9,02-02-2021,projected
107,CO- PUEBLO,80.38,7,6,7,80.38,80.63,7 [6 - 7],80.38% [80.38% - 80.63%],3,3,5,02-02-2021,projected
