HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.29,274,242,332,80.88,88.05,274 [242 - 332],83.29% [80.88% - 88.05%],277,74,680,07-13-2020
2,AL- DOTHAN,83.56,44,39,56,80.68,89.79,44 [39 - 56],83.56% [80.68% - 89.79%],47,9,130,07-13-2020
5,AL- HUNTSVILLE,85.0,90,81,106,81.54,90.74,90 [81 - 106],85.0% [81.54% - 90.74%],93,29,202,07-13-2020
6,AL- MOBILE,83.41,93,83,115,81.02,88.65,93 [83 - 115],83.41% [81.02% - 88.65%],97,29,247,07-13-2020
7,AL- MONTGOMERY,83.3,47,42,60,80.58,88.86,47 [42 - 60],83.3% [80.58% - 88.86%],51,9,137,07-13-2020
9,AL- TUSCALOOSA,83.28,29,26,37,80.5,88.32,29 [26 - 37],83.28% [80.5% - 88.32%],32,5,83,07-13-2020
11,AZ- MESA,91.3,220,197,266,83.33,107.17,220 [197 - 266],91.3% [83.33% - 107.17%],223,66,538,07-13-2020
12,AZ- PHOENIX,87.19,541,483,654,82.06,97.56,541 [483 - 654],87.19% [82.06% - 97.56%],544,156,1330,07-13-2020
14,AZ- SUN CITY,84.76,35,32,43,81.36,91.36,35 [32 - 43],84.76% [81.36% - 91.36%],38,11,92,07-13-2020
15,AZ- TUCSON,86.73,166,147,208,81.43,98.15,166 [147 - 208],86.73% [81.43% - 98.15%],169,36,458,07-13-2020
16,AR- FORT SMITH,82.8,32,29,41,80.55,87.34,32 [29 - 41],82.8% [80.55% - 87.34%],35,7,94,07-13-2020
18,AR- JONESBORO,83.37,27,24,32,80.77,86.86,27 [24 - 32],83.37% [80.77% - 86.86%],30,7,62,07-13-2020
19,AR- LITTLE ROCK,83.43,195,171,221,80.47,86.43,195 [171 - 221],83.43% [80.47% - 86.43%],197,27,371,07-13-2020
21,AR- SPRINGDALE,86.05,60,54,72,81.51,93.81,60 [54 - 72],86.05% [81.51% - 93.81%],63,16,146,07-13-2020
22,AR- TEXARKANA,83.92,36,32,44,80.92,89.18,36 [32 - 44],83.92% [80.92% - 89.18%],38,9,90,07-13-2020
23,CA- ORANGE CO.,85.73,435,383,517,81.16,93.0,435 [383 - 517],85.73% [81.16% - 93.0%],438,89,995,07-13-2020
25,CA- BAKERSFIELD,83.89,138,121,172,80.55,90.45,138 [121 - 172],83.89% [80.55% - 90.45%],140,20,378,07-13-2020
31,CA- CHICO,85.56,33,29,42,80.78,95.47,33 [29 - 42],85.56% [80.78% - 95.47%],35,5,99,07-13-2020
33,CA- CONTRA COSTA CO.,86.92,135,120,152,81.6,92.78,135 [120 - 152],86.92% [81.6% - 92.78%],138,32,256,07-13-2020
43,CA- FRESNO,86.32,140,122,178,80.83,97.65,140 [122 - 178],86.32% [80.83% - 97.65%],144,19,403,07-13-2020
56,CA- LOS ANGELES,84.53,1260,1107,1496,80.88,91.14,1260 [1107 - 1496],84.53% [80.88% - 91.14%],1122,219,2762,07-13-2020
58,CA- MODESTO,87.28,122,108,144,81.4,95.47,122 [108 - 144],87.28% [81.4% - 95.47%],125,24,266,07-13-2020
62,CA- NAPA,86.1,32,28,38,81.03,92.71,32 [28 - 38],86.1% [81.03% - 92.71%],35,6,74,07-13-2020
65,CA- ALAMEDA CO.,85.99,200,179,225,81.42,91.01,200 [179 - 225],85.99% [81.42% - 91.01%],202,48,372,07-13-2020
69,CA- PALM SPR/RANCHO MIR.,84.24,42,38,50,80.76,89.69,42 [38 - 50],84.24% [80.76% - 89.69%],44,8,102,07-13-2020
73,CA- REDDING,83.49,35,31,43,80.55,88.6,35 [31 - 43],83.49% [80.55% - 88.6%],37,6,93,07-13-2020
77,CA- SACRAMENTO,87.23,343,304,396,81.55,94.55,343 [304 - 396],87.23% [81.55% - 94.55%],346,74,696,07-13-2020
78,CA- SALINAS,86.94,50,44,58,81.39,93.87,50 [44 - 58],86.94% [81.39% - 93.87%],54,11,110,07-13-2020
