region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,99.76,831,775,954,91.58,115.99,831 [775 - 954],99.76% [91.58% - 115.99%],1669,978,3039,01-26-2021
2,AL- DOTHAN,102.06,156,144,177,92.42,119.76,156 [144 - 177],102.06% [92.42% - 119.76%],293,165,528,01-26-2021
5,AL- HUNTSVILLE,92.02,104,97,115,87.61,98.3,104 [97 - 115],92.02% [87.61% - 98.3%],226,143,344,01-26-2021
6,AL- MOBILE,110.45,478,446,541,97.68,135.02,478 [446 - 541],110.45% [97.68% - 135.02%],870,505,1572,01-26-2021
7,AL- MONTGOMERY,151.41,622,581,698,120.94,213.12,622 [581 - 698],151.41% [120.94% - 213.12%],1104,633,2058,01-26-2021
9,AL- TUSCALOOSA,103.15,126,117,150,93.63,124.99,126 [117 - 150],103.15% [93.63% - 124.99%],231,136,449,01-26-2021
11,AZ- MESA,120.2,387,356,458,102.07,156.06,387 [356 - 458],120.2% [102.07% - 156.06%],796,437,1506,01-26-2021
12,AZ- PHOENIX,101.24,734,677,853,91.71,117.91,734 [677 - 853],101.24% [91.71% - 117.91%],1609,887,2872,01-26-2021
14,AZ- SUN CITY,88.89,28,25,32,84.57,94.69,28 [25 - 32],88.89% [84.57% - 94.69%],72,37,119,01-26-2021
15,AZ- TUCSON,143.07,861,788,1046,109.4,225.09,861 [788 - 1046],143.07% [109.4% - 225.09%],1592,742,3662,01-26-2021
16,AR- FORT SMITH,97.72,119,110,131,89.91,106.31,119 [110 - 131],97.72% [89.91% - 106.31%],227,127,337,01-26-2021
18,AR- JONESBORO,88.74,35,32,40,85.31,94.93,35 [32 - 40],88.74% [85.31% - 94.93%],79,48,135,01-26-2021
19,AR- LITTLE ROCK,93.5,412,383,459,88.33,101.52,412 [383 - 459],93.5% [88.33% - 101.52%],779,481,1242,01-26-2021
21,AR- SPRINGDALE,123.14,245,230,279,106.4,157.77,245 [230 - 279],123.14% [106.4% - 157.77%],456,279,822,01-26-2021
22,AR- TEXARKANA,100.61,112,104,125,91.63,114.49,112 [104 - 125],100.61% [91.63% - 114.49%],202,114,338,01-26-2021
23,CA- ORANGE CO.,97.61,634,596,694,91.19,106.24,634 [596 - 694],97.61% [91.19% - 106.24%],1347,856,2008,01-26-2021
25,CA- BAKERSFIELD,94.55,256,241,277,89.24,101.74,256 [241 - 277],94.55% [89.24% - 101.74%],526,334,786,01-26-2021
31,CA- CHICO,89.53,28,27,31,85.62,94.38,28 [27 - 31],89.53% [85.62% - 94.38%],61,36,92,01-26-2021
33,CA- CONTRA COSTA CO.,89.89,91,84,100,85.84,95.08,91 [84 - 100],89.89% [85.84% - 95.08%],198,117,302,01-26-2021
43,CA- FRESNO,97.74,183,171,198,90.86,105.54,183 [171 - 198],97.74% [90.86% - 105.54%],405,248,583,01-26-2021
56,CA- LOS ANGELES,106.2,3083,2876,3298,95.26,117.59,3083 [2876 - 3298],106.2% [95.26% - 117.59%],6498,3785,9323,01-26-2021
58,CA- MODESTO,90.76,80,74,88,86.22,96.35,80 [74 - 88],90.76% [86.22% - 96.35%],185,107,281,01-26-2021
62,CA- NAPA,93.06,37,34,45,87.04,102.85,37 [34 - 45],93.06% [87.04% - 102.85%],76,41,133,01-26-2021
65,CA- ALAMEDA CO.,84.44,60,54,68,82.04,87.46,60 [54 - 68],84.44% [82.04% - 87.46%],150,69,252,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,105.36,118,111,125,97.0,114.76,118 [111 - 125],105.36% [97.0% - 114.76%],267,179,366,01-26-2021
73,CA- REDDING,84.81,28,26,32,83.05,88.5,28 [26 - 32],84.81% [83.05% - 88.5%],52,33,92,01-26-2021
77,CA- SACRAMENTO,88.7,196,182,218,85.08,93.8,196 [182 - 218],88.7% [85.08% - 93.8%],416,243,660,01-26-2021
78,CA- SALINAS,88.58,28,26,31,84.92,92.36,28 [26 - 31],88.58% [84.92% - 92.36%],68,39,98,01-26-2021
79,CA- SAN BERNARDINO,106.34,646,607,687,97.0,116.63,646 [607 - 687],106.34% [97.0% - 116.63%],1523,983,2118,01-26-2021
80,CA- SAN DIEGO,101.81,709,666,763,93.86,111.45,709 [666 - 763],101.81% [93.86% - 111.45%],1534,975,2212,01-26-2021
81,CA- SAN FRANCISCO,83.92,95,88,104,82.29,85.89,95 [88 - 104],83.92% [82.29% - 85.89%],199,116,299,01-26-2021
82,CA- SAN JOSE,99.3,308,287,341,91.57,109.18,308 [287 - 341],99.3% [91.57% - 109.18%],584,350,883,01-26-2021
83,CA- SAN LUIS OBISPO,94.69,28,26,31,88.33,101.05,28 [26 - 31],94.69% [88.33% - 101.05%],67,38,96,01-26-2021
85,CA- SAN MATEO CO.,87.57,99,92,108,84.38,91.28,99 [92 - 108],87.57% [84.38% - 91.28%],204,118,304,01-26-2021
86,CA- SANTA BARBARA,119.54,206,193,223,103.6,140.66,206 [193 - 223],119.54% [103.6% - 140.66%],382,228,586,01-26-2021
87,CA- SANTA CRUZ,138.77,117,109,129,113.98,177.49,117 [109 - 129],138.77% [113.98% - 177.49%],211,122,350,01-26-2021
89,CA- SANTA ROSA,84.14,35,32,38,82.31,86.07,35 [32 - 38],84.14% [82.31% - 86.07%],77,43,113,01-26-2021
91,CA- STOCKTON,92.89,61,57,67,87.81,99.1,61 [57 - 67],92.89% [87.81% - 99.1%],137,83,203,01-26-2021
96,CA- VENTURA,171.16,720,679,751,136.58,201.74,720 [679 - 751],171.16% [136.58% - 201.74%],1434,890,1915,01-26-2021
101,CO- BOULDER,85.89,14,13,15,83.79,89.47,14 [13 - 15],85.89% [83.79% - 89.47%],28,18,45,01-26-2021
102,CO- COLORADO SPRINGS,93.33,77,71,94,87.83,107.34,77 [71 - 94],93.33% [87.83% - 107.34%],138,81,283,01-26-2021
103,CO- DENVER,91.74,300,277,352,86.38,101.1,300 [277 - 352],91.74% [86.38% - 101.1%],561,305,1008,01-26-2021
104,CO- FORT COLLINS,86.42,21,19,22,83.6,88.14,21 [19 - 22],86.42% [83.6% - 88.14%],41,23,52,01-26-2021
105,CO- GRAND JUNCTION,106.39,104,95,115,95.4,121.67,104 [95 - 115],106.39% [95.4% - 121.67%],209,122,330,01-26-2021
106,CO- GREELEY,85.92,21,19,23,82.19,88.11,21 [19 - 23],85.92% [82.19% - 88.11%],46,17,63,01-26-2021
