region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.78,105,94,134,80.32,82.17,105 [94 - 134],80.78% [80.32% - 82.17%],66,27,183,04-28-2021,projected
2,AL- DOTHAN,81.58,35,30,40,80.08,83.24,35 [30 - 40],81.58% [80.08% - 83.24%],21,1,43,04-28-2021,projected
5,AL- HUNTSVILLE,81.81,56,51,67,80.85,84.15,56 [51 - 67],81.81% [80.85% - 84.15%],34,16,78,04-28-2021,projected
6,AL- MOBILE,86.62,273,243,323,82.31,93.51,273 [243 - 323],86.62% [82.31% - 93.51%],189,66,386,04-28-2021,projected
7,AL- MONTGOMERY,81.55,38,35,45,80.78,83.49,38 [35 - 45],81.55% [80.78% - 83.49%],24,12,54,04-28-2021,projected
9,AL- TUSCALOOSA,80.5,7,6,9,80.0,81.1,7 [6 - 9],80.5% [80.0% - 81.1%],5,0,11,04-28-2021,projected
11,AZ- MESA,83.74,113,103,138,81.67,88.94,113 [103 - 138],83.74% [81.67% - 88.94%],74,33,177,04-28-2021,projected
12,AZ- PHOENIX,82.14,247,224,305,80.92,85.28,247 [224 - 305],82.14% [80.92% - 85.28%],162,70,400,04-28-2021,projected
14,AZ- SUN CITY,81.73,21,19,26,80.74,83.95,21 [19 - 26],81.73% [80.74% - 83.95%],14,6,32,04-28-2021,projected
15,AZ- TUCSON,81.07,36,32,44,80.44,82.46,36 [32 - 44],81.07% [80.44% - 82.46%],27,11,62,04-28-2021,projected
16,AR- FORT SMITH,83.43,64,57,86,81.09,90.3,64 [57 - 86],83.43% [81.09% - 90.3%],44,14,132,04-28-2021,projected
18,AR- JONESBORO,80.77,14,12,16,80.0,82.54,14 [12 - 16],80.77% [80.0% - 82.54%],7,0,23,04-28-2021,projected
19,AR- LITTLE ROCK,80.61,63,54,82,80.12,81.98,63 [54 - 82],80.61% [80.12% - 81.98%],35,7,114,04-28-2021,projected
21,AR- SPRINGDALE,81.42,20,18,28,80.66,83.69,20 [18 - 28],81.42% [80.66% - 83.69%],15,7,39,04-28-2021,projected
22,AR- TEXARKANA,80.31,7,6,9,80.0,81.63,7 [6 - 9],80.31% [80.0% - 81.63%],3,0,16,04-28-2021,projected
23,CA- ORANGE CO.,80.05,4,3,5,80.0,80.12,4 [3 - 5],80.05% [80.0% - 80.12%],4,0,9,04-28-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,0,80.0,80.06,0 [0 - 0],80.0% [80.0% - 80.06%],0,0,2,04-28-2021,projected
31,CA- CHICO,80.62,5,4,6,80.0,81.25,5 [4 - 6],80.62% [80.0% - 81.25%],4,0,8,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.35,7,6,9,80.05,80.6,7 [6 - 9],80.35% [80.05% - 80.6%],7,1,12,04-28-2021,projected
43,CA- FRESNO,80.0,0,0,1,80.0,80.22,0 [0 - 1],80.0% [80.0% - 80.22%],0,0,5,04-28-2021,projected
56,CA- LOS ANGELES,80.02,7,6,10,80.0,80.08,7 [6 - 10],80.02% [80.0% - 80.08%],4,0,19,04-28-2021,projected
58,CA- MODESTO,80.0,0,0,1,80.0,80.58,0 [0 - 1],80.0% [80.0% - 80.58%],0,0,10,04-28-2021,projected
62,CA- NAPA,80.17,0,0,0,80.0,80.69,0 [0 - 0],80.17% [80.0% - 80.69%],1,0,4,04-28-2021,projected
65,CA- ALAMEDA CO.,80.33,14,12,17,80.12,80.71,14 [12 - 17],80.33% [80.12% - 80.71%],11,4,24,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,04-28-2021,projected
73,CA- REDDING,82.03,32,29,38,80.74,84.44,32 [29 - 38],82.03% [80.74% - 84.44%],22,8,48,04-28-2021,projected
77,CA- SACRAMENTO,80.25,14,12,19,80.0,80.56,14 [12 - 19],80.25% [80.0% - 80.56%],12,0,27,04-28-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,2,80.0,80.1,0 [0 - 2],80.0% [80.0% - 80.1%],0,0,6,04-28-2021,projected
80,CA- SAN DIEGO,80.11,9,7,11,80.04,80.26,9 [7 - 11],80.11% [80.04% - 80.26%],8,3,18,04-28-2021,projected
81,CA- SAN FRANCISCO,80.12,7,6,10,80.0,80.32,7 [6 - 10],80.12% [80.0% - 80.32%],6,0,16,04-28-2021,projected
82,CA- SAN JOSE,80.23,7,6,9,80.07,80.43,7 [6 - 9],80.23% [80.07% - 80.43%],7,2,13,04-28-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,1,80.0,80.88,0 [0 - 1],80.0% [80.0% - 80.88%],0,0,4,04-28-2021,projected
85,CA- SAN MATEO CO.,80.19,7,6,8,80.0,80.33,7 [6 - 8],80.19% [80.0% - 80.33%],5,0,9,04-28-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
87,CA- SANTA CRUZ,81.11,7,6,9,80.0,83.34,7 [6 - 9],81.11% [80.0% - 83.34%],4,0,12,04-28-2021,projected
89,CA- SANTA ROSA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
91,CA- STOCKTON,80.28,4,3,5,80.0,80.66,4 [3 - 5],80.28% [80.0% - 80.66%],3,0,7,04-28-2021,projected
96,CA- VENTURA,80.0,0,0,1,80.0,80.25,0 [0 - 1],80.0% [80.0% - 80.25%],0,0,4,04-28-2021,projected
101,CO- BOULDER,81.68,14,13,15,80.84,82.95,14 [13 - 15],81.68% [80.84% - 82.95%],8,4,14,04-28-2021,projected
102,CO- COLORADO SPRINGS,83.0,41,36,50,81.06,86.47,41 [36 - 50],83.0% [81.06% - 86.47%],31,11,67,04-28-2021,projected
103,CO- DENVER,81.63,105,94,124,80.63,83.2,105 [94 - 124],81.63% [80.63% - 83.2%],78,30,153,04-28-2021,projected
104,CO- FORT COLLINS,82.03,19,16,23,81.1,84.69,19 [16 - 23],82.03% [81.1% - 84.69%],13,7,30,04-28-2021,projected
105,CO- GRAND JUNCTION,81.39,14,12,17,80.51,82.65,14 [12 - 17],81.39% [80.51% - 82.65%],11,4,21,04-28-2021,projected
106,CO- GREELEY,81.16,14,13,16,80.51,82.45,14 [13 - 16],81.16% [80.51% - 82.45%],9,4,19,04-28-2021,projected
107,CO- PUEBLO,81.25,9,7,12,80.38,82.63,9 [7 - 12],81.25% [80.38% - 82.63%],10,3,21,04-28-2021,projected
