HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.56,336,332,339,88.12,88.85,336 [332 - 339],88.56% [88.12% - 88.85%],723,686,747,09-22-2020
2,AL- DOTHAN,90.85,65,64,66,90.17,90.99,65 [64 - 66],90.85% [90.17% - 90.99%],144,135,146,09-22-2020
5,AL- HUNTSVILLE,88.7,78,78,79,88.3,88.88,78 [78 - 79],88.7% [88.3% - 88.88%],163,156,167,09-22-2020
6,AL- MOBILE,83.43,35,35,36,83.26,83.57,35 [35 - 36],83.43% [83.26% - 83.57%],97,93,102,09-22-2020
7,AL- MONTGOMERY,87.85,51,51,53,87.31,88.47,51 [51 - 53],87.85% [87.31% - 88.47%],121,113,131,09-22-2020
9,AL- TUSCALOOSA,93.0,59,59,61,92.22,93.73,59 [59 - 61],93.0% [92.22% - 93.73%],129,122,137,09-22-2020
11,AZ- MESA,88.32,73,72,75,87.58,88.84,73 [72 - 75],88.32% [87.58% - 88.84%],164,150,175,09-22-2020
12,AZ- PHOENIX,85.73,198,194,203,85.27,86.13,198 [194 - 203],85.73% [85.27% - 86.13%],433,399,464,09-22-2020
14,AZ- SUN CITY,83.55,9,9,10,83.21,83.7,9 [9 - 10],83.55% [83.21% - 83.7%],28,26,30,09-22-2020
15,AZ- TUCSON,93.25,165,161,172,91.65,95.02,165 [161 - 172],93.25% [91.65% - 95.02%],334,294,379,09-22-2020
16,AR- FORT SMITH,88.26,50,49,51,87.96,88.98,50 [49 - 51],88.26% [87.96% - 88.98%],105,102,115,09-22-2020
18,AR- JONESBORO,90.96,50,49,51,90.18,91.39,50 [49 - 51],90.96% [90.18% - 91.39%],99,92,103,09-22-2020
19,AR- LITTLE ROCK,86.41,181,178,185,85.94,86.79,181 [178 - 185],86.41% [85.94% - 86.79%],369,343,392,09-22-2020
21,AR- SPRINGDALE,101.05,116,115,119,100.15,101.85,116 [115 - 119],101.05% [100.15% - 101.85%],222,213,231,09-22-2020
22,AR- TEXARKANA,83.5,16,16,18,83.16,84.39,16 [16 - 18],83.5% [83.16% - 84.39%],34,31,43,09-22-2020
23,CA- ORANGE CO.,83.45,117,115,119,83.05,83.69,117 [115 - 119],83.45% [83.05% - 83.69%],264,233,282,09-22-2020
25,CA- BAKERSFIELD,85.32,79,79,81,85.09,85.64,79 [79 - 81],85.32% [85.09% - 85.64%],192,184,204,09-22-2020
31,CA- CHICO,85.91,18,18,19,85.16,86.56,18 [18 - 19],85.91% [85.16% - 86.56%],37,33,42,09-22-2020
33,CA- CONTRA COSTA CO.,85.92,48,48,50,85.59,86.19,48 [48 - 50],85.92% [85.59% - 86.19%],118,112,124,09-22-2020
43,CA- FRESNO,88.72,84,83,85,87.97,89.11,84 [83 - 85],88.72% [87.97% - 89.11%],199,182,208,09-22-2020
56,CA- LOS ANGELES,84.57,505,499,509,84.22,84.73,505 [499 - 509],84.57% [84.22% - 84.73%],1132,1046,1174,09-22-2020
