HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.49,491,462,532,88.27,95.55,491 [462 - 532],91.49% [88.27% - 95.55%],970,698,1313,10-20-2020
2,AL- DOTHAN,84.9,23,22,28,83.46,88.13,23 [22 - 28],84.9% [83.46% - 88.13%],65,46,108,10-20-2020
5,AL- HUNTSVILLE,93.86,132,127,142,91.12,98.67,132 [127 - 142],93.86% [91.12% - 98.67%],260,209,351,10-20-2020
6,AL- MOBILE,85.18,71,67,77,83.64,87.07,71 [67 - 77],85.18% [83.64% - 87.07%],148,104,202,10-20-2020
7,AL- MONTGOMERY,91.35,85,81,98,88.41,99.02,85 [81 - 98],91.35% [88.41% - 99.02%],175,130,294,10-20-2020
9,AL- TUSCALOOSA,91.8,50,46,54,86.71,94.13,50 [46 - 54],91.8% [86.71% - 94.13%],117,67,141,10-20-2020
11,AZ- MESA,97.55,186,178,200,93.18,103.23,186 [178 - 200],97.55% [93.18% - 103.23%],347,261,460,10-20-2020
12,AZ- PHOENIX,92.46,503,478,549,89.16,97.27,503 [478 - 549],92.46% [89.16% - 97.27%],943,694,1308,10-20-2020
14,AZ- SUN CITY,87.61,30,29,33,85.56,90.0,30 [29 - 33],87.61% [85.56% - 90.0%],61,45,81,10-20-2020
15,AZ- TUCSON,85.94,76,71,85,84.08,88.4,76 [71 - 85],85.94% [84.08% - 88.4%],149,103,212,10-20-2020
16,AR- FORT SMITH,89.42,56,55,60,87.73,91.94,56 [55 - 60],89.42% [87.73% - 91.94%],120,99,153,10-20-2020
18,AR- JONESBORO,98.66,84,80,91,93.94,105.22,84 [80 - 91],98.66% [93.94% - 105.22%],168,126,228,10-20-2020
19,AR- LITTLE ROCK,86.95,196,188,209,85.34,88.99,196 [188 - 209],86.95% [85.34% - 88.99%],401,308,519,10-20-2020
21,AR- SPRINGDALE,93.14,63,62,67,91.26,97.03,63 [62 - 67],93.14% [91.26% - 97.03%],138,119,180,10-20-2020
22,AR- TEXARKANA,90.96,53,50,58,87.65,96.02,53 [50 - 58],90.96% [87.65% - 96.02%],107,75,157,10-20-2020
23,CA- ORANGE CO.,82.82,102,98,108,82.13,83.66,102 [98 - 108],82.82% [82.13% - 83.66%],215,163,280,10-20-2020
25,CA- BAKERSFIELD,82.67,45,43,47,82.16,83.29,45 [43 - 47],82.67% [82.16% - 83.29%],96,78,119,10-20-2020
31,CA- CHICO,83.08,6,6,7,81.88,83.12,6 [6 - 7],83.08% [81.88% - 83.12%],19,12,20,10-20-2020
33,CA- CONTRA COSTA CO.,83.2,28,28,29,82.5,84.04,28 [28 - 29],83.2% [82.5% - 84.04%],64,50,81,10-20-2020
43,CA- FRESNO,84.56,48,46,51,83.37,85.78,48 [46 - 51],84.56% [83.37% - 85.78%],104,77,132,10-20-2020
56,CA- LOS ANGELES,84.61,571,549,599,83.64,85.72,571 [549 - 599],84.61% [83.64% - 85.72%],1144,904,1419,10-20-2020
58,CA- MODESTO,93.72,107,99,127,87.8,105.71,107 [99 - 127],93.72% [87.8% - 105.71%],235,134,442,10-20-2020
62,CA- NAPA,82.77,2,2,4,82.23,85.15,2 [2 - 4],82.77% [82.23% - 85.15%],16,13,30,10-20-2020
65,CA- ALAMEDA CO.,81.56,21,21,22,81.12,81.98,21 [21 - 22],81.56% [81.12% - 81.98%],52,38,67,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,83.19,14,14,15,82.47,83.89,14 [14 - 15],83.19% [82.47% - 83.89%],33,26,41,10-20-2020
73,CA- REDDING,86.08,32,31,35,84.07,88.41,32 [31 - 35],86.08% [84.07% - 88.41%],65,44,91,10-20-2020
77,CA- SACRAMENTO,82.63,53,51,59,81.88,83.83,53 [51 - 59],82.63% [81.88% - 83.83%],125,90,183,10-20-2020
78,CA- SALINAS,86.64,19,19,21,85.3,88.2,19 [19 - 21],86.64% [85.3% - 88.2%],52,42,65,10-20-2020
79,CA- SAN BERNARDINO,86.91,192,185,201,85.52,88.41,192 [185 - 201],86.91% [85.52% - 88.41%],399,319,486,10-20-2020
80,CA- SAN DIEGO,85.74,195,188,207,84.48,87.29,195 [188 - 207],85.74% [84.48% - 87.29%],403,315,513,10-20-2020
81,CA- SAN FRANCISCO,81.27,24,23,27,80.89,81.62,24 [23 - 27],81.27% [80.89% - 81.62%],64,45,82,10-20-2020
82,CA- SAN JOSE,82.8,35,34,38,81.98,84.0,35 [34 - 38],82.8% [81.98% - 84.0%],84,60,121,10-20-2020
83,CA- SAN LUIS OBISPO,84.45,7,7,8,83.95,86.14,7 [7 - 8],84.45% [83.95% - 86.14%],20,18,28,10-20-2020
85,CA- SAN MATEO CO.,81.47,14,14,15,80.96,81.85,14 [14 - 15],81.47% [80.96% - 81.85%],39,26,50,10-20-2020
86,CA- SANTA BARBARA,82.41,7,7,7,81.55,82.8,7 [7 - 7],82.41% [81.55% - 82.8%],23,15,27,10-20-2020
87,CA- SANTA CRUZ,83.62,0,0,1,83.34,86.69,0 [0 - 1],83.62% [83.34% - 86.69%],13,12,24,10-20-2020
89,CA- SANTA ROSA,84.1,35,34,37,83.22,85.32,35 [34 - 37],84.1% [83.22% - 85.32%],76,60,99,10-20-2020
91,CA- STOCKTON,82.69,7,7,8,82.07,83.57,7 [7 - 8],82.69% [82.07% - 83.57%],28,22,38,10-20-2020
96,CA- VENTURA,83.46,22,21,24,82.61,84.51,22 [21 - 24],83.46% [82.61% - 84.51%],54,41,71,10-20-2020
101,CO- BOULDER,86.47,12,12,13,84.84,88.0,12 [12 - 13],86.47% [84.84% - 88.0%],30,23,38,10-20-2020
102,CO- COLORADO SPRINGS,167.26,519,480,624,134.01,239.13,519 [480 - 624],167.26% [134.01% - 239.13%],903,559,1647,10-20-2020
103,CO- DENVER,110.58,791,753,850,103.3,120.46,791 [753 - 850],110.58% [103.3% - 120.46%],1460,1113,1933,10-20-2020
104,CO- FORT COLLINS,110.58,109,104,117,103.16,120.22,109 [104 - 117],110.58% [103.16% - 120.22%],195,148,257,10-20-2020
105,CO- GRAND JUNCTION,97.69,77,74,85,92.63,104.87,77 [74 - 85],97.69% [92.63% - 104.87%],140,100,197,10-20-2020
106,CO- GREELEY,97.02,62,60,72,92.36,111.79,62 [60 - 72],97.02% [92.36% - 111.79%],132,96,247,10-20-2020
107,CO- PUEBLO,93.12,58,55,63,89.9,97.54,58 [55 - 63],93.12% [89.9% - 97.54%],104,79,140,10-20-2020
109,CT- BRIDGEPORT,96.29,145,139,158,92.33,102.3,145 [139 - 158],96.29% [92.33% - 102.3%],276,209,378,10-20-2020
110,CT- HARTFORD,102.61,400,381,426,97.38,109.15,400 [381 - 426],102.61% [97.38% - 109.15%],736,566,949,10-20-2020
111,CT- NEW HAVEN,103.2,509,477,556,96.17,112.17,509 [477 - 556],103.2% [96.17% - 112.17%],893,623,1239,10-20-2020
112,DE- WILMINGTON,85.6,43,41,47,83.97,87.25,43 [41 - 47],85.6% [83.97% - 87.25%],104,74,135,10-20-2020
113,DC- WASHINGTON,88.58,235,226,252,86.76,91.13,235 [226 - 252],88.58% [86.76% - 91.13%],470,371,611,10-20-2020
115,FL- BRADENTON,88.35,28,28,30,86.21,90.58,28 [28 - 30],88.35% [86.21% - 90.58%],59,44,75,10-20-2020
