HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.95,475,457,497,89.54,92.73,475 [457 - 497],90.95% [89.54% - 92.73%],924,806,1075,10-20-2020
2,AL- DOTHAN,86.48,34,33,38,85.42,88.73,34 [33 - 38],86.48% [85.42% - 88.73%],86,72,116,10-20-2020
5,AL- HUNTSVILLE,93.05,124,121,130,92.07,95.43,124 [121 - 130],93.05% [92.07% - 95.43%],245,227,290,10-20-2020
6,AL- MOBILE,85.54,73,71,76,84.48,86.16,73 [71 - 76],85.54% [84.48% - 86.16%],158,128,176,10-20-2020
7,AL- MONTGOMERY,90.73,79,76,87,89.31,94.23,79 [76 - 87],90.73% [89.31% - 94.23%],165,144,220,10-20-2020
9,AL- TUSCALOOSA,92.82,59,56,61,89.42,94.23,59 [56 - 61],92.82% [89.42% - 94.23%],127,94,142,10-20-2020
11,AZ- MESA,94.53,155,150,162,92.22,96.92,155 [150 - 162],94.53% [92.22% - 96.92%],287,242,335,10-20-2020
12,AZ- PHOENIX,90.48,434,417,457,88.74,92.44,434 [417 - 457],90.48% [88.74% - 92.44%],794,662,942,10-20-2020
14,AZ- SUN CITY,86.24,24,24,25,85.19,87.16,24 [24 - 25],86.24% [85.19% - 87.16%],50,42,58,10-20-2020
15,AZ- TUCSON,85.31,65,62,68,84.44,86.26,65 [62 - 68],85.31% [84.44% - 86.26%],133,112,158,10-20-2020
16,AR- FORT SMITH,89.04,56,55,58,88.82,90.07,56 [55 - 58],89.04% [88.82% - 90.07%],115,113,129,10-20-2020
18,AR- JONESBORO,97.91,80,78,83,95.27,100.24,80 [78 - 83],97.91% [95.27% - 100.24%],161,138,183,10-20-2020
19,AR- LITTLE ROCK,86.87,196,191,204,86.06,87.99,196 [191 - 204],86.87% [86.06% - 87.99%],396,350,461,10-20-2020
21,AR- SPRINGDALE,93.64,64,64,67,92.77,95.61,64 [64 - 67],93.64% [92.77% - 95.61%],144,135,165,10-20-2020
22,AR- TEXARKANA,90.16,49,47,52,88.88,91.73,49 [47 - 52],90.16% [88.88% - 91.73%],99,87,115,10-20-2020
23,CA- ORANGE CO.,83.01,110,107,114,82.55,83.58,110 [107 - 114],83.01% [82.55% - 83.58%],230,195,274,10-20-2020
25,CA- BAKERSFIELD,83.01,49,48,50,82.63,83.32,49 [48 - 50],83.01% [82.63% - 83.32%],108,95,120,10-20-2020
31,CA- CHICO,83.19,7,7,7,82.66,83.12,7 [7 - 7],83.19% [82.66% - 83.12%],20,17,20,10-20-2020
33,CA- CONTRA COSTA CO.,83.66,28,28,29,83.2,84.14,28 [28 - 29],83.66% [83.2% - 84.14%],73,64,83,10-20-2020
43,CA- FRESNO,85.08,49,48,51,84.47,85.78,49 [48 - 51],85.08% [84.47% - 85.78%],116,102,132,10-20-2020
56,CA- LOS ANGELES,84.55,565,549,584,84.04,85.23,565 [549 - 584],84.55% [84.04% - 85.23%],1129,1001,1298,10-20-2020
58,CA- MODESTO,93.71,123,116,138,89.95,99.95,123 [116 - 138],93.71% [89.95% - 99.95%],235,171,343,10-20-2020
62,CA- NAPA,84.07,7,7,8,83.26,85.15,7 [7 - 8],84.07% [83.26% - 85.15%],23,19,30,10-20-2020
65,CA- ALAMEDA CO.,81.91,23,23,24,81.51,82.16,23 [23 - 24],81.91% [81.51% - 82.16%],64,51,73,10-20-2020
69,CA- PALM SPR/RANCHO MIR.,83.44,14,14,15,82.94,83.8,14 [14 - 15],83.44% [82.94% - 83.8%],36,31,40,10-20-2020
73,CA- REDDING,84.87,24,24,26,83.97,85.91,24 [24 - 26],84.87% [83.97% - 85.91%],52,43,64,10-20-2020
77,CA- SACRAMENTO,83.09,68,65,72,82.4,83.72,68 [65 - 72],83.09% [82.4% - 83.72%],147,115,178,10-20-2020
78,CA- SALINAS,87.58,24,24,26,86.81,88.83,24 [24 - 26],87.58% [86.81% - 88.83%],60,54,70,10-20-2020
79,CA- SAN BERNARDINO,87.15,201,197,208,86.4,87.9,201 [197 - 208],87.15% [86.4% - 87.9%],413,370,457,10-20-2020
80,CA- SAN DIEGO,85.91,203,197,210,85.13,86.77,203 [197 - 210],85.91% [85.13% - 86.77%],415,361,476,10-20-2020
81,CA- SAN FRANCISCO,81.47,28,27,30,81.18,81.6,28 [27 - 30],81.47% [81.18% - 81.6%],74,60,81,10-20-2020
82,CA- SAN JOSE,83.04,40,39,43,82.51,84.0,40 [39 - 43],83.04% [82.51% - 84.0%],91,76,121,10-20-2020
83,CA- SAN LUIS OBISPO,84.46,7,7,8,84.39,85.04,7 [7 - 8],84.46% [84.39% - 85.04%],20,20,23,10-20-2020
85,CA- SAN MATEO CO.,81.69,15,15,16,81.22,81.93,15 [15 - 16],81.69% [81.22% - 81.93%],45,33,52,10-20-2020
86,CA- SANTA BARBARA,82.49,7,7,8,82.07,83.31,7 [7 - 8],82.49% [82.07% - 83.31%],24,20,32,10-20-2020
87,CA- SANTA CRUZ,85.21,0,0,1,84.46,86.69,0 [0 - 1],85.21% [84.46% - 86.69%],18,16,24,10-20-2020
89,CA- SANTA ROSA,84.11,35,35,37,83.71,84.78,35 [35 - 37],84.11% [83.71% - 84.78%],76,69,89,10-20-2020
91,CA- STOCKTON,83.4,11,11,12,83.01,83.95,11 [11 - 12],83.4% [83.01% - 83.95%],36,32,42,10-20-2020
96,CA- VENTURA,83.85,28,28,29,83.31,84.45,28 [28 - 29],83.85% [83.31% - 84.45%],60,52,70,10-20-2020
101,CO- BOULDER,88.42,15,15,16,87.79,89.68,15 [15 - 16],88.42% [87.79% - 89.68%],39,37,46,10-20-2020
102,CO- COLORADO SPRINGS,135.28,375,352,421,122.61,154.49,375 [352 - 421],135.28% [122.61% - 154.49%],572,441,771,10-20-2020
103,CO- DENVER,105.29,662,640,693,101.83,109.33,662 [640 - 693],105.29% [101.83% - 109.33%],1207,1043,1401,10-20-2020
104,CO- FORT COLLINS,103.27,81,79,85,100.66,107.23,81 [79 - 85],103.27% [100.66% - 107.23%],148,132,174,10-20-2020
105,CO- GRAND JUNCTION,92.89,59,57,63,90.48,95.78,59 [57 - 63],92.89% [90.48% - 95.78%],102,83,125,10-20-2020
106,CO- GREELEY,95.62,63,61,73,92.87,102.39,63 [61 - 73],95.62% [92.87% - 102.39%],121,100,174,10-20-2020
107,CO- PUEBLO,88.9,38,37,40,87.89,90.15,38 [37 - 40],88.9% [87.89% - 90.15%],71,63,81,10-20-2020
109,CT- BRIDGEPORT,93.83,123,120,130,91.56,96.52,123 [120 - 130],93.83% [91.56% - 96.52%],234,196,280,10-20-2020
110,CT- HARTFORD,98.82,329,319,345,96.8,101.56,329 [319 - 345],98.82% [96.8% - 101.56%],612,547,702,10-20-2020
111,CT- NEW HAVEN,97.32,378,362,401,94.41,100.74,378 [362 - 401],97.32% [94.41% - 100.74%],667,555,799,10-20-2020
112,DE- WILMINGTON,86.22,50,49,53,84.94,87.25,50 [49 - 53],86.22% [84.94% - 87.25%],115,92,135,10-20-2020
113,DC- WASHINGTON,88.31,227,222,235,87.23,89.51,227 [222 - 235],88.31% [87.23% - 89.51%],456,397,522,10-20-2020
115,FL- BRADENTON,87.52,25,25,26,86.21,88.46,25 [25 - 26],87.52% [86.21% - 88.46%],53,44,60,10-20-2020
116,FL- CLEARWATER,84.6,35,35,38,83.97,85.62,35 [35 - 38],84.6% [83.97% - 85.62%],75,65,92,10-20-2020
