HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.19,446,440,455,89.77,90.67,446 [440 - 455],90.19% [89.77% - 90.67%],860,825,901,10-20-2020
2,AL- DOTHAN,87.67,43,42,47,87.15,89.04,43 [42 - 47],87.67% [87.15% - 89.04%],101,95,120,10-20-2020
5,AL- HUNTSVILLE,92.15,117,117,120,91.91,92.82,117 [117 - 120],92.15% [91.91% - 92.82%],228,224,241,10-20-2020
6,AL- MOBILE,85.7,83,81,85,85.04,85.85,83 [81 - 85],85.7% [85.04% - 85.85%],162,144,167,10-20-2020
7,AL- MONTGOMERY,90.17,76,76,79,89.64,90.93,76 [76 - 79],90.17% [89.64% - 90.93%],157,149,169,10-20-2020
9,AL- TUSCALOOSA,92.75,60,59,62,91.52,93.83,60 [59 - 62],92.75% [91.52% - 93.83%],127,115,138,10-20-2020
11,AZ- MESA,91.97,127,125,130,90.96,92.93,127 [125 - 130],91.97% [90.96% - 92.93%],236,217,256,10-20-2020
12,AZ- PHOENIX,88.45,353,346,362,87.76,89.15,353 [346 - 362],88.45% [87.76% - 89.15%],640,588,693,10-20-2020
14,AZ- SUN CITY,85.09,20,20,21,84.57,85.43,20 [20 - 21],85.09% [84.57% - 85.43%],41,37,44,10-20-2020
15,AZ- TUCSON,84.91,61,60,62,84.44,85.31,61 [60 - 62],84.91% [84.44% - 85.31%],124,112,134,10-20-2020
16,AR- FORT SMITH,89.2,56,56,56,89.06,89.52,56 [56 - 56],89.2% [89.06% - 89.52%],117,116,122,10-20-2020
18,AR- JONESBORO,96.32,73,72,74,95.49,96.81,73 [72 - 74],96.32% [95.49% - 96.81%],147,140,152,10-20-2020
19,AR- LITTLE ROCK,86.76,195,192,200,86.5,87.26,195 [192 - 200],86.76% [86.5% - 87.26%],390,375,419,10-20-2020
21,AR- SPRINGDALE,94.22,70,70,71,93.72,94.76,70 [70 - 71],94.22% [93.72% - 94.76%],150,145,156,10-20-2020
22,AR- TEXARKANA,88.48,42,42,44,88.16,88.78,42 [42 - 44],88.48% [88.16% - 88.78%],83,80,86,10-20-2020
