HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.44,283,280,289,86.81,88.0,283 [280 - 289],87.44% [86.81% - 88.0%],628,575,676,09-22-2020
2,AL- DOTHAN,89.4,56,55,57,88.13,89.86,56 [55 - 57],89.4% [88.13% - 89.86%],124,108,131,09-22-2020
5,AL- HUNTSVILLE,88.24,72,72,73,87.82,88.67,72 [72 - 73],88.24% [87.82% - 88.67%],154,147,163,09-22-2020
6,AL- MOBILE,82.63,28,28,29,82.59,82.7,28 [28 - 29],82.63% [82.59% - 82.7%],75,74,77,09-22-2020
7,AL- MONTGOMERY,86.49,41,40,43,85.69,87.5,41 [40 - 43],86.49% [85.69% - 87.5%],100,88,116,09-22-2020
9,AL- TUSCALOOSA,91.36,50,50,52,90.22,93.33,50 [50 - 52],91.36% [90.22% - 93.33%],113,102,133,09-22-2020
11,AZ- MESA,86.97,57,56,60,86.01,88.08,57 [56 - 60],86.97% [86.01% - 88.08%],138,119,160,09-22-2020
12,AZ- PHOENIX,84.91,165,159,170,84.09,85.62,165 [159 - 170],84.91% [84.09% - 85.62%],371,310,426,09-22-2020
14,AZ- SUN CITY,82.96,7,7,7,82.47,83.33,7 [7 - 7],82.96% [82.47% - 83.33%],23,20,27,09-22-2020
15,AZ- TUCSON,91.97,133,129,140,89.39,95.65,133 [129 - 140],91.97% [89.39% - 95.65%],302,237,395,09-22-2020
16,AR- FORT SMITH,88.28,49,49,51,88.04,89.76,49 [49 - 51],88.28% [88.04% - 89.76%],106,103,125,09-22-2020
18,AR- JONESBORO,92.41,56,55,58,90.29,93.38,56 [55 - 58],92.41% [90.29% - 93.38%],112,93,121,09-22-2020
19,AR- LITTLE ROCK,86.63,197,190,203,85.58,87.43,197 [190 - 203],86.63% [85.58% - 87.43%],382,322,429,09-22-2020
21,AR- SPRINGDALE,104.95,140,136,144,101.48,106.96,140 [136 - 144],104.95% [101.48% - 106.96%],263,227,285,09-22-2020
22,AR- TEXARKANA,84.46,21,21,23,83.16,85.82,21 [21 - 23],84.46% [83.16% - 85.82%],43,31,57,09-22-2020
23,CA- ORANGE CO.,82.9,98,96,100,82.48,83.16,98 [96 - 100],82.9% [82.48% - 83.16%],221,190,242,09-22-2020
25,CA- BAKERSFIELD,84.0,60,59,62,83.79,84.31,60 [59 - 62],84.0% [83.79% - 84.31%],144,137,156,09-22-2020
31,CA- CHICO,86.21,14,14,15,85.31,87.5,14 [14 - 15],86.21% [85.31% - 87.5%],39,34,48,09-22-2020
33,CA- CONTRA COSTA CO.,84.62,39,39,40,84.39,85.04,39 [39 - 40],84.62% [84.39% - 85.04%],92,88,101,09-22-2020
