HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.61,263,258,268,85.87,87.34,263 [258 - 268],86.61% [85.87% - 87.34%],558,496,620,09-22-2020
2,AL- DOTHAN,88.65,53,52,54,87.3,89.19,53 [52 - 54],88.65% [87.3% - 89.19%],114,97,122,09-22-2020
5,AL- HUNTSVILLE,87.91,70,70,71,87.29,88.56,70 [70 - 71],87.91% [87.29% - 88.56%],148,137,161,09-22-2020
6,AL- MOBILE,82.29,26,25,28,82.0,82.38,26 [25 - 28],82.29% [82.0% - 82.38%],65,57,68,09-22-2020
7,AL- MONTGOMERY,85.38,35,35,36,84.46,86.02,35 [35 - 36],85.38% [84.46% - 86.02%],83,69,93,09-22-2020
9,AL- TUSCALOOSA,90.0,46,45,48,88.52,92.42,46 [45 - 48],90.0% [88.52% - 92.42%],99,85,124,09-22-2020
11,AZ- MESA,85.88,52,51,54,84.85,87.17,52 [51 - 54],85.88% [84.85% - 87.17%],116,96,142,09-22-2020
12,AZ- PHOENIX,84.16,142,136,149,83.1,85.14,142 [136 - 149],84.16% [83.1% - 85.14%],315,235,389,09-22-2020
14,AZ- SUN CITY,82.5,7,7,7,81.98,83.09,7 [7 - 7],82.5% [81.98% - 83.09%],20,16,25,09-22-2020
15,AZ- TUCSON,90.27,125,121,134,87.65,94.74,125 [121 - 134],90.27% [87.65% - 94.74%],259,193,372,09-22-2020
16,AR- FORT SMITH,88.37,51,50,53,87.81,90.38,51 [50 - 53],88.37% [87.81% - 90.38%],107,100,133,09-22-2020
18,AR- JONESBORO,93.42,59,57,61,89.85,94.6,59 [57 - 61],93.42% [89.85% - 94.6%],121,89,132,09-22-2020
19,AR- LITTLE ROCK,87.26,218,204,226,85.02,88.63,218 [204 - 226],87.26% [85.02% - 88.63%],419,290,498,09-22-2020
21,AR- SPRINGDALE,109.57,166,156,171,101.19,113.77,166 [156 - 171],109.57% [101.19% - 113.77%],312,224,357,09-22-2020
22,AR- TEXARKANA,85.64,24,23,26,83.16,86.84,24 [23 - 26],85.64% [83.16% - 86.84%],55,31,67,09-22-2020
23,CA- ORANGE CO.,82.4,81,79,83,81.97,82.68,81 [79 - 83],82.4% [81.97% - 82.68%],183,151,205,09-22-2020
25,CA- BAKERSFIELD,83.05,45,44,47,82.82,83.35,45 [44 - 47],83.05% [82.82% - 83.35%],110,102,121,09-22-2020
31,CA- CHICO,85.68,14,14,15,84.38,87.19,14 [14 - 15],85.68% [84.38% - 87.19%],36,28,46,09-22-2020
33,CA- CONTRA COSTA CO.,83.77,32,32,33,83.59,84.09,32 [32 - 33],83.77% [83.59% - 84.09%],75,72,82,09-22-2020
43,CA- FRESNO,85.09,48,47,50,84.2,86.04,48 [47 - 50],85.09% [84.2% - 86.04%],116,96,138,09-22-2020
