region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.39,279,275,287,86.93,87.82,279 [275 - 287],87.39% [86.93% - 87.82%],624,585,660,09-22-2020
2,AL- DOTHAN,89.34,56,55,57,88.51,89.71,56 [55 - 57],89.34% [88.51% - 89.71%],124,113,129,09-22-2020
5,AL- HUNTSVILLE,87.98,70,70,71,87.61,88.14,70 [70 - 71],87.98% [87.61% - 88.14%],150,143,153,09-22-2020
6,AL- MOBILE,82.63,28,28,28,82.56,82.8,28 [28 - 28],82.63% [82.56% - 82.8%],75,73,80,09-22-2020
7,AL- MONTGOMERY,86.73,39,38,41,86.4,87.5,39 [38 - 41],86.73% [86.4% - 87.5%],104,99,116,09-22-2020
9,AL- TUSCALOOSA,91.52,49,49,51,90.82,92.83,49 [49 - 51],91.52% [90.82% - 92.83%],115,108,128,09-22-2020
11,AZ- MESA,87.22,56,55,58,86.52,87.98,56 [55 - 58],87.22% [86.52% - 87.98%],143,129,158,09-22-2020
12,AZ- PHOENIX,85.03,162,156,167,84.5,85.54,162 [156 - 167],85.03% [84.5% - 85.54%],381,341,420,09-22-2020
14,AZ- SUN CITY,82.96,7,7,7,82.72,83.33,7 [7 - 7],82.96% [82.72% - 83.33%],24,22,27,09-22-2020
15,AZ- TUCSON,92.52,133,129,142,90.46,95.13,133 [129 - 142],92.52% [90.46% - 95.13%],316,264,382,09-22-2020
16,AR- FORT SMITH,87.65,50,50,52,87.49,88.59,50 [50 - 52],87.65% [87.49% - 88.59%],98,96,110,09-22-2020
18,AR- JONESBORO,91.84,56,55,58,89.51,93.05,56 [55 - 58],91.84% [89.51% - 93.05%],107,86,118,09-22-2020
19,AR- LITTLE ROCK,86.34,207,198,214,85.04,87.35,207 [198 - 214],86.34% [85.04% - 87.35%],366,291,424,09-22-2020
21,AR- SPRINGDALE,104.79,149,142,154,100.06,107.72,149 [142 - 154],104.79% [100.06% - 107.72%],262,212,293,09-22-2020
22,AR- TEXARKANA,84.59,22,21,24,82.96,86.02,22 [21 - 24],84.59% [82.96% - 86.02%],45,29,59,09-22-2020
23,CA- ORANGE CO.,82.93,94,92,97,82.57,83.18,94 [92 - 97],82.93% [82.57% - 83.18%],224,197,243,09-22-2020
25,CA- BAKERSFIELD,84.34,56,55,58,84.15,84.62,56 [55 - 58],84.34% [84.15% - 84.62%],157,150,167,09-22-2020
31,CA- CHICO,85.78,14,14,15,85.0,86.88,14 [14 - 15],85.78% [85.0% - 86.88%],37,32,44,09-22-2020
33,CA- CONTRA COSTA CO.,84.84,37,37,38,84.64,85.14,37 [37 - 38],84.84% [84.64% - 85.14%],97,93,103,09-22-2020
43,CA- FRESNO,87.14,59,58,61,86.48,87.67,59 [58 - 61],87.14% [86.48% - 87.67%],163,148,175,09-22-2020
56,CA- LOS ANGELES,83.88,383,379,390,83.6,84.04,383 [379 - 390],83.88% [83.6% - 84.04%],963,892,1002,09-22-2020
58,CA- MODESTO,85.76,37,36,39,85.35,86.28,37 [36 - 39],85.76% [85.35% - 86.28%],99,92,108,09-22-2020
62,CA- NAPA,85.67,14,14,14,85.67,85.67,14 [14 - 14],85.67% [85.67% - 85.67%],33,33,33,09-22-2020
65,CA- ALAMEDA CO.,82.93,33,33,34,82.72,83.14,33 [33 - 34],82.93% [82.72% - 83.14%],99,92,106,09-22-2020
69,CA- PALM SPR/RANCHO MIR.,83.04,7,7,8,82.85,83.32,7 [7 - 8],83.04% [82.85% - 83.32%],32,30,35,09-22-2020
73,CA- REDDING,82.03,7,7,7,82.03,82.03,7 [7 - 7],82.03% [82.03% - 82.03%],22,22,22,09-22-2020
77,CA- SACRAMENTO,85.39,106,105,109,85.06,85.73,106 [105 - 109],85.39% [85.06% - 85.73%],258,242,274,09-22-2020
78,CA- SALINAS,90.47,35,35,36,89.96,90.84,35 [35 - 36],90.47% [89.96% - 90.84%],83,79,86,09-22-2020
79,CA- SAN BERNARDINO,85.76,115,114,117,85.5,86.12,115 [114 - 117],85.76% [85.5% - 86.12%],333,318,354,09-22-2020
80,CA- SAN DIEGO,86.74,252,248,258,85.91,87.28,252 [248 - 258],86.74% [85.91% - 87.28%],474,416,512,09-22-2020
81,CA- SAN FRANCISCO,82.33,49,49,50,82.19,82.46,49 [49 - 50],82.33% [82.19% - 82.46%],118,111,125,09-22-2020
82,CA- SAN JOSE,84.76,63,62,65,84.63,85.12,63 [62 - 65],84.76% [84.63% - 85.12%],144,140,155,09-22-2020
83,CA- SAN LUIS OBISPO,84.61,1,1,2,84.39,84.61,1 [1 - 2],84.61% [84.39% - 84.61%],21,20,21,09-22-2020
