HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.65,106,93,150,80.36,89.95,106 [93 - 150],82.65% [80.36% - 89.95%],223,30,840,06-30-2020
2,AL- DOTHAN,81.71,7,6,14,80.0,88.73,7 [6 - 14],81.71% [80.0% - 88.73%],22,0,116,06-30-2020
5,AL- HUNTSVILLE,83.28,28,25,40,80.53,92.45,28 [25 - 40],83.28% [80.53% - 92.45%],61,10,234,06-30-2020
6,AL- MOBILE,82.91,40,36,57,80.67,91.2,40 [36 - 57],82.91% [80.67% - 91.2%],83,19,320,06-30-2020
7,AL- MONTGOMERY,82.56,14,13,24,80.26,91.38,14 [13 - 24],82.56% [80.26% - 91.38%],39,4,176,06-30-2020
9,AL- TUSCALOOSA,81.98,7,7,13,80.4,90.32,7 [7 - 13],81.98% [80.4% - 90.32%],19,4,103,06-30-2020
11,AZ- MESA,89.76,91,81,120,81.87,110.3,91 [81 - 120],89.76% [81.87% - 110.3%],193,37,600,06-30-2020
12,AZ- PHOENIX,86.16,229,203,301,81.16,99.52,229 [203 - 301],86.16% [81.16% - 99.52%],466,88,1479,06-30-2020
14,AZ- SUN CITY,84.1,14,13,19,80.74,92.72,14 [13 - 19],84.1% [80.74% - 92.72%],33,6,103,06-30-2020
15,AZ- TUCSON,85.69,70,62,97,80.71,100.68,70 [62 - 97],85.69% [80.71% - 100.68%],143,18,522,06-30-2020
16,AR- FORT SMITH,81.36,7,6,13,80.0,87.88,7 [6 - 13],81.36% [80.0% - 87.88%],17,0,101,06-30-2020
18,AR- JONESBORO,81.86,7,6,11,80.0,88.19,7 [6 - 11],81.86% [80.0% - 88.19%],16,0,74,06-30-2020
19,AR- LITTLE ROCK,82.21,59,51,84,80.09,88.25,59 [51 - 84],82.21% [80.09% - 88.25%],127,5,476,06-30-2020
21,AR- SPRINGDALE,84.44,21,19,30,80.66,96.65,21 [19 - 30],84.44% [80.66% - 96.65%],46,7,176,06-30-2020
22,AR- TEXARKANA,81.01,0,0,4,80.0,86.63,0 [0 - 4],81.01% [80.0% - 86.63%],9,0,65,06-30-2020
23,CA- ORANGE CO.,83.88,142,125,200,80.67,94.49,142 [125 - 200],83.88% [80.67% - 94.49%],297,51,1109,06-30-2020
25,CA- BAKERSFIELD,82.53,42,37,66,80.28,91.81,42 [37 - 66],82.53% [80.28% - 91.81%],91,10,427,06-30-2020
31,CA- CHICO,83.8,7,7,13,80.47,97.34,7 [7 - 13],83.8% [80.47% - 97.34%],24,3,111,06-30-2020
33,CA- CONTRA COSTA CO.,85.01,45,40,57,80.95,93.93,45 [40 - 57],85.01% [80.95% - 93.93%],100,19,279,06-30-2020
43,CA- FRESNO,84.0,42,37,68,80.31,99.97,42 [37 - 68],84.0% [80.31% - 99.97%],91,7,456,06-30-2020
56,CA- LOS ANGELES,83.45,415,365,583,80.57,92.93,415 [365 - 583],83.45% [80.57% - 92.93%],854,142,3208,06-30-2020
58,CA- MODESTO,84.82,37,32,52,80.7,97.39,37 [32 - 52],84.82% [80.7% - 97.39%],82,12,299,06-30-2020
62,CA- NAPA,84.31,7,7,11,80.52,94.09,7 [7 - 11],84.31% [80.52% - 94.09%],25,3,82,06-30-2020
65,CA- ALAMEDA CO.,84.32,67,59,85,80.83,92.02,67 [59 - 85],84.32% [80.83% - 92.02%],146,28,406,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,82.86,14,13,20,80.47,90.83,14 [13 - 20],82.86% [80.47% - 90.83%],30,5,114,06-30-2020
73,CA- REDDING,82.19,7,6,13,80.18,89.43,7 [6 - 13],82.19% [80.18% - 89.43%],23,2,102,06-30-2020
77,CA- SACRAMENTO,85.01,113,99,150,80.84,96.01,113 [99 - 150],85.01% [80.84% - 96.01%],239,40,766,06-30-2020
78,CA- SALINAS,84.9,14,13,20,80.76,95.51,14 [13 - 20],84.9% [80.76% - 95.51%],38,6,123,06-30-2020
79,CA- SAN BERNARDINO,84.92,137,121,194,80.81,98.85,137 [121 - 194],84.92% [80.81% - 98.85%],284,47,1090,06-30-2020
80,CA- SAN DIEGO,84.85,164,144,227,80.81,97.4,164 [144 - 227],84.85% [80.81% - 97.4%],341,57,1224,06-30-2020
81,CA- SAN FRANCISCO,82.55,57,50,73,80.49,87.06,57 [50 - 73],82.55% [80.49% - 87.06%],129,25,358,06-30-2020
82,CA- SAN JOSE,85.2,71,63,91,80.99,94.47,71 [63 - 91],85.2% [80.99% - 94.47%],157,30,438,06-30-2020
83,CA- SAN LUIS OBISPO,84.92,7,7,11,80.66,97.98,7 [7 - 11],84.92% [80.66% - 97.98%],22,3,82,06-30-2020
85,CA- SAN MATEO CO.,82.84,35,31,45,80.56,87.83,35 [31 - 45],82.84% [80.56% - 87.83%],76,15,211,06-30-2020
86,CA- SANTA BARBARA,84.11,14,13,22,80.52,95.73,14 [13 - 22],84.11% [80.52% - 95.73%],39,5,152,06-30-2020
87,CA- SANTA CRUZ,87.12,7,7,11,80.84,100.89,7 [7 - 11],87.12% [80.84% - 100.89%],25,3,75,06-30-2020
89,CA- SANTA ROSA,82.42,20,18,26,80.38,86.88,20 [18 - 26],82.42% [80.38% - 86.88%],45,7,128,06-30-2020
91,CA- STOCKTON,85.35,25,22,33,80.85,96.75,25 [22 - 33],85.35% [80.85% - 96.75%],56,9,178,06-30-2020
96,CA- VENTURA,84.74,35,31,50,80.7,98.05,35 [31 - 50],84.74% [80.7% - 98.05%],74,11,284,06-30-2020
101,CO- BOULDER,88.83,20,18,26,82.11,106.95,20 [18 - 26],88.83% [82.11% - 106.95%],41,10,128,06-30-2020
