HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.56,104,91,145,80.31,89.33,104 [91 - 145],82.56% [80.31% - 89.33%],215,26,788,06-30-2020
2,AL- DOTHAN,81.71,7,6,14,80.0,88.73,7 [6 - 14],81.71% [80.0% - 88.73%],22,0,116,06-30-2020
5,AL- HUNTSVILLE,83.21,28,25,39,80.48,91.91,28 [25 - 39],83.21% [80.48% - 91.91%],60,9,224,06-30-2020
6,AL- MOBILE,82.8,35,32,52,80.67,90.99,35 [32 - 52],82.8% [80.67% - 90.99%],80,19,314,06-30-2020
7,AL- MONTGOMERY,82.56,14,13,24,80.26,90.93,14 [13 - 24],82.56% [80.26% - 90.93%],39,4,169,06-30-2020
9,AL- TUSCALOOSA,81.67,7,7,13,80.4,89.92,7 [7 - 13],81.67% [80.4% - 89.92%],16,4,99,06-30-2020
11,AZ- MESA,89.59,91,81,118,81.77,108.69,91 [81 - 118],89.59% [81.77% - 108.69%],189,35,568,06-30-2020
12,AZ- PHOENIX,86.08,224,198,292,81.12,98.59,224 [198 - 292],86.08% [81.12% - 98.59%],460,85,1408,06-30-2020
14,AZ- SUN CITY,84.05,14,13,18,80.74,91.98,14 [13 - 18],84.05% [80.74% - 91.98%],32,6,97,06-30-2020
15,AZ- TUCSON,85.61,70,62,95,80.63,99.77,70 [62 - 95],85.61% [80.63% - 99.77%],141,16,499,06-30-2020
16,AR- FORT SMITH,81.36,7,6,13,80.0,88.2,7 [6 - 13],81.36% [80.0% - 88.2%],17,0,105,06-30-2020
18,AR- JONESBORO,81.86,7,6,11,80.0,87.96,7 [6 - 11],81.86% [80.0% - 87.96%],16,0,72,06-30-2020
19,AR- LITTLE ROCK,82.09,55,48,78,80.05,87.73,55 [48 - 78],82.09% [80.05% - 87.73%],120,3,446,06-30-2020
21,AR- SPRINGDALE,84.44,21,19,30,80.66,96.46,21 [19 - 30],84.44% [80.66% - 96.46%],46,7,174,06-30-2020
22,AR- TEXARKANA,81.16,0,0,4,80.0,86.84,0 [0 - 4],81.16% [80.0% - 86.84%],11,0,67,06-30-2020
23,CA- ORANGE CO.,83.74,138,122,190,80.61,93.37,138 [122 - 190],83.74% [80.61% - 93.37%],286,47,1023,06-30-2020
25,CA- BAKERSFIELD,82.48,42,37,65,80.25,91.37,42 [37 - 65],82.48% [80.25% - 91.37%],89,9,411,06-30-2020
31,CA- CHICO,83.78,7,7,13,80.47,96.88,7 [7 - 13],83.78% [80.47% - 96.88%],24,3,108,06-30-2020
33,CA- CONTRA COSTA CO.,84.59,42,38,53,80.85,92.08,42 [38 - 53],84.59% [80.85% - 92.08%],91,17,242,06-30-2020
43,CA- FRESNO,84.0,42,37,67,80.31,99.36,42 [37 - 67],84.0% [80.31% - 99.36%],91,7,442,06-30-2020
56,CA- LOS ANGELES,83.32,399,351,551,80.52,91.93,399 [351 - 551],83.32% [80.52% - 91.93%],822,129,2958,06-30-2020
58,CA- MODESTO,84.57,35,31,49,80.64,95.82,35 [31 - 49],84.57% [80.64% - 95.82%],78,11,272,06-30-2020
62,CA- NAPA,84.12,7,7,11,80.34,92.71,7 [7 - 11],84.12% [80.34% - 92.71%],23,2,74,06-30-2020
65,CA- ALAMEDA CO.,83.96,60,53,75,80.74,90.39,60 [53 - 75],83.96% [80.74% - 90.39%],133,25,351,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,82.76,13,12,18,80.38,90.07,13 [12 - 18],82.76% [80.38% - 90.07%],29,4,106,06-30-2020
73,CA- REDDING,82.14,7,6,12,80.0,88.87,7 [6 - 12],82.14% [80.0% - 88.87%],23,0,96,06-30-2020
77,CA- SACRAMENTO,84.69,105,93,138,80.77,94.28,105 [93 - 138],84.69% [80.77% - 94.28%],224,37,683,06-30-2020
78,CA- SALINAS,84.58,14,13,19,80.76,93.75,14 [13 - 19],84.58% [80.76% - 93.75%],36,6,109,06-30-2020
79,CA- SAN BERNARDINO,84.76,132,116,184,80.74,97.45,132 [116 - 184],84.76% [80.74% - 97.45%],275,43,1009,06-30-2020
80,CA- SAN DIEGO,84.64,156,137,212,80.73,95.9,156 [137 - 212],84.64% [80.73% - 95.9%],326,51,1118,06-30-2020
81,CA- SAN FRANCISCO,82.34,52,46,65,80.45,86.13,52 [46 - 65],82.34% [80.45% - 86.13%],118,23,311,06-30-2020
82,CA- SAN JOSE,84.75,65,57,81,80.86,92.56,65 [57 - 81],84.75% [80.86% - 92.56%],143,26,380,06-30-2020
83,CA- SAN LUIS OBISPO,84.55,7,7,11,80.66,96.67,7 [7 - 11],84.55% [80.66% - 96.67%],20,3,76,06-30-2020
85,CA- SAN MATEO CO.,82.6,28,25,37,80.48,86.79,28 [25 - 37],82.6% [80.48% - 86.79%],70,13,183,06-30-2020
86,CA- SANTA BARBARA,83.91,14,13,21,80.41,94.6,14 [13 - 21],83.91% [80.41% - 94.6%],37,4,141,06-30-2020
87,CA- SANTA CRUZ,86.59,7,7,10,80.84,98.38,7 [7 - 10],86.59% [80.84% - 98.38%],23,3,66,06-30-2020
89,CA- SANTA ROSA,82.24,14,13,19,80.38,86.02,14 [13 - 19],82.24% [80.38% - 86.02%],41,7,112,06-30-2020
91,CA- STOCKTON,85.04,21,19,29,80.75,94.86,21 [19 - 29],85.04% [80.75% - 94.86%],53,8,158,06-30-2020
96,CA- VENTURA,84.57,32,28,45,80.7,96.59,32 [28 - 45],84.57% [80.7% - 96.59%],71,11,261,06-30-2020
101,CO- BOULDER,88.3,14,13,20,82.11,104.0,14 [13 - 20],88.3% [82.11% - 104.0%],39,10,114,06-30-2020
102,CO- COLORADO SPRINGS,88.83,42,38,59,81.93,112.08,42 [38 - 59],88.83% [81.93% - 112.08%],91,20,332,06-30-2020
103,CO- DENVER,87.55,170,151,218,81.72,101.88,170 [151 - 218],87.55% [81.72% - 101.88%],360,82,1045,06-30-2020
104,CO- FORT COLLINS,85.07,14,13,19,80.94,95.65,14 [13 - 19],85.07% [80.94% - 95.65%],32,6,100,06-30-2020
105,CO- GRAND JUNCTION,84.15,14,12,20,80.13,94.9,14 [12 - 20],84.15% [80.13% - 94.9%],32,1,118,06-30-2020
106,CO- GREELEY,86.28,21,19,27,81.29,97.63,21 [19 - 27],86.28% [81.29% - 97.63%],48,10,137,06-30-2020
107,CO- PUEBLO,82.22,7,6,11,80.0,90.03,7 [6 - 11],82.22% [80.0% - 90.03%],17,0,80,06-30-2020
109,CT- BRIDGEPORT,90.67,86,78,116,83.36,116.05,86 [78 - 116],90.67% [83.36% - 116.05%],180,57,611,06-30-2020
110,CT- HARTFORD,97.77,273,245,355,85.22,132.67,273 [245 - 355],97.77% [85.22% - 132.67%],578,170,1715,06-30-2020
111,CT- NEW HAVEN,92.72,237,212,314,83.66,121.02,237 [212 - 314],92.72% [83.66% - 121.02%],489,141,1580,06-30-2020
112,DE- WILMINGTON,91.0,95,88,101,85.1,95.74,95 [88 - 101],91.0% [85.1% - 95.74%],204,95,293,06-30-2020
113,DC- WASHINGTON,98.59,482,447,497,89.27,102.68,482 [447 - 497],98.59% [89.27% - 102.68%],1020,509,1245,06-30-2020
115,FL- BRADENTON,82.29,6,6,10,81.13,89.45,6 [6 - 10],82.29% [81.13% - 89.45%],16,8,67,06-30-2020
116,FL- CLEARWATER,81.48,7,7,13,80.61,86.48,7 [7 - 13],81.48% [80.61% - 86.48%],24,10,106,06-30-2020
118,FL- FORT LAUDERDALE,81.62,63,58,98,80.66,87.22,63 [58 - 98],81.62% [80.66% - 87.22%],140,57,628,06-30-2020
119,FL- FORT MYERS,81.49,28,26,43,80.5,87.08,28 [26 - 43],81.49% [80.5% - 87.08%],57,19,271,06-30-2020
120,FL- GAINESVILLE,80.54,0,0,6,80.0,85.11,0 [0 - 6],80.54% [80.0% - 85.11%],9,0,94,06-30-2020
122,FL- HUDSON,81.48,7,7,12,80.32,86.87,7 [7 - 12],81.48% [80.32% - 86.87%],18,4,86,06-30-2020
123,FL- JACKSONVILLE,81.68,35,31,61,80.18,89.06,35 [31 - 61],81.68% [80.18% - 89.06%],82,9,445,06-30-2020
124,FL- LAKELAND,81.72,7,7,12,80.56,88.24,7 [7 - 12],81.72% [80.56% - 88.24%],18,6,88,06-30-2020
127,FL- MIAMI,81.38,70,65,110,80.55,86.61,70 [65 - 110],81.38% [80.55% - 86.61%],148,59,713,06-30-2020
129,FL- OCALA,82.3,10,9,16,80.66,88.19,10 [9 - 16],82.3% [80.66% - 88.19%],31,9,112,06-30-2020
130,FL- ORLANDO,81.55,71,66,118,80.71,87.77,71 [66 - 118],81.55% [80.71% - 87.77%],160,74,805,06-30-2020
131,FL- ORMOND BEACH,81.02,2,2,7,80.3,84.72,2 [2 - 7],81.02% [80.3% - 84.72%],16,5,78,06-30-2020
133,FL- PANAMA CITY,81.4,0,0,1,80.0,84.07,0 [0 - 1],81.4% [80.0% - 84.07%],9,0,27,06-30-2020
134,FL- PENSACOLA,81.92,21,19,29,80.0,87.02,21 [19 - 29],81.92% [80.0% - 87.02%],45,0,165,06-30-2020
137,FL- SARASOTA,81.32,7,7,12,80.55,86.3,7 [7 - 12],81.32% [80.55% - 86.3%],19,8,91,06-30-2020
139,FL- ST PETERSBURG,81.23,7,7,12,80.5,85.38,7 [7 - 12],81.23% [80.5% - 85.38%],19,8,86,06-30-2020
140,FL- TALLAHASSEE,81.57,21,18,36,80.0,89.38,21 [18 - 36],81.57% [80.0% - 89.38%],42,0,253,06-30-2020
141,FL- TAMPA,81.65,33,31,51,80.73,87.44,33 [31 - 51],81.65% [80.73% - 87.44%],70,31,317,06-30-2020
142,GA- ALBANY,82.49,7,6,11,80.0,87.34,7 [6 - 11],82.49% [80.0% - 87.34%],26,0,78,06-30-2020
144,GA- ATLANTA,89.08,528,471,674,82.4,106.3,528 [471 - 674],89.08% [82.4% - 106.3%],1088,287,3150,06-30-2020
145,GA- AUGUSTA,83.2,35,32,51,80.65,92.18,35 [32 - 51],83.2% [80.65% - 92.18%],78,16,299,06-30-2020
146,GA- COLUMBUS,84.07,21,19,29,80.79,92.23,21 [19 - 29],84.07% [80.79% - 92.23%],51,10,154,06-30-2020
147,GA- MACON,84.02,39,34,62,80.58,98.11,39 [34 - 62],84.02% [80.58% - 98.11%],89,13,405,06-30-2020
148,GA- ROME,86.2,21,19,27,80.96,97.35,21 [19 - 27],86.2% [80.96% - 97.35%],45,7,127,06-30-2020
149,GA- SAVANNAH,84.43,42,37,68,80.49,101.87,42 [37 - 68],84.43% [80.49% - 101.87%],91,10,450,06-30-2020
151,ID- BOISE,80.52,0,0,3,80.14,82.55,0 [0 - 3],80.52% [80.14% - 82.55%],10,3,53,06-30-2020
152,ID- IDAHO FALLS,80.0,0,0,1,80.0,83.04,0 [0 - 1],80.0% [80.0% - 83.04%],0,0,14,06-30-2020
154,IL- AURORA,97.42,38,35,40,86.45,100.3,38 [35 - 40],97.42% [86.45% - 100.3%],91,34,107,06-30-2020
155,IL- BLUE ISLAND,87.82,86,79,89,83.04,89.11,86 [79 - 89],87.82% [83.04% - 89.11%],198,77,231,06-30-2020
156,IL- CHICAGO,87.73,295,269,304,83.01,89.01,295 [269 - 304],87.73% [83.01% - 89.01%],661,258,771,06-30-2020
158,IL- ELGIN,98.42,87,80,90,87.0,101.45,87 [80 - 90],98.42% [87.0% - 101.45%],200,76,233,06-30-2020
161,IL- EVANSTON,90.91,116,106,120,84.22,92.71,116 [106 - 120],90.91% [84.22% - 92.71%],263,102,307,06-30-2020
163,IL- HINSDALE,91.8,54,50,56,84.55,93.73,54 [50 - 56],91.8% [84.55% - 93.73%],129,50,151,06-30-2020
164,IL- JOLIET,94.45,84,76,86,85.28,96.89,84 [76 - 86],94.45% [85.28% - 96.89%],191,70,224,06-30-2020
166,IL- MELROSE PARK,91.44,158,144,162,84.46,93.32,158 [144 - 162],91.44% [84.46% - 93.32%],353,138,412,06-30-2020
170,IL- PEORIA,92.58,109,97,114,82.9,96.35,109 [97 - 114],92.58% [82.9% - 96.35%],233,54,304,06-30-2020
171,IL- ROCKFORD,94.63,101,90,104,84.38,97.64,101 [90 - 104],94.63% [84.38% - 97.64%],223,67,270,06-30-2020
