HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.46,98,86,135,80.26,88.6,98 [86 - 135],82.46% [80.26% - 88.6%],207,22,726,06-30-2020
2,AL- DOTHAN,81.71,7,6,14,80.0,88.58,7 [6 - 14],81.71% [80.0% - 88.58%],22,0,114,06-30-2020
5,AL- HUNTSVILLE,83.21,28,25,39,80.43,91.22,28 [25 - 39],83.21% [80.43% - 91.22%],60,8,211,06-30-2020
6,AL- MOBILE,82.72,35,32,51,80.63,90.61,35 [32 - 51],82.72% [80.63% - 90.61%],77,18,303,06-30-2020
7,AL- MONTGOMERY,82.5,14,13,23,80.26,90.28,14 [13 - 23],82.5% [80.26% - 90.28%],38,4,159,06-30-2020
9,AL- TUSCALOOSA,81.67,7,7,12,80.4,89.12,7 [7 - 12],81.67% [80.4% - 89.12%],16,4,91,06-30-2020
11,AZ- MESA,89.39,90,80,114,81.72,106.62,90 [80 - 114],89.39% [81.72% - 106.62%],185,34,527,06-30-2020
12,AZ- PHOENIX,85.97,221,195,282,81.04,97.31,221 [195 - 282],85.97% [81.04% - 97.31%],451,79,1311,06-30-2020
14,AZ- SUN CITY,83.96,14,13,18,80.62,91.11,14 [13 - 18],83.96% [80.62% - 91.11%],32,5,90,06-30-2020
15,AZ- TUCSON,85.52,63,55,87,80.59,98.5,63 [55 - 87],85.52% [80.59% - 98.5%],139,15,467,06-30-2020
16,AR- FORT SMITH,81.36,7,6,13,80.0,88.27,7 [6 - 13],81.36% [80.0% - 88.27%],17,0,106,06-30-2020
18,AR- JONESBORO,81.86,7,6,11,80.0,87.63,7 [6 - 11],81.86% [80.0% - 87.63%],16,0,69,06-30-2020
19,AR- LITTLE ROCK,81.92,49,43,70,80.05,86.95,49 [43 - 70],81.92% [80.05% - 86.95%],110,3,401,06-30-2020
21,AR- SPRINGDALE,84.44,21,19,30,80.66,96.08,21 [19 - 30],84.44% [80.66% - 96.08%],46,7,170,06-30-2020
22,AR- TEXARKANA,81.35,0,0,4,80.0,86.73,0 [0 - 4],81.35% [80.0% - 86.73%],13,0,66,06-30-2020
23,CA- ORANGE CO.,83.58,130,115,176,80.56,92.08,130 [115 - 176],83.58% [80.56% - 92.08%],274,43,924,06-30-2020
25,CA- BAKERSFIELD,82.47,42,37,63,80.25,90.65,42 [37 - 63],82.47% [80.25% - 90.65%],89,9,385,06-30-2020
31,CA- CHICO,83.78,7,6,13,80.16,96.09,7 [6 - 13],83.78% [80.16% - 96.09%],24,1,103,06-30-2020
33,CA- CONTRA COSTA CO.,84.18,36,32,45,80.75,90.33,36 [32 - 45],84.18% [80.75% - 90.33%],83,15,207,06-30-2020
43,CA- FRESNO,84.0,42,37,65,80.31,98.31,42 [37 - 65],84.0% [80.31% - 98.31%],91,7,418,06-30-2020
