HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
175,IL- BLOOMINGTON,86,7,6,7,82.56,89.44,04-27-2020
179,IN- EVANSVILLE,80,0,0,1,76.8,83.2,04-27-2020
180,IN- FORT WAYNE,80,7,6,8,76.8,83.2,04-27-2020
181,IN- GARY,85,48,44,52,81.6,88.4,04-27-2020
183,IN- INDIANAPOLIS,83,120,109,138,79.68,86.32,04-27-2020
184,IN- LAFAYETTE,82,7,6,7,78.72,85.28,04-27-2020
185,IN- MUNCIE,80,0,0,1,76.8,83.2,04-27-2020
186,IN- MUNSTER,85,33,31,36,81.6,88.4,04-27-2020
187,IN- SOUTH BEND,83,21,19,22,79.68,86.32,04-27-2020
188,IN- TERRE HAUTE,80,0,0,0,76.8,83.2,04-27-2020
191,IA- DAVENPORT,80,3,2,5,76.8,83.2,04-27-2020
192,IA- DES MOINES,81,15,14,20,77.76,84.24,04-27-2020
193,IA- DUBUQUE,81,5,4,6,77.76,84.24,04-27-2020
194,IA- IOWA CITY,82,21,19,24,78.72,85.28,04-27-2020
195,IA- MASON CITY,80,0,0,0,76.8,83.2,04-27-2020
196,IA- SIOUX CITY,80,0,0,1,76.8,83.2,04-27-2020
197,IA- WATERLOO,81,4,3,5,77.76,84.24,04-27-2020
200,KS- TOPEKA,81,11,8,14,77.76,84.24,04-27-2020
201,KS- WICHITA,80,21,18,24,76.8,83.2,04-27-2020
203,KY- COVINGTON,90,69,55,83,86.4,93.6,04-27-2020
204,KY- LEXINGTON,84,132,114,179,80.64,87.36,04-27-2020
205,KY- LOUISVILLE,88,210,194,255,84.48,91.52,04-27-2020
207,KY- OWENSBORO,80,0,0,7,76.8,83.2,04-27-2020
208,KY- PADUCAH,80,0,0,0,76.8,83.2,04-27-2020
209,LA- ALEXANDRIA,80,4,3,5,76.8,83.2,04-27-2020
210,LA- BATON ROUGE,89,119,110,137,85.44,92.56,04-27-2020
212,LA- HOUMA,93,42,38,48,89.28,96.72,04-27-2020
213,LA- LAFAYETTE,81,10,8,18,77.76,84.24,04-27-2020
214,LA- LAKE CHARLES,82,7,6,7,78.72,85.28,04-27-2020
216,LA- METAIRIE,118,196,180,214,113.28,122.72,04-27-2020
217,LA- MONROE,80,0,0,1,76.8,83.2,04-27-2020
218,LA- NEW ORLEANS,108,332,308,363,103.68,112.32,04-27-2020
219,LA- SHREVEPORT,82,21,19,23,78.72,85.28,04-27-2020
221,ME- BANGOR,80,0,0,0,76.8,83.2,04-27-2020
222,ME- PORTLAND,84,52,48,59,80.64,87.36,04-27-2020
223,MD- BALTIMORE,93,469,429,524,89.28,96.72,04-27-2020
225,MD- SALISBURY,87,42,38,46,83.52,90.48,04-27-2020
226,MD- TAKOMA PARK,114,228,210,252,109.44,118.56,04-27-2020
227,MA- BOSTON,98,1038,956,1142,94.08,101.92,04-27-2020
230,MA- SPRINGFIELD,92,111,102,121,88.32,95.68,04-27-2020
231,MA- WORCESTER,98,156,144,172,94.08,101.92,04-27-2020
232,MI- ANN ARBOR,93,217,200,243,89.28,96.72,04-27-2020
233,MI- DEARBORN,91,93,86,102,87.36,94.64,04-27-2020
234,MI- DETROIT,92,308,283,340,88.32,95.68,04-27-2020
235,MI- FLINT,88,55,51,62,84.48,91.52,04-27-2020
238,MI- KALAMAZOO,81,8,6,9,77.76,84.24,04-27-2020
239,MI- LANSING,84,37,32,40,80.64,87.36,04-27-2020
240,MI- MARQUETTE,80,0,0,0,76.8,83.2,04-27-2020
242,MI- MUSKEGON,80,0,0,1,76.8,83.2,04-27-2020
243,MI- PETOSKEY,80,0,0,0,76.8,83.2,04-27-2020
244,MI- PONTIAC,93,79,73,87,89.28,96.72,04-27-2020
245,MI- ROYAL OAK,90,135,124,149,86.4,93.6,04-27-2020
246,MI- SAGINAW,80,7,6,12,76.8,83.2,04-27-2020
248,MI- ST JOSEPH,84,0,0,0,80.64,87.36,04-27-2020
249,MI- TRAVERSE CITY,80,0,0,1,76.8,83.2,04-27-2020
250,MN- DULUTH,80,0,0,1,76.8,83.2,04-27-2020
251,MN- MINNEAPOLIS,83,171,152,191,79.68,86.32,04-27-2020
253,MN- ROCHESTER,81,14,13,19,77.76,84.24,04-27-2020
254,MN- ST CLOUD,83,7,6,8,79.68,86.32,04-27-2020
256,MN- ST PAUL,86,70,65,78,82.56,89.44,04-27-2020
257,MS- GULFPORT,93,58,52,64,89.28,96.72,04-27-2020
258,MS- HATTIESBURG,88,49,43,52,84.48,91.52,04-27-2020
259,MS- JACKSON,84,105,96,126,80.64,87.36,04-27-2020
261,MS- OXFORD,80,0,0,3,76.8,83.2,04-27-2020
262,MS- TUPELO,80,12,9,16,76.8,83.2,04-27-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,76.8,83.2,04-27-2020
264,MO- COLUMBIA,81,7,6,9,77.76,84.24,04-27-2020
267,MO- JOPLIN,80,0,0,0,76.8,83.2,04-27-2020
268,MO- KANSAS CITY,84,182,165,204,80.64,87.36,04-27-2020
270,MO- SPRINGFIELD,80,7,7,9,76.8,83.2,04-27-2020
273,MO- ST LOUIS,81,97,90,109,77.76,84.24,04-27-2020
274,MT- BILLINGS,81,21,20,22,77.76,84.24,04-27-2020
275,MT- GREAT FALLS,80,0,0,0,76.8,83.2,04-27-2020
276,MT- MISSOULA,81,6,5,6,77.76,84.24,04-27-2020
277,NE- LINCOLN,84,36,32,41,80.64,87.36,04-27-2020
278,NE- OMAHA,90,276,251,304,86.4,93.6,04-27-2020
279,NV- LAS VEGAS,92,277,255,306,88.32,95.68,04-27-2020
280,NV- RENO,85,49,44,58,81.6,88.4,04-27-2020
281,NH- LEBANON,85,26,23,31,81.6,88.4,04-27-2020
282,NH- MANCHESTER,84,44,40,49,80.64,87.36,04-27-2020
283,NJ- CAMDEN,95,666,613,734,91.2,98.8,04-27-2020
284,NJ- HACKENSACK,121,776,717,845,116.16,125.84,04-27-2020
285,NJ- MORRISTOWN,127,466,430,511,121.92,132.08,04-27-2020
288,NJ- NEW BRUNSWICK,110,439,405,481,105.6,114.4,04-27-2020
289,NJ- NEWARK,111,772,712,844,106.56,115.44,04-27-2020
291,NJ- PATERSON,112,194,179,212,107.52,116.48,04-27-2020
293,NM- ALBUQUERQUE,86,112,105,131,82.56,89.44,04-27-2020
295,NY- ALBANY,113,838,769,923,108.48,117.52,04-27-2020
296,NY- BINGHAMTON,89,53,47,59,85.44,92.56,04-27-2020
297,NY- BRONX,154,1311,1214,1421,147.84,160.16,04-27-2020
299,NY- BUFFALO,86,135,124,152,82.56,89.44,04-27-2020
300,NY- ELMIRA,86,37,32,40,82.56,89.44,04-27-2020
301,NY- EAST LONG ISLAND,160,4350,4028,4723,153.6,166.4,04-27-2020
304,NY- ROCHESTER,90,159,145,180,86.4,93.6,04-27-2020
307,NY- SYRACUSE,86,108,95,115,82.56,89.44,04-27-2020
308,NY- WHITE PLAINS,153,1019,946,1103,146.88,159.12,04-27-2020
309,NC- ASHEVILLE,80,7,6,7,76.8,83.2,04-27-2020
311,NC- CHARLOTTE,84,136,125,154,80.64,87.36,04-27-2020
312,NC- DURHAM,81,47,42,56,77.76,84.24,04-27-2020
313,NC- GREENSBORO,82,25,22,28,78.72,85.28,04-27-2020
314,NC- GREENVILLE,80,4,3,6,76.8,83.2,04-27-2020
315,NC- HICKORY,81,7,6,7,77.76,84.24,04-27-2020
318,NC- RALEIGH,85,109,99,126,81.6,88.4,04-27-2020
319,NC- WILMINGTON,82,11,9,11,78.72,85.28,04-27-2020
320,NC- WINSTON-SALEM,82,35,31,37,78.72,85.28,04-27-2020
321,ND- BISMARCK,86,21,19,22,82.56,89.44,04-27-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,1,76.8,83.2,04-27-2020
323,ND- GRAND FORKS,80,0,0,0,76.8,83.2,04-27-2020
324,ND- MINOT,81,4,3,4,77.76,84.24,04-27-2020
325,OH- AKRON,89,110,102,123,85.44,92.56,04-27-2020
326,OH- CANTON,86,63,57,72,82.56,89.44,04-27-2020
327,OH- CINCINNATI,85,124,110,138,81.6,88.4,04-27-2020
328,OH- CLEVELAND,88,391,356,436,84.48,91.52,04-27-2020
329,OH- COLUMBUS,82,115,103,132,78.72,85.28,04-27-2020
330,OH- DAYTON,81,28,26,38,77.76,84.24,04-27-2020
331,OH- ELYRIA,94,49,45,54,90.24,97.76,04-27-2020
332,OH- KETTERING,84,26,23,29,80.64,87.36,04-27-2020
334,OH- TOLEDO,83,85,76,92,79.68,86.32,04-27-2020
335,OH- YOUNGSTOWN,83,56,53,65,79.68,86.32,04-27-2020
336,OK- LAWTON,80,0,0,0,76.8,83.2,04-27-2020
339,OK- OKLAHOMA CITY,84,163,150,184,80.64,87.36,04-27-2020
340,OK- TULSA,81,49,46,56,77.76,84.24,04-27-2020
341,OR- BEND,84,7,7,7,80.64,87.36,04-27-2020
342,OR- EUGENE,84,28,26,30,80.64,87.36,04-27-2020
343,OR- MEDFORD,81,1,0,3,77.76,84.24,04-27-2020
344,OR- PORTLAND,85,149,136,165,81.6,88.4,04-27-2020
345,OR- SALEM,89,14,13,16,85.44,92.56,04-27-2020
346,PA- ALLENTOWN,93,223,205,248,89.28,96.72,04-27-2020
347,PA- ALTOONA,80,0,0,0,76.8,83.2,04-27-2020
350,PA- DANVILLE,80,0,0,4,76.8,83.2,04-27-2020
351,PA- ERIE,81,15,12,16,77.76,84.24,04-27-2020
352,PA- HARRISBURG,84,49,44,52,80.64,87.36,04-27-2020
354,PA- JOHNSTOWN,80,0,0,0,76.8,83.2,04-27-2020
355,PA- LANCASTER,86,42,39,47,82.56,89.44,04-27-2020
356,PA- PHILADELPHIA,89,623,572,689,85.44,92.56,04-27-2020
357,PA- PITTSBURGH,81,92,83,102,77.76,84.24,04-27-2020
358,PA- READING,86,49,45,54,82.56,89.44,04-27-2020
359,PA- SAYRE,82,0,0,2,78.72,85.28,04-27-2020
360,PA- SCRANTON,88,31,27,36,84.48,91.52,04-27-2020
362,PA- WILKES-BARRE,85,19,17,21,81.6,88.4,04-27-2020
363,PA- YORK,86,28,25,30,82.56,89.44,04-27-2020
365,SC- CHARLESTON,83,56,51,62,79.68,86.32,04-27-2020
366,SC- COLUMBIA,85,114,105,129,81.6,88.4,04-27-2020
367,SC- FLORENCE,81,7,6,8,77.76,84.24,04-27-2020
368,SC- GREENVILLE,83,48,43,55,79.68,86.32,04-27-2020
369,SC- SPARTANBURG,81,7,7,9,77.76,84.24,04-27-2020
371,SD- SIOUX FALLS,82,28,26,35,78.72,85.28,04-27-2020
373,TN- CHATTANOOGA,80,0,0,5,76.8,83.2,04-27-2020
374,TN- JACKSON,80,0,0,0,76.8,83.2,04-27-2020
375,TN- JOHNSON CITY,80,0,0,0,76.8,83.2,04-27-2020
376,TN- KINGSPORT,80,0,0,0,76.8,83.2,04-27-2020
377,TN- KNOXVILLE,80,0,0,2,76.8,83.2,04-27-2020
379,TN- MEMPHIS,82,64,59,87,78.72,85.28,04-27-2020
380,TN- NASHVILLE,85,222,201,250,81.6,88.4,04-27-2020
382,TX- ABILENE,80,0,0,0,76.8,83.2,04-27-2020
383,TX- AMARILLO,80,0,0,0,76.8,83.2,04-27-2020
385,TX- AUSTIN,86,117,106,129,82.56,89.44,04-27-2020
386,TX- BEAUMONT,81,7,6,7,77.76,84.24,04-27-2020
388,TX- BRYAN,83,7,7,8,79.68,86.32,04-27-2020
390,TX- CORPUS CHRISTI,80,3,2,4,76.8,83.2,04-27-2020
391,TX- DALLAS,85,334,304,368,81.6,88.4,04-27-2020
393,TX- EL PASO,81,19,16,22,77.76,84.24,04-27-2020
394,TX- FORT WORTH,85,132,120,147,81.6,88.4,04-27-2020
396,TX- HARLINGEN,81,7,6,7,77.76,84.24,04-27-2020
397,TX- HOUSTON,83,329,301,365,79.68,86.32,04-27-2020
399,TX- LONGVIEW,80,0,0,1,76.8,83.2,04-27-2020
400,TX- LUBBOCK,80,7,7,8,76.8,83.2,04-27-2020
402,TX- MCALLEN,80,7,6,8,76.8,83.2,04-27-2020
406,TX- ODESSA,80,0,0,0,76.8,83.2,04-27-2020
411,TX- SAN ANGELO,80,0,0,0,76.8,83.2,04-27-2020
412,TX- SAN ANTONIO,85,223,204,250,81.6,88.4,04-27-2020
413,TX- TEMPLE,83,11,10,14,79.68,86.32,04-27-2020
416,TX- TYLER,81,7,7,9,77.76,84.24,04-27-2020
417,TX- VICTORIA,80,0,0,0,76.8,83.2,04-27-2020
418,TX- WACO,86,14,13,15,82.56,89.44,04-27-2020
420,TX- WICHITA FALLS,81,7,6,7,77.76,84.24,04-27-2020
421,UT- OGDEN,84,14,13,16,80.64,87.36,04-27-2020
422,UT- PROVO,84,18,17,19,80.64,87.36,04-27-2020
423,UT- SALT LAKE CITY,83,60,54,67,79.68,86.32,04-27-2020
424,VT- BURLINGTON,88,67,58,76,84.48,91.52,04-27-2020
426,VA- ARLINGTON,103,367,337,405,98.88,107.12,04-27-2020
427,VA- CHARLOTTESVILLE,80,0,0,4,76.8,83.2,04-27-2020
428,VA- LYNCHBURG,80,0,0,0,76.8,83.2,04-27-2020
429,VA- NEWPORT NEWS,91,63,57,69,87.36,94.64,04-27-2020
430,VA- NORFOLK,84,63,59,76,80.64,87.36,04-27-2020
431,VA- RICHMOND,84,126,117,137,80.64,87.36,04-27-2020
432,VA- ROANOKE,80,0,0,0,76.8,83.2,04-27-2020
435,VA- WINCHESTER,81,8,6,11,77.76,84.24,04-27-2020
437,WA- EVERETT,178,394,364,429,170.88,185.12,04-27-2020
438,WA- OLYMPIA,114,120,111,131,109.44,118.56,04-27-2020
439,WA- SEATTLE,137,1559,1441,1697,131.52,142.48,04-27-2020
440,WA- SPOKANE,88,171,156,191,84.48,91.52,04-27-2020
441,WA- TACOMA,145,409,377,446,139.2,150.8,04-27-2020
442,WA- YAKIMA,97,56,52,61,93.12,100.88,04-27-2020
443,WV- CHARLESTON,80,0,0,1,76.8,83.2,04-27-2020
444,WV- HUNTINGTON,80,0,0,0,76.8,83.2,04-27-2020
445,WV- MORGANTOWN,80,0,0,0,76.8,83.2,04-27-2020
446,WI- APPLETON,82,7,6,8,78.72,85.28,04-27-2020
447,WI- GREEN BAY,81,9,7,11,77.76,84.24,04-27-2020
448,WI- LA CROSSE,81,7,6,8,77.76,84.24,04-27-2020
449,WI- MADISON,87,106,97,118,83.52,90.48,04-27-2020
450,WI- MARSHFIELD,80,0,0,0,76.8,83.2,04-27-2020
451,WI- MILWAUKEE,87,305,282,337,83.52,90.48,04-27-2020
452,WI- NEENAH,83,7,7,8,79.68,86.32,04-27-2020
456,WI- WAUSAU,80,0,0,0,76.8,83.2,04-27-2020
457,WY- CASPER,81,0,0,1,77.76,84.24,04-27-2020
303,NY- NEW YORK,137,4445,4115,4832,131.52,142.48,04-27-2020
