HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.69,202,181,240,81.34,90.83,202 [181 - 240],84.69% [81.34% - 90.83%],396,113,915,06-10-2020
2,AL- DOTHAN,83.56,21,19,28,80.98,90.02,21 [19 - 28],83.56% [80.98% - 90.02%],47,13,133,06-10-2020
5,AL- HUNTSVILLE,85.61,49,45,60,81.6,93.35,49 [45 - 60],85.61% [81.6% - 93.35%],105,30,251,06-10-2020
6,AL- MOBILE,84.6,63,57,79,81.44,91.94,63 [57 - 79],84.6% [81.44% - 91.94%],131,41,341,06-10-2020
7,AL- MONTGOMERY,85.15,35,32,43,81.23,92.29,35 [32 - 43],85.15% [81.23% - 92.29%],79,19,190,06-10-2020
9,AL- TUSCALOOSA,84.9,21,19,26,81.0,91.52,21 [19 - 26],84.9% [81.0% - 91.52%],48,10,115,06-10-2020
11,AZ- MESA,93.94,139,128,173,85.71,117.42,139 [128 - 173],93.94% [85.71% - 117.42%],276,113,741,06-10-2020
12,AZ- PHOENIX,89.02,351,321,434,83.63,104.16,351 [321 - 434],89.02% [83.63% - 104.16%],683,275,1830,06-10-2020
14,AZ- SUN CITY,85.86,21,20,27,82.35,95.68,21 [20 - 27],85.86% [82.35% - 95.68%],47,19,127,06-10-2020
15,AZ- TUCSON,88.78,112,101,142,83.09,104.8,112 [101 - 142],88.78% [83.09% - 104.8%],221,78,626,06-10-2020
16,AR- FORT SMITH,81.89,9,8,13,80.23,85.0,9 [8 - 13],81.89% [80.23% - 85.0%],24,3,64,06-10-2020
18,AR- JONESBORO,82.74,7,7,10,80.33,85.97,7 [7 - 10],82.74% [80.33% - 85.97%],24,3,54,06-10-2020
19,AR- LITTLE ROCK,83.29,92,82,104,80.73,86.24,92 [82 - 104],83.29% [80.73% - 86.24%],189,42,360,06-10-2020
21,AR- SPRINGDALE,85.25,27,24,32,81.14,91.35,27 [24 - 32],85.25% [81.14% - 91.35%],55,12,120,06-10-2020
22,AR- TEXARKANA,82.97,14,13,17,80.51,87.14,14 [13 - 17],82.97% [80.51% - 87.14%],29,5,70,06-10-2020
23,CA- ORANGE CO.,104.43,957,855,1094,86.57,129.14,957 [855 - 1094],104.43% [86.57% - 129.14%],1869,503,3760,06-10-2020
25,CA- BAKERSFIELD,95.97,299,265,354,83.73,116.64,299 [265 - 354],95.97% [83.73% - 116.64%],577,135,1325,06-10-2020
31,CA- CHICO,101.88,71,63,86,85.16,132.03,71 [63 - 86],101.88% [85.16% - 132.03%],140,33,333,06-10-2020
33,CA- CONTRA COSTA CO.,113.29,324,293,354,90.68,134.22,324 [293 - 354],113.29% [90.68% - 134.22%],666,214,1086,06-10-2020
43,CA- FRESNO,105.71,306,270,365,85.87,140.67,306 [270 - 365],105.71% [85.87% - 140.67%],586,134,1385,06-10-2020
56,CA- LOS ANGELES,100.68,2777,2479,3172,85.82,123.5,2777 [2479 - 3172],100.68% [85.82% - 123.5%],5128,1443,10789,06-10-2020
58,CA- MODESTO,111.33,271,243,307,88.44,140.5,271 [243 - 307],111.33% [88.44% - 140.5%],538,145,1040,06-10-2020
62,CA- NAPA,106.82,77,69,86,87.39,130.0,77 [69 - 86],106.82% [87.39% - 130.0%],156,43,291,06-10-2020
65,CA- ALAMEDA CO.,108.77,474,428,517,89.26,126.85,474 [428 - 517],108.77% [89.26% - 126.85%],972,313,1583,06-10-2020
