region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,99.63,678,629,736,92.4,107.53,678 [629 - 736],99.63% [92.4% - 107.53%],1658,1047,2325,01-19-2021
2,AL- DOTHAN,120.74,270,253,298,104.4,144.91,270 [253 - 298],120.74% [104.4% - 144.91%],541,324,862,01-19-2021
5,AL- HUNTSVILLE,99.52,139,129,150,92.5,106.6,139 [129 - 150],99.52% [92.5% - 106.6%],367,235,500,01-19-2021
6,AL- MOBILE,111.29,408,382,442,100.2,123.61,408 [382 - 442],111.29% [100.2% - 123.61%],894,577,1246,01-19-2021
7,AL- MONTGOMERY,108.4,180,167,198,96.69,121.01,180 [167 - 198],108.4% [96.69% - 121.01%],439,258,634,01-19-2021
9,AL- TUSCALOOSA,98.14,79,72,85,91.52,105.95,79 [72 - 85],98.14% [91.52% - 105.95%],181,115,259,01-19-2021
11,AZ- MESA,147.73,505,467,558,120.96,180.66,505 [467 - 558],147.73% [120.96% - 180.66%],1341,811,1993,01-19-2021
12,AZ- PHOENIX,122.63,1218,1128,1347,106.02,143.6,1218 [1128 - 1347],122.63% [106.02% - 143.6%],3229,1971,4818,01-19-2021
14,AZ- SUN CITY,107.53,83,77,92,96.67,120.86,83 [77 - 92],107.53% [96.67% - 120.86%],223,135,331,01-19-2021
15,AZ- TUCSON,149.93,764,710,879,123.46,195.77,764 [710 - 879],149.93% [123.46% - 195.77%],1765,1097,2922,01-19-2021
16,AR- FORT SMITH,130.59,291,272,313,112.08,150.49,291 [272 - 313],130.59% [112.08% - 150.49%],648,411,903,01-19-2021
18,AR- JONESBORO,98.81,71,67,77,92.61,105.11,71 [67 - 77],98.81% [92.61% - 105.11%],170,114,227,01-19-2021
19,AR- LITTLE ROCK,104.01,627,588,680,95.51,113.7,627 [588 - 680],104.01% [95.51% - 113.7%],1386,895,1945,01-19-2021
21,AR- SPRINGDALE,209.14,662,627,713,166.94,270.82,662 [627 - 713],209.14% [166.94% - 270.82%],1365,919,2017,01-19-2021
22,AR- TEXARKANA,103.16,106,100,115,95.41,111.43,106 [100 - 115],103.16% [95.41% - 111.43%],227,151,308,01-19-2021
23,CA- ORANGE CO.,123.37,1396,1320,1487,110.34,138.48,1396 [1320 - 1487],123.37% [110.34% - 138.48%],3318,2321,4474,01-19-2021
