region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,81.95,190,175,220,81.07,84.01,190 [175 - 220],81.95% [81.07% - 84.01%],165,90,339,10-06-2020
2,AL- DOTHAN,83.92,60,55,74,82.41,88.96,60 [55 - 74],83.92% [82.41% - 88.96%],52,32,119,10-06-2020
5,AL- HUNTSVILLE,82.29,49,46,56,81.17,83.99,49 [46 - 56],82.29% [81.17% - 83.99%],43,22,75,10-06-2020
6,AL- MOBILE,87.35,242,220,312,83.22,100.41,242 [220 - 312],87.35% [83.22% - 100.41%],210,92,583,10-06-2020
7,AL- MONTGOMERY,81.29,21,19,23,80.39,81.88,21 [19 - 23],81.29% [80.39% - 81.88%],20,6,29,10-06-2020
9,AL- TUSCALOOSA,87.92,81,71,112,81.9,103.65,81 [71 - 112],87.92% [81.9% - 103.65%],79,19,236,10-06-2020
11,AZ- MESA,81.41,32,29,36,80.81,82.58,32 [29 - 36],81.41% [80.81% - 82.58%],28,16,51,10-06-2020
12,AZ- PHOENIX,81.83,161,147,189,80.75,83.88,161 [147 - 189],81.83% [80.75% - 83.88%],139,57,294,10-06-2020
14,AZ- SUN CITY,80.62,7,6,7,80.37,80.99,7 [6 - 7],80.62% [80.37% - 80.99%],5,3,8,10-06-2020
15,AZ- TUCSON,80.99,28,25,38,80.32,82.73,28 [25 - 38],80.99% [80.32% - 82.73%],25,8,69,10-06-2020
16,AR- FORT SMITH,84.45,67,61,79,81.95,88.74,67 [61 - 79],84.45% [81.95% - 88.74%],57,25,112,10-06-2020
18,AR- JONESBORO,84.76,49,44,56,81.77,87.19,49 [44 - 56],84.76% [81.77% - 87.19%],43,16,65,10-06-2020
19,AR- LITTLE ROCK,83.21,214,193,246,81.2,86.38,214 [193 - 246],83.21% [81.2% - 86.38%],185,69,368,10-06-2020
21,AR- SPRINGDALE,83.88,48,44,56,81.99,87.57,48 [44 - 56],83.88% [81.99% - 87.57%],41,21,80,10-06-2020
22,AR- TEXARKANA,83.06,31,27,37,80.82,85.82,31 [27 - 37],83.06% [80.82% - 85.82%],30,8,57,10-06-2020
23,CA- ORANGE CO.,81.03,91,85,106,80.55,82.13,91 [85 - 106],81.03% [80.55% - 82.13%],79,42,163,10-06-2020
25,CA- BAKERSFIELD,80.72,27,25,31,80.36,81.22,27 [25 - 31],80.72% [80.36% - 81.22%],26,13,44,10-06-2020
31,CA- CHICO,82.81,21,20,25,81.41,85.62,21 [20 - 25],82.81% [81.41% - 85.62%],18,9,36,10-06-2020
33,CA- CONTRA COSTA CO.,81.45,35,32,39,80.8,82.65,35 [32 - 39],81.45% [80.8% - 82.65%],29,16,53,10-06-2020
43,CA- FRESNO,81.36,30,28,36,80.83,82.58,30 [28 - 36],81.36% [80.83% - 82.58%],31,19,59,10-06-2020
56,CA- LOS ANGELES,81.73,500,465,582,80.96,83.29,500 [465 - 582],81.73% [80.96% - 83.29%],428,237,816,10-06-2020
58,CA- MODESTO,80.35,7,6,8,80.06,80.7,7 [6 - 8],80.35% [80.06% - 80.7%],6,1,12,10-06-2020
62,CA- NAPA,81.55,7,7,10,81.55,83.95,7 [7 - 10],81.55% [81.55% - 83.95%],9,9,23,10-06-2020
65,CA- ALAMEDA CO.,80.53,21,20,23,80.3,80.92,21 [20 - 23],80.53% [80.3% - 80.92%],18,10,31,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,81.71,21,19,24,80.95,83.23,21 [19 - 24],81.71% [80.95% - 83.23%],18,10,34,10-06-2020
73,CA- REDDING,97.56,223,207,275,89.33,124.64,223 [207 - 275],97.56% [89.33% - 124.64%],190,101,483,10-06-2020
77,CA- SACRAMENTO,80.59,30,27,42,80.31,81.63,30 [27 - 42],80.59% [80.31% - 81.63%],28,15,78,10-06-2020
78,CA- SALINAS,81.77,14,13,15,81.01,82.77,14 [13 - 15],81.77% [81.01% - 82.77%],14,8,22,10-06-2020
