HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.65,350,315,433,82.33,99.6,350 [315 - 433],87.65% [82.33% - 99.6%],646,197,1655,05-26-2020
2,AL- DOTHAN,81.72,14,12,20,80.08,87.23,14 [12 - 20],81.72% [80.08% - 87.23%],22,1,96,05-26-2020
5,AL- HUNTSVILLE,86.07,59,53,74,82.02,95.32,59 [53 - 74],86.07% [82.02% - 95.32%],114,38,288,05-26-2020
6,AL- MOBILE,86.17,97,89,118,82.35,94.91,97 [89 - 118],86.17% [82.35% - 94.91%],176,67,426,05-26-2020
7,AL- MONTGOMERY,85.72,49,45,64,81.81,97.27,49 [45 - 64],85.72% [81.81% - 97.27%],88,28,267,05-26-2020
9,AL- TUSCALOOSA,86.81,35,32,46,81.9,99.74,35 [32 - 46],86.81% [81.9% - 99.74%],67,19,197,05-26-2020
11,AZ- MESA,94.63,154,143,200,86.97,121.52,154 [143 - 200],94.63% [86.97% - 121.52%],289,138,822,05-26-2020
12,AZ- PHOENIX,89.48,388,357,500,84.48,106.81,388 [357 - 500],89.48% [84.48% - 106.81%],718,339,2031,05-26-2020
14,AZ- SUN CITY,86.1,21,20,29,82.84,97.28,21 [20 - 29],86.1% [82.84% - 97.28%],49,23,140,05-26-2020
15,AZ- TUCSON,87.12,97,89,131,82.93,102.54,97 [89 - 131],87.12% [82.93% - 102.54%],179,74,569,05-26-2020
16,AR- FORT SMITH,80.99,7,7,11,80.16,84.76,7 [7 - 11],80.99% [80.16% - 84.76%],12,2,61,05-26-2020
18,AR- JONESBORO,81.85,7,7,9,80.33,84.31,7 [7 - 9],81.85% [80.33% - 84.31%],16,3,39,05-26-2020
19,AR- LITTLE ROCK,86.47,197,177,230,81.72,93.5,197 [177 - 230],86.47% [81.72% - 93.5%],373,99,779,05-26-2020
21,AR- SPRINGDALE,82.98,14,13,19,80.66,87.28,14 [13 - 19],82.98% [80.66% - 87.28%],31,7,77,05-26-2020
22,AR- TEXARKANA,81.27,2,1,6,80.0,84.59,2 [1 - 6],81.27% [80.0% - 84.59%],12,0,45,05-26-2020
23,CA- ORANGE CO.,98.53,775,694,944,85.5,124.87,775 [694 - 944],98.53% [85.5% - 124.87%],1417,421,3433,05-26-2020
25,CA- BAKERSFIELD,87.44,148,132,188,82.05,99.41,148 [132 - 188],87.44% [82.05% - 99.41%],268,74,702,05-26-2020
31,CA- CHICO,93.22,43,38,54,82.66,112.81,43 [38 - 54],93.22% [82.66% - 112.81%],84,17,210,05-26-2020
33,CA- CONTRA COSTA CO.,126.05,481,434,558,95.03,175.36,481 [434 - 558],126.05% [95.03% - 175.36%],922,301,1910,05-26-2020
43,CA- FRESNO,93.4,167,150,212,83.55,114.73,167 [150 - 212],93.4% [83.55% - 114.73%],305,81,793,05-26-2020
56,CA- LOS ANGELES,94.26,2264,2026,2756,84.6,112.88,2264 [2026 - 2756],94.26% [84.6% - 112.88%],3536,1142,8155,05-26-2020
58,CA- MODESTO,109.38,274,245,328,88.61,148.35,274 [245 - 328],109.38% [88.61% - 148.35%],505,148,1175,05-26-2020
62,CA- NAPA,109.02,90,81,106,88.93,144.09,90 [81 - 106],109.02% [88.93% - 144.09%],168,52,373,05-26-2020
65,CA- ALAMEDA CO.,120.51,712,641,824,93.35,163.07,712 [641 - 824],120.51% [93.35% - 163.07%],1368,451,2807,05-26-2020
69,CA- PALM SPR/RANCHO MIR.,92.88,70,63,87,83.7,111.62,70 [63 - 87],92.88% [83.7% - 111.62%],135,39,333,05-26-2020
73,CA- REDDING,95.79,90,81,106,84.16,114.75,90 [81 - 106],95.79% [84.16% - 114.75%],170,45,376,05-26-2020
77,CA- SACRAMENTO,114.65,890,800,1054,90.74,158.03,890 [800 - 1054],114.65% [90.74% - 158.03%],1657,514,3733,05-26-2020
78,CA- SALINAS,112.35,134,121,160,89.71,153.77,134 [121 - 160],112.35% [89.71% - 153.77%],256,77,585,05-26-2020
79,CA- SAN BERNARDINO,101.89,695,622,853,86.45,133.84,695 [622 - 853],101.89% [86.45% - 133.84%],1265,373,3113,05-26-2020
80,CA- SAN DIEGO,104.92,1061,952,1271,87.96,136.53,1061 [952 - 1271],104.92% [87.96% - 136.53%],1752,560,3976,05-26-2020
81,CA- SAN FRANCISCO,103.8,628,566,727,87.85,128.81,628 [566 - 727],103.8% [87.85% - 128.81%],1207,398,2476,05-26-2020
82,CA- SAN JOSE,130.07,783,706,903,96.92,181.02,783 [706 - 903],130.07% [96.92% - 181.02%],1515,512,3057,05-26-2020
83,CA- SAN LUIS OBISPO,108.75,64,58,79,88.55,147.98,64 [58 - 79],108.75% [88.55% - 147.98%],131,39,310,05-26-2020
85,CA- SAN MATEO CO.,107.29,379,341,437,89.12,135.08,379 [341 - 437],107.29% [89.12% - 135.08%],735,246,1485,05-26-2020
86,CA- SANTA BARBARA,100.35,104,94,128,85.8,129.79,104 [94 - 128],100.35% [85.8% - 129.79%],196,56,481,05-26-2020
87,CA- SANTA CRUZ,140.37,112,101,132,99.22,208.69,112 [101 - 132],140.37% [99.22% - 208.69%],216,69,462,05-26-2020
89,CA- SANTA ROSA,100.26,197,178,231,86.39,123.47,197 [178 - 231],100.26% [86.39% - 123.47%],377,119,809,05-26-2020
91,CA- STOCKTON,119.78,223,201,264,92.42,168.24,223 [201 - 264],119.78% [92.42% - 168.24%],422,132,938,05-26-2020
96,CA- VENTURA,103.28,196,175,239,86.8,136.39,196 [175 - 239],103.28% [86.8% - 136.39%],366,107,887,05-26-2020
101,CO- BOULDER,98.62,42,39,54,87.79,129.89,42 [39 - 54],98.62% [87.79% - 129.89%],88,37,237,05-26-2020
102,CO- COLORADO SPRINGS,96.43,84,76,106,85.7,123.19,84 [76 - 106],96.43% [85.7% - 123.19%],170,59,447,05-26-2020
103,CO- DENVER,97.15,410,372,516,86.72,125.68,410 [372 - 516],97.15% [86.72% - 125.68%],819,321,2182,05-26-2020
104,CO- FORT COLLINS,89.83,29,27,38,84.54,107.86,29 [27 - 38],89.83% [84.54% - 107.86%],62,29,178,05-26-2020
105,CO- GRAND JUNCTION,93.88,51,46,65,83.41,115.61,51 [46 - 65],93.88% [83.41% - 115.61%],109,27,282,05-26-2020
106,CO- GREELEY,91.66,42,39,55,84.12,112.95,42 [39 - 55],91.66% [84.12% - 112.95%],90,32,256,05-26-2020
107,CO- PUEBLO,82.81,7,7,11,81.0,88.15,7 [7 - 11],82.81% [81.0% - 88.15%],22,8,65,05-26-2020
109,CT- BRIDGEPORT,100.8,159,143,190,87.02,126.31,159 [143 - 190],100.8% [87.02% - 126.31%],352,119,785,05-26-2020
110,CT- HARTFORD,92.89,203,181,257,83.29,114.21,203 [181 - 257],92.89% [83.29% - 114.21%],419,107,1114,05-26-2020
111,CT- NEW HAVEN,94.8,262,235,328,84.78,117.8,262 [235 - 328],94.8% [84.78% - 117.8%],570,184,1456,05-26-2020
112,DE- WILMINGTON,86.44,61,56,72,83.06,93.91,61 [56 - 72],86.44% [83.06% - 93.91%],120,57,259,05-26-2020
113,DC- WASHINGTON,103.04,658,616,772,92.84,128.68,658 [616 - 772],103.04% [92.84% - 128.68%],1264,705,2672,05-26-2020
115,FL- BRADENTON,89.13,28,26,34,82.26,99.89,28 [26 - 34],89.13% [82.26% - 99.89%],64,16,141,05-26-2020
116,FL- CLEARWATER,85.62,46,41,55,81.59,92.4,46 [41 - 55],85.62% [81.59% - 92.4%],91,26,203,05-26-2020
