HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.07,79,70,93,80.43,84.32,79 [70 - 93],82.07% [80.43% - 84.32%],175,36,365,06-30-2020
2,AL- DOTHAN,83.12,14,13,19,80.3,87.53,14 [13 - 19],83.12% [80.3% - 87.53%],41,4,100,06-30-2020
5,AL- HUNTSVILLE,82.57,21,19,25,80.32,85.48,21 [19 - 25],82.57% [80.32% - 85.48%],48,6,103,06-30-2020
6,AL- MOBILE,82.09,28,26,34,80.67,85.39,28 [26 - 34],82.09% [80.67% - 85.39%],59,19,154,06-30-2020
7,AL- MONTGOMERY,81.99,14,13,17,80.26,84.85,14 [13 - 17],81.99% [80.26% - 84.85%],30,4,75,06-30-2020
9,AL- TUSCALOOSA,81.18,0,0,3,80.3,84.41,0 [0 - 3],81.18% [80.3% - 84.41%],11,3,44,06-30-2020
11,AZ- MESA,94.33,132,121,151,85.15,107.17,132 [121 - 151],94.33% [85.15% - 107.17%],283,102,538,06-30-2020
12,AZ- PHOENIX,89.31,335,304,382,83.27,97.77,335 [304 - 382],89.31% [83.27% - 97.77%],705,248,1346,06-30-2020
14,AZ- SUN CITY,86.03,21,20,24,82.1,91.36,21 [20 - 24],86.03% [82.1% - 91.36%],48,17,92,06-30-2020
15,AZ- TUCSON,90.01,116,105,133,82.89,98.98,116 [105 - 133],90.01% [82.89% - 98.98%],252,73,479,06-30-2020
16,AR- FORT SMITH,83.84,21,19,23,80.94,85.78,21 [19 - 23],83.84% [80.94% - 85.78%],49,12,74,06-30-2020
18,AR- JONESBORO,83.03,7,7,9,80.55,85.31,7 [7 - 9],83.03% [80.55% - 85.31%],27,5,48,06-30-2020
19,AR- LITTLE ROCK,82.53,64,57,72,80.57,84.56,64 [57 - 72],82.53% [80.57% - 84.56%],146,33,263,06-30-2020
21,AR- SPRINGDALE,86.84,30,27,34,82.08,91.16,30 [27 - 34],86.84% [82.08% - 91.16%],72,22,118,06-30-2020
22,AR- TEXARKANA,85.22,21,20,23,81.53,87.55,21 [20 - 23],85.22% [81.53% - 87.55%],51,15,74,06-30-2020
23,CA- ORANGE CO.,82.22,76,68,96,80.46,85.75,76 [68 - 96],82.22% [80.46% - 85.75%],169,35,440,06-30-2020
25,CA- BAKERSFIELD,81.52,25,22,34,80.22,85.14,25 [22 - 34],81.52% [80.22% - 85.14%],55,8,186,06-30-2020
31,CA- CHICO,82.02,0,0,3,80.0,87.66,0 [0 - 3],82.02% [80.0% - 87.66%],12,0,49,06-30-2020
33,CA- CONTRA COSTA CO.,82.24,20,18,23,80.5,84.64,20 [18 - 23],82.24% [80.5% - 84.64%],44,10,93,06-30-2020
43,CA- FRESNO,82.47,21,19,32,80.18,88.85,21 [19 - 32],82.47% [80.18% - 88.85%],56,4,202,06-30-2020
56,CA- LOS ANGELES,81.91,220,194,276,80.38,85.1,220 [194 - 276],81.91% [80.38% - 85.1%],474,95,1266,06-30-2020
58,CA- MODESTO,82.56,17,15,22,80.52,86.52,17 [15 - 22],82.56% [80.52% - 86.52%],44,9,112,06-30-2020
62,CA- NAPA,82.11,0,0,2,80.0,85.15,0 [0 - 2],82.11% [80.0% - 85.15%],12,0,30,06-30-2020
