HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.43,97,86,114,80.5,85.28,97 [86 - 114],82.43% [80.5% - 85.28%],205,42,446,06-30-2020
2,AL- DOTHAN,83.39,18,16,23,80.3,88.06,18 [16 - 23],83.39% [80.3% - 88.06%],44,4,107,06-30-2020
5,AL- HUNTSVILLE,82.87,21,19,26,80.48,86.6,21 [19 - 26],82.87% [80.48% - 86.6%],53,9,124,06-30-2020
6,AL- MOBILE,82.37,28,26,36,80.84,86.23,28 [26 - 36],82.37% [80.84% - 86.23%],67,24,178,06-30-2020
7,AL- MONTGOMERY,82.39,14,13,18,80.26,86.08,14 [13 - 18],82.39% [80.26% - 86.08%],37,4,94,06-30-2020
9,AL- TUSCALOOSA,81.55,6,6,9,80.3,85.41,6 [6 - 9],81.55% [80.3% - 85.41%],15,3,54,06-30-2020
11,AZ- MESA,96.75,158,143,181,85.51,112.93,158 [143 - 181],96.75% [85.51% - 112.93%],331,109,652,06-30-2020
12,AZ- PHOENIX,90.75,396,357,454,83.45,101.52,396 [357 - 454],90.75% [83.45% - 101.52%],814,261,1630,06-30-2020
14,AZ- SUN CITY,87.05,24,22,28,82.22,93.83,24 [22 - 28],87.05% [82.22% - 93.83%],57,18,112,06-30-2020
15,AZ- TUCSON,91.19,138,124,158,82.97,102.94,138 [124 - 158],91.19% [82.97% - 102.94%],282,75,579,06-30-2020
16,AR- FORT SMITH,84.44,28,25,30,80.94,87.03,28 [25 - 30],84.44% [80.94% - 87.03%],56,12,90,06-30-2020
18,AR- JONESBORO,83.58,14,13,16,80.55,86.42,14 [13 - 16],83.58% [80.55% - 86.42%],32,5,58,06-30-2020
19,AR- LITTLE ROCK,83.42,87,77,97,80.61,85.8,87 [77 - 97],83.42% [80.61% - 85.8%],197,35,335,06-30-2020
21,AR- SPRINGDALE,87.96,37,33,42,82.18,93.81,37 [33 - 42],87.96% [82.18% - 93.81%],84,23,146,06-30-2020
22,AR- TEXARKANA,85.67,21,20,24,81.53,89.08,21 [20 - 24],85.67% [81.53% - 89.08%],55,15,89,06-30-2020
23,CA- ORANGE CO.,82.58,91,81,117,80.56,87.23,91 [81 - 117],82.58% [80.56% - 87.23%],197,43,553,06-30-2020
25,CA- BAKERSFIELD,81.65,28,25,39,80.25,86.06,28 [25 - 39],81.65% [80.25% - 86.06%],59,9,219,06-30-2020
31,CA- CHICO,82.23,0,0,4,80.0,89.38,0 [0 - 4],82.23% [80.0% - 89.38%],14,0,60,06-30-2020
33,CA- CONTRA COSTA CO.,82.85,21,19,27,80.65,86.34,21 [19 - 27],82.85% [80.65% - 86.34%],57,13,127,06-30-2020
43,CA- FRESNO,82.61,28,25,40,80.31,90.25,28 [25 - 40],82.61% [80.31% - 90.25%],59,7,234,06-30-2020
56,CA- LOS ANGELES,82.26,268,237,341,80.46,86.42,268 [237 - 341],82.26% [80.46% - 86.42%],560,114,1592,06-30-2020
58,CA- MODESTO,83.05,21,19,28,80.58,88.44,21 [19 - 28],83.05% [80.58% - 88.44%],52,10,145,06-30-2020
62,CA- NAPA,82.24,0,0,2,80.0,86.7,0 [0 - 2],82.24% [80.0% - 86.7%],13,0,39,06-30-2020
65,CA- ALAMEDA CO.,82.45,35,32,43,80.56,85.47,35 [32 - 43],82.45% [80.56% - 85.47%],82,19,185,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,81.91,7,7,10,80.38,85.41,7 [7 - 10],81.91% [80.38% - 85.41%],20,4,57,06-30-2020
73,CA- REDDING,81.33,4,3,7,80.0,84.81,4 [3 - 7],81.33% [80.0% - 84.81%],14,0,52,06-30-2020
77,CA- SACRAMENTO,83.16,68,61,83,80.61,87.73,68 [61 - 83],83.16% [80.61% - 87.73%],151,29,370,06-30-2020
78,CA- SALINAS,82.91,7,7,10,80.38,87.31,7 [7 - 10],82.91% [80.38% - 87.31%],23,3,58,06-30-2020
79,CA- SAN BERNARDINO,83.31,89,79,114,80.69,89.46,89 [79 - 114],83.31% [80.69% - 89.46%],191,40,547,06-30-2020
80,CA- SAN DIEGO,83.11,101,90,128,80.64,88.52,101 [90 - 128],83.11% [80.64% - 88.52%],218,45,599,06-30-2020
81,CA- SAN FRANCISCO,81.44,31,28,37,80.34,83.21,31 [28 - 37],81.44% [80.34% - 83.21%],73,17,163,06-30-2020
82,CA- SAN JOSE,82.98,38,34,46,80.66,86.58,38 [34 - 46],82.98% [80.66% - 86.58%],90,20,199,06-30-2020
83,CA- SAN LUIS OBISPO,82.89,0,0,2,80.66,88.77,0 [0 - 2],82.89% [80.66% - 88.77%],13,3,40,06-30-2020
85,CA- SAN MATEO CO.,81.61,16,14,20,80.37,83.56,16 [14 - 20],81.61% [80.37% - 83.56%],43,10,96,06-30-2020
86,CA- SANTA BARBARA,82.57,7,7,11,80.31,87.76,7 [7 - 11],82.57% [80.31% - 87.76%],24,3,75,06-30-2020
87,CA- SANTA CRUZ,84.19,7,7,8,80.84,89.75,7 [7 - 8],84.19% [80.84% - 89.75%],15,3,35,06-30-2020
89,CA- SANTA ROSA,81.37,7,7,10,80.32,83.17,7 [7 - 10],81.37% [80.32% - 83.17%],25,6,59,06-30-2020
91,CA- STOCKTON,83.32,14,13,18,80.66,87.9,14 [13 - 18],83.32% [80.66% - 87.9%],35,7,84,06-30-2020
96,CA- VENTURA,83.12,21,19,27,80.64,88.9,21 [19 - 27],83.12% [80.64% - 88.9%],49,10,140,06-30-2020
101,CO- BOULDER,85.42,7,7,9,81.68,90.95,7 [7 - 9],85.42% [81.68% - 90.95%],25,8,52,06-30-2020
102,CO- COLORADO SPRINGS,85.61,23,21,30,81.93,94.59,23 [21 - 30],85.61% [81.93% - 94.59%],58,20,151,06-30-2020
103,CO- DENVER,84.56,98,89,116,81.65,89.78,98 [89 - 116],84.56% [81.65% - 89.78%],217,79,467,06-30-2020
104,CO- FORT COLLINS,85.45,14,13,17,81.56,91.58,14 [13 - 17],85.45% [81.56% - 91.58%],34,10,74,06-30-2020
105,CO- GRAND JUNCTION,83.06,7,7,9,80.51,86.19,7 [7 - 9],83.06% [80.51% - 86.19%],24,4,49,06-30-2020
106,CO- GREELEY,83.67,8,7,11,81.16,87.72,8 [7 - 11],83.67% [81.16% - 87.72%],28,9,60,06-30-2020
107,CO- PUEBLO,81.53,0,0,2,80.5,84.26,0 [0 - 2],81.53% [80.5% - 84.26%],12,4,34,06-30-2020
109,CT- BRIDGEPORT,83.15,25,23,31,81.42,88.79,25 [23 - 31],83.15% [81.42% - 88.79%],53,24,149,06-30-2020
110,CT- HARTFORD,85.01,77,69,100,81.14,94.53,77 [69 - 100],85.01% [81.14% - 94.53%],163,37,473,06-30-2020
111,CT- NEW HAVEN,83.3,57,51,78,81.04,91.09,57 [51 - 78],83.3% [81.04% - 91.09%],127,40,427,06-30-2020
112,DE- WILMINGTON,84.87,39,37,42,82.58,87.57,39 [37 - 42],84.87% [82.58% - 87.57%],90,48,141,06-30-2020
113,DC- WASHINGTON,85.53,137,127,149,82.66,88.67,137 [127 - 149],85.53% [82.66% - 88.67%],303,146,476,06-30-2020
115,FL- BRADENTON,92.29,42,37,51,81.69,110.47,42 [37 - 51],92.29% [81.69% - 110.47%],87,12,216,06-30-2020
116,FL- CLEARWATER,88.39,67,59,82,81.22,100.65,67 [59 - 82],88.39% [81.22% - 100.65%],137,20,338,06-30-2020
118,FL- FORT LAUDERDALE,89.1,396,348,472,81.44,101.31,396 [348 - 472],89.1% [81.44% - 101.31%],792,125,1854,06-30-2020
119,FL- FORT MYERS,89.11,174,153,210,81.15,102.27,174 [153 - 210],89.11% [81.15% - 102.27%],348,44,852,06-30-2020
120,FL- GAINESVILLE,87.78,70,62,87,81.2,100.7,70 [62 - 87],87.78% [81.2% - 100.7%],143,22,381,06-30-2020
122,FL- HUDSON,88.97,56,50,67,81.12,102.2,56 [50 - 67],88.97% [81.12% - 102.2%],112,14,278,06-30-2020
123,FL- JACKSONVILLE,89.0,217,193,261,81.85,101.4,217 [193 - 261],89.0% [81.85% - 101.4%],442,91,1051,06-30-2020
124,FL- LAKELAND,90.64,56,50,68,81.59,106.4,56 [50 - 68],90.64% [81.59% - 106.4%],113,17,282,06-30-2020
127,FL- MIAMI,88.41,452,398,539,81.34,99.57,452 [398 - 539],88.41% [81.34% - 99.57%],906,145,2110,06-30-2020
129,FL- OCALA,90.7,70,62,86,81.54,106.9,70 [62 - 86],90.7% [81.54% - 106.9%],146,21,368,06-30-2020
130,FL- ORLANDO,90.0,523,460,635,81.5,105.2,523 [460 - 635],90.0% [81.5% - 105.2%],1036,155,2611,06-30-2020
131,FL- ORMOND BEACH,86.44,49,44,61,80.97,96.26,49 [44 - 61],86.44% [80.97% - 96.26%],106,16,269,06-30-2020
133,FL- PANAMA CITY,88.68,27,24,35,81.05,103.34,27 [24 - 35],88.68% [81.05% - 103.34%],57,7,155,06-30-2020
134,FL- PENSACOLA,88.23,91,81,112,81.53,100.26,91 [81 - 112],88.23% [81.53% - 100.26%],193,36,476,06-30-2020
137,FL- SARASOTA,88.15,56,49,68,80.9,100.0,56 [49 - 68],88.15% [80.9% - 100.0%],117,13,289,06-30-2020
139,FL- ST PETERSBURG,86.98,56,50,67,81.0,97.21,56 [50 - 67],86.98% [81.0% - 97.21%],111,16,275,06-30-2020
140,FL- TALLAHASSEE,87.3,93,83,110,81.89,96.13,93 [83 - 110],87.3% [81.89% - 96.13%],196,51,435,06-30-2020
141,FL- TAMPA,89.54,203,179,245,81.48,103.4,203 [179 - 245],89.54% [81.48% - 103.4%],406,63,997,06-30-2020
142,GA- ALBANY,82.38,7,7,9,81.51,84.99,7 [7 - 9],82.38% [81.51% - 84.99%],25,16,53,06-30-2020
144,GA- ATLANTA,89.21,505,469,557,84.76,95.3,505 [469 - 557],89.21% [84.76% - 95.3%],1103,570,1833,06-30-2020
145,GA- AUGUSTA,85.04,54,51,58,82.73,87.25,54 [51 - 58],85.04% [82.73% - 87.25%],123,67,178,06-30-2020
146,GA- COLUMBUS,84.87,26,24,29,81.83,87.94,26 [24 - 29],84.87% [81.83% - 87.94%],61,23,100,06-30-2020
147,GA- MACON,86.83,69,63,75,82.37,90.64,69 [63 - 75],86.83% [82.37% - 90.64%],152,53,238,06-30-2020
148,GA- ROME,86.03,14,14,17,83.01,89.7,14 [14 - 17],86.03% [83.01% - 89.7%],44,22,71,06-30-2020
149,GA- SAVANNAH,88.6,79,73,87,83.55,93.61,79 [73 - 87],88.6% [83.55% - 93.61%],176,73,280,06-30-2020
151,ID- BOISE,83.73,35,31,44,80.43,89.63,35 [31 - 44],83.73% [80.43% - 89.63%],77,9,200,06-30-2020
152,ID- IDAHO FALLS,83.94,7,7,10,80.22,92.15,7 [7 - 10],83.94% [80.22% - 92.15%],18,1,56,06-30-2020
154,IL- AURORA,84.11,7,7,8,81.52,86.45,7 [7 - 8],84.11% [81.52% - 86.45%],21,8,34,06-30-2020
155,IL- BLUE ISLAND,81.88,18,17,20,80.67,82.92,18 [17 - 20],81.88% [80.67% - 82.92%],47,17,74,06-30-2020
156,IL- CHICAGO,81.85,68,62,74,80.69,82.89,68 [62 - 74],81.85% [80.69% - 82.89%],158,59,247,06-30-2020
158,IL- ELGIN,84.4,18,17,20,81.57,86.81,18 [17 - 20],84.4% [81.57% - 86.81%],47,17,74,06-30-2020
161,IL- EVANSTON,82.62,25,23,28,80.95,84.06,25 [23 - 28],82.62% [80.95% - 84.06%],63,23,98,06-30-2020
163,IL- HINSDALE,82.81,10,9,12,81.0,84.36,10 [9 - 12],82.81% [81.0% - 84.36%],30,11,48,06-30-2020
164,IL- JOLIET,83.45,17,16,19,81.21,85.35,17 [16 - 19],83.45% [81.21% - 85.35%],45,16,71,06-30-2020
166,IL- MELROSE PARK,82.73,35,32,39,81.0,84.27,35 [32 - 39],82.73% [81.0% - 84.27%],84,31,132,06-30-2020
170,IL- PEORIA,82.5,14,13,19,80.48,85.49,14 [13 - 19],82.5% [80.48% - 85.49%],46,9,102,06-30-2020
171,IL- ROCKFORD,83.44,21,20,24,80.91,86.01,21 [20 - 24],83.44% [80.91% - 86.01%],52,14,92,06-30-2020
172,IL- SPRINGFIELD,82.2,21,19,28,80.2,85.74,21 [19 - 28],82.2% [80.2% - 85.74%],55,5,146,06-30-2020
173,IL- URBANA,82.77,8,7,12,80.29,87.8,8 [7 - 12],82.77% [80.29% - 87.8%],28,3,81,06-30-2020
175,IL- BLOOMINGTON,86.0,4,4,5,81.12,91.61,4 [4 - 5],86.0% [81.12% - 91.61%],16,3,31,06-30-2020
179,IN- EVANSVILLE,83.21,28,25,38,80.29,90.07,28 [25 - 38],83.21% [80.29% - 90.07%],65,6,206,06-30-2020
