HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.28,90,80,105,80.46,84.77,90 [80 - 105],82.28% [80.46% - 84.77%],192,39,403,06-30-2020
2,AL- DOTHAN,83.18,14,13,19,80.3,87.68,14 [13 - 19],83.18% [80.3% - 87.68%],42,4,102,06-30-2020
5,AL- HUNTSVILLE,82.69,21,19,25,80.37,85.96,21 [19 - 25],82.69% [80.37% - 85.96%],50,7,112,06-30-2020
6,AL- MOBILE,82.27,28,26,35,80.77,85.85,28 [26 - 35],82.27% [80.77% - 85.85%],64,22,167,06-30-2020
7,AL- MONTGOMERY,82.22,14,13,18,80.26,85.37,14 [13 - 18],82.22% [80.26% - 85.37%],34,4,83,06-30-2020
9,AL- TUSCALOOSA,81.35,0,0,3,80.3,84.91,0 [0 - 3],81.35% [80.3% - 84.91%],13,3,49,06-30-2020
11,AZ- MESA,95.63,144,131,163,85.35,109.49,144 [131 - 163],95.63% [85.35% - 109.49%],309,106,584,06-30-2020
12,AZ- PHOENIX,90.11,363,328,411,83.38,99.31,363 [328 - 411],90.11% [83.38% - 99.31%],766,256,1463,06-30-2020
14,AZ- SUN CITY,86.58,21,20,25,82.22,92.35,21 [20 - 25],86.58% [82.22% - 92.35%],53,18,100,06-30-2020
15,AZ- TUCSON,90.8,129,116,146,82.93,100.52,129 [116 - 146],90.8% [82.93% - 100.52%],272,74,518,06-30-2020
16,AR- FORT SMITH,84.23,21,19,23,80.94,86.48,21 [19 - 23],84.23% [80.94% - 86.48%],54,12,83,06-30-2020
18,AR- JONESBORO,83.35,11,10,13,80.55,85.86,11 [10 - 13],83.35% [80.55% - 85.86%],30,5,53,06-30-2020
19,AR- LITTLE ROCK,82.97,76,67,85,80.59,85.11,76 [67 - 85],82.97% [80.59% - 85.11%],171,34,295,06-30-2020
21,AR- SPRINGDALE,87.49,35,32,39,82.18,92.49,35 [32 - 39],87.49% [82.18% - 92.49%],79,23,132,06-30-2020
22,AR- TEXARKANA,85.57,21,20,23,81.53,88.37,21 [20 - 23],85.57% [81.53% - 88.37%],54,15,82,06-30-2020
23,CA- ORANGE CO.,82.42,86,76,107,80.51,86.46,86 [76 - 107],82.42% [80.51% - 86.46%],185,39,494,06-30-2020
25,CA- BAKERSFIELD,81.6,28,25,38,80.25,85.61,28 [25 - 38],81.6% [80.25% - 85.61%],57,9,203,06-30-2020
31,CA- CHICO,82.02,0,0,3,80.0,88.44,0 [0 - 3],82.02% [80.0% - 88.44%],12,0,54,06-30-2020
33,CA- CONTRA COSTA CO.,82.48,21,19,25,80.55,85.44,21 [19 - 25],82.48% [80.55% - 85.44%],49,11,109,06-30-2020
43,CA- FRESNO,82.55,27,24,38,80.26,89.64,27 [24 - 38],82.55% [80.26% - 89.64%],58,6,220,06-30-2020
56,CA- LOS ANGELES,82.1,248,219,311,80.42,85.73,248 [219 - 311],82.1% [80.42% - 85.73%],521,105,1422,06-30-2020
58,CA- MODESTO,82.8,21,19,26,80.58,87.45,21 [19 - 26],82.8% [80.58% - 87.45%],48,10,128,06-30-2020
62,CA- NAPA,82.19,0,0,2,80.0,86.01,0 [0 - 2],82.19% [80.0% - 86.01%],12,0,35,06-30-2020
65,CA- ALAMEDA CO.,82.14,28,26,35,80.5,84.68,28 [26 - 35],82.14% [80.5% - 84.68%],72,17,158,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,81.8,7,7,9,80.28,84.84,7 [7 - 9],81.8% [80.28% - 84.84%],18,3,51,06-30-2020
73,CA- REDDING,81.18,0,0,3,80.0,84.34,0 [0 - 3],81.18% [80.0% - 84.34%],12,0,47,06-30-2020
77,CA- SACRAMENTO,82.85,60,54,73,80.56,86.75,60 [54 - 73],82.85% [80.56% - 86.75%],136,27,323,06-30-2020
78,CA- SALINAS,82.64,7,7,9,80.38,86.43,7 [7 - 9],82.64% [80.38% - 86.43%],20,3,51,06-30-2020
79,CA- SAN BERNARDINO,83.11,84,75,106,80.64,88.47,84 [75 - 106],83.11% [80.64% - 88.47%],179,37,490,06-30-2020
80,CA- SAN DIEGO,82.89,94,83,117,80.58,87.56,94 [83 - 117],82.89% [80.58% - 87.56%],203,41,532,06-30-2020
81,CA- SAN FRANCISCO,81.26,28,26,33,80.32,82.74,28 [26 - 33],81.26% [80.32% - 82.74%],64,16,139,06-30-2020
82,CA- SAN JOSE,82.62,35,32,42,80.59,85.65,35 [32 - 42],82.62% [80.59% - 85.65%],79,18,171,06-30-2020
83,CA- SAN LUIS OBISPO,82.79,0,0,2,80.44,87.68,0 [0 - 2],82.79% [80.44% - 87.68%],12,2,35,06-30-2020
85,CA- SAN MATEO CO.,81.42,14,13,17,80.33,83.04,14 [13 - 17],81.42% [80.33% - 83.04%],38,9,82,06-30-2020
86,CA- SANTA BARBARA,82.42,7,7,10,80.31,86.94,7 [7 - 10],82.42% [80.31% - 86.94%],23,3,67,06-30-2020
87,CA- SANTA CRUZ,83.56,0,0,2,80.84,88.36,0 [0 - 2],83.56% [80.84% - 88.36%],12,3,30,06-30-2020
89,CA- SANTA ROSA,81.19,7,7,9,80.21,82.69,7 [7 - 9],81.19% [80.21% - 82.69%],22,4,50,06-30-2020
91,CA- STOCKTON,82.98,14,13,17,80.47,86.87,14 [13 - 17],82.98% [80.47% - 86.87%],31,5,73,06-30-2020
96,CA- VENTURA,82.87,21,19,26,80.51,87.95,21 [19 - 26],82.87% [80.51% - 87.95%],45,8,125,06-30-2020
101,CO- BOULDER,84.84,7,7,9,81.68,89.05,7 [7 - 9],84.84% [81.68% - 89.05%],23,8,43,06-30-2020
102,CO- COLORADO SPRINGS,84.98,21,20,27,81.64,92.37,21 [20 - 27],84.98% [81.64% - 92.37%],51,17,128,06-30-2020
103,CO- DENVER,84.04,90,82,103,81.51,88.0,90 [82 - 103],84.04% [81.51% - 88.0%],193,72,382,06-30-2020
104,CO- FORT COLLINS,85.17,14,13,17,81.41,90.8,14 [13 - 17],85.17% [81.41% - 90.8%],33,9,69,06-30-2020
105,CO- GRAND JUNCTION,82.43,7,7,8,80.51,85.05,7 [7 - 8],82.43% [80.51% - 85.05%],19,4,40,06-30-2020
106,CO- GREELEY,83.1,7,7,9,81.03,86.56,7 [7 - 9],83.1% [81.03% - 86.56%],24,8,51,06-30-2020
107,CO- PUEBLO,81.39,0,0,2,80.5,83.63,0 [0 - 2],81.39% [80.5% - 83.63%],11,4,29,06-30-2020
109,CT- BRIDGEPORT,82.74,21,20,27,81.0,87.49,21 [20 - 27],82.74% [81.0% - 87.49%],46,17,127,06-30-2020
110,CT- HARTFORD,84.42,63,55,80,80.89,92.22,63 [55 - 80],84.42% [80.89% - 92.22%],143,29,398,06-30-2020
111,CT- NEW HAVEN,82.82,42,39,61,80.96,89.42,42 [39 - 61],82.82% [80.96% - 89.42%],108,37,363,06-30-2020
112,DE- WILMINGTON,84.34,35,33,38,82.15,86.39,35 [33 - 38],84.34% [82.15% - 86.39%],80,40,119,06-30-2020
113,DC- WASHINGTON,84.71,113,105,123,82.24,87.11,113 [105 - 123],84.71% [82.24% - 87.11%],258,123,390,06-30-2020
115,FL- BRADENTON,92.49,42,37,51,81.69,110.04,42 [37 - 51],92.49% [81.69% - 110.04%],88,12,213,06-30-2020
116,FL- CLEARWATER,88.54,67,59,81,81.22,100.34,67 [59 - 81],88.54% [81.22% - 100.34%],139,20,333,06-30-2020
118,FL- FORT LAUDERDALE,88.95,378,332,452,81.38,100.82,378 [332 - 452],88.95% [81.38% - 100.82%],778,120,1811,06-30-2020
119,FL- FORT MYERS,89.18,171,150,205,81.15,101.75,171 [150 - 205],89.18% [81.15% - 101.75%],351,44,832,06-30-2020
120,FL- GAINESVILLE,87.93,70,62,86,81.03,100.42,70 [62 - 86],87.93% [81.03% - 100.42%],146,19,376,06-30-2020
122,FL- HUDSON,89.17,56,50,67,81.12,101.96,56 [50 - 67],89.17% [81.12% - 101.96%],114,14,275,06-30-2020
123,FL- JACKSONVILLE,88.89,211,187,254,81.79,100.97,211 [187 - 254],88.89% [81.79% - 100.97%],436,88,1030,06-30-2020
124,FL- LAKELAND,90.88,56,50,67,81.59,106.03,56 [50 - 67],90.88% [81.59% - 106.03%],116,17,278,06-30-2020
127,FL- MIAMI,88.23,429,376,514,81.27,99.12,429 [376 - 514],88.23% [81.27% - 99.12%],886,137,2061,06-30-2020
129,FL- OCALA,90.89,70,62,86,81.54,106.61,70 [62 - 86],90.89% [81.54% - 106.61%],149,21,364,06-30-2020
130,FL- ORLANDO,90.25,532,467,640,81.48,104.87,532 [467 - 640],90.25% [81.48% - 104.87%],1062,153,2577,06-30-2020
131,FL- ORMOND BEACH,86.56,49,44,61,80.97,96.02,49 [44 - 61],86.56% [80.97% - 96.02%],108,16,265,06-30-2020
133,FL- PANAMA CITY,89.35,28,25,35,81.05,103.95,28 [25 - 35],89.35% [81.05% - 103.95%],62,7,159,06-30-2020
134,FL- PENSACOLA,88.23,91,80,111,81.36,100.18,91 [80 - 111],88.23% [81.36% - 100.18%],193,32,474,06-30-2020
137,FL- SARASOTA,88.33,56,49,68,80.9,99.65,56 [49 - 68],88.33% [80.9% - 99.65%],120,13,284,06-30-2020
139,FL- ST PETERSBURG,87.11,56,50,67,81.0,96.96,56 [50 - 67],87.11% [81.0% - 96.96%],113,16,271,06-30-2020
140,FL- TALLAHASSEE,87.07,87,78,104,81.78,95.68,87 [78 - 104],87.07% [81.78% - 95.68%],190,48,423,06-30-2020
141,FL- TAMPA,89.69,203,178,244,81.46,103.05,203 [178 - 244],89.69% [81.46% - 103.05%],412,62,982,06-30-2020
142,GA- ALBANY,81.99,7,7,9,81.22,84.05,7 [7 - 9],81.99% [81.22% - 84.05%],21,13,43,06-30-2020
144,GA- ATLANTA,87.74,417,389,460,84.37,92.98,417 [389 - 460],87.74% [84.37% - 92.98%],927,524,1555,06-30-2020
145,GA- AUGUSTA,84.29,44,42,48,82.53,86.23,44 [42 - 48],84.29% [82.53% - 86.23%],105,62,153,06-30-2020
146,GA- COLUMBUS,84.3,21,20,24,81.75,86.99,21 [20 - 24],84.3% [81.75% - 86.99%],54,22,88,06-30-2020
147,GA- MACON,85.8,55,50,61,82.19,89.21,55 [50 - 61],85.8% [82.19% - 89.21%],129,49,206,06-30-2020
148,GA- ROME,85.06,14,14,16,82.6,88.2,14 [14 - 16],85.06% [82.6% - 88.2%],37,19,60,06-30-2020
149,GA- SAVANNAH,87.48,67,62,74,83.35,91.81,67 [62 - 74],87.48% [83.35% - 91.81%],153,69,243,06-30-2020
151,ID- BOISE,83.79,35,31,43,80.43,89.05,35 [31 - 43],83.79% [80.43% - 89.05%],78,9,188,06-30-2020
152,ID- IDAHO FALLS,84.12,7,7,9,80.22,91.71,7 [7 - 9],84.12% [80.22% - 91.71%],19,1,54,06-30-2020
154,IL- AURORA,83.46,7,7,7,81.33,85.12,7 [7 - 7],83.46% [81.33% - 85.12%],18,7,27,06-30-2020
155,IL- BLUE ISLAND,81.54,14,13,16,80.59,82.33,14 [13 - 16],81.54% [80.59% - 82.33%],39,15,59,06-30-2020
156,IL- CHICAGO,81.52,55,50,60,80.58,82.3,55 [50 - 60],81.52% [80.58% - 82.3%],130,50,197,06-30-2020
