HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.9,117,104,139,80.65,86.63,117 [104 - 139],82.9% [80.65% - 86.63%],245,55,560,06-30-2020
2,AL- DOTHAN,83.17,20,18,25,80.3,87.61,20 [18 - 25],83.17% [80.3% - 87.61%],42,4,101,06-30-2020
5,AL- HUNTSVILLE,83.24,28,26,34,80.9,87.93,28 [26 - 34],83.24% [80.9% - 87.93%],60,17,149,06-30-2020
6,AL- MOBILE,82.61,35,32,44,80.84,86.93,35 [32 - 44],82.61% [80.84% - 86.93%],74,24,198,06-30-2020
7,AL- MONTGOMERY,82.55,14,13,20,80.26,87.31,14 [13 - 20],82.55% [80.26% - 87.31%],39,4,113,06-30-2020
9,AL- TUSCALOOSA,82.17,7,7,10,80.3,86.31,7 [7 - 10],82.17% [80.3% - 86.31%],21,3,63,06-30-2020
11,AZ- MESA,96.86,168,151,203,85.51,120.96,168 [151 - 203],96.86% [85.51% - 120.96%],333,109,811,06-30-2020
12,AZ- PHOENIX,90.66,412,371,498,83.42,106.23,412 [371 - 498],90.66% [83.42% - 106.23%],807,259,1987,06-30-2020
14,AZ- SUN CITY,87.09,28,26,34,82.22,97.16,28 [26 - 34],87.09% [82.22% - 97.16%],57,18,139,06-30-2020
15,AZ- TUCSON,90.48,133,119,166,82.81,108.09,133 [119 - 166],90.48% [82.81% - 108.09%],264,71,709,06-30-2020
16,AR- FORT SMITH,83.79,21,19,25,80.7,87.49,21 [19 - 25],83.79% [80.7% - 87.49%],48,9,96,06-30-2020
18,AR- JONESBORO,83.7,14,13,16,80.55,87.52,14 [13 - 16],83.7% [80.55% - 87.52%],33,5,68,06-30-2020
19,AR- LITTLE ROCK,84.26,118,104,132,80.64,87.66,118 [104 - 132],84.26% [80.64% - 87.66%],245,37,442,06-30-2020
21,AR- SPRINGDALE,88.11,42,38,47,81.89,95.33,42 [38 - 47],88.11% [81.89% - 95.33%],85,20,162,06-30-2020
22,AR- TEXARKANA,85.06,21,20,25,81.53,90.31,21 [20 - 25],85.06% [81.53% - 90.31%],49,15,101,06-30-2020
23,CA- ORANGE CO.,83.23,115,102,148,80.72,89.25,115 [102 - 148],83.23% [80.72% - 89.25%],246,55,708,06-30-2020
25,CA- BAKERSFIELD,82.0,30,26,43,80.3,86.78,30 [26 - 43],82.0% [80.3% - 86.78%],72,11,245,06-30-2020
31,CA- CHICO,82.52,7,7,10,80.47,90.0,7 [7 - 10],82.52% [80.47% - 90.0%],16,3,64,06-30-2020
33,CA- CONTRA COSTA CO.,84.16,35,32,44,80.95,89.99,35 [32 - 44],84.16% [80.95% - 89.99%],83,19,200,06-30-2020
43,CA- FRESNO,83.26,33,29,47,80.35,91.17,33 [29 - 47],83.26% [80.35% - 91.17%],74,8,255,06-30-2020
56,CA- LOS ANGELES,82.84,333,294,428,80.6,88.23,333 [294 - 428],82.84% [80.6% - 88.23%],705,150,2042,06-30-2020
58,CA- MODESTO,83.97,28,25,38,80.7,91.4,28 [25 - 38],83.97% [80.7% - 91.4%],68,12,196,06-30-2020
62,CA- NAPA,83.37,7,7,9,80.52,89.28,7 [7 - 9],83.37% [80.52% - 89.28%],19,3,54,06-30-2020
65,CA- ALAMEDA CO.,83.61,53,47,65,80.86,88.61,53 [47 - 65],83.61% [80.86% - 88.61%],122,29,291,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,82.37,7,7,11,80.47,86.84,7 [7 - 11],82.37% [80.47% - 86.84%],24,5,72,06-30-2020
73,CA- REDDING,81.97,7,6,10,80.18,85.82,7 [6 - 10],81.97% [80.18% - 85.82%],21,2,63,06-30-2020
77,CA- SACRAMENTO,84.22,92,81,115,80.86,91.04,92 [81 - 115],84.22% [80.86% - 91.04%],201,41,528,06-30-2020
78,CA- SALINAS,83.99,14,13,18,80.76,90.59,14 [13 - 18],83.99% [80.76% - 90.59%],31,6,84,06-30-2020
79,CA- SAN BERNARDINO,84.08,109,97,142,80.88,91.95,109 [97 - 142],84.08% [80.88% - 91.95%],235,51,691,06-30-2020
80,CA- SAN DIEGO,84.01,131,116,168,80.87,91.3,131 [116 - 168],84.01% [80.87% - 91.3%],281,61,795,06-30-2020
81,CA- SAN FRANCISCO,82.13,48,43,59,80.49,85.09,48 [43 - 59],82.13% [80.49% - 85.09%],108,25,258,06-30-2020
82,CA- SAN JOSE,84.33,57,51,70,81.02,90.38,57 [51 - 70],84.33% [81.02% - 90.38%],130,31,314,06-30-2020
83,CA- SAN LUIS OBISPO,83.88,7,7,9,80.66,91.4,7 [7 - 9],83.88% [80.66% - 91.4%],17,3,52,06-30-2020
85,CA- SAN MATEO CO.,82.38,28,25,34,80.59,85.64,28 [25 - 34],82.38% [80.59% - 85.64%],64,16,152,06-30-2020
86,CA- SANTA BARBARA,83.31,14,13,18,80.62,89.94,14 [13 - 18],83.31% [80.62% - 89.94%],32,6,96,06-30-2020
87,CA- SANTA CRUZ,85.84,7,7,9,80.84,94.76,7 [7 - 9],85.84% [80.84% - 94.76%],20,3,53,06-30-2020
89,CA- SANTA ROSA,82.01,14,13,18,80.43,84.94,14 [13 - 18],82.01% [80.43% - 84.94%],37,8,92,06-30-2020
