HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
81,CA- SAN FRANCISCO,98.39,488,436,655,94.45,102.33,05-05-2020
82,CA- SAN JOSE,121.65,657,588,870,116.78,126.52,05-05-2020
83,CA- SAN LUIS OBISPO,95.06,33,30,48,91.26,98.86,05-05-2020
85,CA- SAN MATEO CO.,102.29,312,279,415,98.2,106.38,05-05-2020
86,CA- SANTA BARBARA,89.71,48,42,70,86.12,93.3,05-05-2020
87,CA- SANTA CRUZ,123.55,79,70,109,118.61,128.49,05-05-2020
89,CA- SANTA ROSA,93.25,128,114,178,89.52,96.98,05-05-2020
91,CA- STOCKTON,104.87,140,124,195,100.68,109.06,05-05-2020
96,CA- VENTURA,92.45,103,91,149,88.75,96.15,05-05-2020
101,CO- BOULDER,104.18,60,53,83,100.01,108.35,05-05-2020
102,CO- COLORADO SPRINGS,99.15,105,92,151,95.18,103.12,05-05-2020
103,CO- DENVER,103.65,621,546,841,99.5,107.8,05-05-2020
104,CO- FORT COLLINS,92.84,42,37,60,89.13,96.55,05-05-2020
105,CO- GRAND JUNCTION,103.99,98,88,125,99.83,108.15,05-05-2020
106,CO- GREELEY,94.66,60,52,85,90.87,98.45,05-05-2020
107,CO- PUEBLO,82.85,10,9,15,79.54,86.16,05-05-2020
110,CT- HARTFORD,115.66,628,557,890,111.03,120.29,05-05-2020
111,CT- NEW HAVEN,133.83,1098,980,1460,128.48,139.18,05-05-2020
112,DE- WILMINGTON,91.9,118,105,170,88.22,95.58,05-05-2020
113,DC- WASHINGTON,103.74,693,615,1000,99.59,107.89,05-05-2020
115,FL- BRADENTON,89.37,33,30,48,85.8,92.94,05-05-2020
116,FL- CLEARWATER,85.54,46,41,68,82.12,88.96,05-05-2020
118,FL- FORT LAUDERDALE,89.23,428,380,610,85.66,92.8,05-05-2020
119,FL- FORT MYERS,87.52,151,134,218,84.02,91.02,05-05-2020
120,FL- GAINESVILLE,85.17,48,41,71,81.76,88.58,05-05-2020
122,FL- HUDSON,85.68,35,31,52,82.25,89.11,05-05-2020
123,FL- JACKSONVILLE,85.16,135,118,202,81.75,88.57,05-05-2020
124,FL- LAKELAND,86.13,32,28,48,82.68,89.58,05-05-2020
127,FL- MIAMI,89.36,540,479,764,85.79,92.93,05-05-2020
129,FL- OCALA,85.64,39,35,58,82.21,89.07,05-05-2020
130,FL- ORLANDO,85.78,323,285,472,82.35,89.21,05-05-2020
131,FL- ORMOND BEACH,83.96,33,30,49,80.6,87.32,05-05-2020
133,FL- PANAMA CITY,81.36,0,0,3,78.11,84.61,05-05-2020
134,FL- PENSACOLA,83.87,45,40,68,80.52,87.22,05-05-2020
137,FL- SARASOTA,85.71,43,38,62,82.28,89.14,05-05-2020
139,FL- ST PETERSBURG,84.61,37,33,54,81.23,87.99,05-05-2020
140,FL- TALLAHASSEE,85.29,83,72,121,81.88,88.7,05-05-2020
141,FL- TAMPA,86.27,141,125,206,82.82,89.72,05-05-2020
142,GA- ALBANY,103.95,143,129,183,99.79,108.11,05-05-2020
144,GA- ATLANTA,109.83,2113,1865,2820,105.44,114.22,05-05-2020
145,GA- AUGUSTA,84.38,62,54,93,81.0,87.76,05-05-2020
146,GA- COLUMBUS,87.46,50,43,75,83.96,90.96,05-05-2020
147,GA- MACON,86.42,94,79,139,82.96,89.88,05-05-2020
148,GA- ROME,107.51,112,99,147,103.21,111.81,05-05-2020
149,GA- SAVANNAH,86.48,83,72,116,83.02,89.94,05-05-2020
154,IL- AURORA,102.46,61,54,86,98.36,106.56,05-05-2020
155,IL- BLUE ISLAND,91.62,153,136,213,87.96,95.28,05-05-2020
156,IL- CHICAGO,91.51,521,463,724,87.85,95.17,05-05-2020
158,IL- ELGIN,105.79,147,131,206,101.56,110.02,05-05-2020
161,IL- EVANSTON,96.25,206,183,287,92.4,100.1,05-05-2020
163,IL- HINSDALE,96.71,95,84,133,92.84,100.58,05-05-2020
164,IL- JOLIET,98.61,129,115,182,94.67,102.55,05-05-2020
166,IL- MELROSE PARK,96.6,270,240,377,92.74,100.46,05-05-2020
170,IL- PEORIA,82.49,22,19,37,79.19,85.79,05-05-2020
171,IL- ROCKFORD,89.96,81,70,118,86.36,93.56,05-05-2020
172,IL- SPRINGFIELD,81.06,10,8,26,77.82,84.3,05-05-2020
173,IL- URBANA,81.55,5,4,13,78.29,84.81,05-05-2020
175,IL- BLOOMINGTON,89.64,9,8,14,86.05,93.23,05-05-2020
179,IN- EVANSVILLE,80.44,0,0,10,77.22,83.66,05-05-2020
180,IN- FORT WAYNE,81.1,11,10,29,77.86,84.34,05-05-2020
181,IN- GARY,88.28,63,56,92,84.75,91.81,05-05-2020
183,IN- INDIANAPOLIS,85.73,196,172,298,82.3,89.16,05-05-2020
184,IN- LAFAYETTE,82.39,7,6,12,79.09,85.69,05-05-2020
185,IN- MUNCIE,82.39,0,0,4,79.09,85.69,05-05-2020
186,IN- MUNSTER,88.09,46,41,66,84.57,91.61,05-05-2020
187,IN- SOUTH BEND,84.0,31,27,47,80.64,87.36,05-05-2020
188,IN- TERRE HAUTE,81.54,0,0,2,78.28,84.8,05-05-2020
191,IA- DAVENPORT,81.1,10,8,20,77.86,84.34,05-05-2020
192,IA- DES MOINES,82.62,43,37,75,79.32,85.92,05-05-2020
193,IA- DUBUQUE,83.29,6,5,12,79.96,86.62,05-05-2020
194,IA- IOWA CITY,84.37,42,37,61,81.0,87.74,05-05-2020
195,IA- MASON CITY,80.0,0,0,2,76.8,83.2,05-05-2020
196,IA- SIOUX CITY,80.79,0,0,8,77.56,84.02,05-05-2020
197,IA- WATERLOO,81.75,2,1,7,78.48,85.02,05-05-2020
200,KS- TOPEKA,82.13,15,11,32,78.84,85.42,05-05-2020
201,KS- WICHITA,81.13,29,25,58,77.88,84.38,05-05-2020
203,KY- COVINGTON,89.46,56,48,86,85.88,93.04,05-05-2020
204,KY- LEXINGTON,88.35,238,204,365,84.82,91.88,05-05-2020
205,KY- LOUISVILLE,88.73,229,199,352,85.18,92.28,05-05-2020
207,KY- OWENSBORO,86.11,14,12,22,82.67,89.55,05-05-2020
208,KY- PADUCAH,80.0,0,0,13,76.8,83.2,05-05-2020
209,LA- ALEXANDRIA,81.68,8,6,15,78.41,84.95,05-05-2020
210,LA- BATON ROUGE,92.35,165,145,237,88.66,96.04,05-05-2020
212,LA- HOUMA,95.67,55,48,76,91.84,99.5,05-05-2020
213,LA- LAFAYETTE,83.82,40,34,61,80.47,87.17,05-05-2020
214,LA- LAKE CHARLES,81.74,7,7,12,78.47,85.01,05-05-2020
216,LA- METAIRIE,121.37,215,193,276,116.52,126.22,05-05-2020
217,LA- MONROE,80.97,0,0,4,77.73,84.21,05-05-2020
218,LA- NEW ORLEANS,109.53,365,329,456,105.15,113.91,05-05-2020
219,LA- SHREVEPORT,82.89,41,36,64,79.57,86.21,05-05-2020
221,ME- BANGOR,80.93,2,2,5,77.69,84.17,05-05-2020
222,ME- PORTLAND,84.95,67,60,95,81.55,88.35,05-05-2020
223,MD- BALTIMORE,99.86,726,640,1053,95.87,103.85,05-05-2020
225,MD- SALISBURY,91.6,58,48,88,87.94,95.26,05-05-2020
226,MD- TAKOMA PARK,128.99,334,296,477,123.83,134.15,05-05-2020
227,MA- BOSTON,106.41,1543,1372,2136,102.15,110.67,05-05-2020
230,MA- SPRINGFIELD,97.21,145,129,210,93.32,101.1,05-05-2020
231,MA- WORCESTER,106.68,231,205,324,102.41,110.95,05-05-2020
232,MI- ANN ARBOR,95.54,268,238,374,91.72,99.36,05-05-2020
233,MI- DEARBORN,93.23,112,100,155,89.5,96.96,05-05-2020
234,MI- DETROIT,95.1,371,330,513,91.3,98.9,05-05-2020
235,MI- FLINT,90.4,71,62,103,86.78,94.02,05-05-2020
238,MI- KALAMAZOO,82.48,19,16,32,79.18,85.78,05-05-2020
239,MI- LANSING,86.0,46,40,70,82.56,89.44,05-05-2020
240,MI- MARQUETTE,80.0,0,0,1,76.8,83.2,05-05-2020
242,MI- MUSKEGON,82.48,0,0,5,79.18,85.78,05-05-2020
243,MI- PETOSKEY,80.28,0,0,4,77.07,83.49,05-05-2020
244,MI- PONTIAC,95.76,96,86,133,91.93,99.59,05-05-2020
245,MI- ROYAL OAK,91.82,163,145,225,88.15,95.49,05-05-2020
246,MI- SAGINAW,82.42,25,22,42,79.12,85.72,05-05-2020
248,MI- ST JOSEPH,84.7,7,7,10,81.31,88.09,05-05-2020
249,MI- TRAVERSE CITY,81.76,0,0,6,78.49,85.03,05-05-2020
250,MN- DULUTH,80.84,1,0,6,77.61,84.07,05-05-2020
251,MN- MINNEAPOLIS,86.88,332,286,475,83.4,90.36,05-05-2020
253,MN- ROCHESTER,83.46,47,40,70,80.12,86.8,05-05-2020
254,MN- ST CLOUD,85.52,19,16,28,82.1,88.94,05-05-2020
256,MN- ST PAUL,89.46,120,105,169,85.88,93.04,05-05-2020
257,MS- GULFPORT,95.25,60,54,87,91.44,99.06,05-05-2020
258,MS- HATTIESBURG,88.55,54,48,86,85.01,92.09,05-05-2020
259,MS- JACKSON,87.92,195,166,292,84.4,91.44,05-05-2020
261,MS- OXFORD,85.06,16,13,28,81.66,88.46,05-05-2020
262,MS- TUPELO,84.41,39,31,64,81.03,87.79,05-05-2020
263,MO- CAPE GIRARDEAU,80.02,0,0,1,76.82,83.22,05-05-2020
264,MO- COLUMBIA,81.8,15,13,29,78.53,85.07,05-05-2020
267,MO- JOPLIN,80.44,0,0,7,77.22,83.66,05-05-2020
268,MO- KANSAS CITY,85.52,239,209,357,82.1,88.94,05-05-2020
270,MO- SPRINGFIELD,81.91,15,13,31,78.63,85.19,05-05-2020
273,MO- ST LOUIS,82.17,142,125,225,78.88,85.46,05-05-2020
274,MT- BILLINGS,81.76,20,18,30,78.49,85.03,05-05-2020
275,MT- GREAT FALLS,80.56,0,0,1,77.34,83.78,05-05-2020
276,MT- MISSOULA,81.71,8,7,13,78.44,84.98,05-05-2020
277,NE- LINCOLN,88.74,86,76,126,85.19,92.29,05-05-2020
278,NE- OMAHA,97.04,483,431,631,93.16,100.92,05-05-2020
279,NV- LAS VEGAS,97.08,372,330,526,93.2,100.96,05-05-2020
280,NV- RENO,88.16,79,69,121,84.63,91.69,05-05-2020
281,NH- LEBANON,87.98,38,33,55,84.46,91.5,05-05-2020
282,NH- MANCHESTER,86.14,62,55,88,82.69,89.59,05-05-2020
283,NJ- CAMDEN,98.12,772,686,1047,94.2,102.04,05-05-2020
284,NJ- HACKENSACK,124.57,850,766,1056,119.59,129.55,05-05-2020
285,NJ- MORRISTOWN,131.31,518,464,668,126.06,136.56,05-05-2020
288,NJ- NEW BRUNSWICK,113.7,489,438,636,109.15,118.25,05-05-2020
289,NJ- NEWARK,112.96,831,746,1057,108.44,117.48,05-05-2020
291,NJ- PATERSON,114.8,211,190,269,110.21,119.39,05-05-2020
293,NM- ALBUQUERQUE,91.46,206,181,299,87.8,95.12,05-05-2020
295,NY- ALBANY,124.64,1159,1037,1527,119.65,129.63,05-05-2020
296,NY- BINGHAMTON,94.55,68,59,99,90.77,98.33,05-05-2020
297,NY- BRONX,167.94,1615,1461,1960,161.22,174.66,05-05-2020
299,NY- BUFFALO,91.13,211,185,308,87.48,94.78,05-05-2020
300,NY- ELMIRA,88.31,46,40,70,84.78,91.84,05-05-2020
301,NY- EAST LONG ISLAND,176.12,5362,4845,6532,169.08,183.16,05-05-2020
304,NY- ROCHESTER,96.42,260,230,371,92.56,100.28,05-05-2020
307,NY- SYRACUSE,89.24,137,119,205,85.67,92.81,05-05-2020
308,NY- WHITE PLAINS,162.73,1232,1117,1491,156.22,169.24,05-05-2020
309,NC- ASHEVILLE,81.07,7,6,16,77.83,84.31,05-05-2020
311,NC- CHARLOTTE,86.64,209,184,299,83.17,90.11,05-05-2020
312,NC- DURHAM,83.55,83,72,131,80.21,86.89,05-05-2020
313,NC- GREENSBORO,83.69,32,28,49,80.34,87.04,05-05-2020
314,NC- GREENVILLE,81.53,17,14,30,78.27,84.79,05-05-2020
315,NC- HICKORY,82.65,11,9,17,79.34,85.96,05-05-2020
318,NC- RALEIGH,87.65,167,148,246,84.14,91.16,05-05-2020
319,NC- WILMINGTON,82.55,12,9,20,79.25,85.85,05-05-2020
320,NC- WINSTON-SALEM,82.6,52,45,80,79.3,85.9,05-05-2020
321,ND- BISMARCK,84.56,16,13,25,81.18,87.94,05-05-2020
322,ND- FARGO MOORHEAD -MN,80.47,3,2,9,77.25,83.69,05-05-2020
323,ND- GRAND FORKS,80.0,0,0,1,76.8,83.2,05-05-2020
324,ND- MINOT,81.73,3,2,7,78.46,85.0,05-05-2020
325,OH- AKRON,90.95,141,124,204,87.31,94.59,05-05-2020
326,OH- CANTON,87.98,89,77,135,84.46,91.5,05-05-2020
327,OH- CINCINNATI,85.85,150,134,230,82.42,89.28,05-05-2020
328,OH- CLEVELAND,90.21,480,426,687,86.6,93.82,05-05-2020
329,OH- COLUMBUS,83.71,179,154,294,80.36,87.06,05-05-2020
330,OH- DAYTON,83.41,55,46,96,80.07,86.75,05-05-2020
331,OH- ELYRIA,95.74,59,53,85,91.91,99.57,05-05-2020
332,OH- KETTERING,85.81,31,27,48,82.38,89.24,05-05-2020
334,OH- TOLEDO,84.7,109,94,169,81.31,88.09,05-05-2020
335,OH- YOUNGSTOWN,86.07,81,70,119,82.63,89.51,05-05-2020
336,OK- LAWTON,81.55,6,5,11,78.29,84.81,05-05-2020
339,OK- OKLAHOMA CITY,88.06,326,282,456,84.54,91.58,05-05-2020
340,OK- TULSA,84.27,134,115,193,80.9,87.64,05-05-2020
341,OR- BEND,85.7,9,8,14,82.27,89.13,05-05-2020
342,OR- EUGENE,85.65,33,29,48,82.22,89.08,05-05-2020
343,OR- MEDFORD,82.95,10,8,17,79.63,86.27,05-05-2020
344,OR- PORTLAND,87.33,205,181,296,83.84,90.82,05-05-2020
345,OR- SALEM,90.31,21,19,31,86.7,93.92,05-05-2020
346,PA- ALLENTOWN,95.78,264,234,367,91.95,99.61,05-05-2020
347,PA- ALTOONA,80.55,0,0,3,77.33,83.77,05-05-2020
350,PA- DANVILLE,82.06,14,12,23,78.78,85.34,05-05-2020
351,PA- ERIE,81.64,16,13,28,78.37,84.91,05-05-2020
352,PA- HARRISBURG,85.28,64,57,97,81.87,88.69,05-05-2020
354,PA- JOHNSTOWN,80.66,0,0,2,77.43,83.89,05-05-2020
355,PA- LANCASTER,88.49,51,45,76,84.95,92.03,05-05-2020
356,PA- PHILADELPHIA,91.41,765,678,1076,87.75,95.07,05-05-2020
357,PA- PITTSBURGH,82.23,143,126,212,78.94,85.52,05-05-2020
358,PA- READING,88.24,60,53,89,84.71,91.77,05-05-2020
359,PA- SAYRE,86.39,14,12,22,82.93,89.85,05-05-2020
360,PA- SCRANTON,90.59,48,43,68,86.97,94.21,05-05-2020
362,PA- WILKES-BARRE,86.81,21,19,32,83.34,90.28,05-05-2020
363,PA- YORK,87.34,30,27,45,83.85,90.83,05-05-2020
365,SC- CHARLESTON,86.7,116,103,154,83.23,90.17,05-05-2020
366,SC- COLUMBIA,92.32,269,241,347,88.63,96.01,05-05-2020
367,SC- FLORENCE,84.45,34,29,45,81.07,87.83,05-05-2020
368,SC- GREENVILLE,86.9,94,83,125,83.42,90.38,05-05-2020
369,SC- SPARTANBURG,85.07,29,26,40,81.67,88.47,05-05-2020
371,SD- SIOUX FALLS,84.66,69,59,118,81.27,88.05,05-05-2020
373,TN- CHATTANOOGA,82.72,27,23,45,79.41,86.03,05-05-2020
374,TN- JACKSON,80.49,1,0,6,77.27,83.71,05-05-2020
375,TN- JOHNSON CITY,81.46,7,6,11,78.2,84.72,05-05-2020
376,TN- KINGSPORT,80.3,0,0,7,77.09,83.51,05-05-2020
377,TN- KNOXVILLE,81.24,28,22,44,77.99,84.49,05-05-2020
379,TN- MEMPHIS,84.95,172,149,247,81.55,88.35,05-05-2020
380,TN- NASHVILLE,87.73,366,320,528,84.22,91.24,05-05-2020
382,TX- ABILENE,80.02,0,0,2,76.82,83.22,05-05-2020
383,TX- AMARILLO,80.5,3,2,5,77.28,83.72,05-05-2020
385,TX- AUSTIN,89.2,173,152,252,85.63,92.77,05-05-2020
386,TX- BEAUMONT,81.54,7,6,15,78.28,84.8,05-05-2020
388,TX- BRYAN,85.22,14,13,25,81.81,88.63,05-05-2020
390,TX- CORPUS CHRISTI,80.64,5,4,13,77.41,83.87,05-05-2020
391,TX- DALLAS,86.78,450,397,653,83.31,90.25,05-05-2020
393,TX- EL PASO,82.26,30,26,47,78.97,85.55,05-05-2020
394,TX- FORT WORTH,86.65,178,158,263,83.18,90.12,05-05-2020
396,TX- HARLINGEN,81.61,7,7,13,78.35,84.87,05-05-2020
397,TX- HOUSTON,85.12,475,418,698,81.72,88.52,05-05-2020
399,TX- LONGVIEW,81.9,4,3,8,78.62,85.18,05-05-2020
400,TX- LUBBOCK,81.11,9,8,20,77.87,84.35,05-05-2020
402,TX- MCALLEN,81.16,7,6,13,77.91,84.41,05-05-2020
406,TX- ODESSA,80.94,7,6,9,77.7,84.18,05-05-2020
411,TX- SAN ANGELO,80.0,0,0,1,76.8,83.2,05-05-2020
412,TX- SAN ANTONIO,91.26,433,384,612,87.61,94.91,05-05-2020
413,TX- TEMPLE,85.5,24,21,38,82.08,88.92,05-05-2020
416,TX- TYLER,82.64,19,16,33,79.33,85.95,05-05-2020
417,TX- VICTORIA,80.83,0,0,3,77.6,84.06,05-05-2020
418,TX- WACO,87.76,23,20,35,84.25,91.27,05-05-2020
420,TX- WICHITA FALLS,81.67,2,1,5,78.4,84.94,05-05-2020
421,UT- OGDEN,86.55,22,19,33,83.09,90.01,05-05-2020
422,UT- PROVO,86.03,26,23,39,82.59,89.47,05-05-2020
423,UT- SALT LAKE CITY,84.58,93,82,138,81.2,87.96,05-05-2020
424,VT- BURLINGTON,92.27,98,87,144,88.58,95.96,05-05-2020
426,VA- ARLINGTON,130.22,781,688,1123,125.01,135.43,05-05-2020
427,VA- CHARLOTTESVILLE,85.87,47,39,86,82.44,89.3,05-05-2020
428,VA- LYNCHBURG,80.0,0,0,8,76.8,83.2,05-05-2020
429,VA- NEWPORT NEWS,102.42,135,118,197,98.32,106.52,05-05-2020
430,VA- NORFOLK,91.28,165,147,255,87.63,94.93,05-05-2020
431,VA- RICHMOND,90.32,270,233,435,86.71,93.93,05-05-2020
432,VA- ROANOKE,80.0,0,0,16,76.8,83.2,05-05-2020
435,VA- WINCHESTER,88.29,42,36,70,84.76,91.82,05-05-2020
437,WA- EVERETT,184.21,434,392,533,176.84,191.58,05-05-2020
438,WA- OLYMPIA,122.16,150,133,201,117.27,127.05,05-05-2020
439,WA- SEATTLE,142.56,1742,1571,2157,136.86,148.26,05-05-2020
440,WA- SPOKANE,92.68,252,223,355,88.97,96.39,05-05-2020
441,WA- TACOMA,154.76,475,427,601,148.57,160.95,05-05-2020
442,WA- YAKIMA,101.11,61,54,86,97.07,105.15,05-05-2020
443,WV- CHARLESTON,80.37,0,0,4,77.16,83.58,05-05-2020
444,WV- HUNTINGTON,80.0,0,0,5,76.8,83.2,05-05-2020
445,WV- MORGANTOWN,80.4,0,0,5,77.18,83.62,05-05-2020
446,WI- APPLETON,84.37,14,13,21,81.0,87.74,05-05-2020
447,WI- GREEN BAY,81.44,8,7,16,78.18,84.7,05-05-2020
448,WI- LA CROSSE,83.27,15,13,27,79.94,86.6,05-05-2020
449,WI- MADISON,90.68,172,153,235,87.05,94.31,05-05-2020
450,WI- MARSHFIELD,81.44,7,6,12,78.18,84.7,05-05-2020
451,WI- MILWAUKEE,88.61,379,337,531,85.07,92.15,05-05-2020
452,WI- NEENAH,86.19,16,14,22,82.74,89.64,05-05-2020
456,WI- WAUSAU,80.95,0,0,2,77.71,84.19,05-05-2020
457,WY- CASPER,82.46,7,6,10,79.16,85.76,05-05-2020
303,NY- NEW YORK,149.7,5540,5001,6797,143.71,155.69,05-05-2020
