region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,96.64,1234,1211,1258,95.33,98.14,1234 [1211 - 1258],96.64% [95.33% - 98.14%],1405,1295,1532,01-05-2021,projected
2,AL- DOTHAN,96.72,197,192,203,95.21,98.9,197 [192 - 203],96.72% [95.21% - 98.9%],222,202,251,01-05-2021,projected
5,AL- HUNTSVILLE,104.63,409,400,417,102.29,106.91,409 [400 - 417],104.63% [102.29% - 106.91%],463,419,506,01-05-2021,projected
6,AL- MOBILE,94.81,371,364,378,93.69,95.89,371 [364 - 378],94.81% [93.69% - 95.89%],423,391,454,01-05-2021,projected
7,AL- MONTGOMERY,98.37,253,248,258,96.88,100.18,253 [248 - 258],98.37% [96.88% - 100.18%],284,261,312,01-05-2021,projected
9,AL- TUSCALOOSA,101.64,190,187,195,99.84,103.25,190 [187 - 195],101.64% [99.84% - 103.25%],216,198,232,01-05-2021,projected
11,AZ- MESA,131.82,912,886,942,125.45,138.74,912 [886 - 942],131.82% [125.45% - 138.74%],1026,900,1163,01-05-2021,projected
12,AZ- PHOENIX,113.07,2221,2159,2290,109.14,117.33,2221 [2159 - 2290],113.07% [109.14% - 117.33%],2505,2207,2828,01-05-2021,projected
14,AZ- SUN CITY,102.1,159,154,165,99.26,105.19,159 [154 - 165],102.1% [99.26% - 105.19%],179,156,204,01-05-2021,projected
15,AZ- TUCSON,105.87,567,555,578,104.25,107.18,567 [555 - 578],105.87% [104.25% - 107.18%],653,612,686,01-05-2021,projected
16,AR- FORT SMITH,92.72,144,140,148,91.48,94.44,144 [140 - 148],92.72% [91.48% - 94.44%],163,147,185,01-05-2021,projected
18,AR- JONESBORO,88.96,70,68,71,88.63,89.29,70 [68 - 71],88.96% [88.63% - 89.29%],81,78,84,01-05-2021,projected
19,AR- LITTLE ROCK,91.49,586,576,601,90.59,92.61,586 [576 - 601],91.49% [90.59% - 92.61%],663,611,728,01-05-2021,projected
21,AR- SPRINGDALE,104.12,224,219,230,101.76,106.58,224 [219 - 230],104.12% [101.76% - 106.58%],255,230,281,01-05-2021,projected
22,AR- TEXARKANA,85.92,48,47,50,85.2,86.02,48 [47 - 50],85.92% [85.2% - 86.02%],58,51,59,01-05-2021,projected
23,CA- ORANGE CO.,101.67,1386,1353,1420,101.0,102.3,1386 [1353 - 1420],101.67% [101.0% - 102.3%],1658,1607,1706,01-05-2021,projected
25,CA- BAKERSFIELD,94.93,470,462,479,94.52,95.38,470 [462 - 479],94.93% [94.52% - 95.38%],540,525,556,01-05-2021,projected
31,CA- CHICO,90.47,56,55,57,90.0,90.78,56 [55 - 57],90.47% [90.0% - 90.78%],67,64,69,01-05-2021,projected
33,CA- CONTRA COSTA CO.,92.33,196,192,200,91.98,92.73,196 [192 - 200],92.33% [91.98% - 92.73%],247,240,255,01-05-2021,projected
