HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.6,385,360,399,82.56,85.65,385 [360 - 399],84.6% [82.56% - 85.65%],388,216,477,08-04-2020
2,AL- DOTHAN,85.47,69,65,73,83.24,87.3,69 [65 - 73],85.47% [83.24% - 87.3%],72,43,97,08-04-2020
5,AL- HUNTSVILLE,86.17,111,105,116,83.56,87.66,111 [105 - 116],86.17% [83.56% - 87.66%],115,67,144,08-04-2020
6,AL- MOBILE,86.45,182,172,188,83.96,87.63,182 [172 - 188],86.45% [83.96% - 87.63%],184,113,218,08-04-2020
7,AL- MONTGOMERY,85.24,77,73,80,82.91,86.47,77 [73 - 80],85.24% [82.91% - 86.47%],81,45,100,08-04-2020
9,AL- TUSCALOOSA,84.81,44,42,46,82.4,85.71,44 [42 - 46],84.81% [82.4% - 85.71%],47,24,57,08-04-2020
11,AZ- MESA,84.85,93,88,96,83.08,85.76,93 [88 - 96],84.85% [83.08% - 85.76%],96,61,114,08-04-2020
12,AZ- PHOENIX,83.2,239,226,247,82.02,83.87,239 [226 - 247],83.2% [82.02% - 83.87%],242,153,293,08-04-2020
14,AZ- SUN CITY,82.04,13,13,14,81.23,82.35,13 [13 - 14],82.04% [81.23% - 82.35%],16,10,19,08-04-2020
15,AZ- TUCSON,83.23,77,72,80,81.86,83.92,77 [72 - 80],83.23% [81.86% - 83.92%],81,47,99,08-04-2020
16,AR- FORT SMITH,86.81,84,79,89,83.75,89.21,84 [79 - 89],86.81% [83.75% - 89.21%],87,48,118,08-04-2020
18,AR- JONESBORO,82.48,20,19,23,81.22,84.42,20 [19 - 23],82.48% [81.22% - 84.42%],22,11,40,08-04-2020
19,AR- LITTLE ROCK,81.54,86,78,102,80.59,83.43,86 [78 - 102],81.54% [80.59% - 83.43%],89,34,198,08-04-2020
21,AR- SPRINGDALE,85.16,51,47,58,82.37,88.99,51 [47 - 58],85.16% [82.37% - 88.99%],54,25,95,08-04-2020
22,AR- TEXARKANA,84.77,43,40,48,82.35,88.06,43 [40 - 48],84.77% [82.35% - 88.06%],46,23,79,08-04-2020
23,CA- ORANGE CO.,85.1,387,344,460,81.14,91.68,387 [344 - 460],85.1% [81.14% - 91.68%],389,87,894,08-04-2020
25,CA- BAKERSFIELD,83.89,137,120,172,80.58,90.54,137 [120 - 172],83.89% [80.58% - 90.54%],140,21,381,08-04-2020
31,CA- CHICO,85.92,34,30,44,80.62,95.94,34 [30 - 44],85.92% [80.62% - 95.94%],37,4,102,08-04-2020
33,CA- CONTRA COSTA CO.,85.0,97,87,111,81.35,89.74,97 [87 - 111],85.0% [81.35% - 89.74%],100,27,195,08-04-2020
43,CA- FRESNO,86.41,144,126,183,80.92,98.22,144 [126 - 183],86.41% [80.92% - 98.22%],146,21,416,08-04-2020
56,CA- LOS ANGELES,84.14,1111,984,1325,80.87,89.98,1111 [984 - 1325],84.14% [80.87% - 89.98%],1025,216,2476,08-04-2020
58,CA- MODESTO,86.02,99,87,118,81.16,93.55,99 [87 - 118],86.02% [81.16% - 93.55%],103,20,233,08-04-2020
62,CA- NAPA,85.32,28,25,33,81.03,90.82,28 [25 - 33],85.32% [81.03% - 90.82%],30,6,63,08-04-2020
65,CA- ALAMEDA CO.,84.29,142,127,162,81.18,88.4,142 [127 - 162],84.29% [81.18% - 88.4%],145,40,284,08-04-2020
69,CA- PALM SPR/RANCHO MIR.,83.86,35,32,43,80.76,88.83,35 [32 - 43],83.86% [80.76% - 88.83%],40,8,93,08-04-2020
73,CA- REDDING,83.26,31,27,39,80.46,88.04,31 [27 - 39],83.26% [80.46% - 88.04%],35,5,87,08-04-2020
77,CA- SACRAMENTO,85.74,272,242,316,81.42,92.0,272 [242 - 316],85.74% [81.42% - 92.0%],274,68,574,08-04-2020
78,CA- SALINAS,85.5,42,38,49,81.26,91.6,42 [38 - 49],85.5% [81.26% - 91.6%],43,10,92,08-04-2020
79,CA- SAN BERNARDINO,86.67,382,339,455,81.44,95.34,382 [339 - 455],86.67% [81.44% - 95.34%],385,83,887,08-04-2020
80,CA- SAN DIEGO,86.15,428,380,507,81.36,93.81,428 [380 - 507],86.15% [81.36% - 93.81%],432,96,971,08-04-2020
81,CA- SAN FRANCISCO,82.53,125,112,143,80.67,84.95,125 [112 - 143],82.53% [80.67% - 84.95%],128,34,251,08-04-2020
82,CA- SAN JOSE,85.17,153,137,175,81.39,90.11,153 [137 - 175],85.17% [81.39% - 90.11%],156,42,306,08-04-2020
83,CA- SAN LUIS OBISPO,86.3,28,25,33,81.1,94.69,28 [25 - 33],86.3% [81.1% - 94.69%],28,5,67,08-04-2020
85,CA- SAN MATEO CO.,82.8,70,63,81,80.74,85.45,70 [63 - 81],82.8% [80.74% - 85.45%],75,20,147,08-04-2020
86,CA- SANTA BARBARA,85.4,49,44,60,80.83,92.84,49 [44 - 60],85.4% [80.83% - 92.84%],52,8,124,08-04-2020
