region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.6,125,120,130,81.36,81.72,125 [120 - 130],81.6% [81.36% - 81.72%],135,115,145,03-31-2021,projected
2,AL- DOTHAN,80.38,7,7,7,80.38,80.38,7 [7 - 7],80.38% [80.38% - 80.38%],5,5,5,03-31-2021,projected
5,AL- HUNTSVILLE,81.81,31,30,32,81.65,81.91,31 [30 - 32],81.81% [81.65% - 81.91%],34,31,36,03-31-2021,projected
6,AL- MOBILE,81.37,41,40,42,81.33,81.4,41 [40 - 42],81.37% [81.33% - 81.4%],39,38,40,03-31-2021,projected
7,AL- MONTGOMERY,82.33,42,41,43,82.07,82.59,42 [41 - 43],82.33% [82.07% - 82.59%],36,32,40,03-31-2021,projected
9,AL- TUSCALOOSA,82.0,16,15,17,81.7,82.0,16 [15 - 17],82.0% [81.7% - 82.0%],20,17,20,03-31-2021,projected
11,AZ- MESA,83.18,67,65,69,82.93,83.48,67 [65 - 69],83.18% [82.93% - 83.48%],63,58,69,03-31-2021,projected
12,AZ- PHOENIX,81.74,135,132,139,81.61,81.95,135 [132 - 139],81.74% [81.61% - 81.95%],132,122,148,03-31-2021,projected
14,AZ- SUN CITY,80.74,7,7,7,80.74,80.86,7 [7 - 7],80.74% [80.74% - 80.86%],6,6,7,03-31-2021,projected
15,AZ- TUCSON,82.18,59,57,61,82.06,82.5,59 [57 - 61],82.18% [82.06% - 82.5%],55,52,63,03-31-2021,projected
16,AR- FORT SMITH,80.39,7,7,8,80.39,80.47,7 [7 - 8],80.39% [80.39% - 80.47%],5,5,6,03-31-2021,projected
18,AR- JONESBORO,80.33,0,0,1,80.0,80.55,0 [0 - 1],80.33% [80.0% - 80.55%],3,0,5,03-31-2021,projected
19,AR- LITTLE ROCK,80.69,32,31,37,80.55,80.76,32 [31 - 37],80.69% [80.55% - 80.76%],40,32,44,03-31-2021,projected
21,AR- SPRINGDALE,82.18,28,27,28,81.99,82.37,28 [27 - 28],82.18% [81.99% - 82.37%],23,21,25,03-31-2021,projected
22,AR- TEXARKANA,81.02,13,11,14,81.02,81.02,13 [11 - 14],81.02% [81.02% - 81.02%],10,10,10,03-31-2021,projected
