region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.49,105,95,135,81.14,85.94,105 [95 - 135],82.49% [81.14% - 85.94%],210,96,502,03-16-2021
2,AL- DOTHAN,81.13,7,6,8,80.0,81.81,7 [6 - 8],81.13% [80.0% - 81.81%],15,0,24,03-16-2021
5,AL- HUNTSVILLE,80.8,7,6,9,80.8,82.39,7 [6 - 9],80.8% [80.8% - 82.39%],15,15,45,03-16-2021
6,AL- MOBILE,80.84,12,10,13,80.32,81.4,12 [10 - 13],80.84% [80.32% - 81.4%],24,9,40,03-16-2021
7,AL- MONTGOMERY,80.26,0,0,3,80.0,82.52,0 [0 - 3],80.26% [80.0% - 82.52%],4,0,39,03-16-2021
9,AL- TUSCALOOSA,80.0,0,0,0,80.0,80.8,0 [0 - 0],80.0% [80.0% - 80.8%],0,0,8,03-16-2021
11,AZ- MESA,86.36,51,47,58,83.74,91.36,51 [47 - 58],86.36% [83.74% - 91.36%],126,74,225,03-16-2021
12,AZ- PHOENIX,83.7,106,98,122,82.09,86.55,106 [98 - 122],83.7% [82.09% - 86.55%],280,158,496,03-16-2021
14,AZ- SUN CITY,82.72,7,7,9,81.6,84.94,7 [7 - 9],82.72% [81.6% - 84.94%],22,13,40,03-16-2021
15,AZ- TUCSON,81.98,21,19,25,81.11,84.28,21 [19 - 25],81.98% [81.11% - 84.28%],50,28,108,03-16-2021
16,AR- FORT SMITH,80.08,0,0,1,80.0,80.62,0 [0 - 1],80.08% [80.0% - 80.62%],1,0,8,03-16-2021
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
19,AR- LITTLE ROCK,80.87,26,24,38,80.4,83.01,26 [24 - 38],80.87% [80.4% - 83.01%],50,23,174,03-16-2021
21,AR- SPRINGDALE,84.26,21,20,28,82.08,90.97,21 [20 - 28],84.26% [82.08% - 90.97%],45,22,116,03-16-2021
22,AR- TEXARKANA,81.12,7,6,8,80.0,82.24,7 [6 - 8],81.12% [80.0% - 82.24%],11,0,22,03-16-2021
23,CA- ORANGE CO.,80.31,7,6,9,80.18,80.58,7 [6 - 9],80.31% [80.18% - 80.58%],24,14,44,03-16-2021
25,CA- BAKERSFIELD,80.33,0,0,1,80.0,80.61,0 [0 - 1],80.33% [80.0% - 80.61%],12,0,22,03-16-2021
31,CA- CHICO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-16-2021
33,CA- CONTRA COSTA CO.,80.75,7,6,7,80.45,81.25,7 [6 - 7],80.75% [80.45% - 81.25%],15,9,25,03-16-2021
