HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.87,274,242,332,81.6,95.25,274 [242 - 332],85.87% [81.6% - 95.25%],495,135,1288,07-13-2020
2,AL- DOTHAN,86.24,44,39,56,81.2,97.47,44 [39 - 56],86.24% [81.2% - 97.47%],82,16,232,07-13-2020
5,AL- HUNTSVILLE,89.02,90,81,106,82.77,100.21,90 [81 - 106],89.02% [82.77% - 100.21%],169,52,380,07-13-2020
6,AL- MOBILE,86.11,93,83,115,81.79,96.1,93 [83 - 115],86.11% [81.79% - 96.1%],174,51,460,07-13-2020
7,AL- MONTGOMERY,85.6,47,42,60,81.16,96.82,47 [42 - 60],85.6% [81.16% - 96.82%],86,18,260,07-13-2020
9,AL- TUSCALOOSA,85.83,29,26,37,81.0,95.83,29 [26 - 37],85.83% [81.0% - 95.83%],58,10,158,07-13-2020
11,AZ- MESA,100.91,220,197,266,86.11,132.27,220 [197 - 266],100.91% [86.11% - 132.27%],414,121,1035,07-13-2020
12,AZ- PHOENIX,93.26,541,483,654,83.76,113.62,541 [483 - 654],93.26% [83.76% - 113.62%],1004,285,2547,07-13-2020
14,AZ- SUN CITY,88.8,35,32,43,82.47,101.98,35 [32 - 43],88.8% [82.47% - 101.98%],71,20,178,07-13-2020
15,AZ- TUCSON,92.43,166,147,208,82.58,114.67,166 [147 - 208],92.43% [82.58% - 114.67%],313,65,875,07-13-2020
16,AR- FORT SMITH,84.92,32,29,41,81.01,93.66,32 [29 - 41],84.92% [81.01% - 93.66%],63,13,175,07-13-2020
18,AR- JONESBORO,86.08,27,24,32,81.44,93.27,27 [24 - 32],86.08% [81.44% - 93.27%],54,13,120,07-13-2020
19,AR- LITTLE ROCK,86.51,195,171,221,80.88,92.8,195 [171 - 221],86.51% [80.88% - 92.8%],375,51,739,07-13-2020
21,AR- SPRINGDALE,91.08,60,54,72,82.84,106.4,60 [54 - 72],91.08% [82.84% - 106.4%],117,30,279,07-13-2020
22,AR- TEXARKANA,86.88,36,32,44,81.53,96.63,36 [32 - 44],86.88% [81.53% - 96.63%],67,15,163,07-13-2020
23,CA- ORANGE CO.,90.71,435,383,517,82.2,105.37,435 [383 - 517],90.71% [82.2% - 105.37%],819,168,1941,07-13-2020
25,CA- BAKERSFIELD,87.02,138,121,172,81.02,99.99,138 [121 - 172],87.02% [81.02% - 99.99%],253,37,723,07-13-2020
31,CA- CHICO,90.1,33,29,42,81.41,109.38,33 [29 - 42],90.1% [81.41% - 109.38%],64,9,188,07-13-2020
33,CA- CONTRA COSTA CO.,93.39,135,120,152,83.1,105.76,135 [120 - 152],93.39% [83.1% - 105.76%],268,62,516,07-13-2020
43,CA- FRESNO,91.36,140,122,178,81.53,113.6,140 [122 - 178],91.36% [81.53% - 113.6%],259,35,767,07-13-2020
56,CA- LOS ANGELES,88.22,1260,1107,1496,81.65,101.32,1260 [1107 - 1496],88.22% [81.65% - 101.32%],2039,410,5287,07-13-2020
58,CA- MODESTO,93.58,122,108,144,82.62,110.6,122 [108 - 144],93.58% [82.62% - 110.6%],233,45,526,07-13-2020
62,CA- NAPA,91.44,32,28,38,82.06,105.26,32 [28 - 38],91.44% [82.06% - 105.26%],66,12,147,07-13-2020
65,CA- ALAMEDA CO.,91.58,200,179,225,82.72,102.26,200 [179 - 225],91.58% [82.72% - 102.26%],391,92,752,07-13-2020
69,CA- PALM SPR/RANCHO MIR.,87.91,42,38,50,81.52,98.99,42 [38 - 50],87.91% [81.52% - 98.99%],83,16,200,07-13-2020
73,CA- REDDING,86.59,35,31,43,81.11,96.64,35 [31 - 43],86.59% [81.11% - 96.64%],71,12,180,07-13-2020
77,CA- SACRAMENTO,93.77,343,304,396,82.91,109.01,343 [304 - 396],93.77% [82.91% - 109.01%],658,139,1388,07-13-2020
78,CA- SALINAS,93.18,50,44,58,82.65,107.74,50 [44 - 58],93.18% [82.65% - 107.74%],104,21,220,07-13-2020
79,CA- SAN BERNARDINO,93.62,419,368,500,82.68,112.86,419 [368 - 500],93.62% [82.68% - 112.86%],787,155,1900,07-13-2020
80,CA- SAN DIEGO,93.26,494,435,582,82.63,110.61,494 [435 - 582],93.26% [82.63% - 110.61%],932,185,2153,07-13-2020
81,CA- SAN FRANCISCO,86.82,175,156,197,81.62,93.09,175 [156 - 197],86.82% [81.62% - 93.09%],346,82,664,07-13-2020
82,CA- SAN JOSE,94.02,216,193,244,83.3,106.83,216 [193 - 244],94.02% [83.3% - 106.83%],424,100,812,07-13-2020
83,CA- SAN LUIS OBISPO,93.33,28,25,34,82.19,111.58,28 [25 - 34],93.33% [82.19% - 111.58%],60,10,144,07-13-2020
85,CA- SAN MATEO CO.,87.63,104,93,118,81.82,94.58,104 [93 - 118],87.63% [81.82% - 94.58%],205,49,393,07-13-2020
86,CA- SANTA BARBARA,91.31,54,48,66,81.86,107.43,54 [48 - 66],91.31% [81.86% - 107.43%],109,18,265,07-13-2020
87,CA- SANTA CRUZ,99.31,34,31,39,84.18,118.44,34 [31 - 39],99.31% [84.18% - 118.44%],69,15,138,07-13-2020
89,CA- SANTA ROSA,86.5,56,50,64,81.4,92.74,56 [50 - 64],86.5% [81.4% - 92.74%],120,26,237,07-13-2020
91,CA- STOCKTON,94.68,78,69,90,83.2,110.29,78 [69 - 90],94.68% [83.2% - 110.29%],156,34,322,07-13-2020
96,CA- VENTURA,93.2,108,95,129,82.48,111.47,108 [95 - 129],93.2% [82.48% - 111.47%],207,39,495,07-13-2020
101,CO- BOULDER,88.86,14,13,21,82.11,108.0,14 [13 - 21],88.86% [82.11% - 108.0%],42,10,133,07-13-2020
102,CO- COLORADO SPRINGS,89.17,42,38,62,82.22,115.85,42 [38 - 62],89.17% [82.22% - 115.85%],94,23,371,07-13-2020
103,CO- DENVER,88.0,183,163,241,81.88,105.23,183 [163 - 241],88.0% [81.88% - 105.23%],382,90,1205,07-13-2020
104,CO- FORT COLLINS,86.74,21,19,27,81.88,100.19,21 [19 - 27],86.74% [81.88% - 100.19%],43,12,129,07-13-2020
105,CO- GRAND JUNCTION,84.46,14,13,21,80.51,97.3,14 [13 - 21],84.46% [80.51% - 97.3%],35,4,137,07-13-2020
106,CO- GREELEY,86.51,21,19,29,81.29,100.21,21 [19 - 29],86.51% [81.29% - 100.21%],50,10,157,07-13-2020
107,CO- PUEBLO,82.38,7,7,12,80.5,90.78,7 [7 - 12],82.38% [80.5% - 90.78%],19,4,86,07-13-2020
109,CT- BRIDGEPORT,83.26,26,24,34,80.94,89.85,26 [24 - 34],83.26% [80.94% - 89.85%],55,16,167,07-13-2020
110,CT- HARTFORD,84.61,67,59,91,80.95,95.29,67 [59 - 91],84.61% [80.95% - 95.29%],150,31,498,07-13-2020
111,CT- NEW HAVEN,83.1,52,47,75,80.96,91.81,52 [47 - 75],83.1% [80.96% - 91.81%],119,37,455,07-13-2020
112,DE- WILMINGTON,84.17,34,31,39,81.45,87.57,34 [31 - 39],84.17% [81.45% - 87.57%],77,27,141,07-13-2020
113,DC- WASHINGTON,87.52,190,174,212,83.24,93.3,190 [174 - 212],87.52% [83.24% - 93.3%],412,178,730,07-13-2020
115,FL- BRADENTON,102.94,91,80,109,85.08,134.02,91 [80 - 109],102.94% [85.08% - 134.02%],162,36,383,07-13-2020
116,FL- CLEARWATER,95.71,147,129,174,83.85,116.41,147 [129 - 174],95.71% [83.85% - 116.41%],257,63,596,07-13-2020
118,FL- FORT LAUDERDALE,96.13,877,771,1026,84.02,116.48,877 [771 - 1026],96.13% [84.02% - 116.48%],1403,350,3173,07-13-2020
119,FL- FORT MYERS,97.48,384,336,453,83.95,120.22,384 [336 - 453],97.48% [83.95% - 120.22%],668,151,1539,07-13-2020
120,FL- GAINESVILLE,94.07,147,128,179,82.5,115.2,147 [128 - 179],94.07% [82.5% - 115.2%],259,46,648,07-13-2020
122,FL- HUDSON,96.63,118,104,141,83.99,118.9,118 [104 - 141],96.63% [83.99% - 118.9%],208,50,487,07-13-2020
123,FL- JACKSONVILLE,96.5,470,412,564,83.79,119.92,470 [412 - 564],96.5% [83.79% - 119.92%],810,186,1961,07-13-2020
124,FL- LAKELAND,99.81,119,105,143,84.87,126.16,119 [105 - 143],99.81% [84.87% - 126.16%],211,52,493,07-13-2020
127,FL- MIAMI,92.47,1007,886,1177,83.14,109.26,1007 [886 - 1177],92.47% [83.14% - 109.26%],1344,339,3155,07-13-2020
129,FL- OCALA,99.37,152,134,183,84.61,126.35,152 [134 - 183],99.37% [84.61% - 126.35%],265,63,634,07-13-2020
130,FL- ORLANDO,93.82,1116,976,1330,83.6,114.61,1116 [976 - 1330],93.82% [83.6% - 114.61%],1432,373,3586,07-13-2020
131,FL- ORMOND BEACH,92.0,112,99,135,82.72,108.48,112 [99 - 135],92.0% [82.72% - 108.48%],198,45,471,07-13-2020
133,FL- PANAMA CITY,93.23,49,43,62,82.26,114.94,49 [43 - 62],93.23% [82.26% - 114.94%],87,15,232,07-13-2020
