HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.61,124,112,133,81.31,84.97,124 [112 - 133],83.61% [81.31% - 84.97%],305,111,420,08-04-2020
2,AL- DOTHAN,85.96,32,29,34,81.73,87.15,32 [29 - 34],85.96% [81.73% - 87.15%],79,23,95,08-04-2020
5,AL- HUNTSVILLE,85.29,39,36,42,81.97,87.29,39 [36 - 42],85.29% [81.97% - 87.29%],99,37,137,08-04-2020
6,AL- MOBILE,85.02,59,54,62,82.24,86.3,59 [54 - 62],85.02% [82.24% - 86.3%],143,64,180,08-04-2020
7,AL- MONTGOMERY,84.14,23,21,25,81.23,85.69,23 [21 - 25],84.14% [81.23% - 85.69%],63,19,88,08-04-2020
9,AL- TUSCALOOSA,83.73,13,12,14,80.8,84.91,13 [12 - 14],83.73% [80.8% - 84.91%],37,8,49,08-04-2020
11,AZ- MESA,82.7,18,17,20,81.06,83.99,18 [17 - 20],82.7% [81.06% - 83.99%],53,21,79,08-04-2020
12,AZ- PHOENIX,81.87,56,51,61,80.71,82.8,56 [51 - 61],81.87% [80.71% - 82.8%],141,54,212,08-04-2020
14,AZ- SUN CITY,81.14,0,0,0,80.37,81.6,0 [0 - 0],81.14% [80.37% - 81.6%],9,3,13,08-04-2020
15,AZ- TUCSON,81.79,15,13,17,80.55,82.65,15 [13 - 17],81.79% [80.55% - 82.65%],45,14,67,08-04-2020
16,AR- FORT SMITH,88.09,33,31,38,84.68,93.43,33 [31 - 38],88.09% [84.68% - 93.43%],103,60,172,08-04-2020
18,AR- JONESBORO,81.29,0,0,2,80.44,83.87,0 [0 - 2],81.29% [80.44% - 83.87%],11,4,35,08-04-2020
19,AR- LITTLE ROCK,80.77,14,12,24,80.24,83.21,14 [12 - 24],80.77% [80.24% - 83.21%],44,14,185,08-04-2020
21,AR- SPRINGDALE,83.35,10,10,15,81.61,89.46,10 [10 - 15],83.35% [81.61% - 89.46%],35,17,100,08-04-2020
22,AR- TEXARKANA,90.11,42,40,46,85.2,95.41,42 [40 - 46],90.11% [85.2% - 95.41%],99,51,151,08-04-2020
23,CA- ORANGE CO.,93.88,555,494,615,83.33,104.86,555 [494 - 615],93.88% [83.33% - 104.86%],1062,255,1902,08-04-2020
25,CA- BAKERSFIELD,91.13,203,178,232,81.74,102.29,203 [178 - 232],91.13% [81.74% - 102.29%],402,63,806,08-04-2020
31,CA- CHICO,97.14,52,46,60,82.34,113.59,52 [46 - 60],97.14% [82.34% - 113.59%],109,15,215,08-04-2020
33,CA- CONTRA COSTA CO.,92.01,118,107,132,83.54,101.27,118 [107 - 132],92.01% [83.54% - 101.27%],240,71,426,08-04-2020
43,CA- FRESNO,98.85,217,191,248,82.63,118.5,217 [191 - 248],98.85% [82.63% - 118.5%],430,60,879,08-04-2020
56,CA- LOS ANGELES,91.37,1600,1420,1778,82.58,102.09,1600 [1420 - 1778],91.37% [82.58% - 102.09%],2820,640,5480,08-04-2020
58,CA- MODESTO,95.84,139,124,155,83.72,108.45,139 [124 - 155],95.84% [83.72% - 108.45%],272,64,489,08-04-2020
62,CA- NAPA,92.47,35,32,39,83.26,102.34,35 [32 - 39],92.47% [83.26% - 102.34%],72,19,130,08-04-2020
