HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.01,412,367,464,82.45,97.71,412 [367 - 464],89.01% [82.45% - 97.71%],760,207,1496,07-13-2020
2,AL- DOTHAN,90.27,72,64,87,82.64,104.7,72 [64 - 87],90.27% [82.64% - 104.7%],136,35,328,07-13-2020
5,AL- HUNTSVILLE,93.27,131,118,145,84.15,103.67,131 [118 - 145],93.27% [84.15% - 103.67%],249,78,445,07-13-2020
6,AL- MOBILE,89.64,149,134,171,83.08,99.88,149 [134 - 171],89.64% [83.08% - 99.88%],275,88,568,07-13-2020
7,AL- MONTGOMERY,88.9,72,64,85,81.68,99.73,72 [64 - 85],88.9% [81.68% - 99.73%],137,26,305,07-13-2020
9,AL- TUSCALOOSA,89.22,47,42,54,82.2,98.84,47 [42 - 54],89.22% [82.2% - 98.84%],92,22,188,07-13-2020
11,AZ- MESA,108.26,293,264,333,88.74,136.46,293 [264 - 333],108.26% [88.74% - 136.46%],559,173,1118,07-13-2020
12,AZ- PHOENIX,98.0,720,645,820,85.39,116.73,720 [645 - 820],98.0% [85.39% - 116.73%],1363,408,2782,07-13-2020
14,AZ- SUN CITY,91.89,49,45,55,83.58,103.7,49 [45 - 55],91.89% [83.58% - 103.7%],96,29,192,07-13-2020
15,AZ- TUCSON,96.58,219,194,258,83.76,118.27,219 [194 - 258],96.58% [83.76% - 118.27%],418,95,966,07-13-2020
16,AR- FORT SMITH,87.43,47,42,56,81.33,96.78,47 [42 - 56],87.43% [81.33% - 96.78%],95,17,215,07-13-2020
18,AR- JONESBORO,88.25,35,32,39,82.1,94.05,35 [32 - 39],88.25% [82.1% - 94.05%],74,19,127,07-13-2020
19,AR- LITTLE ROCK,87.71,227,200,246,81.23,92.39,227 [200 - 246],87.71% [81.23% - 92.39%],445,71,715,07-13-2020
21,AR- SPRINGDALE,95.25,82,74,92,83.97,108.48,82 [74 - 92],95.25% [83.97% - 108.48%],161,42,301,07-13-2020
22,AR- TEXARKANA,91.2,58,53,65,83.37,101.43,58 [53 - 65],91.2% [83.37% - 101.43%],109,33,210,07-13-2020
23,CA- ORANGE CO.,93.28,524,464,589,82.84,105.19,524 [464 - 589],93.28% [82.84% - 105.19%],1016,217,1927,07-13-2020
25,CA- BAKERSFIELD,89.47,176,154,207,81.33,101.32,176 [154 - 207],89.47% [81.33% - 101.32%],342,48,771,07-13-2020
31,CA- CHICO,94.03,43,38,51,81.72,111.88,43 [38 - 51],94.03% [81.72% - 111.88%],89,11,204,07-13-2020
33,CA- CONTRA COSTA CO.,94.52,143,128,157,83.69,103.76,143 [128 - 157],94.52% [83.69% - 103.76%],290,74,476,07-13-2020
43,CA- FRESNO,95.65,185,162,219,82.1,116.49,185 [162 - 219],95.65% [82.1% - 116.49%],357,48,833,07-13-2020
56,CA- LOS ANGELES,90.92,1508,1333,1699,82.18,103.03,1508 [1333 - 1699],90.92% [82.18% - 103.03%],2707,541,5713,07-13-2020
58,CA- MODESTO,96.24,140,125,156,83.26,109.44,140 [125 - 156],96.24% [83.26% - 109.44%],279,56,506,07-13-2020
62,CA- NAPA,93.25,35,32,40,82.41,104.05,35 [32 - 40],93.25% [82.41% - 104.05%],77,14,140,07-13-2020
65,CA- ALAMEDA CO.,92.55,210,188,229,83.23,100.51,210 [188 - 229],92.55% [83.23% - 100.51%],424,109,693,07-13-2020
69,CA- PALM SPR/RANCHO MIR.,89.87,50,44,57,81.99,98.9,50 [44 - 57],89.87% [81.99% - 98.9%],103,21,199,07-13-2020
73,CA- REDDING,88.19,42,38,49,81.29,97.28,42 [38 - 49],88.19% [81.29% - 97.28%],88,14,187,07-13-2020
