HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.54,470,421,515,82.94,98.11,470 [421 - 515],90.54% [82.94% - 98.11%],889,248,1529,07-13-2020
2,AL- DOTHAN,93.33,98,88,110,83.69,106.81,98 [88 - 110],93.33% [83.69% - 106.81%],177,49,356,07-13-2020
5,AL- HUNTSVILLE,95.04,144,131,155,84.95,103.67,144 [131 - 155],95.04% [84.95% - 103.67%],282,93,445,07-13-2020
6,AL- MOBILE,91.54,173,157,193,83.85,101.07,173 [157 - 193],91.54% [83.85% - 101.07%],329,110,602,07-13-2020
7,AL- MONTGOMERY,90.52,84,74,95,82.13,100.31,84 [74 - 95],90.52% [82.13% - 100.31%],162,33,314,07-13-2020
9,AL- TUSCALOOSA,90.78,54,49,60,82.71,99.24,54 [49 - 60],90.78% [82.71% - 99.24%],107,27,192,07-13-2020
11,AZ- MESA,111.27,320,290,354,90.2,135.45,320 [290 - 354],111.27% [90.2% - 135.45%],619,202,1098,07-13-2020
12,AZ- PHOENIX,100.01,790,714,877,86.34,116.16,790 [714 - 877],100.01% [86.34% - 116.16%],1515,480,2739,07-13-2020
14,AZ- SUN CITY,93.17,52,47,58,84.2,103.33,52 [47 - 58],93.17% [84.2% - 103.33%],106,34,189,07-13-2020
15,AZ- TUCSON,98.52,243,216,279,84.36,117.72,243 [216 - 279],98.52% [84.36% - 117.72%],467,110,952,07-13-2020
16,AR- FORT SMITH,88.6,57,50,65,81.72,97.17,57 [50 - 65],88.6% [81.72% - 97.17%],110,22,220,07-13-2020
18,AR- JONESBORO,88.89,38,35,42,82.77,93.72,38 [35 - 42],88.89% [82.77% - 93.72%],80,25,124,07-13-2020
19,AR- LITTLE ROCK,88.08,231,205,246,81.47,91.92,231 [205 - 246],88.08% [81.47% - 91.92%],466,85,688,07-13-2020
21,AR- SPRINGDALE,97.36,93,83,101,84.64,107.81,93 [83 - 101],97.36% [84.64% - 107.81%],183,49,294,07-13-2020
22,AR- TEXARKANA,93.32,67,61,73,84.69,101.43,67 [61 - 73],93.32% [84.69% - 101.43%],130,46,210,07-13-2020
23,CA- ORANGE CO.,94.16,554,493,606,83.18,103.74,554 [493 - 606],94.16% [83.18% - 103.74%],1083,243,1816,07-13-2020
25,CA- BAKERSFIELD,90.37,191,167,217,81.49,100.38,191 [167 - 217],90.37% [81.49% - 100.38%],374,54,737,07-13-2020
31,CA- CHICO,95.38,49,44,56,82.03,110.47,49 [44 - 56],95.38% [82.03% - 110.47%],98,13,195,07-13-2020
33,CA- CONTRA COSTA CO.,94.5,140,126,151,83.94,102.42,140 [126 - 151],94.5% [83.94% - 102.42%],290,79,449,07-13-2020
43,CA- FRESNO,97.18,200,175,228,82.32,114.95,200 [175 - 228],97.18% [82.32% - 114.95%],392,53,798,07-13-2020
56,CA- LOS ANGELES,91.88,1594,1415,1745,82.46,102.3,1594 [1415 - 1745],91.88% [82.46% - 102.3%],2945,609,5532,07-13-2020
58,CA- MODESTO,96.89,143,127,155,83.55,107.52,143 [127 - 155],96.89% [83.55% - 107.52%],290,61,473,07-13-2020
62,CA- NAPA,93.78,35,32,39,82.75,102.51,35 [32 - 39],93.78% [82.75% - 102.51%],80,16,131,07-13-2020
65,CA- ALAMEDA CO.,92.54,205,184,221,83.46,99.35,205 [184 - 221],92.54% [83.46% - 99.35%],423,117,654,07-13-2020
69,CA- PALM SPR/RANCHO MIR.,90.56,56,50,61,82.28,97.76,56 [50 - 61],90.56% [82.28% - 97.76%],111,24,187,07-13-2020
73,CA- REDDING,88.62,44,39,50,81.39,96.54,44 [39 - 50],88.62% [81.39% - 96.54%],93,15,179,07-13-2020
77,CA- SACRAMENTO,96.47,391,349,422,83.97,106.05,391 [349 - 422],96.47% [83.97% - 106.05%],788,190,1246,07-13-2020
78,CA- SALINAS,95.43,56,51,61,83.53,104.34,56 [51 - 61],95.43% [83.53% - 104.34%],122,28,193,07-13-2020
79,CA- SAN BERNARDINO,98.24,541,481,592,83.94,110.82,541 [481 - 592],98.24% [83.94% - 110.82%],1054,228,1782,07-13-2020
80,CA- SAN DIEGO,96.96,606,539,661,83.71,108.18,606 [539 - 661],96.96% [83.71% - 108.18%],1193,261,1982,07-13-2020
81,CA- SAN FRANCISCO,87.39,182,164,196,82.05,91.41,182 [164 - 196],87.39% [82.05% - 91.41%],375,104,579,07-13-2020
82,CA- SAN JOSE,95.13,223,201,240,84.2,103.4,223 [201 - 240],95.13% [84.2% - 103.4%],457,127,708,07-13-2020
83,CA- SAN LUIS OBISPO,97.18,35,31,39,82.85,109.17,35 [31 - 39],97.18% [82.85% - 109.17%],78,13,133,07-13-2020
85,CA- SAN MATEO CO.,88.24,105,95,114,82.3,92.69,105 [95 - 114],88.24% [82.3% - 92.69%],222,62,342,07-13-2020
86,CA- SANTA BARBARA,94.83,70,62,77,82.69,105.47,70 [62 - 77],94.83% [82.69% - 105.47%],143,26,246,07-13-2020
87,CA- SANTA CRUZ,101.46,35,32,38,85.29,113.43,35 [32 - 38],101.46% [85.29% - 113.43%],77,19,120,07-13-2020
89,CA- SANTA ROSA,87.13,63,57,68,81.83,91.02,63 [57 - 68],87.13% [81.83% - 91.02%],132,34,205,07-13-2020
91,CA- STOCKTON,97.01,87,78,94,84.14,106.72,87 [78 - 94],97.01% [84.14% - 106.72%],180,44,284,07-13-2020
96,CA- VENTURA,97.37,138,123,151,83.56,109.37,138 [123 - 151],97.37% [83.56% - 109.37%],273,56,462,07-13-2020
101,CO- BOULDER,87.44,14,13,18,82.11,100.0,14 [13 - 18],87.44% [82.11% - 100.0%],35,10,95,07-13-2020
102,CO- COLORADO SPRINGS,87.98,35,32,49,81.84,106.67,35 [32 - 49],87.98% [81.84% - 106.67%],82,19,276,07-13-2020
103,CO- DENVER,86.74,152,136,191,81.59,98.09,152 [136 - 191],86.74% [81.59% - 98.09%],322,76,864,07-13-2020
104,CO- FORT COLLINS,87.7,21,20,26,82.82,98.0,21 [20 - 26],87.7% [82.82% - 98.0%],49,18,115,07-13-2020
105,CO- GRAND JUNCTION,83.87,14,12,19,80.0,92.37,14 [12 - 19],83.87% [80.0% - 92.37%],30,0,98,07-13-2020
106,CO- GREELEY,85.69,16,14,22,81.29,94.93,16 [14 - 22],85.69% [81.29% - 94.93%],44,10,116,07-13-2020
107,CO- PUEBLO,81.83,7,6,10,80.0,88.4,7 [6 - 10],81.83% [80.0% - 88.4%],14,0,67,07-13-2020
109,CT- BRIDGEPORT,81.96,14,14,19,80.83,85.66,14 [14 - 19],81.96% [80.83% - 85.66%],33,14,96,07-13-2020
110,CT- HARTFORD,81.66,21,20,40,80.55,89.28,21 [20 - 40],81.66% [80.55% - 89.28%],53,18,302,07-13-2020
111,CT- NEW HAVEN,81.66,28,26,43,80.65,86.98,28 [26 - 43],81.66% [80.65% - 86.98%],63,25,269,07-13-2020
112,DE- WILMINGTON,83.15,25,23,28,81.29,85.69,25 [23 - 28],83.15% [81.29% - 85.69%],58,24,106,07-13-2020
