HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.88,175,158,183,81.99,86.24,175 [158 - 183],84.88% [81.99% - 86.24%],412,168,527,08-04-2020
2,AL- DOTHAN,86.9,40,36,42,82.64,88.66,40 [36 - 42],86.9% [82.64% - 88.66%],91,35,115,08-04-2020
5,AL- HUNTSVILLE,86.9,54,49,57,82.87,88.83,54 [49 - 57],86.9% [82.87% - 88.83%],129,54,166,08-04-2020
6,AL- MOBILE,86.71,78,72,81,83.4,88.05,78 [72 - 81],86.71% [83.4% - 88.05%],191,97,230,08-04-2020
7,AL- MONTGOMERY,85.67,34,31,36,81.94,87.05,34 [31 - 36],85.67% [81.94% - 87.05%],87,30,109,08-04-2020
9,AL- TUSCALOOSA,84.92,18,16,19,81.6,86.31,18 [16 - 19],84.92% [81.6% - 86.31%],49,16,63,08-04-2020
11,AZ- MESA,83.88,28,26,31,81.77,85.35,28 [26 - 31],83.88% [81.77% - 85.35%],76,35,106,08-04-2020
12,AZ- PHOENIX,82.64,80,73,86,81.2,83.71,80 [73 - 86],82.64% [81.2% - 83.71%],200,91,281,08-04-2020
14,AZ- SUN CITY,81.64,0,0,1,80.74,82.22,0 [0 - 1],81.64% [80.74% - 82.22%],13,6,18,08-04-2020
15,AZ- TUCSON,82.52,23,21,25,80.99,83.61,23 [21 - 25],82.52% [80.99% - 83.61%],63,25,91,08-04-2020
16,AR- FORT SMITH,91.72,64,60,71,86.87,98.19,64 [60 - 71],91.72% [86.87% - 98.19%],150,88,233,08-04-2020
18,AR- JONESBORO,81.87,3,3,5,80.88,85.09,3 [3 - 5],81.87% [80.88% - 85.09%],16,8,46,08-04-2020
19,AR- LITTLE ROCK,81.19,24,22,36,80.4,84.14,24 [22 - 36],81.19% [80.4% - 84.14%],68,23,239,08-04-2020
21,AR- SPRINGDALE,84.92,18,17,24,82.37,92.3,18 [17 - 24],84.92% [82.37% - 92.3%],52,25,130,08-04-2020
22,AR- TEXARKANA,90.97,49,46,54,85.61,97.35,49 [46 - 54],90.97% [85.61% - 97.35%],107,55,170,08-04-2020
23,CA- ORANGE CO.,92.72,499,444,565,83.01,104.69,499 [444 - 565],92.72% [83.01% - 104.69%],973,230,1889,08-04-2020
25,CA- BAKERSFIELD,90.2,193,170,224,81.55,102.48,193 [170 - 224],90.2% [81.55% - 102.48%],368,56,813,08-04-2020
31,CA- CHICO,95.59,49,43,57,81.88,114.06,49 [43 - 57],95.59% [81.88% - 114.06%],99,12,218,08-04-2020
33,CA- CONTRA COSTA CO.,91.73,119,107,132,83.3,100.62,119 [107 - 132],91.73% [83.3% - 100.62%],234,66,413,08-04-2020
43,CA- FRESNO,97.12,206,180,243,82.37,119.03,206 [180 - 243],97.12% [82.37% - 119.03%],390,54,891,08-04-2020
56,CA- LOS ANGELES,90.55,1440,1276,1631,82.31,101.96,1440 [1276 - 1631],90.55% [82.31% - 101.96%],2617,574,5447,08-04-2020
58,CA- MODESTO,94.82,128,114,145,83.49,108.16,128 [114 - 145],94.82% [83.49% - 108.16%],254,60,484,08-04-2020
62,CA- NAPA,91.81,29,26,34,82.92,101.99,29 [26 - 34],91.81% [82.92% - 101.99%],68,17,128,08-04-2020
65,CA- ALAMEDA CO.,90.09,168,151,188,82.87,97.73,168 [151 - 188],90.09% [82.87% - 97.73%],341,97,599,08-04-2020
69,CA- PALM SPR/RANCHO MIR.,89.62,49,44,56,82.18,98.61,49 [44 - 56],89.62% [82.18% - 98.61%],101,23,196,08-04-2020
73,CA- REDDING,88.13,42,37,49,81.02,97.56,42 [37 - 49],88.13% [81.02% - 97.56%],87,11,190,08-04-2020
77,CA- SACRAMENTO,93.83,341,304,380,83.51,105.15,341 [304 - 380],93.83% [83.51% - 105.15%],661,168,1203,08-04-2020
78,CA- SALINAS,93.22,52,46,58,83.28,103.96,52 [46 - 58],93.22% [83.28% - 103.96%],104,26,190,08-04-2020
79,CA- SAN BERNARDINO,96.63,493,438,557,83.86,112.27,493 [438 - 557],96.63% [83.86% - 112.27%],961,223,1866,08-04-2020
80,CA- SAN DIEGO,95.22,554,491,623,83.61,109.16,554 [491 - 623],95.22% [83.61% - 109.16%],1070,254,2051,08-04-2020
81,CA- SAN FRANCISCO,85.96,153,138,170,81.7,90.43,153 [138 - 170],85.96% [81.7% - 90.43%],302,86,529,08-04-2020
82,CA- SAN JOSE,92.09,182,164,203,83.54,101.38,182 [164 - 203],92.09% [83.54% - 101.38%],365,107,647,08-04-2020
83,CA- SAN LUIS OBISPO,95.29,33,30,39,82.63,110.7,33 [30 - 39],95.29% [82.63% - 110.7%],69,12,140,08-04-2020
85,CA- SAN MATEO CO.,86.62,90,81,101,81.89,91.57,90 [81 - 101],86.62% [81.89% - 91.57%],178,51,312,08-04-2020
86,CA- SANTA BARBARA,93.46,63,56,72,82.48,107.02,63 [56 - 72],93.46% [82.48% - 107.02%],130,24,261,08-04-2020
87,CA- SANTA CRUZ,97.65,28,26,32,84.74,111.75,28 [26 - 32],97.65% [84.74% - 111.75%],63,17,114,08-04-2020
89,CA- SANTA ROSA,85.85,56,51,61,81.56,90.26,56 [51 - 61],85.85% [81.56% - 90.26%],108,29,191,08-04-2020
91,CA- STOCKTON,94.31,76,68,85,83.48,105.96,76 [68 - 85],94.31% [83.48% - 105.96%],152,37,276,08-04-2020
96,CA- VENTURA,95.6,123,109,140,83.37,110.71,123 [109 - 140],95.6% [83.37% - 110.71%],245,53,483,08-04-2020
101,CO- BOULDER,96.58,38,35,43,87.79,108.84,38 [35 - 43],96.58% [87.79% - 108.84%],78,37,137,08-04-2020
102,CO- COLORADO SPRINGS,100.83,108,99,122,88.02,119.52,108 [99 - 122],100.83% [88.02% - 119.52%],215,83,409,08-04-2020
103,CO- DENVER,94.74,359,332,397,86.85,105.77,359 [332 - 397],94.74% [86.85% - 105.77%],704,327,1231,08-04-2020
104,CO- FORT COLLINS,92.51,40,37,45,85.63,102.38,40 [37 - 45],92.51% [85.63% - 102.38%],79,36,143,08-04-2020
105,CO- GRAND JUNCTION,88.41,35,32,40,82.9,98.69,35 [32 - 40],88.41% [82.9% - 98.69%],66,23,148,08-04-2020
106,CO- GREELEY,91.35,42,40,48,85.41,101.36,42 [40 - 48],91.35% [85.41% - 101.36%],88,42,166,08-04-2020
107,CO- PUEBLO,85.29,21,19,25,81.38,93.16,21 [19 - 25],85.29% [81.38% - 93.16%],42,11,105,08-04-2020
109,CT- BRIDGEPORT,82.46,14,13,17,80.77,84.84,14 [13 - 17],82.46% [80.77% - 84.84%],41,13,82,08-04-2020
110,CT- HARTFORD,81.89,28,26,39,80.52,86.66,28 [26 - 39],81.89% [80.52% - 86.66%],61,17,217,08-04-2020
111,CT- NEW HAVEN,81.74,28,26,37,80.62,84.83,28 [26 - 37],81.74% [80.62% - 84.83%],66,24,186,08-04-2020
112,DE- WILMINGTON,89.75,88,83,95,85.69,94.66,88 [83 - 95],89.75% [85.69% - 94.66%],181,106,273,08-04-2020
113,DC- WASHINGTON,88.19,203,191,210,85.08,89.98,203 [191 - 210],88.19% [85.08% - 89.98%],449,279,548,08-04-2020
115,FL- BRADENTON,85.93,14,14,15,82.96,86.91,14 [14 - 15],85.93% [82.96% - 86.91%],42,21,49,08-04-2020
116,FL- CLEARWATER,84.11,24,23,25,82.2,84.83,24 [23 - 25],84.11% [82.2% - 84.83%],67,36,79,08-04-2020
118,FL- FORT LAUDERDALE,84.05,140,132,145,82.35,84.78,140 [132 - 145],84.05% [82.35% - 84.78%],352,204,416,08-04-2020
119,FL- FORT MYERS,84.17,61,57,64,82.2,84.97,61 [57 - 64],84.17% [82.2% - 84.97%],159,84,190,08-04-2020
120,FL- GAINESVILLE,84.14,28,26,30,81.79,84.83,28 [26 - 30],84.14% [81.79% - 84.83%],76,33,89,08-04-2020
122,FL- HUDSON,84.38,19,18,20,82.32,85.19,19 [18 - 20],84.38% [82.32% - 85.19%],54,29,65,08-04-2020
123,FL- JACKSONVILLE,87.95,182,167,203,83.3,93.11,182 [167 - 203],87.95% [83.3% - 93.11%],390,162,644,08-04-2020
124,FL- LAKELAND,85.29,19,18,20,82.81,86.18,19 [18 - 20],85.29% [82.81% - 86.18%],56,30,66,08-04-2020
127,FL- MIAMI,83.67,159,150,165,82.14,84.33,159 [150 - 165],83.67% [82.14% - 84.33%],395,231,467,08-04-2020
129,FL- OCALA,85.47,28,26,29,82.78,86.43,28 [26 - 29],85.47% [82.78% - 86.43%],74,38,88,08-04-2020
130,FL- ORLANDO,85.08,213,198,221,82.64,86.0,213 [198 - 221],85.08% [82.64% - 86.0%],526,274,622,08-04-2020
131,FL- ORMOND BEACH,83.21,18,17,19,81.69,83.81,18 [17 - 19],83.21% [81.69% - 83.81%],53,28,63,08-04-2020
133,FL- PANAMA CITY,85.53,13,13,14,82.41,86.48,13 [13 - 14],85.53% [82.41% - 86.48%],36,16,43,08-04-2020
134,FL- PENSACOLA,84.79,42,40,44,82.81,85.75,42 [40 - 44],84.79% [82.81% - 85.75%],112,66,135,08-04-2020
137,FL- SARASOTA,83.83,19,18,20,82.01,84.57,19 [18 - 20],83.83% [82.01% - 84.57%],55,29,66,08-04-2020
139,FL- ST PETERSBURG,83.42,18,17,19,81.81,84.01,18 [17 - 19],83.42% [81.81% - 84.01%],54,29,64,08-04-2020
140,FL- TALLAHASSEE,91.07,151,137,170,83.74,101.06,151 [137 - 170],91.07% [83.74% - 101.06%],298,101,568,08-04-2020
141,FL- TAMPA,84.67,79,74,82,82.51,85.49,79 [74 - 82],84.67% [82.51% - 85.49%],198,107,234,08-04-2020
142,GA- ALBANY,87.7,42,37,50,81.22,98.72,42 [37 - 50],87.7% [81.22% - 98.72%],81,13,199,08-04-2020
144,GA- ATLANTA,111.6,2209,2044,2469,95.08,136.52,2209 [2044 - 2469],111.6% [95.08% - 136.52%],3784,1806,6771,08-04-2020
145,GA- AUGUSTA,100.39,263,242,286,88.59,113.32,263 [242 - 286],100.39% [88.59% - 113.32%],500,211,818,08-04-2020
146,GA- COLUMBUS,96.33,101,94,112,87.47,107.88,101 [94 - 112],96.33% [87.47% - 107.88%],205,94,351,08-04-2020
147,GA- MACON,101.64,265,237,301,86.4,122.67,265 [237 - 301],101.64% [86.4% - 122.67%],483,143,954,08-04-2020
148,GA- ROME,101.42,82,77,92,90.93,118.39,82 [77 - 92],101.42% [90.93% - 118.39%],156,80,281,08-04-2020
149,GA- SAVANNAH,109.53,323,296,366,91.47,135.3,323 [296 - 366],109.53% [91.47% - 135.3%],607,236,1138,08-04-2020
151,ID- BOISE,84.7,40,35,43,80.96,86.93,40 [35 - 43],84.7% [80.96% - 86.93%],97,20,144,08-04-2020
