HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.91,502,456,531,84.01,96.77,502 [456 - 531],91.91% [84.01% - 96.77%],1006,339,1416,07-13-2020
2,AL- DOTHAN,97.59,117,106,127,85.8,107.48,117 [106 - 127],97.59% [85.8% - 107.48%],233,77,365,07-13-2020
5,AL- HUNTSVILLE,96.06,146,134,153,86.33,101.33,146 [134 - 153],96.06% [86.33% - 101.33%],301,119,401,07-13-2020
6,AL- MOBILE,94.11,203,186,217,85.53,100.97,203 [186 - 217],94.11% [85.53% - 100.97%],403,158,599,07-13-2020
7,AL- MONTGOMERY,92.67,97,87,104,82.91,99.08,97 [87 - 104],92.67% [82.91% - 99.08%],195,45,295,07-13-2020
9,AL- TUSCALOOSA,92.4,56,51,60,83.51,97.43,56 [51 - 60],92.4% [83.51% - 97.43%],123,35,174,07-13-2020
11,AZ- MESA,113.75,326,297,346,93.18,127.88,326 [297 - 346],113.75% [93.18% - 127.88%],668,261,948,07-13-2020
12,AZ- PHOENIX,101.81,816,742,868,88.24,111.47,816 [742 - 868],101.81% [88.24% - 111.47%],1652,624,2384,07-13-2020
14,AZ- SUN CITY,94.21,55,51,58,85.56,100.12,55 [51 - 58],94.21% [85.56% - 100.12%],115,45,163,07-13-2020
15,AZ- TUCSON,101.15,266,238,286,85.63,112.57,266 [238 - 286],101.15% [85.63% - 112.57%],533,142,822,07-13-2020
16,AR- FORT SMITH,90.41,66,59,71,82.81,95.69,66 [59 - 71],90.41% [82.81% - 95.69%],133,36,201,07-13-2020
18,AR- JONESBORO,89.02,35,33,38,83.54,92.5,35 [33 - 38],89.02% [83.54% - 92.5%],81,32,113,07-13-2020
19,AR- LITTLE ROCK,87.56,206,184,219,82.08,90.64,206 [184 - 219],87.56% [82.08% - 90.64%],436,120,614,07-13-2020
