HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,188.55,9137,9133,9146,181.01,196.09,05-05-2020
2,AL- DOTHAN,179.33,1262,1262,1266,172.16,186.5,05-05-2020
5,AL- HUNTSVILLE,220.7,2592,2592,2596,211.87,229.53,05-05-2020
6,AL- MOBILE,213.48,3760,3760,3766,204.94,222.02,05-05-2020
7,AL- MONTGOMERY,204.53,1901,1901,1904,196.35,212.71,05-05-2020
9,AL- TUSCALOOSA,197.65,1171,1171,1172,189.74,205.56,05-05-2020
11,AZ- MESA,250.2,3236,3232,3237,240.19,260.21,05-05-2020
12,AZ- PHOENIX,188.54,8007,7998,8012,181.0,196.08,05-05-2020
14,AZ- SUN CITY,151.65,554,554,554,145.58,157.72,05-05-2020
15,AZ- TUCSON,189.91,2746,2746,2751,182.31,197.51,05-05-2020
16,AR- FORT SMITH,166.66,1034,1034,1038,159.99,173.33,05-05-2020
18,AR- JONESBORO,141.18,524,524,526,135.53,146.83,05-05-2020
19,AR- LITTLE ROCK,144.89,3643,3641,3647,139.09,150.69,05-05-2020
21,AR- SPRINGDALE,204.48,1244,1244,1247,196.3,212.66,05-05-2020
22,AR- TEXARKANA,156.47,712,712,714,150.21,162.73,05-05-2020
23,CA- ORANGE CO.,222.18,10166,10154,10169,213.29,231.07,05-05-2020
25,CA- BAKERSFIELD,187.18,3820,3820,3827,179.69,194.67,05-05-2020
31,CA- CHICO,235.07,990,990,991,225.67,244.47,05-05-2020
33,CA- CONTRA COSTA CO.,216.29,1971,1966,1971,207.64,224.94,05-05-2020
43,CA- FRESNO,258.23,4025,4025,4032,247.9,268.56,05-05-2020
56,CA- LOS ANGELES,206.52,29280,29244,29288,198.26,214.78,05-05-2020
58,CA- MODESTO,247.47,2427,2423,2427,237.57,257.37,05-05-2020
62,CA- NAPA,217.46,665,664,665,208.76,226.16,05-05-2020
65,CA- ALAMEDA CO.,193.89,2755,2748,2755,186.13,201.65,05-05-2020
69,CA- PALM SPR/RANCHO MIR.,185.82,1059,1058,1059,178.39,193.25,05-05-2020
73,CA- REDDING,169.93,945,944,946,163.13,176.73,05-05-2020
77,CA- SACRAMENTO,251.34,6782,6769,6782,241.29,261.39,05-05-2020
78,CA- SALINAS,232.98,950,948,950,223.66,242.3,05-05-2020
79,CA- SAN BERNARDINO,262.45,10080,10069,10085,251.95,272.95,05-05-2020
80,CA- SAN DIEGO,252.5,10991,10976,10992,242.4,262.6,05-05-2020
81,CA- SAN FRANCISCO,147.68,2469,2463,2469,141.77,153.59,05-05-2020
82,CA- SAN JOSE,210.94,2818,2810,2818,202.5,219.38,05-05-2020
