HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
1,AL- BIRMINGHAM,161.07,4892,4879,4892,154.63,167.51,05-05-2020
2,AL- DOTHAN,191.23,1277,1276,1277,183.58,198.88,05-05-2020
5,AL- HUNTSVILLE,207.61,1828,1824,1828,199.31,215.91,05-05-2020
6,AL- MOBILE,198.56,2588,2582,2588,190.62,206.5,05-05-2020
7,AL- MONTGOMERY,187.06,1241,1238,1241,179.58,194.54,05-05-2020
9,AL- TUSCALOOSA,169.0,624,622,624,162.24,175.76,05-05-2020
11,AZ- MESA,184.01,1369,1364,1369,176.65,191.37,05-05-2020
12,AZ- PHOENIX,150.91,3683,3669,3683,144.87,156.95,05-05-2020
14,AZ- SUN CITY,123.85,233,233,233,118.9,128.8,05-05-2020
15,AZ- TUCSON,172.43,1719,1714,1719,165.53,179.33,05-05-2020
16,AR- FORT SMITH,202.36,1521,1519,1523,194.27,210.45,05-05-2020
18,AR- JONESBORO,149.99,548,547,548,143.99,155.99,05-05-2020
19,AR- LITTLE ROCK,123.71,1771,1766,1771,118.76,128.66,05-05-2020
21,AR- SPRINGDALE,232.44,1462,1460,1462,223.14,241.74,05-05-2020
22,AR- TEXARKANA,169.43,768,767,769,162.65,176.21,05-05-2020
23,CA- ORANGE CO.,160.31,4025,4009,4025,153.9,166.72,05-05-2020
25,CA- BAKERSFIELD,172.45,2482,2476,2482,165.55,179.35,05-05-2020
31,CA- CHICO,201.55,549,548,549,193.49,209.61,05-05-2020
33,CA- CONTRA COSTA CO.,125.72,567,565,567,120.69,130.75,05-05-2020
43,CA- FRESNO,230.71,2534,2528,2534,221.48,239.94,05-05-2020
56,CA- LOS ANGELES,151.35,11618,11571,11618,145.3,157.4,05-05-2020
58,CA- MODESTO,155.74,825,821,825,149.51,161.97,05-05-2020
62,CA- NAPA,141.17,224,223,224,135.52,146.82,05-05-2020
65,CA- ALAMEDA CO.,117.69,792,789,792,112.98,122.4,05-05-2020
69,CA- PALM SPR/RANCHO MIR.,142.54,430,429,430,136.84,148.24,05-05-2020
73,CA- REDDING,141.37,458,456,458,135.72,147.02,05-05-2020
77,CA- SACRAMENTO,154.15,2242,2232,2242,147.98,160.32,05-05-2020
78,CA- SALINAS,139.29,290,289,290,133.72,144.86,05-05-2020
79,CA- SAN BERNARDINO,188.69,4142,4126,4142,181.14,196.24,05-05-2020
80,CA- SAN DIEGO,171.75,4214,4197,4214,164.88,178.62,05-05-2020
81,CA- SAN FRANCISCO,102.56,711,708,711,98.46,106.66,05-05-2020
82,CA- SAN JOSE,123.15,815,811,815,118.22,128.08,05-05-2020
83,CA- SAN LUIS OBISPO,172.59,272,271,272,165.69,179.49,05-05-2020
85,CA- SAN MATEO CO.,103.76,397,395,397,99.61,107.91,05-05-2020
86,CA- SANTA BARBARA,169.22,564,562,564,162.45,175.99,05-05-2020
87,CA- SANTA CRUZ,150.48,154,153,154,144.46,156.5,05-05-2020
89,CA- SANTA ROSA,105.33,289,288,289,101.12,109.54,05-05-2020
91,CA- STOCKTON,144.7,427,425,427,138.91,150.49,05-05-2020
96,CA- VENTURA,179.81,1026,1022,1026,172.62,187.0,05-05-2020
101,CO- BOULDER,158.25,234,233,234,151.92,164.58,05-05-2020
102,CO- COLORADO SPRINGS,211.45,916,913,916,202.99,219.91,05-05-2020
103,CO- DENVER,157.64,2484,2477,2484,151.33,163.95,05-05-2020
104,CO- FORT COLLINS,144.0,268,268,268,138.24,149.76,05-05-2020
105,CO- GRAND JUNCTION,120.11,201,200,201,115.31,124.91,05-05-2020
106,CO- GREELEY,144.58,322,321,322,138.8,150.36,05-05-2020
107,CO- PUEBLO,125.11,246,245,246,120.11,130.11,05-05-2020
110,CT- HARTFORD,200.5,2452,2442,2452,192.48,208.52,05-05-2020
111,CT- NEW HAVEN,145.87,1581,1575,1581,140.04,151.7,05-05-2020
112,DE- WILMINGTON,168.6,1073,1070,1073,161.86,175.34,05-05-2020
113,DC- WASHINGTON,311.66,8685,8658,8685,299.19,324.13,05-05-2020
115,FL- BRADENTON,168.78,418,417,418,162.03,175.53,05-05-2020
116,FL- CLEARWATER,143.88,702,700,702,138.12,149.64,05-05-2020
118,FL- FORT LAUDERDALE,131.63,2897,2887,2897,126.36,136.9,05-05-2020
119,FL- FORT MYERS,141.12,1538,1533,1538,135.48,146.76,05-05-2020
120,FL- GAINESVILLE,144.04,809,807,809,138.28,149.8,05-05-2020
122,FL- HUDSON,149.26,583,581,583,143.29,155.23,05-05-2020
123,FL- JACKSONVILLE,173.42,3298,3290,3298,166.48,180.36,05-05-2020
124,FL- LAKELAND,165.63,622,621,622,159.0,172.26,05-05-2020
127,FL- MIAMI,124.31,3059,3048,3059,119.34,129.28,05-05-2020
129,FL- OCALA,170.47,852,850,852,163.65,177.29,05-05-2020
130,FL- ORLANDO,163.5,5959,5942,5959,156.96,170.04,05-05-2020
131,FL- ORMOND BEACH,132.63,590,588,590,127.32,137.94,05-05-2020
133,FL- PANAMA CITY,186.23,594,594,594,178.78,193.68,05-05-2020
134,FL- PENSACOLA,170.94,1585,1580,1585,164.1,177.78,05-05-2020
137,FL- SARASOTA,139.78,576,574,576,134.19,145.37,05-05-2020
139,FL- ST PETERSBURG,133.18,571,570,571,127.85,138.51,05-05-2020
140,FL- TALLAHASSEE,179.72,2046,2040,2046,172.53,186.91,05-05-2020
141,FL- TAMPA,152.8,2093,2086,2093,146.69,158.91,05-05-2020
142,GA- ALBANY,109.79,197,195,197,105.4,114.18,05-05-2020
144,GA- ATLANTA,234.49,12164,12122,12164,225.11,243.87,05-05-2020
145,GA- AUGUSTA,194.2,2109,2103,2109,186.43,201.97,05-05-2020
146,GA- COLUMBUS,177.38,836,834,836,170.28,184.48,05-05-2020
147,GA- MACON,215.15,2186,2180,2186,206.54,223.76,05-05-2020
148,GA- ROME,172.15,439,437,439,165.26,179.04,05-05-2020
149,GA- SAVANNAH,274.02,3238,3232,3238,263.06,284.98,05-05-2020
154,IL- AURORA,163.74,276,275,276,157.19,170.29,05-05-2020
155,IL- BLUE ISLAND,116.52,586,584,586,111.86,121.18,05-05-2020
156,IL- CHICAGO,116.11,1968,1960,1968,111.47,120.75,05-05-2020
158,IL- ELGIN,167.84,602,600,602,161.13,174.55,05-05-2020
161,IL- EVANSTON,131.03,781,778,781,125.79,136.27,05-05-2020
163,IL- HINSDALE,135.72,386,385,386,130.29,141.15,05-05-2020
164,IL- JOLIET,150.8,596,593,596,144.77,156.83,05-05-2020
166,IL- MELROSE PARK,133.66,1054,1050,1054,128.31,139.01,05-05-2020
170,IL- PEORIA,169.92,1289,1285,1289,163.12,176.72,05-05-2020
171,IL- ROCKFORD,164.1,847,844,847,157.54,170.66,05-05-2020
172,IL- SPRINGFIELD,175.31,1980,1976,1980,168.3,182.32,05-05-2020
173,IL- URBANA,210.71,1119,1117,1119,202.28,219.14,05-05-2020
175,IL- BLOOMINGTON,274.37,378,377,378,263.4,285.34,05-05-2020
179,IN- EVANSVILLE,209.04,2408,2404,2408,200.68,217.4,05-05-2020
180,IN- FORT WAYNE,226.42,2734,2728,2734,217.36,235.48,05-05-2020
181,IN- GARY,136.37,552,550,552,130.92,141.82,05-05-2020
183,IN- INDIANAPOLIS,190.27,5133,5119,5133,182.66,197.88,05-05-2020
184,IN- LAFAYETTE,178.16,554,553,554,171.03,185.29,05-05-2020
185,IN- MUNCIE,194.64,364,363,364,186.85,202.43,05-05-2020
186,IN- MUNSTER,116.67,267,266,267,112.0,121.34,05-05-2020
187,IN- SOUTH BEND,204.49,1448,1445,1448,196.31,212.67,05-05-2020
188,IN- TERRE HAUTE,183.17,469,468,469,175.84,190.5,05-05-2020
191,IA- DAVENPORT,144.79,1118,1115,1118,139.0,150.58,05-05-2020
192,IA- DES MOINES,173.25,2304,2297,2304,166.32,180.18,05-05-2020
193,IA- DUBUQUE,139.46,220,219,220,133.88,145.04,05-05-2020
194,IA- IOWA CITY,115.61,503,502,503,110.99,120.23,05-05-2020
195,IA- MASON CITY,132.3,306,306,306,127.01,137.59,05-05-2020
196,IA- SIOUX CITY,145.78,554,553,554,139.95,151.61,05-05-2020
197,IA- WATERLOO,173.14,442,441,442,166.21,180.07,05-05-2020
200,KS- TOPEKA,292.13,2687,2680,2687,280.44,303.82,05-05-2020
201,KS- WICHITA,266.12,8815,8805,8818,255.48,276.76,05-05-2020
203,KY- COVINGTON,434.84,3033,3027,3033,417.45,452.23,05-05-2020
204,KY- LEXINGTON,318.51,10543,10524,10548,305.77,331.25,05-05-2020
205,KY- LOUISVILLE,367.96,10663,10638,10663,353.24,382.68,05-05-2020
207,KY- OWENSBORO,370.83,1143,1140,1143,356.0,385.66,05-05-2020
208,KY- PADUCAH,280.01,2933,2926,2933,268.81,291.21,05-05-2020
209,LA- ALEXANDRIA,158.89,590,589,590,152.53,165.25,05-05-2020
210,LA- BATON ROUGE,135.24,871,868,871,129.83,140.65,05-05-2020
212,LA- HOUMA,126.75,209,208,209,121.68,131.82,05-05-2020
213,LA- LAFAYETTE,151.15,1088,1084,1088,145.1,157.2,05-05-2020
214,LA- LAKE CHARLES,178.9,674,672,674,171.74,186.06,05-05-2020
216,LA- METAIRIE,108.4,179,179,179,104.06,112.74,05-05-2020
217,LA- MONROE,169.74,676,675,676,162.95,176.53,05-05-2020
218,LA- NEW ORLEANS,93.78,212,212,212,90.03,97.53,05-05-2020
219,LA- SHREVEPORT,141.61,1235,1232,1235,135.95,147.27,05-05-2020
221,ME- BANGOR,118.92,335,335,335,114.16,123.68,05-05-2020
222,ME- PORTLAND,102.45,375,374,375,98.35,106.55,05-05-2020
223,MD- BALTIMORE,290.59,9508,9474,9508,278.97,302.21,05-05-2020
225,MD- SALISBURY,295.02,1397,1390,1397,283.22,306.82,05-05-2020
226,MD- TAKOMA PARK,482.5,3450,3438,3450,463.2,501.8,05-05-2020
227,MA- BOSTON,148.77,4754,4732,4754,142.82,154.72,05-05-2020
230,MA- SPRINGFIELD,176.85,980,977,980,169.78,183.92,05-05-2020
231,MA- WORCESTER,159.1,813,809,813,152.74,165.46,05-05-2020
232,MI- ANN ARBOR,137.26,1205,1201,1205,131.77,142.75,05-05-2020
233,MI- DEARBORN,113.65,349,348,349,109.1,118.2,05-05-2020
234,MI- DETROIT,120.74,1203,1199,1203,115.91,125.57,05-05-2020
235,MI- FLINT,143.77,542,540,542,138.02,149.52,05-05-2020
238,MI- KALAMAZOO,216.49,1602,1599,1602,207.83,225.15,05-05-2020
239,MI- LANSING,188.38,1176,1173,1176,180.84,195.92,05-05-2020
240,MI- MARQUETTE,205.79,599,599,599,197.56,214.02,05-05-2020
242,MI- MUSKEGON,237.36,692,691,692,227.87,246.85,05-05-2020
243,MI- PETOSKEY,222.63,406,405,406,213.72,231.54,05-05-2020
