HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
223,MD- BALTIMORE,249,58819,58819,59053,239.04,258.96,04-21-2020
225,MD- SALISBURY,261,8654,8654,8714,250.56,271.44,04-21-2020
226,MD- TAKOMA PARK,501,28472,28472,28569,480.96,521.04,04-21-2020
227,MA- BOSTON,559,280148,280148,281162,536.64,581.36,04-21-2020
230,MA- SPRINGFIELD,392,25574,25574,25671,376.32,407.68,04-21-2020
231,MA- WORCESTER,561,41494,41494,41651,538.56,583.44,04-21-2020
232,MI- ANN ARBOR,491,70897,70897,71158,471.36,510.64,04-21-2020
233,MI- DEARBORN,434,31271,31271,31365,416.64,451.36,04-21-2020
234,MI- DETROIT,483,100054,100054,100351,463.68,502.32,04-21-2020
235,MI- FLINT,350,18252,18252,18307,336.0,364.0,04-21-2020
238,MI- KALAMAZOO,157,5483,5483,5489,150.72,163.28,04-21-2020
239,MI- LANSING,243,12692,12692,12755,233.28,252.72,04-21-2020
240,MI- MARQUETTE,90,124,124,124,86.4,93.6,04-21-2020
242,MI- MUSKEGON,150,1813,1813,1827,144.0,156.0,04-21-2020
243,MI- PETOSKEY,174,1561,1561,1561,167.04,180.96,04-21-2020
244,MI- PONTIAC,501,26649,26649,26721,480.96,521.04,04-21-2020
245,MI- ROYAL OAK,395,44582,44582,44705,379.2,410.8,04-21-2020
246,MI- SAGINAW,149,6857,6857,6896,143.04,154.96,04-21-2020
248,MI- ST JOSEPH,200,1846,1846,1846,192.0,208.0,04-21-2020
249,MI- TRAVERSE CITY,145,1332,1332,1342,139.2,150.8,04-21-2020
250,MN- DULUTH,85,278,278,285,81.6,88.4,04-21-2020
251,MN- MINNEAPOLIS,126,20057,20057,20128,120.96,131.04,04-21-2020
253,MN- ROCHESTER,103,3179,3179,3187,98.88,107.12,04-21-2020
254,MN- ST CLOUD,114,1247,1247,1251,109.44,118.56,04-21-2020
256,MN- ST PAUL,141,7227,7227,7256,135.36,146.64,04-21-2020
257,MS- GULFPORT,285,8099,8099,8126,273.6,296.4,04-21-2020
258,MS- HATTIESBURG,231,9131,9131,9158,221.76,240.24,04-21-2020
259,MS- JACKSON,204,28831,28831,28924,195.84,212.16,04-21-2020
261,MS- OXFORD,169,2653,2653,2667,162.24,175.76,04-21-2020
262,MS- TUPELO,161,6666,6666,6699,154.56,167.44,04-21-2020
263,MO- CAPE GIRARDEAU,88,253,253,271,84.48,91.52,04-21-2020
264,MO- COLUMBIA,165,7225,7225,7294,158.4,171.6,04-21-2020
267,MO- JOPLIN,107,1067,1067,1067,102.72,111.28,04-21-2020
268,MO- KANSAS CITY,198,47390,47390,47565,190.08,205.92,04-21-2020
270,MO- SPRINGFIELD,176,8700,8700,8769,168.96,183.04,04-21-2020
273,MO- ST LOUIS,154,45829,45829,45999,147.84,160.16,04-21-2020
274,MT- BILLINGS,133,5718,5718,5751,127.68,138.32,04-21-2020
275,MT- GREAT FALLS,94,564,564,564,90.24,97.76,04-21-2020
276,MT- MISSOULA,131,2916,2916,2922,125.76,136.24,04-21-2020
277,NE- LINCOLN,99,1778,1778,1786,95.04,102.96,04-21-2020
278,NE- OMAHA,148,20495,20495,20584,142.08,153.92,04-21-2020
279,NV- LAS VEGAS,245,35136,35136,35277,235.2,254.8,04-21-2020
280,NV- RENO,161,8008,8008,8024,154.56,167.44,04-21-2020
281,NH- LEBANON,180,5054,5054,5066,172.8,187.2,04-21-2020
282,NH- MANCHESTER,177,10030,10030,10068,169.92,184.08,04-21-2020
283,NJ- CAMDEN,459,159723,159723,160196,440.64,477.36,04-21-2020
284,NJ- HACKENSACK,921,177750,177750,178171,884.16,957.84,04-21-2020
285,NJ- MORRISTOWN,1161,113246,113246,113572,1114.56,1207.44,04-21-2020
288,NJ- NEW BRUNSWICK,796,107370,107370,107667,764.16,827.84,04-21-2020
289,NJ- NEWARK,787,190541,190541,191036,755.52,818.48,04-21-2020
291,NJ- PATERSON,825,48385,48385,48504,792.0,858.0,04-21-2020
293,NM- ALBUQUERQUE,218,24071,24071,24192,209.28,226.72,04-21-2020
295,NY- ALBANY,542,123523,123523,123880,520.32,563.68,04-21-2020
296,NY- BINGHAMTON,227,6959,6959,6982,217.92,236.08,04-21-2020
297,NY- BRONX,993,192070,192070,192448,953.28,1032.72,04-21-2020
299,NY- BUFFALO,190,20217,20217,20286,182.4,197.6,04-21-2020
300,NY- ELMIRA,168,4815,4815,4821,161.28,174.72,04-21-2020
301,NY- EAST LONG ISLAND,1074,627659,627659,628970,1031.04,1116.96,04-21-2020
304,NY- ROCHESTER,239,24450,24450,24532,229.44,248.56,04-21-2020
307,NY- SYRACUSE,174,13412,13412,13444,167.04,180.96,04-21-2020
308,NY- WHITE PLAINS,949,152959,152959,153250,911.04,986.96,04-21-2020
309,NC- ASHEVILLE,103,1938,1938,1938,98.88,107.12,04-21-2020
311,NC- CHARLOTTE,185,31365,31365,31511,177.6,192.4,04-21-2020
312,NC- DURHAM,146,15341,15341,15382,140.16,151.84,04-21-2020
313,NC- GREENSBORO,143,5707,5707,5746,137.28,148.72,04-21-2020
314,NC- GREENVILLE,110,3833,3833,3838,105.6,114.4,04-21-2020
315,NC- HICKORY,131,1859,1859,1862,125.76,136.24,04-21-2020
318,NC- RALEIGH,214,29338,29338,29444,205.44,222.56,04-21-2020
319,NC- WILMINGTON,133,3265,3265,3274,127.68,138.32,04-21-2020
320,NC- WINSTON-SALEM,129,9270,9270,9284,123.84,134.16,04-21-2020
321,ND- BISMARCK,179,4274,4274,4292,171.84,186.16,04-21-2020
322,ND- FARGO MOORHEAD -MN,89,891,891,898,85.44,92.56,04-21-2020
323,ND- GRAND FORKS,87,183,183,183,83.52,90.48,04-21-2020
324,ND- MINOT,118,1280,1280,1296,113.28,122.72,04-21-2020
325,OH- AKRON,180,12490,12490,12529,172.8,187.2,04-21-2020
326,OH- CANTON,158,8438,8438,8467,151.68,164.32,04-21-2020
327,OH- CINCINNATI,146,15955,15955,15982,140.16,151.84,04-21-2020
328,OH- CLEVELAND,174,43446,43446,43589,167.04,180.96,04-21-2020
329,OH- COLUMBUS,123,19108,19108,19221,118.08,127.92,04-21-2020
330,OH- DAYTON,120,6399,6399,6426,115.2,124.8,04-21-2020
331,OH- ELYRIA,227,5595,5595,5603,217.92,236.08,04-21-2020
332,OH- KETTERING,133,3158,3158,3166,127.68,138.32,04-21-2020
334,OH- TOLEDO,144,13460,13460,13535,138.24,149.76,04-21-2020
335,OH- YOUNGSTOWN,145,8587,8587,8593,139.2,150.8,04-21-2020
336,OK- LAWTON,109,845,845,845,104.64,113.36,04-21-2020
339,OK- OKLAHOMA CITY,169,30115,30115,30290,162.24,175.76,04-21-2020
340,OK- TULSA,130,12452,12452,12536,124.8,135.2,04-21-2020
341,OR- BEND,148,1443,1443,1451,142.08,153.92,04-21-2020
342,OR- EUGENE,140,3745,3745,3765,134.4,145.6,04-21-2020
343,OR- MEDFORD,108,1381,1381,1384,103.68,112.32,04-21-2020
344,OR- PORTLAND,137,15453,15453,15510,131.52,142.48,04-21-2020
345,OR- SALEM,188,2475,2475,2492,180.48,195.52,04-21-2020
346,PA- ALLENTOWN,566,79585,79585,79826,543.36,588.64,04-21-2020
347,PA- ALTOONA,133,1496,1496,1513,127.68,138.32,04-21-2020
350,PA- DANVILLE,148,4928,4928,4974,142.08,153.92,04-21-2020
351,PA- ERIE,125,4540,4540,4557,120.0,130.0,04-21-2020
352,PA- HARRISBURG,246,19193,19193,19277,236.16,255.84,04-21-2020
354,PA- JOHNSTOWN,115,1204,1204,1218,110.4,119.6,04-21-2020
355,PA- LANCASTER,347,16073,16073,16104,333.12,360.88,04-21-2020
356,PA- PHILADELPHIA,416,216736,216736,217431,399.36,432.64,04-21-2020
357,PA- PITTSBURGH,213,71166,71166,71617,204.48,221.52,04-21-2020
358,PA- READING,343,18868,18868,18938,329.28,356.72,04-21-2020
359,PA- SAYRE,201,2911,2911,2926,192.96,209.04,04-21-2020
360,PA- SCRANTON,403,14668,14668,14738,386.88,419.12,04-21-2020
362,PA- WILKES-BARRE,294,7101,7101,7126,282.24,305.76,04-21-2020
363,PA- YORK,311,9882,9882,9938,298.56,323.44,04-21-2020
365,SC- CHARLESTON,142,9475,9475,9521,136.32,147.68,04-21-2020
366,SC- COLUMBIA,199,23544,23544,23618,191.04,206.96,04-21-2020
367,SC- FLORENCE,126,2923,2923,2927,120.96,131.04,04-21-2020
368,SC- GREENVILLE,145,8002,8002,8017,139.2,150.8,04-21-2020
369,SC- SPARTANBURG,130,2584,2584,2597,124.8,135.2,04-21-2020
371,SD- SIOUX FALLS,282,28035,28035,28263,270.72,293.28,04-21-2020
373,TN- CHATTANOOGA,117,4056,4056,4087,112.32,121.68,04-21-2020
374,TN- JACKSON,98,1053,1053,1060,94.08,101.92,04-21-2020
375,TN- JOHNSON CITY,102,1073,1073,1073,97.92,106.08,04-21-2020
376,TN- KINGSPORT,87,623,623,623,83.52,90.48,04-21-2020
377,TN- KNOXVILLE,108,6071,6071,6085,103.68,112.32,04-21-2020
379,TN- MEMPHIS,160,25874,25874,25961,153.6,166.4,04-21-2020
380,TN- NASHVILLE,224,64475,64475,64703,215.04,232.96,04-21-2020
382,TX- ABILENE,86,412,412,413,82.56,89.44,04-21-2020
383,TX- AMARILLO,87,583,583,589,83.52,90.48,04-21-2020
385,TX- AUSTIN,193,20303,20303,20403,185.28,200.72,04-21-2020
386,TX- BEAUMONT,103,1507,1507,1519,98.88,107.12,04-21-2020
388,TX- BRYAN,159,2362,2362,2380,152.64,165.36,04-21-2020
390,TX- CORPUS CHRISTI,91,978,978,978,87.36,94.64,04-21-2020
391,TX- DALLAS,165,53489,53489,53674,158.4,171.6,04-21-2020
393,TX- EL PASO,109,4024,4024,4036,104.64,113.36,04-21-2020
394,TX- FORT WORTH,162,21001,21001,21086,155.52,168.48,04-21-2020
396,TX- HARLINGEN,99,1414,1414,1420,95.04,102.96,04-21-2020
397,TX- HOUSTON,144,55690,55690,55882,138.24,149.76,04-21-2020
399,TX- LONGVIEW,108,993,993,995,103.68,112.32,04-21-2020
400,TX- LUBBOCK,99,2160,2160,2160,95.04,102.96,04-21-2020
402,TX- MCALLEN,95,1199,1199,1199,91.2,98.8,04-21-2020
406,TX- ODESSA,89,636,636,642,85.44,92.56,04-21-2020
411,TX- SAN ANGELO,86,168,168,168,82.56,89.44,04-21-2020
412,TX- SAN ANTONIO,213,50568,50568,50832,204.48,221.52,04-21-2020
413,TX- TEMPLE,150,3207,3207,3228,144.0,156.0,04-21-2020
416,TX- TYLER,118,3224,3224,3246,113.28,122.72,04-21-2020
417,TX- VICTORIA,95,530,530,530,91.2,98.8,04-21-2020
418,TX- WACO,192,3281,3281,3293,184.32,199.68,04-21-2020
420,TX- WICHITA FALLS,104,825,825,831,99.84,108.16,04-21-2020
421,UT- OGDEN,240,6060,6060,6084,230.4,249.6,04-21-2020
422,UT- PROVO,224,6600,6600,6632,215.04,232.96,04-21-2020
423,UT- SALT LAKE CITY,190,22637,22637,22724,182.4,197.6,04-21-2020
424,VT- BURLINGTON,206,10214,10214,10229,197.76,214.24,04-21-2020
426,VA- ARLINGTON,470,58905,58905,59118,451.2,488.8,04-21-2020
427,VA- CHARLOTTESVILLE,147,4666,4666,4666,141.12,152.88,04-21-2020
428,VA- LYNCHBURG,98,420,420,420,94.08,101.92,04-21-2020
429,VA- NEWPORT NEWS,265,11164,11164,11205,254.4,275.6,04-21-2020
430,VA- NORFOLK,173,12537,12537,12596,166.08,179.92,04-21-2020
431,VA- RICHMOND,176,22254,22254,22345,168.96,183.04,04-21-2020
432,VA- ROANOKE,176,17019,17019,17029,168.96,183.04,04-21-2020
435,VA- WINCHESTER,2191,90433,90433,90444,2103.36,2278.64,04-21-2020
437,WA- EVERETT,381,14271,14271,14302,365.76,396.24,04-21-2020
438,WA- OLYMPIA,196,4116,4116,4128,188.16,203.84,04-21-2020
439,WA- SEATTLE,260,56085,56085,56223,249.6,270.4,04-21-2020
440,WA- SPOKANE,154,14138,14138,14185,147.84,160.16,04-21-2020
441,WA- TACOMA,292,14394,14394,14434,280.32,303.68,04-21-2020
442,WA- YAKIMA,138,1789,1789,1794,132.48,143.52,04-21-2020
443,WV- CHARLESTON,380,28641,28641,28992,364.8,395.2,04-21-2020
444,WV- HUNTINGTON,165,3528,3528,3528,158.4,171.6,04-21-2020
445,WV- MORGANTOWN,582,32264,32264,32616,558.72,605.28,04-21-2020
446,WI- APPLETON,122,1321,1321,1322,117.12,126.88,04-21-2020
447,WI- GREEN BAY,97,1252,1252,1262,93.12,100.88,04-21-2020
448,WI- LA CROSSE,126,2304,2304,2327,120.96,131.04,04-21-2020
449,WI- MADISON,175,15269,15269,15319,168.0,182.0,04-21-2020
450,WI- MARSHFIELD,93,744,744,745,89.28,96.72,04-21-2020
451,WI- MILWAUKEE,175,41578,41578,41723,168.0,182.0,04-21-2020
452,WI- NEENAH,135,1640,1640,1645,129.6,140.4,04-21-2020
456,WI- WAUSAU,87,207,207,210,83.52,90.48,04-21-2020
457,WY- CASPER,132,1872,1872,1880,126.72,137.28,04-21-2020
303,NY- NEW YORK,800,643251,643251,644653,768.0,832.0,04-21-2020
