HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Last Update
85,CA- SAN MATEO CO.,170.8,2365,2365,2370,163.97,177.63,05-05-2020
86,CA- SANTA BARBARA,147.53,592,592,594,141.63,153.43,05-05-2020
87,CA- SANTA CRUZ,288.94,712,712,713,277.38,300.5,05-05-2020
89,CA- SANTA ROSA,148.0,1196,1196,1199,142.08,153.92,05-05-2020
91,CA- STOCKTON,217.42,1371,1371,1375,208.72,226.12,05-05-2020
96,CA- VENTURA,163.93,1208,1208,1212,157.37,170.49,05-05-2020
101,CO- BOULDER,204.33,548,548,549,196.16,212.5,05-05-2020
102,CO- COLORADO SPRINGS,192.82,1071,1071,1075,185.11,200.53,05-05-2020
103,CO- DENVER,195.09,5148,5148,5161,187.29,202.89,05-05-2020
104,CO- FORT COLLINS,154.13,435,435,436,147.96,160.3,05-05-2020
105,CO- GRAND JUNCTION,158.75,596,596,597,152.4,165.1,05-05-2020
106,CO- GREELEY,161.11,581,581,582,154.67,167.55,05-05-2020
107,CO- PUEBLO,100.41,143,143,144,96.39,104.43,05-05-2020
110,CT- HARTFORD,293.19,6464,6464,6480,281.46,304.92,05-05-2020
111,CT- NEW HAVEN,302.6,8263,8263,8276,290.5,314.7,05-05-2020
112,DE- WILMINGTON,159.86,1359,1359,1363,153.47,166.25,05-05-2020
113,DC- WASHINGTON,240.21,8058,8058,8087,230.6,249.82,05-05-2020
115,FL- BRADENTON,143.24,408,408,409,137.51,148.97,05-05-2020
116,FL- CLEARWATER,119.3,584,584,586,114.53,124.07,05-05-2020
118,FL- FORT LAUDERDALE,138.22,4678,4678,4691,132.69,143.75,05-05-2020
119,FL- FORT MYERS,130.34,1764,1764,1769,125.13,135.55,05-05-2020
120,FL- GAINESVILLE,117.73,631,631,633,113.02,122.44,05-05-2020
122,FL- HUDSON,120.71,460,460,461,115.88,125.54,05-05-2020
123,FL- JACKSONVILLE,119.14,1744,1744,1751,114.37,123.91,05-05-2020
124,FL- LAKELAND,125.57,439,439,440,120.55,130.59,05-05-2020
127,FL- MIAMI,137.21,5720,5720,5736,131.72,142.7,05-05-2020
129,FL- OCALA,122.57,524,524,526,117.67,127.47,05-05-2020
130,FL- ORLANDO,122.49,3999,3999,4013,117.59,127.39,05-05-2020
131,FL- ORMOND BEACH,108.67,427,427,428,104.32,113.02,05-05-2020
133,FL- PANAMA CITY,95.5,87,87,88,91.68,99.32,05-05-2020
134,FL- PENSACOLA,110.55,646,646,649,106.13,114.97,05-05-2020
137,FL- SARASOTA,119.75,522,522,524,114.96,124.54,05-05-2020
139,FL- ST PETERSBURG,112.71,474,474,475,108.2,117.22,05-05-2020
140,FL- TALLAHASSEE,117.96,926,926,930,113.24,122.68,05-05-2020
141,FL- TAMPA,124.56,1729,1729,1735,119.58,129.54,05-05-2020
142,GA- ALBANY,161.92,837,837,840,155.44,168.4,05-05-2020
144,GA- ATLANTA,230.56,16641,16641,16696,221.34,239.78,05-05-2020
145,GA- AUGUSTA,111.35,689,689,691,106.9,115.8,05-05-2020
146,GA- COLUMBUS,131.35,583,583,585,126.1,136.6,05-05-2020
147,GA- MACON,130.19,1011,1011,1015,124.98,135.4,05-05-2020
148,GA- ROME,198.99,808,808,811,191.03,206.95,05-05-2020
149,GA- SAVANNAH,123.55,803,803,806,118.61,128.49,05-05-2020
154,IL- AURORA,211.57,641,641,642,203.11,220.03,05-05-2020
155,IL- BLUE ISLAND,143.89,1516,1516,1520,138.13,149.65,05-05-2020
156,IL- CHICAGO,143.2,5069,5069,5083,137.47,148.93,05-05-2020
158,IL- ELGIN,226.99,1489,1489,1493,217.91,236.07,05-05-2020
161,IL- EVANSTON,169.37,2021,2021,2026,162.6,176.14,05-05-2020
163,IL- HINSDALE,174.49,969,969,971,167.51,181.47,05-05-2020
164,IL- JOLIET,188.61,1340,1340,1344,181.07,196.15,05-05-2020
166,IL- MELROSE PARK,172.49,2677,2677,2684,165.59,179.39,05-05-2020
170,IL- PEORIA,104.81,410,410,412,100.62,109.0,05-05-2020
171,IL- ROCKFORD,148.66,959,959,963,142.71,154.61,05-05-2020
172,IL- SPRINGFIELD,98.17,409,409,411,94.24,102.1,05-05-2020
173,IL- URBANA,103.31,213,213,215,99.18,107.44,05-05-2020
175,IL- BLOOMINGTON,148.55,160,160,161,142.61,154.49,05-05-2020
179,IN- EVANSVILLE,95.74,286,286,288,91.91,99.57,05-05-2020
180,IN- FORT WAYNE,102.26,435,435,437,98.17,106.35,05-05-2020
181,IN- GARY,135.87,770,770,772,130.44,141.3,05-05-2020
183,IN- INDIANAPOLIS,125.87,2675,2675,2686,120.84,130.9,05-05-2020
184,IN- LAFAYETTE,104.08,156,156,156,99.92,108.24,05-05-2020
185,IN- MUNCIE,107.58,100,100,100,103.28,111.88,05-05-2020
186,IN- MUNSTER,129.48,526,526,527,124.3,134.66,05-05-2020
187,IN- SOUTH BEND,114.13,465,465,467,109.56,118.7,05-05-2020
188,IN- TERRE HAUTE,95.16,70,70,70,91.35,98.97,05-05-2020
191,IA- DAVENPORT,93.91,272,272,273,90.15,97.67,05-05-2020
192,IA- DES MOINES,108.45,845,845,849,104.11,112.79,05-05-2020
193,IA- DUBUQUE,111.25,152,152,152,106.8,115.7,05-05-2020
194,IA- IOWA CITY,107.17,488,488,490,102.88,111.46,05-05-2020
195,IA- MASON CITY,89.88,62,62,62,86.28,93.48,05-05-2020
196,IA- SIOUX CITY,99.47,195,195,196,95.49,103.45,05-05-2020
197,IA- WATERLOO,105.1,140,140,141,100.9,109.3,05-05-2020
200,KS- TOPEKA,117.93,524,524,528,113.21,122.65,05-05-2020
201,KS- WICHITA,98.61,812,812,816,94.67,102.55,05-05-2020
203,KY- COVINGTON,165.55,843,843,849,158.93,172.17,05-05-2020
204,KY- LEXINGTON,154.55,3541,3541,3556,148.37,160.73,05-05-2020
205,KY- LOUISVILLE,157.79,3370,3370,3384,151.48,164.1,05-05-2020
207,KY- OWENSBORO,135.09,235,235,237,129.69,140.49,05-05-2020
208,KY- PADUCAH,104.57,349,349,351,100.39,108.75,05-05-2020
209,LA- ALEXANDRIA,100.66,180,180,181,96.63,104.69,05-05-2020
210,LA- BATON ROUGE,158.61,1807,1807,1813,152.27,164.95,05-05-2020
212,LA- HOUMA,164.12,551,551,552,157.56,170.68,05-05-2020
213,LA- LAFAYETTE,108.65,555,555,558,104.3,113.0,05-05-2020
214,LA- LAKE CHARLES,100.18,154,154,155,96.17,104.19,05-05-2020
216,LA- METAIRIE,216.74,1359,1359,1361,208.07,225.41,05-05-2020
217,LA- MONROE,95.46,125,125,125,91.64,99.28,05-05-2020
218,LA- NEW ORLEANS,162.16,1989,1989,1991,155.67,168.65,05-05-2020
219,LA- SHREVEPORT,104.37,604,604,607,100.2,108.54,05-05-2020
221,ME- BANGOR,89.1,87,87,87,85.54,92.66,05-05-2020
222,ME- PORTLAND,109.6,718,718,720,105.22,113.98,05-05-2020
223,MD- BALTIMORE,220.11,8616,8616,8647,211.31,228.91,05-05-2020
225,MD- SALISBURY,176.67,817,817,821,169.6,183.74,05-05-2020
226,MD- TAKOMA PARK,399.23,3775,3775,3788,383.26,415.2,05-05-2020
227,MA- BOSTON,220.99,14581,14581,14617,212.15,229.83,05-05-2020
230,MA- SPRINGFIELD,191.26,1639,1639,1644,183.61,198.91,05-05-2020
231,MA- WORCESTER,230.11,2307,2307,2313,220.91,239.31,05-05-2020
232,MI- ANN ARBOR,167.3,2663,2663,2669,160.61,173.99,05-05-2020
233,MI- DEARBORN,148.59,1061,1061,1063,142.65,154.53,05-05-2020
234,MI- DETROIT,160.4,3524,3524,3531,153.98,166.82,05-05-2020
235,MI- FLINT,148.74,835,835,837,142.79,154.69,05-05-2020
238,MI- KALAMAZOO,105.72,336,336,338,101.49,109.95,05-05-2020
239,MI- LANSING,127.88,662,662,665,122.76,133.0,05-05-2020
240,MI- MARQUETTE,89.62,34,34,34,86.04,93.2,05-05-2020
242,MI- MUSKEGON,106.32,123,123,123,102.07,110.57,05-05-2020
243,MI- PETOSKEY,112.12,97,97,97,107.64,116.6,05-05-2020
244,MI- PONTIAC,163.15,924,924,926,156.62,169.68,05-05-2020
245,MI- ROYAL OAK,142.43,1550,1550,1553,136.73,148.13,05-05-2020
246,MI- SAGINAW,103.39,438,438,441,99.25,107.53,05-05-2020
248,MI- ST JOSEPH,117.28,98,98,98,112.59,121.97,05-05-2020
249,MI- TRAVERSE CITY,106.94,119,119,119,102.66,111.22,05-05-2020
250,MN- DULUTH,90.51,106,106,107,86.89,94.13,05-05-2020
251,MN- MINNEAPOLIS,125.96,3563,3563,3578,120.92,131.0,05-05-2020
253,MN- ROCHESTER,102.42,530,530,532,98.32,106.52,05-05-2020
254,MN- ST CLOUD,118.08,239,239,240,113.36,122.8,05-05-2020
256,MN- ST PAUL,139.38,1233,1233,1238,133.8,144.96,05-05-2020
257,MS- GULFPORT,177.48,694,694,696,170.38,184.58,05-05-2020
258,MS- HATTIESBURG,152.6,800,800,803,146.5,158.7,05-05-2020
259,MS- JACKSON,142.75,2574,2574,2582,137.04,148.46,05-05-2020
261,MS- OXFORD,131.62,296,296,298,126.36,136.88,05-05-2020
262,MS- TUPELO,124.79,658,658,662,119.8,129.78,05-05-2020
263,MO- CAPE GIRARDEAU,87.01,61,61,61,83.53,90.49,05-05-2020
264,MO- COLUMBIA,103.59,388,388,391,99.45,107.73,05-05-2020
267,MO- JOPLIN,99.62,162,162,166,95.64,103.6,05-05-2020
268,MO- KANSAS CITY,124.89,3224,3224,3238,119.89,129.89,05-05-2020
270,MO- SPRINGFIELD,104.64,431,431,432,100.45,108.83,05-05-2020
273,MO- ST LOUIS,99.8,2175,2175,2183,95.81,103.79,05-05-2020
274,MT- BILLINGS,93.21,265,265,265,89.48,96.94,05-05-2020
275,MT- GREAT FALLS,84.32,28,28,28,80.95,87.69,05-05-2020
276,MT- MISSOULA,93.33,135,135,135,89.6,97.06,05-05-2020
277,NE- LINCOLN,138.25,991,991,995,132.72,143.78,05-05-2020
278,NE- OMAHA,140.92,3255,3255,3261,135.28,146.56,05-05-2020
279,NV- LAS VEGAS,183.67,3930,3930,3941,176.32,191.02,05-05-2020
280,NV- RENO,140.43,1063,1063,1067,134.81,146.05,05-05-2020
281,NH- LEBANON,129.63,444,444,445,124.44,134.82,05-05-2020
282,NH- MANCHESTER,115.22,647,647,648,110.61,119.83,05-05-2020
283,NJ- CAMDEN,164.76,6452,6452,6464,158.17,171.35,05-05-2020
284,NJ- HACKENSACK,196.14,4320,4320,4324,188.29,203.99,05-05-2020
285,NJ- MORRISTOWN,250.19,3245,3245,3249,240.18,260.2,05-05-2020
288,NJ- NEW BRUNSWICK,198.18,3214,3214,3218,190.25,206.11,05-05-2020
289,NJ- NEWARK,178.96,4794,4794,4799,171.8,186.12,05-05-2020
291,NJ- PATERSON,184.33,1224,1224,1225,176.96,191.7,05-05-2020
293,NM- ALBUQUERQUE,161.39,2496,2496,2505,154.93,167.85,05-05-2020
295,NY- ALBANY,253.89,8315,8315,8329,243.73,264.05,05-05-2020
296,NY- BINGHAMTON,175.38,812,812,814,168.36,182.4,05-05-2020
297,NY- BRONX,281.32,7076,7075,7081,270.07,292.57,05-05-2020
299,NY- BUFFALO,159.23,2594,2594,2602,152.86,165.6,05-05-2020
300,NY- ELMIRA,144.69,631,631,632,138.9,150.48,05-05-2020
301,NY- EAST LONG ISLAND,303.96,23911,23908,23930,291.8,316.12,05-05-2020
304,NY- ROCHESTER,188.47,2946,2946,2957,180.93,196.01,05-05-2020
307,NY- SYRACUSE,150.81,1815,1815,1820,144.78,156.84,05-05-2020
308,NY- WHITE PLAINS,265.94,5372,5372,5376,255.3,276.58,05-05-2020
309,NC- ASHEVILLE,94.67,242,242,244,90.88,98.46,05-05-2020
311,NC- CHARLOTTE,125.66,2397,2397,2406,120.63,130.69,05-05-2020
312,NC- DURHAM,110.5,1271,1271,1277,106.08,114.92,05-05-2020
313,NC- GREENSBORO,109.12,466,466,468,104.76,113.48,05-05-2020
314,NC- GREENVILLE,97.12,380,380,382,93.24,101.0,05-05-2020
315,NC- HICKORY,104.64,161,161,162,100.45,108.83,05-05-2020
318,NC- RALEIGH,134.45,2096,2096,2103,129.07,139.83,05-05-2020
319,NC- WILMINGTON,104.87,269,269,270,100.68,109.06,05-05-2020
320,NC- WINSTON-SALEM,104.07,792,792,795,99.91,108.23,05-05-2020
321,ND- BISMARCK,114.02,261,261,263,109.46,118.58,05-05-2020
322,ND- FARGO MOORHEAD -MN,89.66,167,167,168,86.07,93.25,05-05-2020
323,ND- GRAND FORKS,86.54,29,29,29,83.08,90.0,05-05-2020
324,ND- MINOT,98.45,113,113,114,94.51,102.39,05-05-2020
325,OH- AKRON,157.5,1712,1712,1717,151.2,163.8,05-05-2020
326,OH- CANTON,145.94,1258,1258,1263,140.1,151.78,05-05-2020
327,OH- CINCINNATI,130.07,2158,2158,2167,124.87,135.27,05-05-2020
328,OH- CLEVELAND,147.95,5495,5495,5512,142.03,153.87,05-05-2020
329,OH- COLUMBUS,119.67,3185,3185,3199,114.88,124.46,05-05-2020
330,OH- DAYTON,116.93,1077,1077,1086,112.25,121.61,05-05-2020
331,OH- ELYRIA,184.94,695,695,697,177.54,192.34,05-05-2020
332,OH- KETTERING,126.99,484,484,486,121.91,132.07,05-05-2020
334,OH- TOLEDO,122.09,1586,1586,1595,117.21,126.97,05-05-2020
335,OH- YOUNGSTOWN,124.96,1056,1056,1059,119.96,129.96,05-05-2020
336,OK- LAWTON,104.97,152,152,153,100.77,109.17,05-05-2020
339,OK- OKLAHOMA CITY,134.12,3212,3212,3224,128.76,139.48,05-05-2020
340,OK- TULSA,113.42,1503,1503,1512,108.88,117.96,05-05-2020
341,OR- BEND,122.24,153,153,153,117.35,127.13,05-05-2020
342,OR- EUGENE,117.64,403,403,404,112.93,122.35,05-05-2020
343,OR- MEDFORD,103.37,200,200,201,99.24,107.5,05-05-2020
344,OR- PORTLAND,129.86,2395,2395,2404,124.67,135.05,05-05-2020
345,OR- SALEM,144.96,259,259,259,139.16,150.76,05-05-2020
346,PA- ALLENTOWN,164.84,2517,2517,2523,158.25,171.43,05-05-2020
347,PA- ALTOONA,94.73,88,88,88,90.94,98.52,05-05-2020
350,PA- DANVILLE,100.32,272,272,273,96.31,104.33,05-05-2020
351,PA- ERIE,98.01,354,354,356,94.09,101.93,05-05-2020
352,PA- HARRISBURG,122.46,874,874,877,117.56,127.36,05-05-2020
354,PA- JOHNSTOWN,89.52,59,59,60,85.94,93.1,05-05-2020
355,PA- LANCASTER,143.88,687,687,689,138.12,149.64,05-05-2020
356,PA- PHILADELPHIA,147.19,7792,7792,7812,141.3,153.08,05-05-2020
357,PA- PITTSBURGH,98.07,1896,1896,1904,94.15,101.99,05-05-2020
358,PA- READING,138.92,763,763,765,133.36,144.48,05-05-2020
359,PA- SAYRE,132.55,221,221,222,127.25,137.85,05-05-2020
360,PA- SCRANTON,142.9,510,510,512,137.18,148.62,05-05-2020
362,PA- WILKES-BARRE,129.32,290,290,291,124.15,134.49,05-05-2020
363,PA- YORK,135.89,419,419,420,130.45,141.33,05-05-2020
365,SC- CHARLESTON,113.98,909,909,912,109.42,118.54,05-05-2020
366,SC- COLUMBIA,131.59,1784,1784,1790,126.33,136.85,05-05-2020
367,SC- FLORENCE,104.33,291,291,292,100.16,108.5,05-05-2020
368,SC- GREENVILLE,114.45,742,742,745,109.87,119.03,05-05-2020
369,SC- SPARTANBURG,108.01,261,261,262,103.69,112.33,05-05-2020
371,SD- SIOUX FALLS,127.52,1202,1202,1209,122.42,132.62,05-05-2020
373,TN- CHATTANOOGA,99.98,397,397,399,95.98,103.98,05-05-2020
374,TN- JACKSON,88.45,99,99,99,84.91,91.99,05-05-2020
375,TN- JOHNSON CITY,90.38,83,83,84,86.76,94.0,05-05-2020
376,TN- KINGSPORT,92.29,213,213,216,88.6,95.98,05-05-2020
377,TN- KNOXVILLE,91.74,437,437,439,88.07,95.41,05-05-2020
379,TN- MEMPHIS,113.55,1928,1928,1935,109.01,118.09,05-05-2020
380,TN- NASHVILLE,127.29,3735,3735,3746,122.2,132.38,05-05-2020
382,TX- ABILENE,86.4,69,69,69,82.94,89.86,05-05-2020
383,TX- AMARILLO,87.74,99,99,99,84.23,91.25,05-05-2020
385,TX- AUSTIN,146.74,2119,2119,2127,140.87,152.61,05-05-2020
386,TX- BEAUMONT,97.94,215,215,216,94.02,101.86,05-05-2020
388,TX- BRYAN,128.73,265,265,266,123.58,133.88,05-05-2020
390,TX- CORPUS CHRISTI,89.88,178,178,178,86.28,93.48,05-05-2020
391,TX- DALLAS,129.55,5519,5519,5540,124.37,134.73,05-05-2020
393,TX- EL PASO,100.77,504,504,506,96.74,104.8,05-05-2020
394,TX- FORT WORTH,129.94,2266,2266,2274,124.74,135.14,05-05-2020
396,TX- HARLINGEN,93.68,170,170,171,89.93,97.43,05-05-2020
397,TX- HOUSTON,119.34,6073,6073,6098,114.57,124.11,05-05-2020
399,TX- LONGVIEW,100.1,119,119,120,96.1,104.1,05-05-2020
400,TX- LUBBOCK,95.09,318,318,320,91.29,98.89,05-05-2020
402,TX- MCALLEN,91.88,164,164,165,88.2,95.56,05-05-2020
406,TX- ODESSA,89.31,106,106,106,85.74,92.88,05-05-2020
411,TX- SAN ANGELO,85.11,28,28,28,81.71,88.51,05-05-2020
412,TX- SAN ANTONIO,148.47,4600,4600,4617,142.53,154.41,05-05-2020
413,TX- TEMPLE,125.71,383,383,385,120.68,130.74,05-05-2020
416,TX- TYLER,106.06,374,374,377,101.82,110.3,05-05-2020
417,TX- VICTORIA,92.02,78,78,79,88.34,95.7,05-05-2020
418,TX- WACO,144.28,346,346,347,138.51,150.05,05-05-2020
420,TX- WICHITA FALLS,98.28,109,109,109,94.35,102.21,05-05-2020
421,UT- OGDEN,125.05,297,297,298,120.05,130.05,05-05-2020
422,UT- PROVO,122.31,346,346,347,117.42,127.2,05-05-2020
423,UT- SALT LAKE CITY,111.93,1155,1155,1159,107.45,116.41,05-05-2020
424,VT- BURLINGTON,159.8,1158,1158,1162,153.41,166.19,05-05-2020
426,VA- ARLINGTON,419.41,9007,9007,9036,402.63,436.19,05-05-2020
427,VA- CHARLOTTESVILLE,156.6,960,960,963,150.34,162.86,05-05-2020
428,VA- LYNCHBURG,107.97,183,183,184,103.65,112.29,05-05-2020
429,VA- NEWPORT NEWS,238.21,1651,1651,1658,228.68,247.74,05-05-2020
430,VA- NORFOLK,178.07,2384,2384,2392,170.95,185.19,05-05-2020
431,VA- RICHMOND,178.9,4199,4199,4216,171.74,186.06,05-05-2020
432,VA- ROANOKE,96.21,397,397,400,92.36,100.06,05-05-2020
435,VA- WINCHESTER,167.47,731,731,735,160.77,174.17,05-05-2020
437,WA- EVERETT,334.58,2069,2069,2071,321.2,347.96,05-05-2020
438,WA- OLYMPIA,259.14,1165,1165,1167,248.77,269.51,05-05-2020
439,WA- SEATTLE,241.15,8763,8763,8773,231.5,250.8,05-05-2020
440,WA- SPOKANE,154.71,2613,2613,2621,148.52,160.9,05-05-2020
441,WA- TACOMA,295.78,2644,2644,2647,283.95,307.61,05-05-2020
442,WA- YAKIMA,192.59,610,610,611,184.89,200.29,05-05-2020
443,WV- CHARLESTON,87.23,150,150,151,83.74,90.72,05-05-2020
444,WV- HUNTINGTON,88.37,115,115,117,84.84,91.9,05-05-2020
445,WV- MORGANTOWN,90.11,155,155,155,86.51,93.71,05-05-2020
446,WI- APPLETON,115.23,191,191,191,110.62,119.84,05-05-2020
447,WI- GREEN BAY,95.91,224,224,225,92.07,99.75,05-05-2020
448,WI- LA CROSSE,112.94,281,281,282,108.42,117.46,05-05-2020
449,WI- MADISON,136.59,1597,1597,1602,131.13,142.05,05-05-2020
450,WI- MARSHFIELD,93.66,139,139,140,89.91,97.41,05-05-2020
451,WI- MILWAUKEE,129.45,3805,3805,3815,124.27,134.63,05-05-2020
452,WI- NEENAH,120.29,202,202,203,115.48,125.1,05-05-2020
456,WI- WAUSAU,90.58,49,49,49,86.96,94.2,05-05-2020
457,WY- CASPER,95.09,95,95,95,91.29,98.89,05-05-2020
303,NY- NEW YORK,248.71,25861,25859,25883,238.76,258.66,05-05-2020
