region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,106.26,2220,2130,2346,99.83,115.03,2220 [2130 - 2346],106.26% [99.83% - 115.03%],2218,1675,2958,12-08-2020,projected
2,AL- DOTHAN,92.58,166,157,176,88.89,96.87,166 [157 - 176],92.58% [88.89% - 96.87%],167,118,224,12-08-2020,projected
5,AL- HUNTSVILLE,125.27,851,815,899,113.67,140.59,851 [815 - 899],125.27% [113.67% - 140.59%],851,633,1139,12-08-2020,projected
6,AL- MOBILE,94.88,425,408,451,91.34,100.16,425 [408 - 451],94.88% [91.34% - 100.16%],425,324,576,12-08-2020,projected
7,AL- MONTGOMERY,98.63,289,277,308,94.04,105.23,289 [277 - 308],98.63% [94.04% - 105.23%],288,217,390,12-08-2020,projected
9,AL- TUSCALOOSA,113.07,329,315,351,105.15,125.69,329 [315 - 351],113.07% [105.15% - 125.69%],330,251,456,12-08-2020,projected
11,AZ- MESA,120.71,806,769,853,109.49,134.55,806 [769 - 853],120.71% [109.49% - 134.55%],806,584,1080,12-08-2020,projected
12,AZ- PHOENIX,110.73,2328,2220,2481,102.17,122.18,2328 [2220 - 2481],110.73% [102.17% - 122.18%],2328,1679,3195,12-08-2020,projected
14,AZ- SUN CITY,98.4,149,142,158,93.33,104.81,149 [142 - 158],98.4% [93.33% - 104.81%],149,108,201,12-08-2020,projected
15,AZ- TUCSON,111.22,789,749,842,102.07,123.07,789 [749 - 842],111.22% [102.07% - 123.07%],788,557,1087,12-08-2020,projected
16,AR- FORT SMITH,88.74,113,109,121,87.03,92.8,113 [109 - 121],88.74% [87.03% - 92.8%],112,90,164,12-08-2020,projected
18,AR- JONESBORO,97.15,154,147,163,92.94,102.57,154 [147 - 163],97.15% [92.94% - 102.57%],155,117,204,12-08-2020,projected
19,AR- LITTLE ROCK,91.75,678,646,715,88.54,95.58,678 [646 - 715],91.75% [88.54% - 95.58%],678,493,899,12-08-2020,projected
21,AR- SPRINGDALE,120.59,429,410,457,109.9,135.35,429 [410 - 457],120.59% [109.9% - 135.35%],429,316,585,12-08-2020,projected
22,AR- TEXARKANA,87.24,72,67,76,84.29,89.8,72 [67 - 76],87.24% [84.29% - 89.8%],71,42,96,12-08-2020,projected
23,CA- ORANGE CO.,103.32,1785,1694,1901,96.68,111.63,1785 [1694 - 1901],103.32% [96.68% - 111.63%],1784,1276,2420,12-08-2020,projected
25,CA- BAKERSFIELD,93.63,493,471,517,89.96,97.45,493 [471 - 517],93.63% [89.96% - 97.45%],493,360,631,12-08-2020,projected
31,CA- CHICO,87.81,50,47,53,85.78,90.62,50 [47 - 53],87.81% [85.78% - 90.62%],50,37,68,12-08-2020,projected
33,CA- CONTRA COSTA CO.,100.57,412,392,440,94.93,108.06,412 [392 - 440],100.57% [94.93% - 108.06%],412,299,562,12-08-2020,projected
43,CA- FRESNO,92.0,275,262,288,88.67,95.46,275 [262 - 288],92.0% [88.67% - 95.46%],274,198,353,12-08-2020,projected
56,CA- LOS ANGELES,139.78,14826,14127,15850,123.7,163.39,14.83K [14.13K - 15.85K],139.78% [123.7% - 163.39%],14826,10840,20682,12-08-2020,projected
58,CA- MODESTO,125.67,786,748,832,113.28,140.5,786 [748 - 832],125.67% [113.28% - 140.5%],785,572,1040,12-08-2020,projected
62,CA- NAPA,97.35,102,97,110,92.37,104.4,102 [97 - 110],97.35% [92.37% - 104.4%],101,72,142,12-08-2020,projected
65,CA- ALAMEDA CO.,86.07,206,196,216,84.41,87.87,206 [196 - 216],86.07% [84.41% - 87.87%],205,149,266,12-08-2020,projected
69,CA- PALM SPR/RANCHO MIR.,120.65,428,406,466,109.06,140.78,428 [406 - 466],120.65% [109.06% - 140.78%],428,306,640,12-08-2020,projected
73,CA- REDDING,85.64,63,60,67,84.34,87.58,63 [60 - 67],85.64% [84.34% - 87.58%],61,47,82,12-08-2020,projected
77,CA- SACRAMENTO,106.38,1262,1199,1346,99.02,115.95,1262 [1199 - 1346],106.38% [99.02% - 115.95%],1262,910,1720,12-08-2020,projected
78,CA- SALINAS,121.87,333,316,353,110.39,135.36,333 [316 - 353],121.87% [110.39% - 135.36%],332,241,439,12-08-2020,projected
