region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.2,90,78,115,80.36,83.37,90 [78 - 115],81.2% [80.36% - 83.37%],101,30,285,04-28-2021,projected
2,AL- DOTHAN,82.56,33,28,37,80.15,84.89,33 [28 - 37],82.56% [80.15% - 84.89%],34,2,65,04-28-2021,projected
5,AL- HUNTSVILLE,82.71,42,37,52,81.01,86.6,42 [37 - 52],82.71% [81.01% - 86.6%],51,19,124,04-28-2021,projected
6,AL- MOBILE,89.17,195,171,236,82.98,99.99,195 [171 - 236],89.17% [82.98% - 99.99%],262,85,571,04-28-2021,projected
7,AL- MONTGOMERY,82.2,29,25,35,81.23,85.24,29 [25 - 35],82.2% [81.23% - 85.24%],34,19,81,04-28-2021,projected
9,AL- TUSCALOOSA,80.9,2,1,5,80.0,81.8,2 [1 - 5],80.9% [80.0% - 81.8%],9,0,18,04-28-2021,projected
11,AZ- MESA,85.45,84,76,104,82.27,93.33,84 [76 - 104],85.45% [82.27% - 93.33%],108,45,264,04-28-2021,projected
12,AZ- PHOENIX,83.13,186,168,233,81.28,87.93,186 [168 - 233],83.13% [81.28% - 87.93%],237,97,601,04-28-2021,projected
14,AZ- SUN CITY,82.47,15,13,19,80.99,85.93,15 [13 - 19],82.47% [80.99% - 85.93%],20,8,48,04-28-2021,projected
15,AZ- TUCSON,81.43,28,25,36,80.55,83.61,28 [25 - 36],81.43% [80.55% - 83.61%],36,14,91,04-28-2021,projected
16,AR- FORT SMITH,85.0,48,42,66,81.48,95.85,48 [42 - 66],85.0% [81.48% - 95.85%],64,19,203,04-28-2021,projected
18,AR- JONESBORO,81.33,8,6,11,80.0,82.99,8 [6 - 11],81.33% [80.0% - 82.99%],12,0,27,04-28-2021,projected
