HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.36,209,197,234,83.36,88.74,209 [197 - 234],85.36% [83.36% - 88.74%],452,284,738,10-06-2020
2,AL- DOTHAN,91.02,65,61,74,86.33,98.37,65 [61 - 74],91.02% [86.33% - 98.37%],146,84,244,10-06-2020
5,AL- HUNTSVILLE,86.04,55,51,60,83.4,88.62,55 [51 - 60],86.04% [83.4% - 88.62%],113,64,162,10-06-2020
6,AL- MOBILE,95.07,224,210,265,89.73,108.7,224 [210 - 265],95.07% [89.73% - 108.7%],430,278,820,10-06-2020
7,AL- MONTGOMERY,83.1,21,20,23,81.88,85.24,21 [20 - 23],83.1% [81.88% - 85.24%],47,29,81,10-06-2020
9,AL- TUSCALOOSA,101.25,99,91,121,89.42,124.39,99 [91 - 121],101.25% [89.42% - 124.39%],212,94,443,10-06-2020
11,AZ- MESA,84.09,35,34,38,82.93,85.86,35 [34 - 38],84.09% [82.93% - 85.86%],81,58,116,10-06-2020
12,AZ- PHOENIX,84.21,151,143,169,82.9,86.52,151 [143 - 169],84.21% [82.9% - 86.52%],318,220,494,10-06-2020
14,AZ- SUN CITY,81.68,0,0,1,81.11,82.35,0 [0 - 1],81.68% [81.11% - 82.35%],13,9,19,10-06-2020
15,AZ- TUCSON,82.65,26,24,33,81.23,85.51,26 [24 - 33],82.65% [81.23% - 85.51%],66,31,139,10-06-2020
16,AR- FORT SMITH,89.41,56,53,63,85.62,94.91,56 [53 - 63],89.41% [85.62% - 94.91%],120,72,191,10-06-2020
18,AR- JONESBORO,91.43,49,45,52,86.53,94.16,49 [45 - 52],91.43% [86.53% - 94.16%],103,59,128,10-06-2020
19,AR- LITTLE ROCK,87.15,202,187,224,84.02,91.07,202 [187 - 224],87.15% [84.02% - 91.07%],412,232,639,10-06-2020
21,AR- SPRINGDALE,90.81,54,51,58,86.81,95.04,54 [51 - 58],90.81% [86.81% - 95.04%],114,72,159,10-06-2020
22,AR- TEXARKANA,85.75,24,23,28,83.16,90.2,24 [23 - 28],85.75% [83.16% - 90.2%],56,31,100,10-06-2020
23,CA- ORANGE CO.,82.68,93,89,103,81.86,84.13,93 [89 - 103],82.68% [81.86% - 84.13%],205,142,316,10-06-2020
25,CA- BAKERSFIELD,82.13,33,32,37,81.52,83.18,33 [32 - 37],82.13% [81.52% - 83.18%],76,55,115,10-06-2020
31,CA- CHICO,83.55,9,9,11,82.34,85.62,9 [9 - 11],83.55% [82.34% - 85.62%],22,15,36,10-06-2020
33,CA- CONTRA COSTA CO.,83.94,33,32,37,82.65,85.74,33 [32 - 37],83.94% [82.65% - 85.74%],78,53,115,10-06-2020
43,CA- FRESNO,84.4,44,42,48,82.93,86.61,44 [42 - 48],84.4% [82.93% - 86.61%],100,67,151,10-06-2020
56,CA- LOS ANGELES,84.23,507,480,555,82.84,86.46,507 [480 - 555],84.23% [82.84% - 86.46%],1048,704,1603,10-06-2020
58,CA- MODESTO,81.56,7,7,8,81.22,82.09,7 [7 - 8],81.56% [81.22% - 82.09%],26,21,36,10-06-2020
62,CA- NAPA,83.54,7,7,9,83.44,87.22,7 [7 - 9],83.54% [83.44% - 87.22%],20,20,42,10-06-2020
65,CA- ALAMEDA CO.,81.65,23,22,25,81.15,82.28,23 [22 - 25],81.65% [81.15% - 82.28%],55,39,77,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,83.85,14,14,16,82.66,85.7,14 [14 - 16],83.85% [82.66% - 85.7%],40,28,60,10-06-2020
73,CA- REDDING,99.98,128,121,145,92.85,112.62,128 [121 - 145],99.98% [92.85% - 112.62%],216,139,353,10-06-2020
77,CA- SACRAMENTO,81.88,37,35,42,81.15,83.2,37 [35 - 42],81.88% [81.15% - 83.2%],90,55,153,10-06-2020
78,CA- SALINAS,84.96,16,15,17,83.4,86.81,16 [15 - 17],84.96% [83.4% - 86.81%],39,27,54,10-06-2020
79,CA- SAN BERNARDINO,87.22,202,192,219,85.02,90.48,202 [192 - 219],87.22% [85.02% - 90.48%],417,290,606,10-06-2020
80,CA- SAN DIEGO,84.43,146,138,160,82.7,86.77,146 [138 - 160],84.43% [82.7% - 86.77%],311,190,476,10-06-2020
81,CA- SAN FRANCISCO,81.5,29,27,33,80.87,82.11,29 [27 - 33],81.5% [80.87% - 82.11%],75,44,107,10-06-2020
82,CA- SAN JOSE,81.92,21,20,25,81.12,83.34,21 [20 - 25],81.92% [81.12% - 83.34%],58,34,101,10-06-2020
83,CA- SAN LUIS OBISPO,84.62,7,7,8,82.19,86.8,7 [7 - 8],84.62% [82.19% - 86.8%],21,10,31,10-06-2020
85,CA- SAN MATEO CO.,81.39,13,13,15,80.93,81.93,13 [13 - 15],81.39% [80.93% - 81.93%],37,25,52,10-06-2020
86,CA- SANTA BARBARA,82.51,7,7,8,81.76,83.73,7 [7 - 8],82.51% [81.76% - 83.73%],24,17,36,10-06-2020
87,CA- SANTA CRUZ,84.47,0,0,1,83.34,86.69,0 [0 - 1],84.47% [83.34% - 86.69%],16,12,24,10-06-2020
89,CA- SANTA ROSA,83.06,28,27,29,82.1,84.25,28 [27 - 29],83.06% [82.1% - 84.25%],56,39,79,10-06-2020
91,CA- STOCKTON,81.3,0,0,1,80.85,81.98,0 [0 - 1],81.3% [80.85% - 81.98%],13,9,21,10-06-2020
96,CA- VENTURA,82.74,14,14,16,81.91,83.81,14 [14 - 16],82.74% [81.91% - 83.81%],43,30,60,10-06-2020
101,CO- BOULDER,88.67,14,14,17,83.79,96.21,14 [14 - 17],88.67% [83.79% - 96.21%],41,18,77,10-06-2020
102,CO- COLORADO SPRINGS,87.59,46,43,59,84.15,96.81,46 [43 - 59],87.59% [84.15% - 96.81%],78,43,174,10-06-2020
103,CO- DENVER,102.1,561,525,633,93.52,116.01,561 [525 - 633],102.1% [93.52% - 116.01%],1055,646,1720,10-06-2020
104,CO- FORT COLLINS,97.17,54,52,61,91.11,108.33,54 [52 - 61],97.17% [91.11% - 108.33%],109,71,181,10-06-2020
105,CO- GRAND JUNCTION,87.4,32,31,36,84.8,91.49,32 [31 - 36],87.4% [84.8% - 91.49%],58,38,91,10-06-2020
106,CO- GREELEY,93.2,46,42,52,85.15,98.02,46 [42 - 52],93.2% [85.15% - 98.02%],102,40,140,10-06-2020
