HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,95.74,727,705,760,93.37,98.88,727 [705 - 760],95.74% [93.37% - 98.88%],1329,1129,1594,09-15-2020
2,AL- DOTHAN,90.75,70,68,72,89.04,91.67,70 [68 - 72],90.75% [89.04% - 91.67%],142,120,155,09-15-2020
5,AL- HUNTSVILLE,89.77,92,89,99,88.19,92.34,92 [89 - 99],89.77% [88.19% - 92.34%],183,154,232,09-15-2020
6,AL- MOBILE,85.81,82,80,84,85.11,86.55,82 [80 - 84],85.81% [85.11% - 86.55%],166,146,187,09-15-2020
7,AL- MONTGOMERY,90.48,85,83,87,89.57,92.55,85 [83 - 87],90.48% [89.57% - 92.55%],162,148,194,09-15-2020
9,AL- TUSCALOOSA,94.77,76,73,79,91.22,97.94,76 [73 - 79],94.77% [91.22% - 97.94%],147,112,179,09-15-2020
11,AZ- MESA,87.53,69,68,72,86.62,89.09,69 [68 - 72],87.53% [86.62% - 89.09%],149,131,180,09-15-2020
12,AZ- PHOENIX,84.36,157,152,163,83.76,85.2,157 [152 - 163],84.36% [83.76% - 85.2%],330,285,394,09-15-2020
14,AZ- SUN CITY,82.59,7,7,7,82.22,83.09,7 [7 - 7],82.59% [82.22% - 83.09%],20,18,25,09-15-2020
15,AZ- TUCSON,83.82,44,43,46,83.33,84.28,44 [43 - 46],83.82% [83.33% - 84.28%],96,84,108,09-15-2020
16,AR- FORT SMITH,84.87,23,23,26,84.45,85.62,23 [23 - 26],84.87% [84.45% - 85.62%],62,57,72,09-15-2020
18,AR- JONESBORO,88.88,41,40,43,87.08,90.73,41 [40 - 43],88.88% [87.08% - 90.73%],80,64,97,09-15-2020
19,AR- LITTLE ROCK,85.1,149,145,156,84.21,86.38,149 [145 - 156],85.1% [84.21% - 86.38%],294,243,368,09-15-2020
21,AR- SPRINGDALE,103.02,135,129,151,96.65,114.72,135 [129 - 151],103.02% [96.65% - 114.72%],243,176,367,09-15-2020
22,AR- TEXARKANA,85.23,24,24,26,84.59,86.22,24 [24 - 26],85.23% [84.59% - 86.22%],51,45,61,09-15-2020
23,CA- ORANGE CO.,85.78,216,211,220,85.28,86.47,216 [211 - 220],85.78% [85.28% - 86.47%],442,404,495,09-15-2020
25,CA- BAKERSFIELD,86.31,105,102,108,85.64,87.08,105 [102 - 108],86.31% [85.64% - 87.08%],228,204,256,09-15-2020
31,CA- CHICO,106.7,101,98,105,101.56,112.66,101 [98 - 105],106.7% [101.56% - 112.66%],170,138,209,09-15-2020
33,CA- CONTRA COSTA CO.,86.79,62,61,64,85.44,87.79,62 [61 - 64],86.79% [85.44% - 87.79%],136,109,156,09-15-2020
43,CA- FRESNO,97.67,195,189,200,95.42,100.5,195 [189 - 200],97.67% [95.42% - 100.5%],403,352,468,09-15-2020
56,CA- LOS ANGELES,85.44,663,644,679,84.73,86.34,663 [644 - 679],85.44% [84.73% - 86.34%],1349,1172,1572,09-15-2020
58,CA- MODESTO,93.97,116,113,119,92.39,95.59,116 [113 - 119],93.97% [92.39% - 95.59%],240,213,268,09-15-2020
62,CA- NAPA,85.91,14,14,14,84.64,86.19,14 [14 - 14],85.91% [84.64% - 86.19%],34,27,36,09-15-2020
65,CA- ALAMEDA CO.,86.61,113,110,114,85.86,87.46,113 [110 - 114],86.61% [85.86% - 87.46%],223,198,252,09-15-2020
69,CA- PALM SPR/RANCHO MIR.,84.39,19,19,20,83.89,84.94,19 [19 - 20],84.39% [83.89% - 84.94%],46,41,52,09-15-2020
73,CA- REDDING,81.28,6,6,7,80.37,81.66,6 [6 - 7],81.28% [80.37% - 81.66%],13,4,18,09-15-2020
77,CA- SACRAMENTO,90.46,259,249,265,88.53,92.1,259 [249 - 265],90.46% [88.53% - 92.1%],500,408,579,09-15-2020
78,CA- SALINAS,98.15,70,69,72,96.27,100.18,70 [69 - 72],98.15% [96.27% - 100.18%],143,129,160,09-15-2020
79,CA- SAN BERNARDINO,88.03,217,211,221,87.13,89.1,217 [211 - 221],88.03% [87.13% - 89.1%],464,412,526,09-15-2020
80,CA- SAN DIEGO,88.05,290,281,301,86.81,89.63,290 [281 - 301],88.05% [86.81% - 89.63%],566,479,677,09-15-2020
81,CA- SAN FRANCISCO,83.61,91,89,93,83.11,84.2,91 [89 - 93],83.61% [83.11% - 84.2%],183,158,213,09-15-2020
82,CA- SAN JOSE,90.45,163,160,166,89.58,91.67,163 [160 - 166],90.45% [89.58% - 91.67%],316,290,353,09-15-2020
83,CA- SAN LUIS OBISPO,88.02,14,14,14,87.89,88.11,14 [14 - 14],88.02% [87.89% - 88.11%],36,36,37,09-15-2020
85,CA- SAN MATEO CO.,84.52,63,61,64,83.93,85.16,63 [61 - 64],84.52% [83.93% - 85.16%],121,106,139,09-15-2020
86,CA- SANTA BARBARA,86.92,28,28,28,86.11,87.14,28 [28 - 28],86.92% [86.11% - 87.14%],66,59,69,09-15-2020
87,CA- SANTA CRUZ,92.7,21,21,22,90.86,94.76,21 [21 - 22],92.7% [90.86% - 94.76%],45,39,53,09-15-2020
89,CA- SANTA ROSA,86.72,63,62,64,86.02,87.52,63 [62 - 64],86.72% [86.02% - 87.52%],125,112,140,09-15-2020
91,CA- STOCKTON,100.09,112,109,114,98.16,102.67,112 [109 - 114],100.09% [98.16% - 102.67%],213,193,241,09-15-2020
96,CA- VENTURA,87.73,56,55,57,86.68,88.58,56 [55 - 57],87.73% [86.68% - 88.58%],121,105,135,09-15-2020
101,CO- BOULDER,90.23,21,21,22,88.42,92.42,21 [21 - 22],90.23% [88.42% - 92.42%],48,40,59,09-15-2020
102,CO- COLORADO SPRINGS,85.08,21,21,23,83.67,86.86,21 [21 - 23],85.08% [83.67% - 86.86%],52,38,71,09-15-2020
103,CO- DENVER,86.16,148,142,152,84.84,87.33,148 [142 - 152],86.16% [84.84% - 87.33%],294,231,350,09-15-2020
104,CO- FORT COLLINS,86.95,19,19,21,86.26,88.92,19 [19 - 21],86.95% [86.26% - 88.92%],44,40,57,09-15-2020
105,CO- GRAND JUNCTION,82.14,7,7,9,82.02,82.4,7 [7 - 9],82.14% [82.02% - 82.4%],16,16,19,09-15-2020
106,CO- GREELEY,86.11,26,24,27,85.02,86.82,26 [24 - 27],86.11% [85.02% - 86.82%],47,39,53,09-15-2020
107,CO- PUEBLO,82.12,7,7,7,82.01,82.01,7 [7 - 7],82.12% [82.01% - 82.01%],16,16,16,09-15-2020
109,CT- BRIDGEPORT,86.85,56,54,59,85.43,88.14,56 [54 - 59],86.85% [85.43% - 88.14%],116,92,138,09-15-2020
110,CT- HARTFORD,88.55,160,154,173,86.97,92.01,160 [154 - 173],88.55% [86.97% - 92.01%],278,227,391,09-15-2020
111,CT- NEW HAVEN,86.27,135,126,145,84.13,88.59,135 [126 - 145],86.27% [84.13% - 88.59%],241,159,331,09-15-2020
112,DE- WILMINGTON,87.62,74,72,78,86.18,89.51,74 [72 - 78],87.62% [86.18% - 89.51%],141,115,177,09-15-2020
113,DC- WASHINGTON,87.12,202,196,214,86.29,89.02,202 [196 - 214],87.12% [86.29% - 89.02%],390,345,495,09-15-2020
115,FL- BRADENTON,82.97,7,7,7,82.26,83.1,7 [7 - 7],82.97% [82.26% - 83.1%],21,16,22,09-15-2020
116,FL- CLEARWATER,81.69,7,7,8,81.41,81.83,7 [7 - 8],81.69% [81.41% - 81.83%],27,23,30,09-15-2020
118,FL- FORT LAUDERDALE,84.02,173,167,178,83.43,84.67,173 [167 - 178],84.02% [83.43% - 84.67%],349,298,406,09-15-2020
119,FL- FORT MYERS,83.24,57,56,59,82.98,83.79,57 [56 - 59],83.24% [82.98% - 83.79%],123,114,145,09-15-2020
120,FL- GAINESVILLE,85.43,47,47,50,84.83,86.52,47 [47 - 50],85.43% [84.83% - 86.52%],99,89,120,09-15-2020
122,FL- HUDSON,83.55,21,21,22,83.12,84.07,21 [21 - 22],83.55% [83.12% - 84.07%],44,39,51,09-15-2020
123,FL- JACKSONVILLE,86.25,155,150,162,85.33,87.78,155 [150 - 162],86.25% [85.33% - 87.78%],306,262,382,09-15-2020
124,FL- LAKELAND,85.89,28,28,29,85.15,86.84,28 [28 - 29],85.89% [85.15% - 86.84%],62,55,73,09-15-2020
127,FL- MIAMI,84.86,242,228,251,83.32,85.81,242 [228 - 251],84.86% [83.32% - 85.81%],524,358,626,09-15-2020
129,FL- OCALA,85.49,35,35,36,85.04,86.58,35 [35 - 36],85.49% [85.04% - 86.58%],75,69,90,09-15-2020
130,FL- ORLANDO,84.24,217,211,224,83.67,85.03,217 [211 - 224],84.24% [83.67% - 85.03%],439,380,521,09-15-2020
131,FL- ORMOND BEACH,82.46,14,14,15,82.24,82.78,14 [14 - 15],82.46% [82.24% - 82.78%],40,37,46,09-15-2020
133,FL- PANAMA CITY,82.11,3,3,4,81.66,82.26,3 [3 - 4],82.11% [81.66% - 82.26%],14,11,15,09-15-2020
134,FL- PENSACOLA,85.79,68,66,70,84.9,86.68,68 [66 - 70],85.79% [84.9% - 86.68%],135,115,157,09-15-2020
137,FL- SARASOTA,81.93,7,7,7,81.45,82.08,7 [7 - 7],81.93% [81.45% - 82.08%],27,21,30,09-15-2020
139,FL- ST PETERSBURG,81.41,7,7,7,81.19,81.56,7 [7 - 7],81.41% [81.19% - 81.56%],22,19,25,09-15-2020
140,FL- TALLAHASSEE,89.69,129,124,139,87.27,93.57,129 [124 - 139],89.69% [87.27% - 93.57%],261,196,366,09-15-2020
141,FL- TAMPA,83.98,84,82,86,83.47,84.65,84 [82 - 86],83.98% [83.47% - 84.65%],169,148,198,09-15-2020
142,GA- ALBANY,81.43,1,1,2,81.22,82.26,1 [1 - 2],81.43% [81.22% - 82.26%],15,13,24,09-15-2020
144,GA- ATLANTA,93.86,856,826,887,91.69,96.73,856 [826 - 887],93.86% [91.69% - 96.73%],1659,1400,2004,09-15-2020
145,GA- AUGUSTA,85.57,63,62,67,84.93,87.05,63 [62 - 67],85.57% [84.93% - 87.05%],136,121,173,09-15-2020
