HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,84.78,193,178,242,82.33,91.43,193 [178 - 242],84.78% [82.33% - 91.43%],403,197,965,10-06-2020
2,AL- DOTHAN,90.23,58,54,77,84.74,106.36,58 [54 - 77],90.23% [84.74% - 106.36%],135,63,350,10-06-2020
5,AL- HUNTSVILLE,85.27,46,43,56,82.77,90.96,46 [43 - 56],85.27% [82.77% - 90.96%],99,52,206,10-06-2020
6,AL- MOBILE,97.98,244,221,326,86.76,135.97,244 [221 - 326],97.98% [86.76% - 135.97%],513,193,1599,10-06-2020
7,AL- MONTGOMERY,82.98,21,20,24,80.91,85.82,21 [20 - 24],82.98% [80.91% - 85.82%],46,14,90,10-06-2020
9,AL- TUSCALOOSA,97.57,81,72,118,83.41,146.63,81 [72 - 118],97.57% [83.41% - 146.63%],175,34,665,10-06-2020
11,AZ- MESA,83.45,28,27,34,81.82,87.02,28 [27 - 34],83.45% [81.82% - 87.02%],68,36,139,10-06-2020
12,AZ- PHOENIX,84.42,163,149,204,81.83,90.6,163 [149 - 204],84.42% [81.83% - 90.6%],334,139,803,10-06-2020
14,AZ- SUN CITY,81.39,0,0,1,80.62,82.72,0 [0 - 1],81.39% [80.62% - 82.72%],11,5,22,10-06-2020
15,AZ- TUCSON,82.36,27,24,40,80.48,88.32,27 [24 - 40],82.36% [80.48% - 88.32%],59,12,210,10-06-2020
16,AR- FORT SMITH,90.9,68,63,84,84.92,105.92,68 [63 - 84],90.9% [84.92% - 105.92%],139,63,332,10-06-2020
18,AR- JONESBORO,91.05,49,45,57,84.09,102.12,49 [45 - 57],91.05% [84.09% - 102.12%],99,37,200,10-06-2020
19,AR- LITTLE ROCK,88.03,230,210,275,83.14,96.98,230 [210 - 275],88.03% [83.14% - 96.98%],463,181,980,10-06-2020
21,AR- SPRINGDALE,90.63,54,50,64,84.45,100.53,54 [50 - 64],90.63% [84.45% - 100.53%],112,47,217,10-06-2020
22,AR- TEXARKANA,87.08,28,26,37,82.24,97.14,28 [26 - 37],87.08% [82.24% - 97.14%],69,22,168,10-06-2020
23,CA- ORANGE CO.,82.59,98,92,120,81.37,85.87,98 [92 - 120],82.59% [81.37% - 85.87%],198,105,449,10-06-2020
25,CA- BAKERSFIELD,81.7,27,26,32,80.86,83.26,27 [26 - 32],81.7% [80.86% - 83.26%],61,31,118,10-06-2020
31,CA- CHICO,87.34,21,20,27,83.59,96.56,21 [20 - 27],87.34% [83.59% - 96.56%],46,23,106,10-06-2020
33,CA- CONTRA COSTA CO.,83.61,33,31,40,81.8,87.39,33 [31 - 40],83.61% [81.8% - 87.39%],72,36,148,10-06-2020
43,CA- FRESNO,83.01,28,27,37,81.8,87.49,28 [27 - 37],83.01% [81.8% - 87.49%],68,41,171,10-06-2020
56,CA- LOS ANGELES,84.58,578,534,693,82.32,89.71,578 [534 - 693],84.58% [82.32% - 89.71%],1136,575,2408,10-06-2020
58,CA- MODESTO,80.75,0,0,2,80.06,81.45,0 [0 - 2],80.75% [80.06% - 81.45%],12,1,25,10-06-2020
62,CA- NAPA,83.54,7,7,11,83.44,90.48,7 [7 - 11],83.54% [83.44% - 90.48%],20,20,61,10-06-2020
65,CA- ALAMEDA CO.,81.24,14,14,17,80.68,82.13,14 [14 - 17],81.24% [80.68% - 82.13%],41,23,72,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,84.33,21,20,25,82.28,89.02,21 [20 - 25],84.33% [82.28% - 89.02%],45,24,95,10-06-2020
73,CA- REDDING,123.03,228,211,285,101.9,189.8,228 [211 - 285],123.03% [101.9% - 189.8%],465,237,1188,10-06-2020
77,CA- SACRAMENTO,81.49,35,32,53,80.63,85.37,35 [32 - 53],81.49% [80.63% - 85.37%],71,30,257,10-06-2020
78,CA- SALINAS,84.09,14,13,15,81.89,86.81,14 [13 - 15],84.09% [81.89% - 86.81%],32,15,54,10-06-2020
79,CA- SAN BERNARDINO,87.94,233,216,274,84.17,96.07,233 [216 - 274],87.94% [84.17% - 96.07%],459,241,929,10-06-2020
80,CA- SAN DIEGO,84.24,147,135,177,81.95,89.13,147 [135 - 177],84.24% [81.95% - 89.13%],298,137,642,10-06-2020
81,CA- SAN FRANCISCO,81.11,26,24,32,80.57,82.54,26 [24 - 32],81.11% [80.57% - 82.54%],56,29,129,10-06-2020
82,CA- SAN JOSE,81.4,21,19,26,80.59,83.5,21 [19 - 26],81.4% [80.59% - 83.5%],42,18,106,10-06-2020
83,CA- SAN LUIS OBISPO,84.62,7,7,9,82.19,87.89,7 [7 - 9],84.62% [82.19% - 87.89%],21,10,36,10-06-2020
85,CA- SAN MATEO CO.,80.95,7,7,9,80.45,81.97,7 [7 - 9],80.95% [80.45% - 81.97%],25,12,53,10-06-2020
86,CA- SANTA BARBARA,82.51,7,7,9,81.24,84.87,7 [7 - 9],82.51% [81.24% - 84.87%],24,12,47,10-06-2020
87,CA- SANTA CRUZ,83.5,0,0,1,83.06,86.69,0 [0 - 1],83.5% [83.06% - 86.69%],12,11,24,10-06-2020
89,CA- SANTA ROSA,83.06,28,27,32,81.83,86.18,28 [27 - 32],83.06% [81.83% - 86.18%],56,34,115,10-06-2020
91,CA- STOCKTON,80.87,0,0,0,80.0,80.85,0 [0 - 0],80.87% [80.0% - 80.85%],9,0,9,10-06-2020
96,CA- VENTURA,82.15,8,7,11,80.83,83.5,8 [7 - 11],82.15% [80.83% - 83.5%],33,13,55,10-06-2020
101,CO- BOULDER,86.34,7,7,11,80.42,96.42,7 [7 - 11],86.34% [80.42% - 96.42%],30,2,78,10-06-2020
102,CO- COLORADO SPRINGS,94.53,73,65,98,82.8,122.42,73 [65 - 98],94.53% [82.8% - 122.42%],150,29,439,10-06-2020
103,CO- DENVER,117.23,950,865,1156,96.66,164.55,950 [865 - 1156],117.23% [96.66% - 164.55%],1778,796,4039,10-06-2020
104,CO- FORT COLLINS,110.27,104,96,129,93.62,151.52,104 [96 - 129],110.27% [93.62% - 151.52%],193,87,457,10-06-2020
105,CO- GRAND JUNCTION,100.36,89,82,111,89.85,125.2,89 [82 - 111],100.36% [89.85% - 125.2%],161,78,358,10-06-2020
106,CO- GREELEY,97.49,72,65,88,86.56,118.87,72 [65 - 88],97.49% [86.56% - 118.87%],135,51,302,10-06-2020
