region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,102.74,1498,1448,1551,98.85,106.99,1498 [1448 - 1551],102.74% [98.85% - 106.99%],1920,1592,2279,12-21-2020
2,AL- DOTHAN,96.49,173,167,179,94.01,99.58,173 [167 - 179],96.49% [94.01% - 99.58%],219,186,260,12-21-2020
5,AL- HUNTSVILLE,118.88,580,560,605,112.02,126.86,580 [560 - 605],118.88% [112.02% - 126.86%],731,602,881,12-21-2020
6,AL- MOBILE,93.48,297,286,308,91.31,95.47,297 [286 - 308],93.48% [91.31% - 95.47%],385,323,442,12-21-2020
7,AL- MONTGOMERY,103.29,281,272,292,99.21,107.68,281 [272 - 292],103.29% [99.21% - 107.68%],360,297,428,12-21-2020
9,AL- TUSCALOOSA,108.66,224,216,234,102.95,114.47,224 [216 - 234],108.66% [102.95% - 114.47%],286,229,344,12-21-2020
11,AZ- MESA,145.1,1028,988,1073,132.02,158.74,1028 [988 - 1073],145.1% [132.02% - 158.74%],1289,1030,1559,12-21-2020
12,AZ- PHOENIX,125.73,2771,2657,2906,116.03,136.2,2771 [2657 - 2906],125.73% [116.03% - 136.2%],3464,2729,4257,12-21-2020
14,AZ- SUN CITY,108.77,187,179,195,102.96,114.81,187 [179 - 195],108.77% [102.96% - 114.81%],233,186,282,12-21-2020
15,AZ- TUCSON,117.68,742,713,772,110.07,125.44,742 [713 - 772],117.68% [110.07% - 125.44%],951,759,1147,12-21-2020
16,AR- FORT SMITH,91.63,115,110,119,89.13,93.43,115 [110 - 119],91.63% [89.13% - 93.43%],149,117,172,12-21-2020
18,AR- JONESBORO,92.39,85,82,88,91.5,93.5,85 [82 - 88],92.39% [91.5% - 93.5%],112,104,122,12-21-2020
19,AR- LITTLE ROCK,93.95,634,612,662,91.17,96.75,634 [612 - 662],93.95% [91.17% - 96.75%],805,645,967,12-21-2020
21,AR- SPRINGDALE,106.68,223,215,232,101.76,112.17,223 [215 - 232],106.68% [101.76% - 112.17%],282,230,340,12-21-2020
22,AR- TEXARKANA,86.73,48,46,53,84.59,88.78,48 [46 - 53],86.73% [84.59% - 88.78%],66,45,86,12-21-2020
23,CA- ORANGE CO.,118.73,2374,2289,2469,111.84,126.24,2374 [2289 - 2469],118.73% [111.84% - 126.24%],2963,2436,3538,12-21-2020
25,CA- BAKERSFIELD,105.91,735,708,765,101.24,111.03,735 [708 - 765],105.91% [101.24% - 111.03%],937,768,1122,12-21-2020
31,CA- CHICO,100.31,100,96,105,96.72,104.38,100 [96 - 105],100.31% [96.72% - 104.38%],130,107,156,12-21-2020
33,CA- CONTRA COSTA CO.,100.02,284,275,294,98.72,101.42,284 [275 - 294],100.02% [98.72% - 101.42%],401,375,429,12-21-2020
43,CA- FRESNO,167.56,1615,1557,1686,150.0,188.32,1615 [1557 - 1686],167.56% [150.0% - 188.32%],1999,1598,2473,12-21-2020
56,CA- LOS ANGELES,138.95,11895,11468,12376,128.34,150.49,11.90K [11.47K - 12.38K],138.95% [128.34% - 150.49%],14621,11990,17483,12-21-2020
58,CA- MODESTO,120.95,568,547,595,113.39,129.74,568 [547 - 595],120.95% [113.39% - 129.74%],704,574,855,12-21-2020
62,CA- NAPA,96.32,76,73,79,93.4,99.93,76 [73 - 79],96.32% [93.4% - 99.93%],95,78,116,12-21-2020
65,CA- ALAMEDA CO.,100.33,547,527,570,96.66,104.33,547 [527 - 570],100.33% [96.66% - 104.33%],687,563,822,12-21-2020
69,CA- PALM SPR/RANCHO MIR.,161.86,713,687,741,146.48,178.48,713 [687 - 741],161.86% [146.48% - 178.48%],862,700,1037,12-21-2020
73,CA- REDDING,83.88,28,27,29,83.23,84.34,28 [27 - 29],83.88% [83.23% - 84.34%],42,35,47,12-21-2020
77,CA- SACRAMENTO,106.02,984,949,1025,101.26,111.35,984 [949 - 1025],106.02% [101.26% - 111.35%],1245,1017,1500,12-21-2020
78,CA- SALINAS,157.81,500,482,524,142.42,177.23,500 [482 - 524],157.81% [142.42% - 177.23%],617,495,771,12-21-2020
79,CA- SAN BERNARDINO,227.58,6994,6757,7270,200.7,258.43,6994 [6757 - 7270],227.58% [200.7% - 258.43%],8533,6979,10317,12-21-2020
80,CA- SAN DIEGO,138.14,3333,3210,3475,127.62,149.83,3333 [3210 - 3475],138.14% [127.62% - 149.83%],4089,3349,4911,12-21-2020
81,CA- SAN FRANCISCO,87.1,279,270,290,86.27,88.0,279 [270 - 290],87.1% [86.27% - 88.0%],360,318,406,12-21-2020
82,CA- SAN JOSE,105.18,594,573,618,100.56,110.24,594 [573 - 618],105.18% [100.56% - 110.24%],762,622,915,12-21-2020
83,CA- SAN LUIS OBISPO,110.92,113,109,118,105.44,117.28,113 [109 - 118],110.92% [105.44% - 117.28%],141,116,170,12-21-2020
85,CA- SAN MATEO CO.,91.76,247,239,258,89.68,94.09,247 [239 - 258],91.76% [89.68% - 94.09%],317,261,380,12-21-2020
86,CA- SANTA BARBARA,92.53,91,88,95,91.28,93.66,91 [88 - 95],92.53% [91.28% - 93.66%],121,109,132,12-21-2020
