region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.24,862,810,974,83.69,91.12,862 [810 - 974],86.24% [83.69% - 91.12%],527,312,939,01-26-2021
2,AL- DOTHAN,86.7,154,145,172,84.59,90.69,154 [145 - 172],86.7% [84.59% - 90.69%],89,61,142,01-26-2021
5,AL- HUNTSVILLE,83.78,117,110,127,82.39,85.74,117 [110 - 127],83.78% [82.39% - 85.74%],71,45,108,01-26-2021
6,AL- MOBILE,89.24,454,425,506,85.46,96.17,454 [425 - 506],89.24% [85.46% - 96.17%],264,156,462,01-26-2021
7,AL- MONTGOMERY,101.09,558,523,634,92.42,120.49,558 [523 - 634],101.09% [92.42% - 120.49%],326,192,626,01-26-2021
9,AL- TUSCALOOSA,87.21,123,115,143,84.11,93.13,123 [115 - 143],87.21% [84.11% - 93.13%],72,41,131,01-26-2021
11,AZ- MESA,92.78,416,387,481,87.27,102.78,416 [387 - 481],92.78% [87.27% - 102.78%],253,144,451,01-26-2021
12,AZ- PHOENIX,86.81,832,776,942,83.87,91.64,832 [776 - 942],86.81% [83.87% - 91.64%],516,293,882,01-26-2021
14,AZ- SUN CITY,82.96,37,34,41,81.6,84.81,37 [34 - 41],82.96% [81.6% - 84.81%],24,13,39,01-26-2021
15,AZ- TUCSON,99.33,850,787,1006,89.55,122.79,850 [787 - 1006],99.33% [89.55% - 122.79%],488,241,1080,01-26-2021
16,AR- FORT SMITH,85.7,123,114,132,82.97,88.12,123 [114 - 132],85.7% [82.97% - 88.12%],73,38,104,01-26-2021
18,AR- JONESBORO,82.99,39,36,44,81.99,84.65,39 [36 - 44],82.99% [81.99% - 84.65%],27,18,42,01-26-2021
19,AR- LITTLE ROCK,84.19,414,389,457,82.69,86.41,414 [389 - 457],84.19% [82.69% - 86.41%],242,155,370,01-26-2021
21,AR- SPRINGDALE,93.15,245,231,273,88.42,102.33,245 [231 - 273],93.15% [88.42% - 102.33%],139,89,236,01-26-2021
22,AR- TEXARKANA,86.12,103,97,114,83.78,89.9,103 [97 - 114],86.12% [83.78% - 89.9%],60,37,97,01-26-2021
23,CA- ORANGE CO.,85.61,706,667,761,83.63,88.14,706 [667 - 761],85.61% [83.63% - 88.14%],429,278,623,01-26-2021
25,CA- BAKERSFIELD,84.56,278,263,299,82.96,86.75,278 [263 - 299],84.56% [82.96% - 86.75%],165,107,244,01-26-2021
31,CA- CHICO,83.12,32,30,35,81.88,84.53,32 [30 - 35],83.12% [81.88% - 84.53%],20,12,29,01-26-2021
33,CA- CONTRA COSTA CO.,83.2,102,95,111,81.95,84.69,102 [95 - 111],83.2% [81.95% - 84.69%],64,39,94,01-26-2021
43,CA- FRESNO,85.74,208,195,223,83.59,88.1,208 [195 - 223],85.74% [83.59% - 88.1%],131,82,185,01-26-2021
56,CA- LOS ANGELES,88.32,3419,3209,3639,84.93,91.83,3419 [3209 - 3639],88.32% [84.93% - 91.83%],2063,1224,2933,01-26-2021
58,CA- MODESTO,83.55,94,87,102,82.09,85.24,94 [87 - 102],83.55% [82.09% - 85.24%],61,36,90,01-26-2021
62,CA- NAPA,84.12,41,38,46,82.06,87.22,41 [38 - 46],84.12% [82.06% - 87.22%],24,12,42,01-26-2021
65,CA- ALAMEDA CO.,81.48,75,68,83,80.71,82.4,75 [68 - 83],81.48% [80.71% - 82.4%],50,24,81,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,88.17,139,132,147,85.6,91.21,139 [132 - 147],88.17% [85.6% - 91.21%],86,59,118,01-26-2021
73,CA- REDDING,81.48,28,26,32,80.92,82.5,28 [26 - 32],81.48% [80.92% - 82.5%],16,10,27,01-26-2021
77,CA- SACRAMENTO,82.78,218,204,239,81.67,84.24,218 [204 - 239],82.78% [81.67% - 84.24%],133,80,203,01-26-2021
78,CA- SALINAS,82.9,36,33,39,81.64,84.04,36 [33 - 39],82.9% [81.64% - 84.04%],23,13,32,01-26-2021
79,CA- SAN BERNARDINO,88.58,783,741,830,85.64,91.9,783 [741 - 830],88.58% [85.64% - 91.9%],496,326,688,01-26-2021
80,CA- SAN DIEGO,86.97,800,756,854,84.54,89.91,800 [756 - 854],86.97% [84.54% - 89.91%],490,319,697,01-26-2021
81,CA- SAN FRANCISCO,81.24,105,98,114,80.75,81.83,105 [98 - 114],81.24% [80.75% - 81.83%],63,38,93,01-26-2021
82,CA- SAN JOSE,85.98,314,295,342,83.67,88.72,314 [295 - 342],85.98% [83.67% - 88.72%],181,111,264,01-26-2021
83,CA- SAN LUIS OBISPO,84.82,34,31,37,82.85,86.58,34 [31 - 37],84.82% [82.85% - 86.58%],22,13,30,01-26-2021
85,CA- SAN MATEO CO.,82.41,107,100,116,81.41,83.49,107 [100 - 116],82.41% [81.41% - 83.49%],65,38,94,01-26-2021
86,CA- SANTA BARBARA,92.11,203,192,219,87.45,98.12,203 [192 - 219],92.11% [87.45% - 98.12%],117,72,175,01-26-2021
87,CA- SANTA CRUZ,97.55,108,101,119,90.58,108.69,108 [101 - 119],97.55% [90.58% - 108.69%],63,38,103,01-26-2021
89,CA- SANTA ROSA,81.34,39,36,43,80.75,81.88,39 [36 - 43],81.34% [80.75% - 81.88%],25,14,35,01-26-2021
91,CA- STOCKTON,84.14,69,64,75,82.63,86.02,69 [64 - 75],84.14% [82.63% - 86.02%],44,28,64,01-26-2021
96,CA- VENTURA,108.35,778,735,817,97.55,118.21,778 [735 - 817],108.35% [97.55% - 118.21%],446,276,601,01-26-2021
101,CO- BOULDER,81.89,14,13,16,81.26,82.95,14 [13 - 16],81.89% [81.26% - 82.95%],9,6,14,01-26-2021
102,CO- COLORADO SPRINGS,84.15,77,72,90,82.51,87.83,77 [72 - 90],84.15% [82.51% - 87.83%],43,26,81,01-26-2021
