HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations,Lower Hospitalization Bound,Upper Hospitalization Bound,Last Update
230,MA- SPRINGFIELD,84,490,419,494,04-08-2020
231,MA- WORCESTER,87,805,689,812,04-08-2020
232,MI- ANN ARBOR,87,1639,1406,1653,04-08-2020
233,MI- DEARBORN,86,756,650,762,04-08-2020
234,MI- DETROIT,87,2348,2017,2369,04-08-2020
235,MI- FLINT,84,381,326,384,04-08-2020
238,MI- KALAMAZOO,80,49,40,49,04-08-2020
239,MI- LANSING,82,197,167,198,04-08-2020
240,MI- MARQUETTE,80,0,0,0,04-08-2020
242,MI- MUSKEGON,80,23,19,23,04-08-2020
243,MI- PETOSKEY,80,0,0,0,04-08-2020
244,MI- PONTIAC,87,629,541,634,04-08-2020
245,MI- ROYAL OAK,85,1053,905,1062,04-08-2020
246,MI- SAGINAW,80,50,41,50,04-08-2020
248,MI- ST JOSEPH,81,28,25,28,04-08-2020
249,MI- TRAVERSE CITY,80,0,0,0,04-08-2020
250,MN- DULUTH,80,0,0,0,04-08-2020
251,MN- MINNEAPOLIS,81,625,533,630,04-08-2020
253,MN- ROCHESTER,80,49,43,49,04-08-2020
254,MN- ST CLOUD,80,33,29,33,04-08-2020
256,MN- ST PAUL,81,270,231,272,04-08-2020
257,MS- GULFPORT,85,298,256,300,04-08-2020
258,MS- HATTIESBURG,82,155,131,156,04-08-2020
259,MS- JACKSON,81,526,449,530,04-08-2020
261,MS- OXFORD,80,0,0,0,04-08-2020
262,MS- TUPELO,80,37,30,37,04-08-2020
263,MO- CAPE GIRARDEAU,80,0,0,0,04-08-2020
264,MO- COLUMBIA,80,59,50,59,04-08-2020
267,MO- JOPLIN,80,0,0,0,04-08-2020
268,MO- KANSAS CITY,82,1152,986,1162,04-08-2020
270,MO- SPRINGFIELD,80,76,66,76,04-08-2020
273,MO- ST LOUIS,80,558,476,563,04-08-2020
274,MT- BILLINGS,81,164,141,165,04-08-2020
275,MT- GREAT FALLS,80,0,0,0,04-08-2020
276,MT- MISSOULA,80,16,13,16,04-08-2020
277,NE- LINCOLN,83,374,320,377,04-08-2020
278,NE- OMAHA,88,3032,2609,3059,04-08-2020
279,NV- LAS VEGAS,87,1876,1606,1893,04-08-2020
280,NV- RENO,82,252,216,254,04-08-2020
281,NH- LEBANON,83,193,164,194,04-08-2020
282,NH- MANCHESTER,82,262,224,264,04-08-2020
283,NJ- CAMDEN,89,4723,4037,4766,04-08-2020
284,NJ- HACKENSACK,108,7140,6151,7203,04-08-2020
285,NJ- MORRISTOWN,108,3640,3119,3673,04-08-2020
288,NJ- NEW BRUNSWICK,98,3401,2914,3432,04-08-2020
289,NJ- NEWARK,99,6377,5476,6434,04-08-2020
291,NJ- PATERSON,100,1594,1367,1608,04-08-2020
293,NM- ALBUQUERQUE,80,189,162,190,04-08-2020
295,NY- ALBANY,99,6366,5457,6424,04-08-2020
296,NY- BINGHAMTON,83,213,180,215,04-08-2020
297,NY- BRONX,134,13406,11559,13523,04-08-2020
299,NY- BUFFALO,84,971,828,980,04-08-2020
300,NY- ELMIRA,82,177,150,178,04-08-2020
301,NY- EAST LONG ISLAND,137,42826,36894,43204,04-08-2020
304,NY- ROCHESTER,85,1127,965,1137,04-08-2020
307,NY- SYRACUSE,83,615,522,620,04-08-2020
308,NY- WHITE PLAINS,135,11422,9883,11520,04-08-2020
309,NC- ASHEVILLE,80,47,40,47,04-08-2020
311,NC- CHARLOTTE,84,1514,1295,1528,04-08-2020
312,NC- DURHAM,81,456,391,460,04-08-2020
313,NC- GREENSBORO,81,184,155,185,04-08-2020
314,NC- GREENVILLE,80,0,0,0,04-08-2020
315,NC- HICKORY,80,35,29,35,04-08-2020
318,NC- RALEIGH,83,1027,880,1036,04-08-2020
319,NC- WILMINGTON,81,91,77,91,04-08-2020
320,NC- WINSTON-SALEM,81,260,223,262,04-08-2020
321,ND- BISMARCK,80,42,37,42,04-08-2020
322,ND- FARGO MOORHEAD -MN,80,0,0,0,04-08-2020
323,ND- GRAND FORKS,80,0,0,0,04-08-2020
324,ND- MINOT,80,0,0,0,04-08-2020
325,OH- AKRON,84,628,536,633,04-08-2020
326,OH- CANTON,82,301,257,303,04-08-2020
327,OH- CINCINNATI,81,593,510,598,04-08-2020
328,OH- CLEVELAND,83,2223,1905,2243,04-08-2020
329,OH- COLUMBUS,81,664,566,670,04-08-2020
330,OH- DAYTON,80,204,175,205,04-08-2020
331,OH- ELYRIA,85,288,248,290,04-08-2020
332,OH- KETTERING,81,130,112,131,04-08-2020
334,OH- TOLEDO,81,397,335,400,04-08-2020
335,OH- YOUNGSTOWN,81,310,264,312,04-08-2020
336,OK- LAWTON,80,0,0,0,04-08-2020
339,OK- OKLAHOMA CITY,83,1455,1252,1468,04-08-2020
340,OK- TULSA,80,216,183,218,04-08-2020
341,OR- BEND,82,68,59,68,04-08-2020
342,OR- EUGENE,82,164,142,165,04-08-2020
343,OR- MEDFORD,80,0,0,0,04-08-2020
344,OR- PORTLAND,82,880,751,888,04-08-2020
345,OR- SALEM,84,121,105,122,04-08-2020
346,PA- ALLENTOWN,88,1708,1458,1724,04-08-2020
347,PA- ALTOONA,80,0,0,0,04-08-2020
350,PA- DANVILLE,80,23,19,23,04-08-2020
351,PA- ERIE,80,63,52,63,04-08-2020
352,PA- HARRISBURG,82,322,278,324,04-08-2020
354,PA- JOHNSTOWN,80,0,0,0,04-08-2020
355,PA- LANCASTER,83,288,245,290,04-08-2020
356,PA- PHILADELPHIA,85,4804,4107,4848,04-08-2020
357,PA- PITTSBURGH,80,629,539,634,04-08-2020
358,PA- READING,84,358,305,361,04-08-2020
359,PA- SAYRE,80,28,25,28,04-08-2020
360,PA- SCRANTON,84,276,235,278,04-08-2020
362,PA- WILKES-BARRE,83,131,112,132,04-08-2020
363,PA- YORK,83,168,144,169,04-08-2020
365,SC- CHARLESTON,85,1143,976,1153,04-08-2020
366,SC- COLUMBIA,92,3137,2691,3165,04-08-2020
367,SC- FLORENCE,83,277,239,279,04-08-2020
368,SC- GREENVILLE,86,1002,855,1011,04-08-2020
369,SC- SPARTANBURG,83,257,219,259,04-08-2020
371,SD- SIOUX FALLS,80,99,85,99,04-08-2020
373,TN- CHATTANOOGA,80,23,20,23,04-08-2020
374,TN- JACKSON,80,0,0,0,04-08-2020
375,TN- JOHNSON CITY,80,0,0,0,04-08-2020
376,TN- KINGSPORT,80,0,0,0,04-08-2020
377,TN- KNOXVILLE,80,21,19,21,04-08-2020
379,TN- MEMPHIS,80,420,362,423,04-08-2020
380,TN- NASHVILLE,82,1202,1030,1212,04-08-2020
382,TX- ABILENE,80,0,0,0,04-08-2020
383,TX- AMARILLO,80,0,0,0,04-08-2020
385,TX- AUSTIN,87,1797,1538,1813,04-08-2020
386,TX- BEAUMONT,81,97,84,97,04-08-2020
388,TX- BRYAN,84,189,164,190,04-08-2020
390,TX- CORPUS CHRISTI,80,42,34,42,04-08-2020
391,TX- DALLAS,86,5003,4277,5049,04-08-2020
393,TX- EL PASO,81,224,192,226,04-08-2020
394,TX- FORT WORTH,85,1877,1602,1894,04-08-2020
396,TX- HARLINGEN,81,114,99,115,04-08-2020
397,TX- HOUSTON,84,5286,4518,5335,04-08-2020
399,TX- LONGVIEW,80,3,2,3,04-08-2020
400,TX- LUBBOCK,80,106,90,107,04-08-2020
402,TX- MCALLEN,80,80,68,80,04-08-2020
406,TX- ODESSA,80,0,0,0,04-08-2020
411,TX- SAN ANGELO,80,0,0,0,04-08-2020
412,TX- SAN ANTONIO,87,3766,3229,3800,04-08-2020
413,TX- TEMPLE,83,236,202,238,04-08-2020
416,TX- TYLER,81,196,169,197,04-08-2020
417,TX- VICTORIA,80,0,0,0,04-08-2020
418,TX- WACO,87,302,259,304,04-08-2020
420,TX- WICHITA FALLS,81,91,79,91,04-08-2020
421,UT- OGDEN,81,88,75,88,04-08-2020
422,UT- PROVO,81,112,97,113,04-08-2020
423,UT- SALT LAKE CITY,81,354,304,357,04-08-2020
424,VT- BURLINGTON,86,678,582,684,04-08-2020
426,VA- ARLINGTON,86,1276,1092,1287,04-08-2020
427,VA- CHARLOTTESVILLE,80,0,0,0,04-08-2020
428,VA- LYNCHBURG,80,0,0,0,04-08-2020
429,VA- NEWPORT NEWS,82,213,184,214,04-08-2020
430,VA- NORFOLK,80,143,122,144,04-08-2020
431,VA- RICHMOND,81,341,291,344,04-08-2020
432,VA- ROANOKE,80,0,0,0,04-08-2020
435,VA- WINCHESTER,81,63,52,63,04-08-2020
437,WA- EVERETT,145,3678,3172,3710,04-08-2020
438,WA- OLYMPIA,98,801,683,808,04-08-2020
439,WA- SEATTLE,118,14262,12290,14387,04-08-2020
440,WA- SPOKANE,84,1109,949,1119,04-08-2020
441,WA- TACOMA,121,3367,2889,3397,04-08-2020
442,WA- YAKIMA,88,315,270,317,04-08-2020
443,WV- CHARLESTON,80,0,0,0,04-08-2020
444,WV- HUNTINGTON,80,0,0,0,04-08-2020
445,WV- MORGANTOWN,80,0,0,0,04-08-2020
446,WI- APPLETON,80,29,25,29,04-08-2020
447,WI- GREEN BAY,80,37,31,37,04-08-2020
448,WI- LA CROSSE,80,26,23,26,04-08-2020
449,WI- MADISON,82,552,473,557,04-08-2020
450,WI- MARSHFIELD,80,0,0,0,04-08-2020
451,WI- MILWAUKEE,83,2100,1803,2119,04-08-2020
452,WI- NEENAH,81,58,50,58,04-08-2020
456,WI- WAUSAU,80,0,0,0,04-08-2020
457,WY- CASPER,80,49,43,49,04-08-2020
303,NY- NEW YORK,121,43478,37463,43861,04-08-2020
