region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.75,997,927,1104,83.21,88.3,997 [927 - 1104],85.75% [83.21% - 88.3%],486,271,701,01-26-2021
2,AL- DOTHAN,85.05,151,144,165,83.54,87.68,151 [144 - 165],85.05% [83.54% - 87.68%],67,47,102,01-26-2021
5,AL- HUNTSVILLE,83.35,131,124,141,82.45,84.52,131 [124 - 141],83.35% [82.45% - 84.52%],63,46,85,01-26-2021
6,AL- MOBILE,86.58,437,415,477,84.34,90.29,437 [415 - 477],86.58% [84.34% - 90.29%],188,124,294,01-26-2021
7,AL- MONTGOMERY,93.97,486,458,551,88.47,105.68,486 [458 - 551],93.97% [88.47% - 105.68%],216,131,397,01-26-2021
9,AL- TUSCALOOSA,85.71,128,120,143,83.41,88.62,128 [120 - 143],85.71% [83.41% - 88.62%],57,34,86,01-26-2021
11,AZ- MESA,90.45,458,430,508,86.62,96.16,458 [430 - 508],90.45% [86.62% - 96.16%],207,131,320,01-26-2021
12,AZ- PHOENIX,85.82,953,897,1045,83.72,88.77,953 [897 - 1045],85.82% [83.72% - 88.77%],441,282,664,01-26-2021
14,AZ- SUN CITY,82.84,46,43,50,81.73,84.07,46 [43 - 50],82.84% [81.73% - 84.07%],23,14,33,01-26-2021
15,AZ- TUCSON,94.3,839,785,957,88.04,107.61,839 [785 - 957],94.3% [88.04% - 107.61%],361,203,697,01-26-2021
16,AR- FORT SMITH,84.22,122,115,131,82.73,85.93,122 [115 - 131],84.22% [82.73% - 85.93%],54,35,76,01-26-2021
18,AR- JONESBORO,82.32,48,46,53,81.77,83.21,48 [46 - 53],82.32% [81.77% - 83.21%],21,16,29,01-26-2021
19,AR- LITTLE ROCK,83.26,430,407,464,82.22,84.57,430 [407 - 464],83.26% [82.22% - 84.57%],188,128,264,01-26-2021
21,AR- SPRINGDALE,89.74,239,226,262,86.34,95.04,239 [226 - 262],89.74% [86.34% - 95.04%],103,67,159,01-26-2021
22,AR- TEXARKANA,84.29,96,91,105,82.65,86.12,96 [91 - 105],84.29% [82.65% - 86.12%],42,26,60,01-26-2021
23,CA- ORANGE CO.,84.56,775,738,824,83.16,86.17,775 [738 - 824],84.56% [83.16% - 86.17%],349,242,472,01-26-2021
25,CA- BAKERSFIELD,83.65,295,280,315,82.52,85.03,295 [280 - 315],83.65% [82.52% - 85.03%],132,91,182,01-26-2021
31,CA- CHICO,82.5,35,33,37,81.56,83.44,35 [33 - 37],82.5% [81.56% - 83.44%],16,10,22,01-26-2021
33,CA- CONTRA COSTA CO.,82.7,118,111,126,81.8,83.69,118 [111 - 126],82.7% [81.8% - 83.69%],54,36,74,01-26-2021
43,CA- FRESNO,84.82,239,226,253,83.29,86.4,239 [226 - 253],84.82% [83.29% - 86.4%],110,75,146,01-26-2021
56,CA- LOS ANGELES,86.59,3695,3485,3913,84.17,89.04,3695 [3485 - 3913],86.59% [84.17% - 89.04%],1634,1035,2242,01-26-2021
58,CA- MODESTO,83.2,113,107,121,82.09,84.36,113 [107 - 121],83.2% [82.09% - 84.36%],55,36,75,01-26-2021
62,CA- NAPA,83.09,42,39,46,81.72,84.47,42 [39 - 46],83.09% [81.72% - 84.47%],18,10,26,01-26-2021
65,CA- ALAMEDA CO.,81.33,93,86,101,80.77,82.01,93 [86 - 101],81.33% [80.77% - 82.01%],45,26,68,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,86.74,156,149,165,84.84,89.02,156 [149 - 165],86.74% [84.84% - 89.02%],71,51,95,01-26-2021
73,CA- REDDING,81.2,28,26,31,80.92,81.76,28 [26 - 31],81.2% [80.92% - 81.76%],13,10,19,01-26-2021
77,CA- SACRAMENTO,82.3,241,227,259,81.55,83.32,241 [227 - 259],82.3% [81.55% - 83.32%],110,74,159,01-26-2021
78,CA- SALINAS,82.65,45,42,48,81.77,83.53,45 [42 - 48],82.65% [81.77% - 83.53%],21,14,28,01-26-2021
