HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.21,429,382,544,82.72,104.3,429 [382 - 544],89.21% [82.72% - 104.3%],778,230,2052,06-02-2020
2,AL- DOTHAN,83.02,21,19,30,80.45,90.09,21 [19 - 30],83.02% [80.45% - 90.09%],40,6,134,06-02-2020
5,AL- HUNTSVILLE,87.43,75,67,99,82.18,100.59,75 [67 - 99],87.43% [82.18% - 100.59%],139,41,387,06-02-2020
6,AL- MOBILE,87.87,126,114,156,82.73,99.08,126 [114 - 156],87.87% [82.73% - 99.08%],224,78,545,06-02-2020
7,AL- MONTGOMERY,87.37,62,55,83,82.13,102.32,62 [55 - 83],87.37% [82.13% - 102.32%],113,33,345,06-02-2020
9,AL- TUSCALOOSA,89.38,49,43,63,82.1,105.45,49 [43 - 63],89.38% [82.1% - 105.45%],93,21,254,06-02-2020
11,AZ- MESA,103.02,253,232,337,90.66,148.43,253 [232 - 337],103.02% [90.66% - 148.43%],455,211,1355,06-02-2020
12,AZ- PHOENIX,94.93,631,576,835,86.77,123.93,631 [576 - 835],94.93% [86.77% - 123.93%],1130,513,3328,06-02-2020
14,AZ- SUN CITY,89.64,40,37,55,84.44,108.64,40 [37 - 55],89.64% [84.44% - 108.64%],78,36,232,06-02-2020
15,AZ- TUCSON,91.27,158,144,223,84.75,117.96,158 [144 - 223],91.27% [84.75% - 117.96%],284,120,958,06-02-2020
16,AR- FORT SMITH,81.51,10,9,14,80.23,85.62,10 [9 - 14],81.51% [80.23% - 85.62%],19,3,72,06-02-2020
18,AR- JONESBORO,82.29,10,9,13,80.33,86.08,10 [9 - 13],82.29% [80.33% - 86.08%],20,3,55,06-02-2020
19,AR- LITTLE ROCK,87.54,236,210,275,81.85,95.4,236 [210 - 275],87.54% [81.85% - 95.4%],434,107,889,06-02-2020
21,AR- SPRINGDALE,84.07,23,20,29,81.04,90.12,23 [20 - 29],84.07% [81.04% - 90.12%],43,11,107,06-02-2020
22,AR- TEXARKANA,81.89,7,6,11,80.0,86.63,7 [6 - 11],81.89% [80.0% - 86.63%],18,0,65,06-02-2020
23,CA- ORANGE CO.,100.54,1065,942,1316,86.03,130.18,1065 [942 - 1316],100.54% [86.03% - 130.18%],1571,461,3839,06-02-2020
