HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.01,400,363,418,83.77,92.75,400 [363 - 418],90.01% [83.77% - 92.75%],845,318,1077,06-30-2020
2,AL- DOTHAN,93.76,86,78,90,85.27,98.52,86 [78 - 90],93.76% [85.27% - 98.52%],182,70,246,06-30-2020
5,AL- HUNTSVILLE,92.96,114,104,119,84.68,96.49,114 [104 - 119],92.96% [84.68% - 96.49%],243,88,310,06-30-2020
6,AL- MOBILE,93.35,187,172,194,85.46,97.15,187 [172 - 194],93.35% [85.46% - 97.15%],381,156,490,06-30-2020
7,AL- MONTGOMERY,91.49,81,74,85,83.75,94.88,81 [74 - 85],91.49% [83.75% - 94.88%],177,58,230,06-30-2020
9,AL- TUSCALOOSA,90.18,46,42,49,83.01,93.23,46 [42 - 49],90.18% [83.01% - 93.23%],101,30,132,06-30-2020
11,AZ- MESA,108.84,262,242,280,95.66,122.63,262 [242 - 280],108.84% [95.66% - 122.63%],571,310,844,06-30-2020
12,AZ- PHOENIX,98.86,658,608,704,90.28,107.97,658 [608 - 704],98.86% [90.28% - 107.97%],1428,779,2119,06-30-2020
14,AZ- SUN CITY,92.14,42,39,46,86.54,97.9,42 [39 - 46],92.14% [86.54% - 97.9%],98,53,145,06-30-2020
15,AZ- TUCSON,99.33,224,206,242,89.79,109.83,224 [206 - 242],99.33% [89.79% - 109.83%],487,247,753,06-30-2020
16,AR- FORT SMITH,85.81,30,28,32,83.28,87.65,30 [28 - 32],85.81% [83.28% - 87.65%],74,42,98,06-30-2020
18,AR- JONESBORO,85.42,20,19,22,83.1,87.85,20 [19 - 22],85.42% [83.1% - 87.85%],48,28,71,06-30-2020
19,AR- LITTLE ROCK,84.02,98,90,109,82.06,86.65,98 [90 - 109],84.02% [82.06% - 86.65%],232,119,384,06-30-2020
21,AR- SPRINGDALE,90.8,48,45,52,86.34,95.42,48 [45 - 52],90.8% [86.34% - 95.42%],114,67,163,06-30-2020
22,AR- TEXARKANA,88.5,33,31,35,84.8,91.43,33 [31 - 35],88.5% [84.8% - 91.43%],83,47,112,06-30-2020
23,CA- ORANGE CO.,92.58,469,421,496,83.76,97.75,469 [421 - 496],92.58% [83.76% - 97.75%],962,288,1358,06-30-2020
25,CA- BAKERSFIELD,89.68,173,153,186,81.83,94.91,173 [153 - 186],89.68% [81.83% - 94.91%],350,66,539,06-30-2020
31,CA- CHICO,94.46,42,38,46,82.66,102.34,42 [38 - 46],94.46% [82.66% - 102.34%],92,17,143,06-30-2020
33,CA- CONTRA COSTA CO.,92.22,111,101,119,84.49,97.42,111 [101 - 119],92.22% [84.49% - 97.42%],244,90,349,06-30-2020
43,CA- FRESNO,96.17,182,161,196,82.85,105.54,182 [161 - 196],96.17% [82.85% - 105.54%],369,65,583,06-30-2020
56,CA- LOS ANGELES,91.3,1352,1210,1430,82.98,97.01,1352 [1210 - 1430],91.3% [82.98% - 97.01%],2803,740,4219,06-30-2020
58,CA- MODESTO,94.5,116,105,124,84.3,100.65,116 [105 - 124],94.5% [84.3% - 100.65%],249,74,355,06-30-2020
62,CA- NAPA,91.78,29,26,31,83.26,97.01,29 [26 - 31],91.78% [83.26% - 97.01%],68,19,99,06-30-2020
65,CA- ALAMEDA CO.,90.56,163,148,175,83.91,95.03,163 [148 - 175],90.56% [83.91% - 95.03%],356,132,508,06-30-2020
69,CA- PALM SPR/RANCHO MIR.,89.4,45,41,48,82.75,93.2,45 [41 - 48],89.4% [82.75% - 93.2%],98,29,139,06-30-2020
73,CA- REDDING,88.03,39,35,43,81.57,92.38,39 [35 - 43],88.03% [81.57% - 92.38%],86,17,134,06-30-2020
77,CA- SACRAMENTO,94.13,320,289,341,84.68,99.98,320 [289 - 341],94.13% [84.68% - 99.98%],675,224,956,06-30-2020
78,CA- SALINAS,93.08,46,42,49,84.04,98.54,46 [42 - 49],93.08% [84.04% - 98.54%],103,32,147,06-30-2020
79,CA- SAN BERNARDINO,96.25,457,410,484,84.76,102.99,457 [410 - 484],96.25% [84.76% - 102.99%],939,275,1329,06-30-2020
80,CA- SAN DIEGO,94.95,509,457,539,84.45,101.2,509 [457 - 539],94.95% [84.45% - 101.2%],1051,313,1491,06-30-2020
81,CA- SAN FRANCISCO,86.23,145,132,155,82.31,88.87,145 [132 - 155],86.23% [82.31% - 88.87%],315,117,450,06-30-2020
82,CA- SAN JOSE,92.77,178,162,191,84.76,98.21,178 [162 - 191],92.77% [84.76% - 98.21%],386,144,551,06-30-2020
83,CA- SAN LUIS OBISPO,94.94,28,26,31,83.29,101.71,28 [26 - 31],94.94% [83.29% - 101.71%],68,15,99,06-30-2020
85,CA- SAN MATEO CO.,86.95,84,77,90,82.6,89.9,84 [77 - 90],86.95% [82.6% - 89.9%],187,70,267,06-30-2020
86,CA- SANTA BARBARA,93.04,59,53,63,83.11,98.84,59 [53 - 63],93.04% [83.11% - 98.84%],126,30,182,06-30-2020
87,CA- SANTA CRUZ,98.1,28,26,30,85.85,105.91,28 [26 - 30],98.1% [85.85% - 105.91%],64,21,93,06-30-2020
89,CA- SANTA ROSA,85.98,49,45,53,82.1,88.54,49 [45 - 53],85.98% [82.1% - 88.54%],111,39,159,06-30-2020
91,CA- STOCKTON,94.45,70,63,75,84.8,100.41,70 [63 - 75],94.45% [84.8% - 100.41%],153,51,217,06-30-2020
96,CA- VENTURA,95.39,116,104,123,84.26,101.93,116 [104 - 123],95.39% [84.26% - 101.93%],242,67,345,06-30-2020
101,CO- BOULDER,101.02,44,42,46,92.42,106.95,44 [42 - 46],101.02% [92.42% - 106.95%],99,59,128,06-30-2020
102,CO- COLORADO SPRINGS,106.72,127,119,133,94.01,114.88,127 [119 - 133],106.72% [94.01% - 114.88%],276,145,361,06-30-2020
103,CO- DENVER,98.91,421,396,440,91.18,104.47,421 [396 - 440],98.91% [91.18% - 104.47%],903,534,1169,06-30-2020
104,CO- FORT COLLINS,99.86,58,54,62,90.02,107.23,58 [54 - 62],99.86% [90.02% - 107.23%],126,64,174,06-30-2020
105,CO- GRAND JUNCTION,91.91,42,40,44,85.3,96.16,42 [40 - 44],91.91% [85.3% - 96.16%],94,42,128,06-30-2020
106,CO- GREELEY,95.55,51,48,54,88.75,100.21,51 [48 - 54],95.55% [88.75% - 100.21%],120,68,157,06-30-2020
107,CO- PUEBLO,87.74,25,23,27,82.63,90.4,25 [23 - 27],87.74% [82.63% - 90.4%],61,21,83,06-30-2020
109,CT- BRIDGEPORT,104.41,203,186,238,89.62,132.86,203 [186 - 238],104.41% [89.62% - 132.86%],413,163,896,06-30-2020
110,CT- HARTFORD,114.45,560,510,644,92.53,151.5,560 [510 - 644],114.45% [92.53% - 151.5%],1121,408,2328,06-30-2020
111,CT- NEW HAVEN,106.46,504,459,592,89.61,138.36,504 [459 - 592],106.46% [89.61% - 138.36%],1019,370,2248,06-30-2020
112,DE- WILMINGTON,95.11,128,123,133,91.06,98.58,128 [123 - 133],95.11% [91.06% - 98.58%],281,206,346,06-30-2020
113,DC- WASHINGTON,98.65,473,456,487,93.7,102.03,473 [456 - 487],98.65% [93.7% - 102.03%],1023,752,1209,06-30-2020
115,FL- BRADENTON,114.49,112,102,121,91.85,130.92,112 [102 - 121],114.49% [91.85% - 130.92%],244,84,361,06-30-2020
116,FL- CLEARWATER,103.66,178,162,191,88.61,114.58,178 [162 - 191],103.66% [88.61% - 114.58%],387,141,566,06-30-2020
118,FL- FORT LAUDERDALE,103.92,970,884,1043,89.59,115.48,970 [884 - 1043],103.92% [89.59% - 115.48%],2080,834,3086,06-30-2020
119,FL- FORT MYERS,104.57,436,395,470,88.76,116.75,436 [395 - 470],104.57% [88.76% - 116.75%],939,335,1406,06-30-2020
120,FL- GAINESVILLE,103.38,199,180,215,88.09,114.98,199 [180 - 215],103.38% [88.09% - 114.98%],430,149,644,06-30-2020
122,FL- HUDSON,105.46,146,133,157,89.03,117.14,146 [133 - 157],105.46% [89.03% - 117.14%],318,113,465,06-30-2020
123,FL- JACKSONVILLE,103.56,536,488,576,89.41,114.65,536 [488 - 576],103.56% [89.41% - 114.65%],1157,462,1702,06-30-2020
124,FL- LAKELAND,110.41,149,135,160,90.96,124.1,149 [135 - 160],110.41% [90.96% - 124.1%],324,117,471,06-30-2020
127,FL- MIAMI,101.82,1096,998,1181,88.81,112.6,1096 [998 - 1181],101.82% [88.81% - 112.6%],2352,950,3515,06-30-2020
129,FL- OCALA,111.15,198,179,212,90.75,125.25,198 [179 - 212],111.15% [90.75% - 125.25%],426,147,619,06-30-2020
130,FL- ORLANDO,111.54,1416,1279,1515,89.07,126.32,1416 [1279 - 1515],111.54% [89.07% - 126.32%],3268,940,4799,06-30-2020
131,FL- ORMOND BEACH,98.63,141,128,152,86.53,107.51,141 [128 - 152],98.63% [86.53% - 107.51%],308,108,455,06-30-2020
133,FL- PANAMA CITY,109.74,92,83,98,89.49,121.57,92 [83 - 98],109.74% [89.49% - 121.57%],197,63,276,06-30-2020
134,FL- PENSACOLA,105.13,275,251,294,89.58,116.02,275 [251 - 294],105.13% [89.58% - 116.02%],590,225,846,06-30-2020
137,FL- SARASOTA,102.59,150,136,162,87.61,113.43,150 [136 - 162],102.59% [87.61% - 113.43%],326,110,483,06-30-2020
139,FL- ST PETERSBURG,99.69,145,132,155,87.13,108.72,145 [132 - 155],99.69% [87.13% - 108.72%],314,114,459,06-30-2020
140,FL- TALLAHASSEE,96.77,203,186,219,87.27,104.25,203 [186 - 219],96.77% [87.27% - 104.25%],452,196,654,06-30-2020
141,FL- TAMPA,106.85,533,483,571,89.91,119.13,533 [483 - 571],106.85% [89.91% - 119.13%],1143,422,1667,06-30-2020
142,GA- ALBANY,82.98,10,9,12,81.22,85.08,10 [9 - 12],82.98% [81.22% - 85.08%],31,13,54,06-30-2020
144,GA- ATLANTA,90.6,529,487,583,85.39,96.56,529 [487 - 583],90.6% [85.39% - 96.56%],1269,646,1984,06-30-2020
145,GA- AUGUSTA,84.97,47,44,53,82.61,87.94,47 [44 - 53],84.97% [82.61% - 87.94%],122,64,195,06-30-2020
146,GA- COLUMBUS,88.16,41,39,44,85.08,90.33,41 [39 - 44],88.16% [85.08% - 90.33%],102,64,130,06-30-2020
147,GA- MACON,87.03,63,58,70,83.35,91.09,63 [58 - 70],87.03% [83.35% - 91.09%],157,75,248,06-30-2020
148,GA- ROME,87.87,21,20,23,84.23,91.75,21 [20 - 23],87.87% [84.23% - 91.75%],57,31,86,06-30-2020
149,GA- SAVANNAH,89.53,77,71,85,84.76,94.29,77 [71 - 85],89.53% [84.76% - 94.29%],196,98,294,06-30-2020
151,ID- BOISE,90.33,97,89,104,84.0,94.59,97 [89 - 104],90.33% [84.0% - 94.59%],214,83,303,06-30-2020
152,ID- IDAHO FALLS,93.09,27,25,29,84.12,97.14,27 [25 - 29],93.09% [84.12% - 97.14%],60,19,79,06-30-2020
154,IL- AURORA,91.55,25,24,27,87.4,95.56,25 [24 - 27],91.55% [87.4% - 95.56%],60,39,82,06-30-2020
155,IL- BLUE ISLAND,85.33,59,57,63,83.51,87.14,59 [57 - 63],85.33% [83.51% - 87.14%],135,89,181,06-30-2020
156,IL- CHICAGO,85.27,205,195,216,83.48,87.07,205 [195 - 216],85.27% [83.48% - 87.07%],450,298,605,06-30-2020
158,IL- ELGIN,92.52,59,57,63,88.2,96.76,59 [57 - 63],92.52% [88.2% - 96.76%],135,89,182,06-30-2020
161,IL- EVANSTON,87.47,80,76,85,84.93,89.98,80 [76 - 85],87.47% [84.93% - 89.98%],180,119,241,06-30-2020
163,IL- HINSDALE,87.94,37,36,40,85.18,90.73,37 [36 - 40],87.94% [85.18% - 90.73%],87,57,118,06-30-2020
164,IL- JOLIET,89.63,56,53,60,86.26,93.05,56 [53 - 60],89.63% [86.26% - 93.05%],127,83,173,06-30-2020
166,IL- MELROSE PARK,87.75,107,102,113,85.07,90.41,107 [102 - 113],87.75% [85.07% - 90.41%],239,157,322,06-30-2020
170,IL- PEORIA,88.38,67,63,71,83.71,91.08,67 [63 - 71],88.38% [83.71% - 91.08%],155,69,206,06-30-2020
171,IL- ROCKFORD,90.01,67,64,71,86.21,93.06,67 [64 - 71],90.01% [86.21% - 93.06%],153,95,200,06-30-2020
172,IL- SPRINGFIELD,88.69,97,90,102,83.93,91.16,97 [90 - 102],88.69% [83.93% - 91.16%],221,100,284,06-30-2020
173,IL- URBANA,91.38,50,46,53,84.81,95.11,50 [46 - 53],91.38% [84.81% - 95.11%],118,50,157,06-30-2020
