HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,89.81,425,383,464,83.03,96.23,425 [383 - 464],89.81% [83.03% - 96.23%],828,256,1371,06-30-2020
2,AL- DOTHAN,91.04,76,69,85,83.69,100.48,76 [69 - 85],91.04% [83.69% - 100.48%],146,49,272,06-30-2020
5,AL- HUNTSVILLE,91.81,115,104,127,83.51,100.74,115 [104 - 127],91.81% [83.51% - 100.74%],222,66,390,06-30-2020
6,AL- MOBILE,90.87,162,147,181,83.82,99.78,162 [147 - 181],90.87% [83.82% - 99.78%],310,109,565,06-30-2020
7,AL- MONTGOMERY,90.13,79,71,88,82.46,98.24,79 [71 - 88],90.13% [82.46% - 98.24%],156,38,282,06-30-2020
9,AL- TUSCALOOSA,89.57,47,42,53,82.0,96.73,47 [42 - 53],89.57% [82.0% - 96.73%],95,20,167,06-30-2020
11,AZ- MESA,120.15,388,358,415,99.44,137.37,388 [358 - 415],120.15% [99.44% - 137.37%],795,385,1136,06-30-2020
12,AZ- PHOENIX,105.87,966,890,1032,92.12,117.32,966 [890 - 1032],105.87% [92.12% - 117.32%],1959,918,2827,06-30-2020
14,AZ- SUN CITY,96.9,63,59,67,88.15,104.07,63 [59 - 67],96.9% [88.15% - 104.07%],136,66,195,06-30-2020
15,AZ- TUCSON,106.4,329,299,351,90.34,118.27,329 [299 - 351],106.4% [90.34% - 118.27%],666,261,966,06-30-2020
16,AR- FORT SMITH,88.56,52,48,54,83.51,91.24,52 [48 - 54],88.56% [83.51% - 91.24%],109,45,144,06-30-2020
18,AR- JONESBORO,88.01,32,30,34,82.99,91.17,32 [30 - 34],88.01% [82.99% - 91.17%],72,27,101,06-30-2020
19,AR- LITTLE ROCK,87.17,192,176,203,83.0,89.82,192 [176 - 203],87.17% [83.0% - 89.82%],413,173,567,06-30-2020
21,AR- SPRINGDALE,96.86,83,77,88,87.0,102.71,83 [77 - 88],96.86% [87.0% - 102.71%],178,74,240,06-30-2020
22,AR- TEXARKANA,92.55,56,53,59,86.22,96.12,56 [53 - 59],92.55% [86.22% - 96.12%],122,61,158,06-30-2020
23,CA- ORANGE CO.,91.3,452,403,512,82.86,102.36,452 [403 - 512],91.3% [82.86% - 102.36%],864,219,1711,06-30-2020
25,CA- BAKERSFIELD,87.47,140,123,168,81.33,98.0,140 [123 - 168],87.47% [81.33% - 98.0%],270,48,651,06-30-2020
31,CA- CHICO,90.74,35,31,42,81.72,106.56,35 [31 - 42],90.74% [81.72% - 106.56%],68,11,170,06-30-2020
33,CA- CONTRA COSTA CO.,93.45,133,120,145,83.79,102.32,133 [120 - 145],93.45% [83.79% - 102.32%],269,76,447,06-30-2020
43,CA- FRESNO,92.14,144,127,174,82.06,110.4,144 [127 - 174],92.14% [82.06% - 110.4%],277,47,694,06-30-2020
56,CA- LOS ANGELES,89.11,1297,1154,1473,82.17,100.11,1297 [1154 - 1473],89.11% [82.17% - 100.11%],2260,539,4987,06-30-2020
