HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.02,381,341,482,82.5,100.56,381 [341 - 482],88.02% [82.5% - 100.56%],677,211,1736,05-26-2020
2,AL- DOTHAN,81.85,14,12,22,80.15,87.68,14 [12 - 22],81.85% [80.15% - 87.68%],24,2,102,05-26-2020
5,AL- HUNTSVILLE,86.38,65,58,83,82.07,96.22,65 [58 - 83],86.38% [82.07% - 96.22%],119,39,305,05-26-2020
6,AL- MOBILE,86.48,104,93,129,82.35,95.75,104 [93 - 129],86.48% [82.35% - 95.75%],185,67,450,05-26-2020
7,AL- MONTGOMERY,85.92,50,45,68,81.94,98.11,50 [45 - 68],85.92% [81.94% - 98.11%],91,30,280,05-26-2020
9,AL- TUSCALOOSA,87.44,42,37,54,81.9,100.84,42 [37 - 54],87.44% [81.9% - 100.84%],74,19,208,05-26-2020
11,AZ- MESA,95.36,169,155,224,87.27,123.64,169 [155 - 224],95.36% [87.27% - 123.64%],304,144,864,05-26-2020
12,AZ- PHOENIX,89.98,426,389,560,84.67,108.18,426 [389 - 560],89.98% [84.67% - 108.18%],755,354,2135,05-26-2020
14,AZ- SUN CITY,86.41,26,24,36,82.96,98.15,26 [24 - 36],86.41% [82.96% - 98.15%],51,24,147,05-26-2020
15,AZ- TUCSON,87.42,103,95,144,83.17,103.65,103 [95 - 144],87.42% [83.17% - 103.65%],187,80,597,05-26-2020
16,AR- FORT SMITH,81.01,7,7,11,80.16,84.84,7 [7 - 11],81.01% [80.16% - 84.84%],12,2,62,05-26-2020
18,AR- JONESBORO,81.85,7,7,9,80.33,84.54,7 [7 - 9],81.85% [80.33% - 84.54%],16,3,41,05-26-2020
19,AR- LITTLE ROCK,86.87,221,195,257,81.8,94.09,221 [195 - 257],86.87% [81.8% - 94.09%],396,104,813,05-26-2020
21,AR- SPRINGDALE,83.28,17,15,22,80.76,87.76,17 [15 - 22],83.28% [80.76% - 87.76%],34,8,82,05-26-2020
22,AR- TEXARKANA,81.41,5,4,9,80.0,84.8,5 [4 - 9],81.41% [80.0% - 84.8%],13,0,47,05-26-2020
23,CA- ORANGE CO.,99.48,847,750,1049,85.78,127.16,847 [750 - 1049],99.48% [85.78% - 127.16%],1490,442,3608,05-26-2020
25,CA- BAKERSFIELD,87.84,161,142,208,82.16,100.41,161 [142 - 208],87.84% [82.16% - 100.41%],283,78,738,05-26-2020
31,CA- CHICO,93.81,47,42,62,83.12,114.84,47 [42 - 62],93.81% [83.12% - 114.84%],88,20,223,05-26-2020
33,CA- CONTRA COSTA CO.,128.26,525,470,607,95.73,179.85,525 [470 - 607],128.26% [95.73% - 179.85%],966,315,2000,05-26-2020
43,CA- FRESNO,94.13,184,163,237,83.77,116.57,184 [163 - 237],94.13% [83.77% - 116.57%],322,86,835,05-26-2020
56,CA- LOS ANGELES,94.26,2475,2190,3061,84.6,112.88,2475 [2190 - 3061],94.26% [84.6% - 112.88%],3536,1142,8155,05-26-2020
58,CA- MODESTO,110.8,298,265,363,89.13,151.73,298 [265 - 363],110.8% [89.13% - 151.73%],529,157,1233,05-26-2020
62,CA- NAPA,110.3,95,84,114,88.93,147.53,95 [84 - 114],110.3% [88.93% - 147.53%],176,52,393,05-26-2020
65,CA- ALAMEDA CO.,122.49,779,698,898,94.0,167.04,779 [698 - 898],122.49% [94.0% - 167.04%],1435,473,2941,05-26-2020
69,CA- PALM SPR/RANCHO MIR.,93.54,79,70,99,83.89,113.24,79 [70 - 99],93.54% [83.89% - 113.24%],142,41,350,05-26-2020
73,CA- REDDING,96.45,96,85,116,84.53,116.41,96 [85 - 116],96.45% [84.53% - 116.41%],178,49,394,05-26-2020
77,CA- SACRAMENTO,116.26,968,863,1162,91.18,161.88,968 [863 - 1162],116.26% [91.18% - 161.88%],1734,535,3917,05-26-2020
78,CA- SALINAS,114.05,150,134,180,90.21,157.43,150 [134 - 180],114.05% [90.21% - 157.43%],270,81,614,05-26-2020
79,CA- SAN BERNARDINO,103.0,759,671,947,86.76,136.57,759 [671 - 947],103.0% [86.76% - 136.57%],1329,391,3271,05-26-2020
80,CA- SAN DIEGO,104.92,1158,1027,1410,87.96,136.53,1158 [1027 - 1410],104.92% [87.96% - 136.53%],1752,560,3976,05-26-2020
81,CA- SAN FRANCISCO,104.94,685,614,790,88.22,131.11,685 [614 - 790],104.94% [88.22% - 131.11%],1265,417,2593,05-26-2020
82,CA- SAN JOSE,132.57,859,772,984,97.75,185.82,859 [772 - 984],132.57% [97.75% - 185.82%],1590,537,3202,05-26-2020
83,CA- SAN LUIS OBISPO,110.4,74,66,91,88.77,151.27,74 [66 - 91],110.4% [88.77% - 151.27%],138,40,325,05-26-2020
