HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,90.49,438,397,457,83.62,94.04,438 [397 - 457],90.49% [83.62% - 94.04%],885,306,1186,06-30-2020
2,AL- DOTHAN,93.77,91,83,97,84.67,100.41,91 [83 - 97],93.77% [84.67% - 100.41%],182,62,271,06-30-2020
5,AL- HUNTSVILLE,93.19,122,111,129,84.31,98.24,122 [111 - 129],93.19% [84.31% - 98.24%],248,81,343,06-30-2020
6,AL- MOBILE,93.05,188,172,200,85.01,98.87,188 [172 - 200],93.05% [85.01% - 98.87%],372,143,539,06-30-2020
7,AL- MONTGOMERY,91.83,91,82,95,83.17,96.3,91 [82 - 95],91.83% [83.17% - 96.3%],182,49,252,06-30-2020
9,AL- TUSCALOOSA,90.31,49,45,52,82.71,94.63,49 [45 - 52],90.31% [82.71% - 94.63%],102,27,146,06-30-2020
11,AZ- MESA,112.72,303,286,328,100.86,130.4,303 [286 - 328],112.72% [100.86% - 130.4%],647,413,998,06-30-2020
12,AZ- PHOENIX,101.41,763,718,825,93.4,112.84,763 [718 - 825],101.41% [93.4% - 112.84%],1621,1015,2488,06-30-2020
14,AZ- SUN CITY,93.77,49,46,54,88.77,101.11,49 [46 - 54],93.77% [88.77% - 101.11%],111,71,171,06-30-2020
15,AZ- TUCSON,101.85,257,241,280,92.4,114.71,257 [241 - 280],101.85% [92.4% - 114.71%],551,313,876,06-30-2020
16,AR- FORT SMITH,87.04,37,35,39,84.22,88.9,37 [35 - 39],87.04% [84.22% - 88.9%],90,54,114,06-30-2020
18,AR- JONESBORO,86.42,23,22,25,83.65,88.96,23 [22 - 25],86.42% [83.65% - 88.96%],58,33,81,06-30-2020
