HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,87.93,363,322,419,82.07,96.94,363 [322 - 419],87.93% [82.07% - 96.94%],669,175,1431,06-23-2020
2,AL- DOTHAN,86.79,46,41,57,81.73,96.19,46 [41 - 57],86.79% [81.73% - 96.19%],90,23,215,06-23-2020
5,AL- HUNTSVILLE,90.22,104,93,120,82.87,101.44,104 [93 - 120],90.22% [82.87% - 101.44%],192,54,403,06-23-2020
6,AL- MOBILE,88.03,123,111,146,82.52,98.17,123 [111 - 146],88.03% [82.52% - 98.17%],229,72,519,06-23-2020
7,AL- MONTGOMERY,88.19,67,60,79,81.68,98.43,67 [60 - 79],88.19% [81.68% - 98.43%],126,26,285,06-23-2020
9,AL- TUSCALOOSA,87.88,40,36,47,81.4,97.64,40 [36 - 47],87.88% [81.4% - 97.64%],78,14,176,06-23-2020
11,AZ- MESA,113.11,359,325,400,92.37,141.82,359 [325 - 400],113.11% [92.37% - 141.82%],655,245,1224,06-23-2020
12,AZ- PHOENIX,101.0,876,792,980,87.68,119.72,876 [792 - 980],101.0% [87.68% - 119.72%],1590,582,3009,06-23-2020
14,AZ- SUN CITY,93.92,59,54,66,85.19,105.93,59 [54 - 66],93.92% [85.19% - 105.93%],112,42,210,06-23-2020
15,AZ- TUCSON,100.36,283,254,321,86.42,121.16,283 [254 - 321],100.36% [86.42% - 121.16%],513,162,1039,06-23-2020
16,AR- FORT SMITH,86.51,44,40,49,82.19,91.63,44 [40 - 49],86.51% [82.19% - 91.63%],83,28,149,06-23-2020
18,AR- JONESBORO,87.17,32,29,36,82.32,92.06,32 [29 - 36],87.17% [82.32% - 92.06%],64,21,109,06-23-2020
19,AR- LITTLE ROCK,88.01,243,219,258,82.43,91.66,243 [219 - 258],88.01% [82.43% - 91.66%],462,140,673,06-23-2020
21,AR- SPRINGDALE,94.48,83,75,90,84.92,104.03,83 [75 - 90],94.48% [84.92% - 104.03%],153,52,254,06-23-2020
22,AR- TEXARKANA,89.03,46,42,52,83.67,96.22,46 [42 - 52],89.03% [83.67% - 96.22%],88,36,159,06-23-2020
23,CA- ORANGE CO.,91.51,471,417,563,82.72,107.72,471 [417 - 563],91.51% [82.72% - 107.72%],880,208,2121,06-23-2020
25,CA- BAKERSFIELD,87.26,141,123,177,81.3,100.13,141 [123 - 177],87.26% [81.3% - 100.13%],262,47,728,06-23-2020
31,CA- CHICO,90.11,32,28,42,81.72,108.75,32 [28 - 42],90.11% [81.72% - 108.75%],64,11,184,06-23-2020
33,CA- CONTRA COSTA CO.,95.78,160,144,183,84.09,111.7,160 [144 - 183],95.78% [84.09% - 111.7%],316,82,635,06-23-2020
43,CA- FRESNO,91.63,143,125,182,82.06,113.2,143 [125 - 182],91.63% [82.06% - 113.2%],265,47,758,06-23-2020
56,CA- LOS ANGELES,88.86,1368,1209,1632,82.08,102.37,1368 [1209 - 1632],88.86% [82.08% - 102.37%],2198,516,5548,06-23-2020
58,CA- MODESTO,94.76,133,118,158,83.26,114.32,133 [118 - 158],94.76% [83.26% - 114.32%],253,56,590,06-23-2020
62,CA- NAPA,92.64,35,32,42,82.58,108.69,35 [32 - 42],92.64% [82.58% - 108.69%],73,15,167,06-23-2020
65,CA- ALAMEDA CO.,93.66,235,211,268,83.61,107.4,235 [211 - 268],93.66% [83.61% - 107.4%],461,122,926,06-23-2020
69,CA- PALM SPR/RANCHO MIR.,88.43,45,40,55,81.9,100.61,45 [40 - 55],88.43% [81.9% - 100.61%],88,20,217,06-23-2020
73,CA- REDDING,87.29,40,36,49,81.48,97.84,40 [36 - 49],87.29% [81.48% - 97.84%],78,16,193,06-23-2020
77,CA- SACRAMENTO,95.52,389,346,453,83.76,113.93,389 [346 - 453],95.52% [83.76% - 113.93%],742,180,1623,06-23-2020
78,CA- SALINAS,94.7,57,51,67,83.4,112.41,57 [51 - 67],94.7% [83.4% - 112.41%],116,27,257,06-23-2020
79,CA- SAN BERNARDINO,94.52,451,399,541,83.34,115.59,451 [399 - 541],94.52% [83.34% - 115.59%],839,193,2058,06-23-2020
80,CA- SAN DIEGO,94.49,543,480,644,83.36,114.11,543 [480 - 644],94.49% [83.36% - 114.11%],1018,236,2399,06-23-2020
81,CA- SAN FRANCISCO,88.05,207,186,237,82.13,96.14,207 [186 - 237],88.05% [82.13% - 96.14%],408,108,819,06-23-2020
82,CA- SAN JOSE,96.57,256,229,292,84.36,113.08,256 [229 - 292],96.57% [84.36% - 113.08%],501,132,1001,06-23-2020
83,CA- SAN LUIS OBISPO,94.56,31,27,38,82.85,114.87,31 [27 - 38],94.56% [82.85% - 114.87%],66,13,159,06-23-2020
85,CA- SAN MATEO CO.,89.05,121,108,139,82.41,97.99,121 [108 - 139],89.05% [82.41% - 97.99%],244,65,485,06-23-2020
86,CA- SANTA BARBARA,92.03,59,52,72,82.38,109.71,59 [52 - 72],92.03% [82.38% - 109.71%],116,23,287,06-23-2020
87,CA- SANTA CRUZ,102.35,38,34,45,85.29,126.52,38 [34 - 45],102.35% [85.29% - 126.52%],80,19,167,06-23-2020
89,CA- SANTA ROSA,87.58,70,63,80,81.88,95.53,70 [63 - 80],87.58% [81.88% - 95.53%],141,35,289,06-23-2020
91,CA- STOCKTON,96.61,89,80,104,84.05,115.75,89 [80 - 104],96.61% [84.05% - 115.75%],176,43,380,06-23-2020
96,CA- VENTURA,94.22,117,103,141,83.12,114.39,117 [103 - 141],94.22% [83.12% - 114.39%],223,49,541,06-23-2020
101,CO- BOULDER,96.15,35,32,45,85.47,124.21,35 [32 - 45],96.15% [85.47% - 124.21%],76,26,210,06-23-2020
102,CO- COLORADO SPRINGS,98.24,91,82,118,85.12,134.11,91 [82 - 118],98.24% [85.12% - 134.11%],188,53,560,06-23-2020
103,CO- DENVER,94.75,354,321,441,84.81,120.07,354 [321 - 441],94.75% [84.81% - 120.07%],704,230,1914,06-23-2020
104,CO- FORT COLLINS,90.85,32,29,41,83.91,108.48,32 [29 - 41],90.85% [83.91% - 108.48%],69,25,182,06-23-2020
105,CO- GRAND JUNCTION,88.79,30,27,41,81.89,106.77,30 [27 - 41],88.79% [81.89% - 106.77%],69,15,212,06-23-2020
106,CO- GREELEY,90.77,39,35,51,83.22,111.92,39 [35 - 51],90.77% [83.22% - 111.92%],83,25,248,06-23-2020
107,CO- PUEBLO,83.96,14,13,20,80.5,95.16,14 [13 - 20],83.96% [80.5% - 95.16%],31,4,121,06-23-2020
109,CT- BRIDGEPORT,104.0,208,189,254,88.61,141.59,208 [189 - 254],104.0% [88.61% - 141.59%],406,146,1044,06-23-2020
110,CT- HARTFORD,110.0,502,454,646,91.33,170.54,502 [454 - 646],110.0% [91.33% - 170.54%],976,369,2948,06-23-2020
111,CT- NEW HAVEN,105.38,502,454,635,89.06,152.79,502 [454 - 635],105.38% [89.06% - 152.79%],977,349,2804,06-23-2020
112,DE- WILMINGTON,101.06,199,186,213,90.63,111.85,199 [186 - 213],101.06% [90.63% - 111.85%],392,198,593,06-23-2020
113,DC- WASHINGTON,109.25,809,751,871,94.3,125.2,809 [751 - 871],109.25% [94.3% - 125.2%],1605,785,2481,06-23-2020
115,FL- BRADENTON,98.96,72,65,86,85.64,122.03,72 [65 - 86],98.96% [85.64% - 122.03%],134,40,298,06-23-2020
116,FL- CLEARWATER,92.85,114,102,135,84.09,108.1,114 [102 - 135],92.85% [84.09% - 108.1%],210,67,460,06-23-2020
118,FL- FORT LAUDERDALE,94.87,711,636,827,84.63,111.31,711 [636 - 827],94.87% [84.63% - 111.31%],1293,403,2724,06-23-2020
119,FL- FORT MYERS,94.47,304,271,359,84.18,111.91,304 [271 - 359],94.47% [84.18% - 111.91%],553,160,1221,06-23-2020
120,FL- GAINESVILLE,91.53,115,102,139,82.72,107.1,115 [102 - 139],91.53% [82.72% - 107.1%],212,50,499,06-23-2020
122,FL- HUDSON,93.53,92,82,109,84.15,109.95,92 [82 - 109],93.53% [84.15% - 109.95%],169,52,375,06-23-2020
123,FL- JACKSONVILLE,93.83,375,335,440,84.13,110.39,375 [335 - 440],93.83% [84.13% - 110.39%],679,203,1493,06-23-2020
124,FL- LAKELAND,96.02,93,83,110,85.15,115.3,93 [83 - 110],96.02% [85.15% - 115.3%],171,55,377,06-23-2020
127,FL- MIAMI,93.9,824,736,957,84.23,109.22,824 [736 - 957],93.9% [84.23% - 109.22%],1498,456,3151,06-23-2020
129,FL- OCALA,95.47,116,104,139,84.82,114.94,116 [104 - 139],95.47% [84.82% - 114.94%],211,66,478,06-23-2020
130,FL- ORLANDO,94.96,865,771,1022,84.74,113.34,865 [771 - 1022],94.96% [84.74% - 113.34%],1550,491,3454,06-23-2020
131,FL- ORMOND BEACH,89.72,88,79,104,82.84,101.89,88 [79 - 104],89.72% [82.84% - 101.89%],160,47,362,06-23-2020
133,FL- PANAMA CITY,90.64,37,33,45,82.56,104.55,37 [33 - 45],90.64% [82.56% - 104.55%],70,17,163,06-23-2020
134,FL- PENSACOLA,93.28,173,154,202,83.87,108.52,173 [154 - 202],93.28% [83.87% - 108.52%],312,91,670,06-23-2020
137,FL- SARASOTA,92.25,96,86,114,83.6,107.61,96 [86 - 114],92.25% [83.6% - 107.61%],176,52,399,06-23-2020
139,FL- ST PETERSBURG,90.69,92,83,109,83.44,103.4,92 [83 - 109],90.69% [83.44% - 103.4%],170,55,374,06-23-2020
