region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,107.46,1669,1600,1735,101.91,113.72,1669 [1600 - 1735],107.46% [101.91% - 113.72%],2319,1850,2848,12-21-2020
2,AL- DOTHAN,99.58,188,180,198,95.89,104.7,188 [180 - 198],99.58% [95.89% - 104.7%],260,211,328,12-21-2020
5,AL- HUNTSVILLE,126.7,649,621,680,117.02,138.14,649 [621 - 680],126.7% [117.02% - 138.14%],878,696,1093,12-21-2020
6,AL- MOBILE,96.21,333,320,348,92.67,100.34,333 [320 - 348],96.21% [92.67% - 100.34%],463,362,581,12-21-2020
7,AL- MONTGOMERY,107.88,310,298,324,102.06,114.93,310 [298 - 324],107.88% [102.06% - 114.93%],431,341,540,12-21-2020
9,AL- TUSCALOOSA,114.37,249,239,262,106.85,123.39,249 [239 - 262],114.37% [106.85% - 123.39%],343,268,433,12-21-2020
11,AZ- MESA,157.17,1138,1090,1196,140.2,177.93,1138 [1090 - 1196],157.17% [140.2% - 177.93%],1528,1192,1939,12-21-2020
12,AZ- PHOENIX,134.14,3063,2927,3234,121.78,149.64,3063 [2927 - 3234],134.14% [121.78% - 149.64%],4101,3165,5275,12-21-2020
14,AZ- SUN CITY,114.07,206,197,217,106.54,123.33,206 [197 - 217],114.07% [106.54% - 123.33%],276,215,351,12-21-2020
15,AZ- TUCSON,125.09,819,786,857,115.3,136.7,819 [786 - 857],125.09% [115.3% - 136.7%],1138,891,1431,12-21-2020
16,AR- FORT SMITH,93.9,127,122,133,90.85,97.17,127 [122 - 133],93.9% [90.85% - 97.17%],178,139,220,12-21-2020
18,AR- JONESBORO,94.6,93,90,98,92.28,98.58,93 [90 - 98],94.6% [92.28% - 98.58%],132,111,168,12-21-2020
19,AR- LITTLE ROCK,96.65,704,675,738,93.03,100.81,704 [675 - 738],96.65% [93.03% - 100.81%],961,752,1201,12-21-2020
21,AR- SPRINGDALE,112.07,247,237,259,105.26,120.3,247 [237 - 259],112.07% [105.26% - 120.3%],339,267,426,12-21-2020
22,AR- TEXARKANA,88.27,59,55,62,85.41,90.82,59 [55 - 62],88.27% [85.41% - 90.82%],81,53,106,12-21-2020
23,CA- ORANGE CO.,125.92,2632,2527,2749,116.83,137.0,2632 [2527 - 2749],125.92% [116.83% - 137.0%],3513,2818,4361,12-21-2020
25,CA- BAKERSFIELD,110.97,814,784,850,105.03,118.33,814 [784 - 850],110.97% [105.03% - 118.33%],1120,905,1386,12-21-2020
31,CA- CHICO,104.06,110,106,116,99.53,110.0,110 [106 - 116],104.06% [99.53% - 110.0%],154,125,192,12-21-2020
33,CA- CONTRA COSTA CO.,102.62,314,303,326,100.32,105.61,314 [303 - 326],102.62% [100.32% - 105.61%],453,407,513,12-21-2020
43,CA- FRESNO,183.46,1794,1718,1881,160.25,212.33,1794 [1718 - 1881],183.46% [160.25% - 212.33%],2362,1832,3021,12-21-2020
56,CA- LOS ANGELES,149.59,13205,12651,13784,135.49,166.58,13.20K [12.65K - 13.78K],149.59% [135.49% - 166.58%],17260,13763,21474,12-21-2020
58,CA- MODESTO,128.81,634,607,667,118.57,141.49,634 [607 - 667],128.81% [118.57% - 141.49%],839,663,1057,12-21-2020
62,CA- NAPA,99.93,85,81,89,95.81,104.74,85 [81 - 89],99.93% [95.81% - 104.74%],116,92,144,12-21-2020
65,CA- ALAMEDA CO.,104.24,608,584,637,99.38,110.25,608 [584 - 637],104.24% [99.38% - 110.25%],819,655,1022,12-21-2020
69,CA- PALM SPR/RANCHO MIR.,175.82,791,757,825,155.69,199.47,791 [757 - 825],175.82% [155.69% - 199.47%],1009,797,1258,12-21-2020
73,CA- REDDING,84.34,31,29,33,83.7,85.18,31 [29 - 33],84.34% [83.7% - 85.18%],47,40,56,12-21-2020
77,CA- SACRAMENTO,111.08,1092,1048,1141,104.81,118.75,1092 [1048 - 1141],111.08% [104.81% - 118.75%],1487,1187,1854,12-21-2020
78,CA- SALINAS,171.8,556,531,586,151.25,199.04,556 [531 - 586],171.8% [151.25% - 199.04%],728,565,944,12-21-2020
79,CA- SAN BERNARDINO,252.97,7732,7412,8065,217.29,295.46,7732 [7412 - 8065],252.97% [217.29% - 295.46%],10001,7938,12458,12-21-2020
80,CA- SAN DIEGO,148.79,3714,3552,3882,134.49,165.88,3714 [3552 - 3882],148.79% [134.49% - 165.88%],4838,3832,6040,12-21-2020
81,CA- SAN FRANCISCO,88.54,311,300,325,86.94,90.51,311 [300 - 325],88.54% [86.94% - 90.51%],433,352,533,12-21-2020
82,CA- SAN JOSE,110.2,659,634,687,104.29,117.34,659 [634 - 687],110.2% [104.29% - 117.34%],914,735,1130,12-21-2020
83,CA- SAN LUIS OBISPO,116.62,127,121,133,109.17,126.05,127 [121 - 133],116.62% [109.17% - 126.05%],167,133,210,12-21-2020
85,CA- SAN MATEO CO.,94.09,276,265,288,91.39,97.51,276 [265 - 288],94.09% [91.39% - 97.51%],380,307,472,12-21-2020
86,CA- SANTA BARBARA,94.91,103,99,108,92.11,98.32,103 [99 - 108],94.91% [92.11% - 98.32%],144,117,177,12-21-2020
87,CA- SANTA CRUZ,142.67,174,166,183,129.03,160.22,174 [166 - 183],142.67% [129.03% - 160.22%],225,176,288,12-21-2020
89,CA- SANTA ROSA,97.25,243,232,255,93.65,101.71,243 [232 - 255],97.25% [93.65% - 101.71%],321,254,404,12-21-2020
91,CA- STOCKTON,121.58,323,310,338,113.02,131.93,323 [310 - 338],121.58% [113.02% - 131.93%],442,351,552,12-21-2020
96,CA- VENTURA,123.36,502,482,523,115.09,133.53,502 [482 - 523],123.36% [115.09% - 133.53%],682,552,842,12-21-2020
101,CO- BOULDER,91.79,35,34,37,90.53,93.05,35 [34 - 37],91.79% [90.53% - 93.05%],56,50,62,12-21-2020
102,CO- COLORADO SPRINGS,109.66,204,194,214,105.8,114.3,204 [194 - 214],109.66% [105.8% - 114.3%],307,267,355,12-21-2020
103,CO- DENVER,95.99,483,463,505,94.15,98.17,483 [463 - 505],95.99% [94.15% - 98.17%],764,676,868,12-21-2020
104,CO- FORT COLLINS,90.49,42,40,44,89.08,91.74,42 [40 - 44],90.49% [89.08% - 91.74%],67,58,75,12-21-2020
105,CO- GRAND JUNCTION,102.1,123,118,129,97.17,107.78,123 [118 - 129],102.1% [97.17% - 107.78%],175,136,220,12-21-2020
106,CO- GREELEY,95.44,80,76,84,94.03,97.89,80 [76 - 84],95.44% [94.03% - 97.89%],120,109,139,12-21-2020
107,CO- PUEBLO,88.77,49,46,51,87.52,90.4,49 [46 - 51],88.77% [87.52% - 90.4%],70,60,83,12-21-2020
109,CT- BRIDGEPORT,96.28,146,139,153,94.4,98.23,146 [139 - 153],96.28% [94.4% - 98.23%],276,244,309,12-21-2020
110,CT- HARTFORD,103.96,512,491,533,101.96,106.69,512 [491 - 533],103.96% [101.96% - 106.69%],780,715,869,12-21-2020
111,CT- NEW HAVEN,98.2,448,430,466,96.41,100.22,448 [430 - 466],98.2% [96.41% - 100.22%],701,632,779,12-21-2020
112,DE- WILMINGTON,100.62,270,259,283,98.26,102.82,270 [259 - 283],100.62% [98.26% - 102.82%],384,340,425,12-21-2020
113,DC- WASHINGTON,100.73,806,776,839,96.38,105.54,806 [776 - 839],100.73% [96.38% - 105.54%],1138,899,1402,12-21-2020
115,FL- BRADENTON,96.22,84,81,88,93.12,100.45,84 [81 - 88],96.22% [93.12% - 100.45%],115,93,145,12-21-2020
116,FL- CLEARWATER,90.38,125,120,131,88.37,93.07,125 [120 - 131],90.38% [88.37% - 93.07%],170,137,214,12-21-2020
118,FL- FORT LAUDERDALE,88.4,522,502,544,86.77,90.43,522 [502 - 544],88.4% [86.77% - 90.43%],731,589,907,12-21-2020
119,FL- FORT MYERS,88.91,244,234,255,87.03,91.08,244 [234 - 255],88.91% [87.03% - 91.08%],341,269,424,12-21-2020
120,FL- GAINESVILLE,92.0,163,156,173,89.45,95.21,163 [156 - 173],92.0% [89.45% - 95.21%],221,174,280,12-21-2020
122,FL- HUDSON,91.42,107,103,112,89.19,94.38,107 [103 - 112],91.42% [89.19% - 94.38%],143,115,180,12-21-2020
123,FL- JACKSONVILLE,94.09,497,480,519,91.58,97.47,497 [480 - 519],94.09% [91.58% - 97.47%],692,569,858,12-21-2020
124,FL- LAKELAND,93.86,108,103,114,91.14,97.42,108 [103 - 114],93.86% [91.14% - 97.42%],148,119,186,12-21-2020
127,FL- MIAMI,94.62,1126,1084,1173,91.81,98.11,1126 [1084 - 1173],94.62% [91.81% - 98.11%],1576,1273,1953,12-21-2020
129,FL- OCALA,91.7,116,111,122,89.36,94.62,116 [111 - 122],91.7% [89.36% - 94.62%],160,128,200,12-21-2020
130,FL- ORLANDO,92.88,982,943,1032,90.25,96.33,982 [943 - 1032],92.88% [90.25% - 96.33%],1335,1062,1692,12-21-2020
131,FL- ORMOND BEACH,85.44,65,62,68,84.35,86.83,65 [62 - 68],85.44% [84.35% - 86.83%],90,72,113,12-21-2020
133,FL- PANAMA CITY,96.42,80,77,85,92.95,101.23,80 [77 - 85],96.42% [92.95% - 101.23%],109,86,141,12-21-2020
134,FL- PENSACOLA,95.71,269,257,281,92.39,99.58,269 [257 - 281],95.71% [92.39% - 99.58%],369,291,460,12-21-2020
137,FL- SARASOTA,86.09,62,59,65,85.47,86.64,62 [59 - 65],86.09% [85.47% - 86.64%],88,79,96,12-21-2020
139,FL- ST PETERSBURG,88.64,102,98,107,86.95,90.89,102 [98 - 107],88.64% [86.95% - 90.89%],138,111,174,12-21-2020
140,FL- TALLAHASSEE,92.09,235,225,247,89.75,95.42,235 [225 - 247],92.09% [89.75% - 95.42%],326,263,416,12-21-2020
141,FL- TAMPA,93.29,418,401,439,90.66,96.74,418 [401 - 439],93.29% [90.66% - 96.74%],566,454,713,12-21-2020
142,GA- ALBANY,86.4,43,40,47,85.64,87.06,43 [40 - 47],86.4% [85.64% - 87.06%],68,60,75,12-21-2020
144,GA- ATLANTA,108.76,2440,2351,2537,103.26,115.23,2440 [2351 - 2537],108.76% [103.26% - 115.23%],3445,2786,4220,12-21-2020
145,GA- AUGUSTA,95.11,265,255,277,92.14,99.14,265 [255 - 277],95.11% [92.14% - 99.14%],371,298,470,12-21-2020
146,GA- COLUMBUS,89.13,84,80,87,87.23,90.96,84 [80 - 87],89.13% [87.23% - 90.96%],115,91,138,12-21-2020
147,GA- MACON,96.86,269,258,279,93.6,100.44,269 [258 - 279],96.86% [93.6% - 100.44%],377,304,457,12-21-2020
148,GA- ROME,101.31,112,106,116,96.94,105.55,112 [106 - 116],101.31% [96.94% - 105.55%],156,124,187,12-21-2020
149,GA- SAVANNAH,93.31,198,190,206,90.74,96.33,198 [190 - 206],93.31% [90.74% - 96.33%],274,221,336,12-21-2020
151,ID- BOISE,94.3,209,200,217,92.9,95.94,209 [200 - 217],94.3% [92.9% - 95.94%],297,268,331,12-21-2020
152,ID- IDAHO FALLS,90.2,28,27,29,88.68,91.06,28 [27 - 29],90.2% [88.68% - 91.06%],47,40,51,12-21-2020
154,IL- AURORA,99.17,63,61,66,97.46,101.06,63 [61 - 66],99.17% [97.46% - 101.06%],101,92,111,12-21-2020
155,IL- BLUE ISLAND,87.85,116,111,120,87.22,88.64,116 [111 - 120],87.85% [87.22% - 88.64%],199,183,219,12-21-2020
156,IL- CHICAGO,87.71,375,361,389,87.08,88.47,375 [361 - 389],87.71% [87.08% - 88.47%],660,606,725,12-21-2020
158,IL- ELGIN,99.52,129,124,134,97.96,101.45,129 [124 - 134],99.52% [97.96% - 101.45%],212,195,233,12-21-2020
161,IL- EVANSTON,90.93,156,150,162,90.02,92.04,156 [150 - 162],90.93% [90.02% - 92.04%],264,242,291,12-21-2020
163,IL- HINSDALE,93.0,98,94,102,91.73,94.45,98 [94 - 102],93.0% [91.73% - 94.45%],143,129,159,12-21-2020
164,IL- JOLIET,95.91,139,133,145,94.63,97.72,139 [133 - 145],95.91% [94.63% - 97.72%],211,194,235,12-21-2020
166,IL- MELROSE PARK,91.8,223,214,231,90.76,93.03,223 [214 - 231],91.8% [90.76% - 93.03%],365,333,403,12-21-2020
170,IL- PEORIA,94.09,185,177,193,90.81,97.21,185 [177 - 193],94.09% [90.81% - 97.21%],262,201,320,12-21-2020
171,IL- ROCKFORD,94.11,141,135,147,92.67,95.61,141 [135 - 147],94.11% [92.67% - 95.61%],216,194,239,12-21-2020
172,IL- SPRINGFIELD,91.28,196,188,205,90.26,92.42,196 [188 - 205],91.28% [90.26% - 92.42%],287,261,316,12-21-2020
173,IL- URBANA,101.46,163,157,171,97.61,106.85,163 [157 - 171],101.46% [97.61% - 106.85%],223,183,279,12-21-2020
175,IL- BLOOMINGTON,102.85,42,40,44,100.97,104.72,42 [40 - 44],102.85% [100.97% - 104.72%],61,56,66,12-21-2020
