region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.32,177,161,227,80.98,85.94,177 [161 - 227],82.32% [80.98% - 85.94%],196,83,502,04-28-2021,projected
2,AL- DOTHAN,83.61,47,43,63,81.81,91.3,47 [43 - 63],83.61% [81.81% - 91.3%],48,24,150,04-28-2021,projected
5,AL- HUNTSVILLE,84.84,91,83,115,81.81,92.13,91 [83 - 115],84.84% [81.81% - 92.13%],91,34,228,04-28-2021,projected
6,AL- MOBILE,96.14,423,378,510,85.01,116.33,423 [378 - 510],96.14% [85.01% - 116.33%],461,143,1038,04-28-2021,projected
7,AL- MONTGOMERY,84.01,63,57,79,81.75,90.67,63 [57 - 79],84.01% [81.75% - 90.67%],62,27,165,04-28-2021,projected
9,AL- TUSCALOOSA,81.8,21,18,28,80.0,86.11,21 [18 - 28],81.8% [80.0% - 86.11%],18,0,61,04-28-2021,projected
11,AZ- MESA,90.35,203,183,250,83.89,106.41,203 [183 - 250],90.35% [83.89% - 106.41%],205,77,523,04-28-2021,projected
12,AZ- PHOENIX,85.99,453,409,565,82.02,96.2,453 [409 - 565],85.99% [82.02% - 96.2%],454,153,1227,04-28-2021,projected
14,AZ- SUN CITY,84.69,35,32,44,81.73,91.73,35 [32 - 44],84.69% [81.73% - 91.73%],38,14,95,04-28-2021,projected
15,AZ- TUCSON,82.46,57,51,75,80.75,86.97,57 [51 - 75],82.46% [80.75% - 86.97%],62,19,176,04-28-2021,projected
16,AR- FORT SMITH,92.18,148,128,190,82.81,114.97,148 [128 - 190],92.18% [82.81% - 114.97%],156,36,448,04-28-2021,projected
18,AR- JONESBORO,81.33,14,12,22,80.0,88.08,14 [12 - 22],81.33% [80.0% - 88.08%],12,0,73,04-28-2021,projected
19,AR- LITTLE ROCK,82.13,114,98,161,80.62,87.21,114 [98 - 161],82.13% [80.62% - 87.21%],123,36,416,04-28-2021,projected
21,AR- SPRINGDALE,82.65,28,26,39,81.32,90.22,28 [26 - 39],82.65% [81.32% - 90.22%],28,14,108,04-28-2021,projected
22,AR- TEXARKANA,81.53,14,12,22,80.0,86.84,14 [12 - 22],81.53% [80.0% - 86.84%],15,0,67,04-28-2021,projected
23,CA- ORANGE CO.,80.09,1,0,2,80.0,80.18,1 [0 - 2],80.09% [80.0% - 80.18%],7,0,14,04-28-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,0,80.0,80.03,0 [0 - 0],80.0% [80.0% - 80.03%],0,0,1,04-28-2021,projected
31,CA- CHICO,81.09,7,6,8,80.0,82.03,7 [6 - 8],81.09% [80.0% - 82.03%],7,0,13,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.4,7,6,9,80.0,81.05,7 [6 - 9],80.4% [80.0% - 81.05%],8,0,21,04-28-2021,projected
43,CA- FRESNO,80.0,0,0,0,80.0,80.18,0 [0 - 0],80.0% [80.0% - 80.18%],0,0,4,04-28-2021,projected
56,CA- LOS ANGELES,80.03,3,2,6,80.0,80.12,3 [2 - 6],80.03% [80.0% - 80.12%],7,0,29,04-28-2021,projected
58,CA- MODESTO,80.0,0,0,2,80.0,80.87,0 [0 - 2],80.0% [80.0% - 80.87%],0,0,15,04-28-2021,projected
62,CA- NAPA,80.34,0,0,1,80.17,81.72,0 [0 - 1],80.34% [80.17% - 81.72%],2,1,10,04-28-2021,projected
65,CA- ALAMEDA CO.,80.59,14,12,18,80.15,81.33,14 [12 - 18],80.59% [80.15% - 81.33%],20,5,45,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,04-28-2021,projected
73,CA- REDDING,85.82,56,50,65,81.94,91.18,56 [50 - 65],85.82% [81.94% - 91.18%],63,21,121,04-28-2021,projected
77,CA- SACRAMENTO,80.4,11,9,16,80.0,81.02,11 [9 - 16],80.4% [80.0% - 81.02%],19,0,49,04-28-2021,projected
78,CA- SALINAS,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
79,CA- SAN BERNARDINO,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,9,04-28-2021,projected
80,CA- SAN DIEGO,80.13,7,6,9,80.0,80.38,7 [6 - 9],80.13% [80.0% - 80.38%],9,0,27,04-28-2021,projected
81,CA- SAN FRANCISCO,80.18,7,6,10,80.0,80.65,7 [6 - 10],80.18% [80.0% - 80.65%],9,0,33,04-28-2021,projected
82,CA- SAN JOSE,80.33,7,6,9,80.0,80.79,7 [6 - 9],80.33% [80.0% - 80.79%],10,0,24,04-28-2021,projected
83,CA- SAN LUIS OBISPO,80.0,0,0,1,80.0,81.54,0 [0 - 1],80.0% [80.0% - 81.54%],0,0,7,04-28-2021,projected
85,CA- SAN MATEO CO.,80.3,7,6,8,80.0,80.63,7 [6 - 8],80.3% [80.0% - 80.63%],8,0,17,04-28-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.1,0 [0 - 0],80.0% [80.0% - 80.1%],0,0,1,04-28-2021,projected
87,CA- SANTA CRUZ,81.95,7,6,9,80.0,86.13,7 [6 - 9],81.95% [80.0% - 86.13%],7,0,22,04-28-2021,projected
89,CA- SANTA ROSA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
91,CA- STOCKTON,80.56,2,1,3,80.0,81.03,2 [1 - 3],80.56% [80.0% - 81.03%],6,0,11,04-28-2021,projected
96,CA- VENTURA,80.0,0,0,0,80.0,80.38,0 [0 - 0],80.0% [80.0% - 80.38%],0,0,6,04-28-2021,projected
101,CO- BOULDER,83.16,14,13,16,81.26,86.53,14 [13 - 16],83.16% [81.26% - 86.53%],15,6,31,04-28-2021,projected
102,CO- COLORADO SPRINGS,87.44,61,53,72,82.03,95.17,61 [53 - 72],87.44% [82.03% - 95.17%],77,21,157,04-28-2021,projected
103,CO- DENVER,83.31,130,115,157,81.03,87.22,130 [115 - 157],83.31% [81.03% - 87.22%],158,49,345,04-28-2021,projected
104,CO- FORT COLLINS,85.63,35,31,41,82.03,92.52,35 [31 - 41],85.63% [82.03% - 92.52%],36,13,80,04-28-2021,projected
105,CO- GRAND JUNCTION,83.41,22,19,27,81.14,87.7,22 [19 - 27],83.41% [81.14% - 87.7%],27,9,61,04-28-2021,projected
106,CO- GREELEY,82.57,18,16,21,80.77,85.28,18 [16 - 21],82.57% [80.77% - 85.28%],20,6,41,04-28-2021,projected
107,CO- PUEBLO,82.76,15,13,20,80.88,86.64,15 [13 - 20],82.76% [80.88% - 86.64%],22,7,53,04-28-2021,projected
109,CT- BRIDGEPORT,80.24,7,6,7,80.0,80.65,7 [6 - 7],80.24% [80.0% - 80.65%],4,0,11,04-28-2021,projected
