region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.87,1044,1010,1129,81.47,82.88,1044 [1010 - 1129],81.87% [81.47% - 82.88%],158,124,243,01-26-2021,projected
2,AL- DOTHAN,81.66,152,149,155,81.51,81.73,152 [149 - 155],81.66% [81.51% - 81.73%],22,20,23,01-26-2021,projected
5,AL- HUNTSVILLE,81.76,216,211,219,81.65,81.81,216 [211 - 219],81.76% [81.65% - 81.81%],33,31,34,01-26-2021,projected
6,AL- MOBILE,81.86,360,353,366,81.61,82.07,360 [353 - 366],81.86% [81.61% - 82.07%],53,46,59,01-26-2021,projected
7,AL- MONTGOMERY,82.91,284,276,298,82.39,83.82,284 [276 - 298],82.91% [82.39% - 83.82%],45,37,59,01-26-2021,projected
9,AL- TUSCALOOSA,81.7,115,110,119,81.3,81.9,115 [110 - 119],81.7% [81.3% - 81.9%],17,13,19,01-26-2021,projected
11,AZ- MESA,85.4,687,673,701,85.05,85.71,687 [673 - 701],85.4% [85.05% - 85.71%],107,100,113,01-26-2021,projected
12,AZ- PHOENIX,83.33,1608,1577,1643,83.13,83.54,1608 [1577 - 1643],83.33% [83.13% - 83.54%],252,237,268,01-26-2021,projected
14,AZ- SUN CITY,82.22,110,108,112,82.1,82.35,110 [108 - 112],82.22% [82.1% - 82.35%],18,17,19,01-26-2021,projected
15,AZ- TUCSON,83.96,674,657,696,83.29,84.83,674 [657 - 696],83.96% [83.29% - 84.83%],100,83,122,01-26-2021,projected
16,AR- FORT SMITH,81.64,141,138,146,81.48,81.8,141 [138 - 146],81.64% [81.48% - 81.8%],21,19,23,01-26-2021,projected
18,AR- JONESBORO,81.0,63,62,64,81.0,81.11,63 [62 - 64],81.0% [81.0% - 81.11%],9,9,10,01-26-2021,projected
19,AR- LITTLE ROCK,81.2,473,460,485,81.09,81.28,473 [460 - 485],81.2% [81.09% - 81.28%],69,63,74,01-26-2021,projected
21,AR- SPRINGDALE,82.84,206,201,212,82.37,83.22,206 [201 - 212],82.84% [82.37% - 83.22%],30,25,34,01-26-2021,projected
22,AR- TEXARKANA,81.22,84,83,85,81.12,81.22,84 [83 - 85],81.22% [81.12% - 81.22%],12,11,12,01-26-2021,projected
23,CA- ORANGE CO.,81.7,899,877,920,81.57,81.83,899 [877 - 920],81.7% [81.57% - 81.83%],130,120,140,01-26-2021,projected
25,CA- BAKERSFIELD,81.38,344,336,351,81.3,81.49,344 [336 - 351],81.38% [81.3% - 81.49%],50,47,54,01-26-2021,projected
31,CA- CHICO,81.09,47,46,49,80.94,81.25,47 [46 - 49],81.09% [80.94% - 81.25%],7,6,8,01-26-2021,projected
33,CA- CONTRA COSTA CO.,81.3,169,165,173,81.2,81.4,169 [165 - 173],81.3% [81.2% - 81.4%],26,24,28,01-26-2021,projected
43,CA- FRESNO,82.23,336,330,342,82.1,82.37,336 [330 - 342],82.23% [82.1% - 82.37%],51,48,54,01-26-2021,projected
56,CA- LOS ANGELES,82.17,3692,3573,3818,81.69,82.68,3692 [3573 - 3818],82.17% [81.69% - 82.68%],539,420,665,01-26-2021,projected
58,CA- MODESTO,81.86,209,205,214,81.8,82.04,209 [205 - 214],81.86% [81.8% - 82.04%],32,31,35,01-26-2021,projected
62,CA- NAPA,81.37,50,49,52,81.2,81.37,50 [49 - 52],81.37% [81.2% - 81.37%],8,7,8,01-26-2021,projected
65,CA- ALAMEDA CO.,80.89,191,185,196,80.83,80.98,191 [185 - 196],80.89% [80.83% - 80.98%],30,28,33,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,82.47,182,178,185,82.37,82.66,182 [178 - 185],82.47% [82.37% - 82.66%],26,25,28,01-26-2021,projected
73,CA- REDDING,80.46,35,34,36,80.46,80.55,35 [34 - 36],80.46% [80.46% - 80.55%],5,5,6,01-26-2021,projected
77,CA- SACRAMENTO,81.19,365,357,374,81.11,81.25,365 [357 - 374],81.19% [81.11% - 81.25%],57,53,60,01-26-2021,projected
78,CA- SALINAS,81.64,84,82,86,81.51,81.77,84 [82 - 86],81.64% [81.51% - 81.77%],13,12,14,01-26-2021,projected
79,CA- SAN BERNARDINO,83.49,1340,1313,1366,83.3,83.68,1340 [1313 - 1366],83.49% [83.3% - 83.68%],202,191,213,01-26-2021,projected
80,CA- SAN DIEGO,82.35,1112,1091,1134,82.2,82.5,1112 [1091 - 1134],82.35% [82.2% - 82.5%],165,155,176,01-26-2021,projected
81,CA- SAN FRANCISCO,80.47,161,158,164,80.45,80.51,161 [158 - 164],80.47% [80.45% - 80.51%],24,23,26,01-26-2021,projected
82,CA- SAN JOSE,81.45,303,294,312,81.19,81.69,303 [294 - 312],81.45% [81.19% - 81.69%],44,36,51,01-26-2021,projected
83,CA- SAN LUIS OBISPO,81.97,60,59,62,81.97,82.19,60 [59 - 62],81.97% [81.97% - 82.19%],9,9,10,01-26-2021,projected
85,CA- SAN MATEO CO.,80.82,149,146,153,80.78,80.89,149 [146 - 153],80.82% [80.78% - 80.89%],22,21,24,01-26-2021,projected
86,CA- SANTA BARBARA,82.38,154,150,157,81.97,82.69,154 [150 - 157],82.38% [81.97% - 82.69%],23,19,26,01-26-2021,projected
87,CA- SANTA CRUZ,82.79,64,62,67,82.23,83.34,64 [62 - 67],82.79% [82.23% - 83.34%],10,8,12,01-26-2021,projected
89,CA- SANTA ROSA,80.59,74,72,75,80.59,80.64,74 [72 - 75],80.59% [80.59% - 80.64%],11,11,12,01-26-2021,projected
91,CA- STOCKTON,81.79,127,124,130,81.69,81.98,127 [124 - 130],81.79% [81.69% - 81.98%],19,18,21,01-26-2021,projected
96,CA- VENTURA,84.39,432,415,450,83.31,85.53,432 [415 - 450],84.39% [83.31% - 85.53%],69,52,87,01-26-2021,projected
101,CO- BOULDER,80.84,28,27,28,80.84,80.84,28 [27 - 28],80.84% [80.84% - 80.84%],4,4,4,01-26-2021,projected
102,CO- COLORADO SPRINGS,81.16,84,82,85,81.06,81.26,84 [82 - 85],81.16% [81.06% - 81.26%],12,11,13,01-26-2021,projected
103,CO- DENVER,80.96,310,301,320,80.9,81.07,310 [301 - 320],80.96% [80.9% - 81.07%],46,43,51,01-26-2021,projected
104,CO- FORT COLLINS,80.94,38,37,39,80.94,80.94,38 [37 - 39],80.94% [80.94% - 80.94%],6,6,6,01-26-2021,projected
105,CO- GRAND JUNCTION,82.15,109,105,113,81.64,82.4,109 [105 - 113],82.15% [81.64% - 82.4%],17,13,19,01-26-2021,projected
106,CO- GREELEY,80.9,42,41,44,80.77,80.9,42 [41 - 44],80.9% [80.77% - 80.9%],7,6,7,01-26-2021,projected
107,CO- PUEBLO,80.13,7,7,7,80.13,80.13,7 [7 - 7],80.13% [80.13% - 80.13%],1,1,1,01-26-2021,projected
109,CT- BRIDGEPORT,81.3,138,135,141,81.18,81.36,138 [135 - 141],81.3% [81.18% - 81.36%],22,20,23,01-26-2021,projected
110,CT- HARTFORD,81.72,375,368,383,81.66,81.81,375 [368 - 383],81.72% [81.66% - 81.81%],56,54,59,01-26-2021,projected
111,CT- NEW HAVEN,81.53,394,385,401,81.43,81.61,394 [385 - 401],81.53% [81.43% - 81.61%],59,55,62,01-26-2021,projected
112,DE- WILMINGTON,81.88,231,227,236,81.72,81.93,231 [227 - 236],81.88% [81.72% - 81.93%],35,32,36,01-26-2021,projected
113,DC- WASHINGTON,81.86,688,671,702,81.73,81.99,688 [671 - 702],81.86% [81.73% - 81.99%],102,95,109,01-26-2021,projected
115,FL- BRADENTON,82.82,124,121,127,82.4,83.24,124 [121 - 127],82.82% [82.4% - 83.24%],20,17,23,01-26-2021,projected
116,FL- CLEARWATER,80.98,102,100,104,80.92,81.04,102 [100 - 104],80.98% [80.92% - 81.04%],16,15,17,01-26-2021,projected
118,FL- FORT LAUDERDALE,81.63,956,937,977,81.41,81.87,956 [937 - 977],81.63% [81.41% - 81.87%],142,123,163,01-26-2021,projected
119,FL- FORT MYERS,81.57,391,383,399,81.36,81.78,391 [383 - 399],81.57% [81.36% - 81.78%],60,52,68,01-26-2021,projected
120,FL- GAINESVILLE,81.41,174,170,177,81.2,81.58,174 [170 - 177],81.41% [81.2% - 81.58%],26,22,29,01-26-2021,projected
122,FL- HUDSON,81.12,98,97,100,81.12,81.28,98 [97 - 100],81.12% [81.12% - 81.28%],14,14,16,01-26-2021,projected
123,FL- JACKSONVILLE,81.79,612,598,628,81.65,81.95,612 [598 - 628],81.79% [81.65% - 81.95%],88,81,96,01-26-2021,projected
124,FL- LAKELAND,81.87,137,134,140,81.69,81.97,137 [134 - 140],81.87% [81.69% - 81.97%],20,18,21,01-26-2021,projected
127,FL- MIAMI,81.9,1407,1382,1434,81.8,82.01,1407 [1382 - 1434],81.9% [81.8% - 82.01%],205,194,217,01-26-2021,projected
129,FL- OCALA,81.68,154,151,158,81.46,81.97,154 [151 - 158],81.68% [81.46% - 81.97%],23,20,27,01-26-2021,projected
130,FL- ORLANDO,81.64,1167,1146,1190,81.54,81.75,1167 [1146 - 1190],81.64% [81.54% - 81.75%],170,160,181,01-26-2021,projected
131,FL- ORMOND BEACH,80.97,110,107,112,80.91,81.03,110 [107 - 112],80.97% [80.91% - 81.03%],16,15,17,01-26-2021,projected
133,FL- PANAMA CITY,82.86,129,127,135,82.56,83.31,129 [127 - 135],82.86% [82.56% - 83.31%],19,17,22,01-26-2021,projected
134,FL- PENSACOLA,82.34,365,356,371,81.96,82.6,365 [356 - 371],82.34% [81.96% - 82.6%],55,46,61,01-26-2021,projected
137,FL- SARASOTA,81.18,115,113,118,81.04,81.25,115 [113 - 118],81.18% [81.04% - 81.25%],17,15,18,01-26-2021,projected
139,FL- ST PETERSBURG,80.81,82,80,84,80.75,80.88,82 [80 - 84],80.81% [80.75% - 80.88%],13,12,14,01-26-2021,projected
140,FL- TALLAHASSEE,82.19,396,388,406,81.89,82.56,396 [388 - 406],82.19% [81.89% - 82.56%],59,51,69,01-26-2021,projected
141,FL- TAMPA,81.76,492,482,504,81.53,82.04,492 [482 - 504],81.76% [81.53% - 82.04%],75,65,87,01-26-2021,projected
142,GA- ALBANY,81.22,89,87,92,81.03,81.22,89 [87 - 92],81.22% [81.03% - 81.22%],13,11,13,01-26-2021,projected
144,GA- ATLANTA,84.8,3953,3871,4035,84.12,85.48,3953 [3871 - 4035],84.8% [84.12% - 85.48%],575,493,657,01-26-2021,projected
145,GA- AUGUSTA,82.32,392,383,400,82.16,82.44,392 [383 - 400],82.32% [82.16% - 82.44%],57,53,60,01-26-2021,projected
146,GA- COLUMBUS,82.14,182,178,185,81.83,82.3,182 [178 - 185],82.14% [81.83% - 82.3%],27,23,29,01-26-2021,projected
147,GA- MACON,81.97,303,296,311,81.92,82.19,303 [296 - 311],81.97% [81.92% - 82.19%],44,43,49,01-26-2021,projected
148,GA- ROME,83.01,153,148,156,82.87,83.14,153 [148 - 156],83.01% [82.87% - 83.14%],22,21,23,01-26-2021,projected
149,GA- SAVANNAH,82.92,411,404,420,82.58,83.35,411 [404 - 420],82.92% [82.58% - 83.35%],60,53,69,01-26-2021,projected
151,ID- BOISE,80.82,115,112,118,80.72,80.91,115 [112 - 118],80.82% [80.72% - 80.91%],17,15,19,01-26-2021,projected
152,ID- IDAHO FALLS,80.65,21,20,22,80.65,80.87,21 [20 - 22],80.65% [80.65% - 80.87%],3,3,4,01-26-2021,projected
154,IL- AURORA,82.09,72,70,74,81.71,82.28,72 [70 - 74],82.09% [81.71% - 82.28%],11,9,12,01-26-2021,projected
155,IL- BLUE ISLAND,80.63,103,101,105,80.59,80.67,103 [101 - 105],80.63% [80.59% - 80.67%],16,15,17,01-26-2021,projected
156,IL- CHICAGO,80.61,334,328,341,80.57,80.64,334 [328 - 341],80.61% [80.57% - 80.64%],52,49,55,01-26-2021,projected
158,IL- ELGIN,81.75,127,125,130,81.57,81.84,127 [125 - 130],81.75% [81.57% - 81.84%],19,17,20,01-26-2021,projected
161,IL- EVANSTON,80.87,140,137,143,80.83,80.91,140 [137 - 143],80.87% [80.83% - 80.91%],21,20,22,01-26-2021,projected
163,IL- HINSDALE,81.27,92,90,94,81.09,81.36,92 [90 - 94],81.27% [81.09% - 81.36%],14,12,15,01-26-2021,projected
164,IL- JOLIET,81.58,142,139,146,81.36,81.81,142 [139 - 146],81.58% [81.36% - 81.81%],21,18,24,01-26-2021,projected
166,IL- MELROSE PARK,81.0,212,208,217,80.94,81.03,212 [208 - 217],81.0% [80.94% - 81.03%],31,29,32,01-26-2021,projected
170,IL- PEORIA,80.91,109,107,111,80.81,80.91,109 [107 - 111],80.91% [80.81% - 80.91%],17,15,17,01-26-2021,projected
171,IL- ROCKFORD,81.05,108,106,111,80.98,81.11,108 [106 - 111],81.05% [80.98% - 81.11%],16,15,17,01-26-2021,projected
172,IL- SPRINGFIELD,80.86,148,144,151,80.75,80.94,148 [144 - 151],80.86% [80.75% - 80.94%],22,19,24,01-26-2021,projected
173,IL- URBANA,81.15,81,80,84,81.06,81.25,81 [80 - 84],81.15% [81.06% - 81.25%],12,11,13,01-26-2021,projected
175,IL- BLOOMINGTON,81.87,35,34,36,81.87,82.25,35 [34 - 36],81.87% [81.87% - 82.25%],5,5,6,01-26-2021,projected
179,IN- EVANSVILLE,81.71,237,232,242,81.47,81.91,237 [232 - 242],81.71% [81.47% - 81.91%],35,30,39,01-26-2021,projected
180,IN- FORT WAYNE,81.22,183,179,187,81.04,81.36,183 [179 - 187],81.22% [81.04% - 81.36%],27,23,30,01-26-2021,projected
181,IN- GARY,80.93,94,91,96,80.86,80.93,94 [91 - 96],80.93% [80.86% - 80.93%],14,13,14,01-26-2021,projected
183,IN- INDIANAPOLIS,81.67,741,724,755,81.56,81.78,741 [724 - 755],81.67% [81.56% - 81.78%],107,100,114,01-26-2021,projected
184,IN- LAFAYETTE,81.08,56,55,56,81.08,81.08,56 [55 - 56],81.08% [81.08% - 81.08%],8,8,8,01-26-2021,projected
185,IN- MUNCIE,81.19,35,34,35,81.19,81.19,35 [34 - 35],81.19% [81.19% - 81.19%],5,5,5,01-26-2021,projected
186,IN- MUNSTER,80.69,56,55,57,80.61,80.78,56 [55 - 57],80.69% [80.61% - 80.78%],8,7,9,01-26-2021,projected
187,IN- SOUTH BEND,81.11,110,108,112,81.05,81.11,110 [108 - 112],81.11% [81.05% - 81.11%],17,16,17,01-26-2021,projected
188,IN- TERRE HAUTE,80.93,35,35,35,80.93,80.93,35 [35 - 35],80.93% [80.93% - 80.93%],5,5,5,01-26-2021,projected
190,IA- CEDAR RAPIDS,80.45,35,34,35,80.45,80.45,35 [34 - 35],80.45% [80.45% - 80.45%],5,5,5,01-26-2021,projected
191,IA- DAVENPORT,80.49,77,75,80,80.49,80.54,77 [75 - 80],80.49% [80.49% - 80.54%],11,11,12,01-26-2021,projected
192,IA- DES MOINES,80.67,149,146,152,80.64,80.7,149 [146 - 152],80.67% [80.64% - 80.7%],22,21,23,01-26-2021,projected
193,IA- DUBUQUE,80.73,28,28,29,80.73,80.92,28 [28 - 29],80.73% [80.73% - 80.92%],4,4,5,01-26-2021,projected
