region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.42,1035,1002,1118,84.32,88.06,1035 [1002 - 1118],85.42% [84.32% - 88.06%],458,365,681,01-26-2021
2,AL- DOTHAN,84.89,147,145,151,84.59,85.12,147 [145 - 151],84.89% [84.59% - 85.12%],65,61,68,01-26-2021
5,AL- HUNTSVILLE,85.43,214,209,217,85.21,85.69,214 [209 - 217],85.43% [85.21% - 85.69%],102,98,107,01-26-2021
6,AL- MOBILE,85.46,359,350,366,84.8,86.09,359 [350 - 366],85.46% [84.8% - 86.09%],156,137,174,01-26-2021
7,AL- MONTGOMERY,88.41,283,275,297,86.86,90.67,283 [275 - 297],88.41% [86.86% - 90.67%],130,106,165,01-26-2021
9,AL- TUSCALOOSA,85.01,113,108,117,83.81,86.01,113 [108 - 117],85.01% [83.81% - 86.01%],50,38,60,01-26-2021
11,AZ- MESA,96.62,679,666,693,95.86,97.42,679 [666 - 693],96.62% [95.86% - 97.42%],329,314,345,01-26-2021
12,AZ- PHOENIX,90.28,1600,1569,1631,89.81,90.77,1600 [1569 - 1631],90.28% [89.81% - 90.77%],779,743,816,01-26-2021
14,AZ- SUN CITY,86.79,109,107,111,86.54,87.04,109 [107 - 111],86.79% [86.54% - 87.04%],55,53,57,01-26-2021
15,AZ- TUCSON,91.61,670,652,690,89.75,93.71,670 [652 - 690],91.61% [89.75% - 93.71%],293,246,346,01-26-2021
16,AR- FORT SMITH,85.0,140,137,145,84.68,85.39,140 [137 - 145],85.0% [84.68% - 85.39%],64,60,69,01-26-2021
18,AR- JONESBORO,83.1,62,61,63,82.99,83.21,62 [61 - 63],83.1% [82.99% - 83.21%],28,27,29,01-26-2021
19,AR- LITTLE ROCK,83.57,471,457,481,83.36,83.85,471 [457 - 481],83.57% [83.36% - 83.85%],206,194,222,01-26-2021
21,AR- SPRINGDALE,88.33,204,199,210,87.0,89.65,204 [199 - 210],88.33% [87.0% - 89.65%],88,74,102,01-26-2021
22,AR- TEXARKANA,83.67,84,83,85,83.27,83.67,84 [83 - 85],83.67% [83.27% - 83.67%],36,32,36,01-26-2021
23,CA- ORANGE CO.,85.14,891,869,911,84.78,85.42,891 [869 - 911],85.14% [84.78% - 85.42%],393,366,415,01-26-2021
25,CA- BAKERSFIELD,84.26,341,333,348,84.01,84.48,341 [333 - 348],84.26% [84.01% - 84.48%],154,145,162,01-26-2021
31,CA- CHICO,83.12,43,42,45,82.97,83.59,43 [42 - 45],83.12% [82.97% - 83.59%],20,19,23,01-26-2021
33,CA- CONTRA COSTA CO.,83.94,169,164,172,83.69,84.14,169 [164 - 172],83.94% [83.69% - 84.14%],79,74,83,01-26-2021
43,CA- FRESNO,86.75,334,326,340,86.44,87.05,334 [326 - 340],86.75% [86.44% - 87.05%],154,147,161,01-26-2021
56,CA- LOS ANGELES,86.41,3679,3550,3793,84.97,87.68,3679 [3550 - 3793],86.41% [84.97% - 87.68%],1589,1233,1905,01-26-2021
58,CA- MODESTO,85.82,208,203,212,85.58,86.17,208 [203 - 212],85.82% [85.58% - 86.17%],100,96,106,01-26-2021
62,CA- NAPA,83.95,49,48,51,83.78,83.95,49 [48 - 51],83.95% [83.78% - 83.95%],23,22,23,01-26-2021
65,CA- ALAMEDA CO.,82.75,189,184,194,82.63,82.96,189 [184 - 194],82.75% [82.63% - 82.96%],93,89,100,01-26-2021
69,CA- PALM SPR/RANCHO MIR.,87.5,180,177,184,87.22,87.79,180 [177 - 184],87.5% [87.22% - 87.79%],79,76,82,01-26-2021
73,CA- REDDING,81.39,35,34,36,81.29,81.57,35 [34 - 36],81.39% [81.29% - 81.57%],15,14,17,01-26-2021
77,CA- SACRAMENTO,83.68,365,357,373,83.41,83.83,365 [357 - 373],83.68% [83.41% - 83.83%],176,163,183,01-26-2021
78,CA- SALINAS,85.17,84,82,86,84.79,85.42,84 [82 - 86],85.17% [84.79% - 85.42%],41,38,43,01-26-2021
79,CA- SAN BERNARDINO,90.69,1330,1304,1355,90.19,91.1,1330 [1304 - 1355],90.69% [90.19% - 91.1%],618,589,642,01-26-2021
80,CA- SAN DIEGO,87.08,1103,1081,1124,86.77,87.49,1103 [1081 - 1124],87.08% [86.77% - 87.49%],498,476,527,01-26-2021
81,CA- SAN FRANCISCO,81.46,160,155,163,81.38,81.54,160 [155 - 163],81.46% [81.38% - 81.54%],74,70,78,01-26-2021
82,CA- SAN JOSE,84.26,301,292,310,83.67,84.73,301 [292 - 310],84.26% [83.67% - 84.73%],129,111,143,01-26-2021
83,CA- SAN LUIS OBISPO,86.14,60,58,61,85.7,86.58,60 [58 - 61],86.14% [85.7% - 86.58%],28,26,30,01-26-2021
85,CA- SAN MATEO CO.,82.52,148,145,152,82.37,82.63,148 [145 - 152],82.52% [82.37% - 82.63%],68,64,71,01-26-2021
86,CA- SANTA BARBARA,86.94,153,149,156,85.9,87.87,153 [149 - 156],86.94% [85.9% - 87.87%],67,57,76,01-26-2021
87,CA- SANTA CRUZ,88.08,64,62,66,86.41,89.19,64 [62 - 66],88.08% [86.41% - 89.19%],29,23,33,01-26-2021
89,CA- SANTA ROSA,81.83,74,72,75,81.72,81.93,74 [72 - 75],81.83% [81.72% - 81.93%],34,32,36,01-26-2021
91,CA- STOCKTON,85.46,126,123,128,85.17,85.83,126 [123 - 128],85.46% [85.17% - 85.83%],58,55,62,01-26-2021
96,CA- VENTURA,92.59,431,412,448,89.22,95.38,431 [412 - 448],92.59% [89.22% - 95.38%],198,145,242,01-26-2021
101,CO- BOULDER,82.74,28,27,28,82.74,82.74,28 [27 - 28],82.74% [82.74% - 82.74%],13,13,13,01-26-2021
102,CO- COLORADO SPRINGS,83.38,84,81,85,83.29,83.67,84 [81 - 85],83.38% [83.29% - 83.67%],35,34,38,01-26-2021
103,CO- DENVER,82.95,309,300,319,82.74,83.18,309 [300 - 319],82.95% [82.74% - 83.18%],141,131,152,01-26-2021
104,CO- FORT COLLINS,82.66,37,36,38,82.66,82.66,37 [36 - 38],82.66% [82.66% - 82.66%],17,17,17,01-26-2021
105,CO- GRAND JUNCTION,85.81,105,103,109,85.3,86.06,105 [103 - 109],85.81% [85.3% - 86.06%],46,42,48,01-26-2021
106,CO- GREELEY,82.57,42,41,43,82.57,82.7,42 [41 - 43],82.57% [82.57% - 82.7%],20,20,21,01-26-2021
107,CO- PUEBLO,80.38,7,7,7,80.38,80.5,7 [7 - 7],80.38% [80.38% - 80.5%],3,3,4,01-26-2021
109,CT- BRIDGEPORT,83.95,137,134,140,83.78,84.13,137 [134 - 140],83.95% [83.78% - 84.13%],67,64,70,01-26-2021
110,CT- HARTFORD,85.28,372,365,380,85.04,85.5,372 [365 - 380],85.28% [85.04% - 85.5%],172,164,179,01-26-2021
111,CT- NEW HAVEN,84.6,388,380,395,84.39,84.83,388 [380 - 395],84.6% [84.39% - 84.83%],177,169,186,01-26-2021
112,DE- WILMINGTON,85.64,231,226,235,85.37,85.85,231 [226 - 235],85.64% [85.37% - 85.85%],105,100,109,01-26-2021
113,DC- WASHINGTON,85.65,679,665,693,85.34,85.98,679 [665 - 693],85.65% [85.34% - 85.98%],310,293,328,01-26-2021
115,FL- BRADENTON,88.04,124,121,127,87.05,89.17,124 [121 - 127],88.04% [87.05% - 89.17%],57,50,65,01-26-2021
116,FL- CLEARWATER,82.99,102,100,104,82.81,83.12,102 [100 - 104],82.99% [82.81% - 83.12%],49,46,51,01-26-2021
118,FL- FORT LAUDERDALE,84.75,948,927,969,84.12,85.43,948 [927 - 969],84.75% [84.12% - 85.43%],413,358,472,01-26-2021
119,FL- FORT MYERS,84.5,385,377,395,83.87,85.15,385 [377 - 395],84.5% [83.87% - 85.15%],172,148,197,01-26-2021
120,FL- GAINESVILLE,84.02,171,166,175,83.37,84.45,171 [166 - 175],84.02% [83.37% - 84.45%],74,62,82,01-26-2021
122,FL- HUDSON,83.51,98,96,100,83.35,83.75,98 [96 - 100],83.51% [83.35% - 83.75%],44,42,47,01-26-2021
123,FL- JACKSONVILLE,85.35,609,595,624,85.09,85.74,609 [595 - 624],85.35% [85.09% - 85.74%],263,250,282,01-26-2021
124,FL- LAKELAND,85.52,137,134,139,85.15,85.71,137 [134 - 139],85.52% [85.15% - 85.71%],59,55,61,01-26-2021
127,FL- MIAMI,85.77,1394,1366,1422,85.46,86.06,1394 [1366 - 1422],85.77% [85.46% - 86.06%],622,589,653,01-26-2021
129,FL- OCALA,84.9,152,149,157,84.17,85.7,152 [149 - 157],84.9% [84.17% - 85.7%],67,57,78,01-26-2021
130,FL- ORLANDO,84.95,1160,1135,1183,84.73,85.21,1160 [1135 - 1183],84.95% [84.73% - 85.21%],513,490,540,01-26-2021
131,FL- ORMOND BEACH,82.84,107,104,110,82.48,83.2,107 [104 - 110],82.84% [82.48% - 83.2%],47,41,53,01-26-2021
133,FL- PANAMA CITY,88.43,129,126,134,87.38,89.64,129 [126 - 134],88.43% [87.38% - 89.64%],56,49,64,01-26-2021
134,FL- PENSACOLA,86.73,358,350,365,85.79,87.49,358 [350 - 365],86.73% [85.79% - 87.49%],158,136,176,01-26-2021
137,FL- SARASOTA,83.46,114,111,116,82.98,83.88,114 [111 - 116],83.46% [82.98% - 83.88%],50,43,56,01-26-2021
139,FL- ST PETERSBURG,82.44,82,80,84,82.38,82.63,82 [80 - 84],82.44% [82.38% - 82.63%],39,38,42,01-26-2021
140,FL- TALLAHASSEE,86.3,391,382,400,85.52,87.23,391 [382 - 400],86.3% [85.52% - 87.23%],170,149,195,01-26-2021
141,FL- TAMPA,85.09,488,476,500,84.34,85.82,488 [476 - 500],85.09% [84.34% - 85.82%],217,185,248,01-26-2021
142,GA- ALBANY,83.67,88,85,91,83.2,83.67,88 [85 - 91],83.67% [83.2% - 83.67%],39,34,39,01-26-2021
144,GA- ATLANTA,94.14,3924,3847,4004,92.39,95.9,3924 [3847 - 4004],94.14% [92.39% - 95.9%],1694,1484,1905,01-26-2021
145,GA- AUGUSTA,86.92,386,378,394,86.64,87.21,386 [378 - 394],86.92% [86.64% - 87.21%],170,163,177,01-26-2021
146,GA- COLUMBUS,86.43,181,177,184,85.4,86.99,181 [177 - 184],86.43% [85.4% - 86.99%],81,68,88,01-26-2021
147,GA- MACON,85.99,301,294,309,85.81,86.57,301 [294 - 309],85.99% [85.81% - 86.57%],134,130,147,01-26-2021
148,GA- ROME,89.15,152,148,156,88.61,89.43,152 [148 - 156],89.15% [88.61% - 89.43%],67,63,69,01-26-2021
149,GA- SAVANNAH,88.6,407,400,416,87.73,89.77,407 [400 - 416],88.6% [87.73% - 89.77%],177,159,201,01-26-2021
151,ID- BOISE,82.41,113,110,116,82.17,82.7,113 [110 - 116],82.41% [82.17% - 82.7%],50,45,56,01-26-2021
152,ID- IDAHO FALLS,82.17,21,20,22,81.95,82.39,21 [20 - 22],82.17% [81.95% - 82.39%],10,9,11,01-26-2021
154,IL- AURORA,85.88,71,69,73,85.12,86.07,71 [69 - 73],85.88% [85.12% - 86.07%],31,27,32,01-26-2021
155,IL- BLUE ISLAND,81.93,102,100,104,81.81,82.01,102 [100 - 104],81.93% [81.81% - 82.01%],49,46,51,01-26-2021
156,IL- CHICAGO,81.87,332,326,338,81.78,81.96,332 [326 - 338],81.87% [81.78% - 81.96%],160,152,168,01-26-2021
158,IL- ELGIN,85.06,126,123,128,84.88,85.34,126 [123 - 128],85.06% [84.88% - 85.34%],55,53,58,01-26-2021
161,IL- EVANSTON,82.69,140,137,142,82.57,82.81,140 [137 - 142],82.69% [82.57% - 82.81%],65,62,68,01-26-2021
163,IL- HINSDALE,83.64,90,88,92,83.18,84.18,90 [88 - 92],83.64% [83.18% - 84.18%],40,35,46,01-26-2021
164,IL- JOLIET,84.6,141,138,145,84.15,85.28,141 [138 - 145],84.6% [84.15% - 85.28%],61,55,70,01-26-2021
166,IL- MELROSE PARK,82.97,211,207,215,82.84,83.14,211 [207 - 215],82.97% [82.84% - 83.14%],92,88,97,01-26-2021
170,IL- PEORIA,82.69,109,107,111,82.53,82.69,109 [107 - 111],82.69% [82.53% - 82.69%],50,47,50,01-26-2021
171,IL- ROCKFORD,83.2,108,106,111,83.14,83.27,108 [106 - 111],83.2% [83.14% - 83.27%],49,48,50,01-26-2021
172,IL- SPRINGFIELD,82.55,147,142,150,82.36,82.75,147 [142 - 150],82.55% [82.36% - 82.75%],65,60,70,01-26-2021
173,IL- URBANA,83.46,81,80,84,83.27,83.85,81 [80 - 84],83.46% [83.27% - 83.85%],36,34,40,01-26-2021
175,IL- BLOOMINGTON,86.37,35,34,36,85.62,86.74,35 [34 - 36],86.37% [85.62% - 86.74%],17,15,18,01-26-2021
179,IN- EVANSVILLE,84.94,235,229,240,84.6,85.33,235 [229 - 240],84.94% [84.6% - 85.33%],101,94,109,01-26-2021
180,IN- FORT WAYNE,83.57,181,177,185,83.35,83.84,181 [177 - 185],83.57% [83.35% - 83.84%],79,74,85,01-26-2021
181,IN- GARY,82.72,94,91,96,82.66,82.92,94 [91 - 96],82.72% [82.66% - 82.92%],41,40,44,01-26-2021
183,IN- INDIANAPOLIS,85.03,739,723,752,84.74,85.28,739 [723 - 752],85.03% [84.74% - 85.28%],323,304,339,01-26-2021
184,IN- LAFAYETTE,83.37,56,55,56,83.24,83.51,56 [55 - 56],83.37% [83.24% - 83.51%],25,24,26,01-26-2021
185,IN- MUNCIE,83.82,35,34,35,83.82,83.82,35 [34 - 35],83.82% [83.82% - 83.82%],16,16,16,01-26-2021
186,IN- MUNSTER,82.08,56,55,57,81.91,82.17,56 [55 - 57],82.08% [81.91% - 82.17%],24,22,25,01-26-2021
187,IN- SOUTH BEND,83.34,109,107,111,83.2,83.4,109 [107 - 111],83.34% [83.2% - 83.4%],51,49,52,01-26-2021
188,IN- TERRE HAUTE,82.78,35,34,35,82.6,82.97,35 [34 - 35],82.78% [82.6% - 82.97%],15,14,16,01-26-2021
190,IA- CEDAR RAPIDS,81.25,35,34,35,81.25,81.43,35 [34 - 35],81.25% [81.25% - 81.43%],14,14,16,01-26-2021
191,IA- DAVENPORT,81.53,77,75,78,81.21,81.66,77 [75 - 78],81.53% [81.21% - 81.66%],34,27,37,01-26-2021
192,IA- DES MOINES,82.03,148,145,151,81.94,82.06,148 [145 - 151],82.03% [81.94% - 82.06%],67,64,68,01-26-2021
193,IA- DUBUQUE,82.39,28,28,29,82.39,82.39,28 [28 - 29],82.39% [82.39% - 82.39%],13,13,13,01-26-2021
194,IA- IOWA CITY,80.98,40,38,41,80.87,80.98,40 [38 - 41],80.98% [80.87% - 80.98%],19,17,19,01-26-2021
195,IA- MASON CITY,80.82,14,13,15,80.82,80.82,14 [13 - 15],80.82% [80.82% - 80.82%],6,6,6,01-26-2021
196,IA- SIOUX CITY,80.62,14,13,15,80.62,80.8,14 [13 - 15],80.62% [80.62% - 80.8%],7,7,9,01-26-2021
197,IA- WATERLOO,82.66,42,41,42,82.35,82.66,42 [41 - 42],82.66% [82.35% - 82.66%],17,15,17,01-26-2021
