region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.17,35,32,41,80.09,80.4,35 [32 - 41],80.17% [80.09% - 80.4%],14,8,34,03-31-2021,projected
2,AL- DOTHAN,80.23,7,6,9,80.0,80.45,7 [6 - 9],80.23% [80.0% - 80.45%],3,0,6,03-31-2021,projected
5,AL- HUNTSVILLE,80.21,7,7,9,80.16,80.53,7 [7 - 9],80.21% [80.16% - 80.53%],4,3,10,03-31-2021,projected
6,AL- MOBILE,80.18,14,12,15,80.0,80.28,14 [12 - 15],80.18% [80.0% - 80.28%],5,0,8,03-31-2021,projected
7,AL- MONTGOMERY,80.84,25,23,29,80.32,81.29,25 [23 - 29],80.84% [80.32% - 81.29%],13,5,20,03-31-2021,projected
9,AL- TUSCALOOSA,80.5,9,8,10,80.2,80.7,9 [8 - 10],80.5% [80.2% - 80.7%],5,2,7,03-31-2021,projected
11,AZ- MESA,80.51,21,19,24,80.25,80.86,21 [19 - 24],80.51% [80.25% - 80.86%],10,5,17,03-31-2021,projected
12,AZ- PHOENIX,80.29,47,43,52,80.12,80.45,47 [43 - 52],80.29% [80.12% - 80.45%],22,9,34,03-31-2021,projected
14,AZ- SUN CITY,80.12,0,0,0,80.0,80.12,0 [0 - 0],80.12% [80.0% - 80.12%],1,0,1,03-31-2021,projected
15,AZ- TUCSON,80.44,23,20,25,80.12,80.59,23 [20 - 25],80.44% [80.12% - 80.59%],11,3,15,03-31-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,2,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.21,28,26,34,80.09,80.47,28 [26 - 34],80.21% [80.09% - 80.47%],12,5,27,03-31-2021,projected
21,AR- SPRINGDALE,80.47,11,9,13,80.0,80.76,11 [9 - 13],80.47% [80.0% - 80.76%],5,0,8,03-31-2021,projected
22,AR- TEXARKANA,80.2,7,6,10,80.0,81.02,7 [6 - 10],80.2% [80.0% - 81.02%],2,0,10,03-31-2021,projected
