region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.15,28,24,34,80.05,80.37,28 [24 - 34],80.15% [80.05% - 80.37%],13,4,31,03-31-2021,projected
2,AL- DOTHAN,80.23,7,6,9,80.0,80.68,7 [6 - 9],80.23% [80.0% - 80.68%],3,0,9,03-31-2021,projected
5,AL- HUNTSVILLE,80.21,7,7,10,80.16,80.53,7 [7 - 10],80.21% [80.16% - 80.53%],4,3,10,03-31-2021,projected
6,AL- MOBILE,80.18,14,12,14,80.0,80.18,14 [12 - 14],80.18% [80.0% - 80.18%],5,0,5,03-31-2021,projected
7,AL- MONTGOMERY,80.84,28,26,32,80.32,81.36,28 [26 - 32],80.84% [80.32% - 81.36%],13,5,21,03-31-2021,projected
9,AL- TUSCALOOSA,80.2,7,6,8,80.2,80.5,7 [6 - 8],80.2% [80.2% - 80.5%],2,2,5,03-31-2021,projected
11,AZ- MESA,80.4,21,19,23,80.15,80.71,21 [19 - 23],80.4% [80.15% - 80.71%],8,3,14,03-31-2021,projected
12,AZ- PHOENIX,80.22,39,35,44,80.08,80.4,39 [35 - 44],80.22% [80.08% - 80.4%],17,6,30,03-31-2021,projected
14,AZ- SUN CITY,80.12,0,0,0,80.0,80.12,0 [0 - 0],80.12% [80.0% - 80.12%],1,0,1,03-31-2021,projected
15,AZ- TUCSON,80.32,17,15,19,80.12,80.52,17 [15 - 19],80.32% [80.12% - 80.52%],8,3,13,03-31-2021,projected
16,AR- FORT SMITH,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,2,03-31-2021,projected
18,AR- JONESBORO,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,03-31-2021,projected
19,AR- LITTLE ROCK,80.21,28,26,35,80.09,80.54,28 [26 - 35],80.21% [80.09% - 80.54%],12,5,31,03-31-2021,projected
21,AR- SPRINGDALE,80.47,14,12,16,80.0,80.95,14 [12 - 16],80.47% [80.0% - 80.95%],5,0,10,03-31-2021,projected
22,AR- TEXARKANA,80.31,7,6,13,80.0,81.84,7 [6 - 13],80.31% [80.0% - 81.84%],3,0,18,03-31-2021,projected
23,CA- ORANGE CO.,80.1,14,13,17,80.04,80.22,14 [13 - 17],80.1% [80.04% - 80.22%],8,3,17,03-31-2021,projected
25,CA- BAKERSFIELD,80.08,1,0,2,80.0,80.11,1 [0 - 2],80.08% [80.0% - 80.11%],3,0,4,03-31-2021,projected
31,CA- CHICO,80.47,7,6,10,80.0,81.72,7 [6 - 10],80.47% [80.0% - 81.72%],3,0,11,03-31-2021,projected
33,CA- CONTRA COSTA CO.,80.35,13,12,15,80.2,80.6,13 [12 - 15],80.35% [80.2% - 80.6%],7,4,12,03-31-2021,projected
43,CA- FRESNO,80.26,14,12,16,80.13,80.53,14 [12 - 16],80.26% [80.13% - 80.53%],6,3,12,03-31-2021,projected
56,CA- LOS ANGELES,80.03,14,12,18,80.01,80.07,14 [12 - 18],80.03% [80.01% - 80.07%],8,3,18,03-31-2021,projected
58,CA- MODESTO,80.23,7,6,10,80.0,80.7,7 [6 - 10],80.23% [80.0% - 80.7%],4,0,12,03-31-2021,projected
62,CA- NAPA,81.03,14,12,16,80.0,81.89,14 [12 - 16],81.03% [80.0% - 81.89%],6,0,11,03-31-2021,projected
65,CA- ALAMEDA CO.,80.09,7,6,8,80.0,80.21,7 [6 - 8],80.09% [80.0% - 80.21%],3,0,7,03-31-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,03-31-2021,projected
73,CA- REDDING,81.39,35,32,40,80.55,82.5,35 [32 - 40],81.39% [80.55% - 82.5%],15,6,27,03-31-2021,projected
77,CA- SACRAMENTO,80.75,75,68,88,80.33,81.53,75 [68 - 88],80.75% [80.33% - 81.53%],36,16,73,03-31-2021,projected
78,CA- SALINAS,80.38,3,2,4,80.0,80.38,3 [2 - 4],80.38% [80.0% - 80.38%],3,0,3,03-31-2021,projected
79,CA- SAN BERNARDINO,80.09,8,6,11,80.0,80.22,8 [6 - 11],80.09% [80.0% - 80.22%],5,0,13,03-31-2021,projected
80,CA- SAN DIEGO,80.26,37,33,43,80.09,80.53,37 [33 - 43],80.26% [80.09% - 80.53%],18,6,37,03-31-2021,projected
81,CA- SAN FRANCISCO,80.12,14,12,17,80.02,80.28,14 [12 - 17],80.12% [80.02% - 80.28%],6,1,14,03-31-2021,projected
82,CA- SAN JOSE,80.1,7,6,9,80.07,80.26,7 [6 - 9],80.1% [80.07% - 80.26%],3,2,8,03-31-2021,projected
83,CA- SAN LUIS OBISPO,80.66,7,6,8,80.0,81.32,7 [6 - 8],80.66% [80.0% - 81.32%],3,0,6,03-31-2021,projected
85,CA- SAN MATEO CO.,80.11,7,6,8,80.0,80.26,7 [6 - 8],80.11% [80.0% - 80.26%],3,0,7,03-31-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,1,80.0,80.31,0 [0 - 1],80.0% [80.0% - 80.31%],0,0,3,03-31-2021,projected
87,CA- SANTA CRUZ,80.0,0,0,1,80.0,80.84,0 [0 - 1],80.0% [80.0% - 80.84%],0,0,3,03-31-2021,projected
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.16,0 [0 - 1],80.0% [80.0% - 80.16%],0,0,3,03-31-2021,projected
91,CA- STOCKTON,81.13,25,22,32,80.28,83.01,25 [22 - 32],81.13% [80.28% - 83.01%],12,3,32,03-31-2021,projected
96,CA- VENTURA,80.19,7,6,8,80.0,80.38,7 [6 - 8],80.19% [80.0% - 80.38%],3,0,6,03-31-2021,projected
101,CO- BOULDER,82.32,28,26,30,81.05,83.79,28 [26 - 30],82.32% [81.05% - 83.79%],11,5,18,03-31-2021,projected
102,CO- COLORADO SPRINGS,82.22,51,46,62,81.06,84.73,51 [46 - 62],82.22% [81.06% - 84.73%],23,11,49,03-31-2021,projected
103,CO- DENVER,81.47,152,139,174,80.69,82.81,152 [139 - 174],81.47% [80.69% - 82.81%],70,33,134,03-31-2021,projected
104,CO- FORT COLLINS,82.82,42,38,49,80.94,85.32,42 [38 - 49],82.82% [80.94% - 85.32%],18,6,34,03-31-2021,projected
105,CO- GRAND JUNCTION,80.76,14,13,17,80.51,82.02,14 [13 - 17],80.76% [80.51% - 82.02%],6,4,16,03-31-2021,projected
106,CO- GREELEY,81.03,21,19,24,80.39,82.45,21 [19 - 24],81.03% [80.39% - 82.45%],8,3,19,03-31-2021,projected
107,CO- PUEBLO,80.38,7,7,10,80.25,81.5,7 [7 - 10],80.38% [80.25% - 81.5%],3,2,12,03-31-2021,projected
109,CT- BRIDGEPORT,83.42,130,118,147,81.42,86.19,130 [118 - 147],83.42% [81.42% - 86.19%],58,24,105,03-31-2021,projected
110,CT- HARTFORD,82.46,175,160,196,81.04,84.3,175 [160 - 196],82.46% [81.04% - 84.3%],80,34,140,03-31-2021,projected
111,CT- NEW HAVEN,83.04,261,238,293,81.27,85.4,261 [238 - 293],83.04% [81.27% - 85.4%],117,49,208,03-31-2021,projected
112,DE- WILMINGTON,81.18,47,43,54,80.48,82.2,47 [43 - 54],81.18% [80.48% - 82.2%],22,9,41,03-31-2021,projected
113,DC- WASHINGTON,82.55,302,274,339,81.11,84.54,302 [274 - 339],82.55% [81.11% - 84.54%],140,61,249,03-31-2021,projected
115,FL- BRADENTON,82.12,35,32,39,81.13,83.95,35 [32 - 39],82.12% [81.13% - 83.95%],15,8,28,03-31-2021,projected
116,FL- CLEARWATER,82.02,77,71,87,81.04,83.6,77 [71 - 87],82.02% [81.04% - 83.6%],33,17,59,03-31-2021,projected
118,FL- FORT LAUDERDALE,81.16,218,200,246,80.54,82.08,218 [200 - 246],81.16% [80.54% - 82.08%],101,47,181,03-31-2021,projected
119,FL- FORT MYERS,81.65,140,129,159,80.76,83.08,140 [129 - 159],81.65% [80.76% - 83.08%],63,29,118,03-31-2021,projected
120,FL- GAINESVILLE,80.81,35,32,42,80.33,81.9,35 [32 - 42],80.81% [80.33% - 81.9%],15,6,35,03-31-2021,projected
122,FL- HUDSON,82.64,73,66,89,80.88,85.91,73 [66 - 89],82.64% [80.88% - 85.91%],33,11,74,03-31-2021,projected
123,FL- JACKSONVILLE,80.88,100,92,121,80.45,82.16,100 [92 - 121],80.88% [80.45% - 82.16%],43,22,106,03-31-2021,projected
124,FL- LAKELAND,81.78,42,39,48,80.94,83.37,42 [39 - 48],81.78% [80.94% - 83.37%],19,10,36,03-31-2021,projected
127,FL- MIAMI,81.07,235,211,280,80.39,82.28,235 [211 - 280],81.07% [80.39% - 82.28%],115,42,246,03-31-2021,projected
