HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,83.35,278,270,291,82.81,84.27,278 [270 - 291],83.35% [82.81% - 84.27%],282,237,361,09-22-2020
2,AL- DOTHAN,84.45,56,55,58,83.54,85.27,56 [55 - 58],84.45% [83.54% - 85.27%],59,47,70,09-22-2020
5,AL- HUNTSVILLE,84.18,74,74,77,83.88,84.95,74 [74 - 77],84.18% [83.88% - 84.95%],78,73,93,09-22-2020
6,AL- MOBILE,81.18,28,27,28,80.81,81.16,28 [27 - 28],81.18% [80.81% - 81.16%],33,23,33,09-22-2020
7,AL- MONTGOMERY,82.55,36,35,39,81.94,83.88,36 [35 - 39],82.55% [81.94% - 83.88%],39,30,60,09-22-2020
9,AL- TUSCALOOSA,85.11,49,48,52,84.01,87.21,49 [48 - 52],85.11% [84.01% - 87.21%],50,40,72,09-22-2020
11,AZ- MESA,83.02,56,55,59,82.32,84.09,56 [55 - 59],83.02% [82.32% - 84.09%],59,46,81,09-22-2020
12,AZ- PHOENIX,82.22,163,155,171,81.45,82.89,163 [155 - 171],82.22% [81.45% - 82.89%],168,110,219,09-22-2020
14,AZ- SUN CITY,81.3,7,7,8,80.86,81.73,7 [7 - 8],81.3% [80.86% - 81.73%],10,7,14,09-22-2020
15,AZ- TUCSON,85.55,135,130,147,83.96,88.52,135 [130 - 147],85.55% [83.96% - 88.52%],139,100,215,09-22-2020
16,AR- FORT SMITH,84.77,58,56,61,83.83,85.85,58 [56 - 61],84.77% [83.83% - 85.85%],61,49,75,09-22-2020
18,AR- JONESBORO,87.13,61,59,65,85.2,89.4,61 [59 - 65],87.13% [85.2% - 89.4%],64,47,85,09-22-2020
19,AR- LITTLE ROCK,84.13,235,220,248,82.62,85.37,235 [220 - 248],84.13% [82.62% - 85.37%],238,151,310,09-22-2020
21,AR- SPRINGDALE,97.29,179,169,189,91.16,102.42,179 [169 - 189],97.29% [91.16% - 102.42%],182,118,237,09-22-2020
22,AR- TEXARKANA,83.18,27,26,29,82.04,83.67,27 [26 - 29],83.18% [82.04% - 83.67%],31,20,36,09-22-2020
23,CA- ORANGE CO.,81.21,90,87,94,80.9,81.48,90 [87 - 94],81.21% [80.9% - 81.48%],92,69,113,09-22-2020
25,CA- BAKERSFIELD,81.43,49,48,51,81.22,81.74,49 [48 - 51],81.43% [81.22% - 81.74%],51,44,63,09-22-2020
31,CA- CHICO,82.84,14,14,15,81.88,83.75,14 [14 - 15],82.84% [81.88% - 83.75%],18,12,24,09-22-2020
33,CA- CONTRA COSTA CO.,81.85,35,35,36,81.65,82.25,35 [35 - 36],81.85% [81.65% - 82.25%],37,33,45,09-22-2020
43,CA- FRESNO,82.4,53,51,56,81.8,83.24,53 [51 - 56],82.4% [81.8% - 83.24%],54,41,74,09-22-2020
56,CA- LOS ANGELES,81.5,370,360,383,81.28,81.75,370 [360 - 383],81.5% [81.28% - 81.75%],372,317,434,09-22-2020
58,CA- MODESTO,82.01,28,28,30,81.45,82.44,28 [28 - 30],82.01% [81.45% - 82.44%],34,25,42,09-22-2020
62,CA- NAPA,82.94,13,13,15,81.89,83.95,13 [13 - 15],82.94% [81.89% - 83.95%],17,11,23,09-22-2020
65,CA- ALAMEDA CO.,80.96,28,28,30,80.8,81.24,28 [28 - 30],80.96% [80.8% - 81.24%],32,27,42,09-22-2020
69,CA- PALM SPR/RANCHO MIR.,81.05,7,7,8,80.85,81.23,7 [7 - 8],81.05% [80.85% - 81.23%],11,9,13,09-22-2020
73,CA- REDDING,81.14,7,7,8,81.11,81.39,7 [7 - 8],81.14% [81.11% - 81.39%],12,12,15,09-22-2020
77,CA- SACRAMENTO,82.25,104,101,109,81.9,82.68,104 [101 - 109],82.25% [81.9% - 82.68%],107,91,128,09-22-2020
