HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.39,199,186,228,81.33,84.69,199 [186 - 228],82.39% [81.33% - 84.69%],202,112,396,10-06-2020
2,AL- DOTHAN,84.6,56,54,69,82.71,90.39,56 [54 - 69],84.6% [82.71% - 90.39%],61,36,138,10-06-2020
5,AL- HUNTSVILLE,82.66,49,46,55,81.38,84.73,49 [46 - 55],82.66% [81.38% - 84.73%],49,26,89,10-06-2020
6,AL- MOBILE,88.65,243,223,308,84.1,101.74,243 [223 - 308],88.65% [84.1% - 101.74%],247,117,621,10-06-2020
7,AL- MONTGOMERY,81.45,21,20,24,80.45,82.52,21 [20 - 24],81.45% [80.45% - 82.52%],22,7,39,10-06-2020
9,AL- TUSCALOOSA,89.7,95,85,122,82.61,106.75,95 [85 - 122],89.7% [82.61% - 106.75%],96,26,267,10-06-2020
11,AZ- MESA,81.76,28,27,33,81.01,83.03,28 [27 - 33],81.76% [81.01% - 83.03%],34,20,60,10-06-2020
12,AZ- PHOENIX,82.05,154,141,178,81.07,84.0,154 [141 - 178],82.05% [81.07% - 84.0%],155,81,303,10-06-2020
14,AZ- SUN CITY,80.7,0,0,1,80.37,81.11,0 [0 - 1],80.7% [80.37% - 81.11%],5,3,9,10-06-2020
15,AZ- TUCSON,81.29,28,26,35,80.48,82.97,28 [26 - 35],81.29% [80.48% - 82.97%],32,12,75,10-06-2020
16,AR- FORT SMITH,85.15,61,57,70,82.19,88.9,61 [57 - 70],85.15% [82.19% - 88.9%],65,28,114,10-06-2020
18,AR- JONESBORO,85.53,49,45,54,81.99,88.63,49 [45 - 54],85.53% [81.99% - 88.63%],49,18,78,10-06-2020
19,AR- LITTLE ROCK,83.58,203,186,234,81.63,86.69,203 [186 - 234],83.58% [81.63% - 86.69%],206,94,386,10-06-2020
21,AR- SPRINGDALE,84.75,46,43,53,82.55,88.42,46 [43 - 53],84.75% [82.55% - 88.42%],50,27,89,10-06-2020
22,AR- TEXARKANA,83.26,28,27,33,81.53,86.22,28 [27 - 33],83.26% [81.53% - 86.22%],31,15,61,10-06-2020
23,CA- ORANGE CO.,81.24,89,84,103,80.73,82.29,89 [84 - 103],81.24% [80.73% - 82.29%],95,56,175,10-06-2020
25,CA- BAKERSFIELD,80.86,28,27,31,80.41,81.41,28 [27 - 31],80.86% [80.41% - 81.41%],31,15,51,10-06-2020
31,CA- CHICO,82.49,14,14,17,81.56,84.69,14 [14 - 17],82.49% [81.56% - 84.69%],15,10,30,10-06-2020
33,CA- CONTRA COSTA CO.,81.66,28,28,33,81.05,83.1,28 [28 - 33],81.66% [81.05% - 83.1%],33,21,62,10-06-2020
43,CA- FRESNO,81.77,35,34,41,80.96,83.2,35 [34 - 41],81.77% [80.96% - 83.2%],40,22,73,10-06-2020
56,CA- LOS ANGELES,82.05,505,471,572,81.17,83.7,505 [471 - 572],82.05% [81.17% - 83.7%],508,290,918,10-06-2020
58,CA- MODESTO,80.54,3,3,5,80.06,80.81,3 [3 - 5],80.54% [80.06% - 80.81%],9,1,14,10-06-2020
62,CA- NAPA,81.77,7,7,9,81.72,84.47,7 [7 - 9],81.77% [81.72% - 84.47%],10,10,26,10-06-2020
65,CA- ALAMEDA CO.,80.7,21,20,23,80.33,81.04,21 [20 - 23],80.7% [80.33% - 81.04%],23,11,35,10-06-2020
69,CA- PALM SPR/RANCHO MIR.,81.9,14,14,17,81.14,83.32,14 [14 - 17],81.9% [81.14% - 83.32%],20,12,35,10-06-2020
73,CA- REDDING,96.96,180,167,214,89.33,114.1,180 [167 - 214],96.96% [89.33% - 114.1%],183,101,369,10-06-2020
77,CA- SACRAMENTO,80.75,35,33,43,80.36,81.84,35 [33 - 43],80.75% [80.36% - 81.84%],35,17,88,10-06-2020
78,CA- SALINAS,82.04,14,14,15,81.26,83.4,14 [14 - 15],82.04% [81.26% - 83.4%],16,10,27,10-06-2020
79,CA- SAN BERNARDINO,83.52,200,187,225,82.09,86.09,200 [187 - 225],83.52% [82.09% - 86.09%],203,121,352,10-06-2020
80,CA- SAN DIEGO,82.04,139,129,158,81.04,83.68,139 [129 - 158],82.04% [81.04% - 83.68%],143,73,259,10-06-2020
81,CA- SAN FRANCISCO,80.54,21,21,26,80.35,81.12,21 [21 - 26],80.54% [80.35% - 81.12%],27,18,57,10-06-2020
82,CA- SAN JOSE,80.72,21,20,25,80.33,81.62,21 [20 - 25],80.72% [80.33% - 81.62%],21,10,49,10-06-2020
83,CA- SAN LUIS OBISPO,82.31,7,7,8,81.1,83.29,7 [7 - 8],82.31% [81.1% - 83.29%],10,5,15,10-06-2020
85,CA- SAN MATEO CO.,80.48,7,7,9,80.26,80.96,7 [7 - 9],80.48% [80.26% - 80.96%],12,7,26,10-06-2020
86,CA- SANTA BARBARA,81.25,7,7,8,80.62,81.86,7 [7 - 8],81.25% [80.62% - 81.86%],12,6,18,10-06-2020
