HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,82.29,189,173,245,80.95,86.58,189 [173 - 245],82.29% [80.95% - 86.58%],193,80,556,10-13-2020
2,AL- DOTHAN,84.52,55,50,78,81.43,95.51,55 [50 - 78],84.52% [81.43% - 95.51%],59,19,206,10-13-2020
5,AL- HUNTSVILLE,82.5,42,40,52,81.38,86.28,42 [40 - 52],82.5% [81.38% - 86.28%],47,26,118,10-13-2020
6,AL- MOBILE,87.23,205,183,282,81.89,105.48,205 [183 - 282],87.23% [81.89% - 105.48%],206,54,728,10-13-2020
7,AL- MONTGOMERY,81.28,18,17,22,80.45,82.98,18 [17 - 22],81.28% [80.45% - 82.98%],19,7,46,10-13-2020
9,AL- TUSCALOOSA,86.74,66,58,104,80.8,112.46,66 [58 - 104],86.74% [80.8% - 112.46%],67,8,324,10-13-2020
11,AZ- MESA,81.61,28,27,35,80.76,83.89,28 [27 - 35],81.61% [80.76% - 83.89%],31,15,77,10-13-2020
12,AZ- PHOENIX,82.15,160,145,203,80.77,86.01,160 [145 - 203],82.15% [80.77% - 86.01%],162,58,455,10-13-2020
14,AZ- SUN CITY,80.64,0,0,1,80.25,81.48,0 [0 - 1],80.64% [80.25% - 81.48%],5,2,12,10-13-2020
15,AZ- TUCSON,81.35,30,26,44,80.24,85.03,30 [26 - 44],81.35% [80.24% - 85.03%],34,6,127,10-13-2020
16,AR- FORT SMITH,85.98,70,65,88,82.5,95.38,70 [65 - 88],85.98% [82.5% - 95.38%],76,32,197,10-13-2020
18,AR- JONESBORO,85.41,47,42,58,81.44,93.05,47 [42 - 58],85.41% [81.44% - 93.05%],48,13,118,10-13-2020
19,AR- LITTLE ROCK,83.92,224,201,278,81.26,89.91,224 [201 - 278],83.92% [81.26% - 89.91%],226,73,572,10-13-2020
21,AR- SPRINGDALE,85.04,49,45,59,81.8,91.54,49 [45 - 59],85.04% [81.8% - 91.54%],53,19,122,10-13-2020
22,AR- TEXARKANA,83.66,35,32,44,80.92,89.8,35 [32 - 44],83.66% [80.92% - 89.8%],35,9,96,10-13-2020
23,CA- ORANGE CO.,81.32,98,91,126,80.61,83.61,98 [91 - 126],81.32% [80.61% - 83.61%],100,47,276,10-13-2020
25,CA- BAKERSFIELD,80.62,16,16,23,80.41,81.8,16 [16 - 23],80.62% [80.41% - 81.8%],22,15,65,10-13-2020
